RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
1.0336,41,0,2.3326,3500,4,3,0,2,0,1
0.9659,36,0,0.3053,8982,0,0,2,0,1,1
0.8689,36,2,0.4138,3200,7,0,0,0,0,1
0.9767,34,0,1.0342,4583,0,1,0,1,1,1
0,57,3,0.5207,7083,20,0,0,0,0,1
0.2427,51,0,661.5,0,11,0,1,0,1,1
1,35,0,0.0313,4500,3,1,0,1,2,1
0,47,9810,0,2800,0,0,0,0,0,1
1.0338,43,0,206.5,12000,5,0,0,98,1,1
0.8406,51,98,0.6249,7200,8,0,1,0,0,1
0.8986,37,0,0.0333,4100,12,0,0,0,1,1
0.0151,40,98,0.0228,8333,5,0,0,0,0,1
0,27,4,3.1688,2000,6,2,0,1,0,1
0.9651,56,0,207,2900,0,1,0,0,0,1
0.9861,57,3,0,4665,10,0,0,0,2,1
0.977,41,0,2.0971,10500,9,0,0,0,3,1
0.9414,55,0,0.5346,0,10,0,2,0,1,1
0.0041,0,0,3.6756,8000,13,0,2,0,0,1
2.0234,0,0,0.4496,5116,4,0,1,0,0,1
0.1204,62,0,0.3172,4300,7,0,0,0,1,1
0.8986,0,98,3.9472,4940,12,0,0,98,0,1
0.9659,58,2,0.495,6500,9,0,1,1,1,1
1.0083,52,0,0.3435,9685,16,0,1,0,0,1
0.9521,53,0,1341,0,5,2,0,0,0,1
0.4369,32,0,0,4166,4,1,0,0,0,1
1.0918,52,0,2.6126,4800,11,0,0,0,0,1
0.9148,57,98,0,8000,15,0,2,0,1,1
0.0095,41,98,0.5774,0,14,0,0,9824,0,1
1.1902,52,0,0.4099,6016,7,0,0,1,3,1
0,54,0,0,5900,8,0,0,98,0,1
0.9355,36,0,4,3400,5,1,0,0,2,1
0,56,0,0,8000,0,98,1,98,0,1
0.6667,50,0,0,3750,13,0,0,0,2,1
1.0086,0,3,0.0497,4334,22,1,0,2,2,1
0.982,32,2,0,4500,0,1,0,0,0,1
0,53,2,0.1941,11000,7,0,0,0,0,1
1,32,98,2.0271,3000,1,3,0,983,0,1
0.0227,34,0,10.6696,6300,5,0,2,0,3,1
0.8847,0,2,2.3121,3964,11,0,3,1,1,1
1,37,0,2189,3200,0,1,0,0,0,1
1.0906,29,1,0.2432,3200,9,0,0,1,2,1
1,44,0,0.0942,3023,4,3,0,0,0,1
0.4167,60,0,0.2827,13300,17,0,2,0,1,1
0.0354,64,0,2.4034,2000,4,1,0,0,0,1
0.9651,58,1,0.3248,3200,15,0,1,0,0,1
0.6269,39,1,0,2900,3,1,0,0,1,1
0.7959,30,98,0.1786,4032,6,0,0,0,0,1
0.7441,52,3,0.9555,4000,8,0,0,0,1,1
1,26,0,206,2800,0,2,0,0,1,1
0.1321,60,98,0.5032,3000,0,0,0,0,1,1
0.0069,64,1,0,13000,7,0,0,0,0,1
1.0101,32,0,0.27,2916,0,2,0,0,1,1
1.0232,35,2,0.0034,10004,1,0,0,0,0,1
0.6149,45,0,0.2545,10000,6,0,0,98,1,1
0.917,41,3,0,7384,5,2123,1,0,0,1
0.0842,59,1,0.5019,18000,13,0,2,0,0,1
0,46,2,1.3898,5500,17,0,2,0,1,1
0,49,2,0.5236,8500,20,0,1,0,1,1
0.6103,41,2,1.0744,3299,0,1,0,0,2,1
0.6249,53,2,0,5000,6,0,0,0,1,1
1.0227,32,0,0,2800,5,0,0,0,2,1
0.9451,40,0,0,5200,0,0,1,0,2,1
0.982,62,0,0.4086,3600,6,4,1,2,0,1
0.9705,57,0,206,25000,3,0,0,0,0,1
0.9416,38,0,3.3122,0,8,0,2,0,1,1
0.0374,39,0,1.2857,3500,8,0,0,0,2,1
0,0,1,2.0856,3700,4,1,0,0,1,1
1,28,1,0.1938,4333,2,1,0,0,2,1
0.8521,41,1,0.9402,4333,4,0,1,0,0,1
0.8266,41,2,0.3948,3400,6,0,0,0,2,1
0,53,0,0.4393,5200,19,0,3,0,0,1
0,54,0,2.208,4750,10,0,0,0,3,1
0,49,0,3.4539,3700,15,0,0,0,0,1
0,50,0,0.754,7100,4,0,2,0,2,1
0.6048,27,0,1.9884,2577,4,0,0,2,1,1
0.4201,49,98,0,3800,0,0,0,0,0,1
0.2469,35,0,0.2066,6000,0,0,0,0,2,1
0.002,39,0,0,9600,7,0,2,0,2,1
1,26,0,0.0827,3500,2,0,0,0,0,1
1,45,1,2.1093,3500,8,0,0,98,2,1
0.7241,50,0,0.7441,4200,11,0,1,98,0,1
0.7808,63,0,1.2039,8333,23,0,2,0,0,1
0.9766,57,0,0.3539,4100,6,2,0,0,0,1
0.8333,39,0,1.136,3500,7,0,0,98,0,1
0.9443,25,0,2003,4500,2,0,0,0,0,1
0,42,98,0.0051,8333,6,0,0,0,0,1
1,42,0,0.0064,1700,2,0,0,0,0,1
0,56,0,0,4916,3,1,1,0,0,1
0,29,0,0.032,3750,2,0,0,0,0,1
0,33,98,198,3200,0,98,0,98,0,1
0.6471,38,0,0.3672,8000,14,0,3,98,0,1
0.038,31,1,0.2332,3333,4,0,0,0,2,1
1.1586,40,1,0.4567,3500,4,0,1,2,1,1
0,60,98,0.0025,3033,2,0,0,0,0,1
0.6363,45,2,0.5774,4500,8,0,2,0,1,1
0,61,0,0,10500,9,0,2,0,1,1
0.0376,45,0,0,9600,14,0,0,98,0,1
0.6104,28,98,0,4000,11,0,0,0,0,1
1.0145,48,2,2171,4200,7,3,0,3,0,1
1,47,1,2.0993,2966,6,3,0,1,2,1
0.0189,57,1,0.0539,4000,1,0,0,98,0,1
0.852,59,3,0.5207,8500,14,0,2,0,0,1
0,47,0,0,7083,0,0,2,0,0,1
0.9148,45,98,5.5394,4800,6,0,1,0,0,1
1,40,1,0.2445,2700,2,1,0,0,0,1
0.9281,41,3,0,6000,9,0,2,0,4,1
1,40,2,2.3927,3700,0,0,0,1,0,1
1,28,0,3,3000,0,0,0,0,2,1
1,43,1,2.1712,4000,0,0,0,1,3,1
0.9571,59,0,0.285,5400,8,0,1,0,0,1
0.501,25,1,278,3333,6,2,0,9888,0,1
0.1594,65,2,2160,2700,0,0,0,0,1,1
0.8685,58,2,1.068,2760,4,0,0,0,0,1
1.0069,29,4,1.2925,2400,0,0,0,3,0,1
1.0065,0,0,0.3539,3333,5,1,0,0,0,1
0,53,98,0.3583,5000,10,0,0,0,0,1
0.8651,61,0,1.0446,5500,14,0,0,0,0,1
0.6497,48,0,3.6663,5600,11,0,0,0,1,1
0.9609,32,4,1.6277,3500,17,0,0,1,2,1
0.9706,0,1,3200,2256,0,1,0,0,3,1
0.9603,33,0,206.5,0,3,0,0,9824,0,1
1,41,0,2.1275,4200,0,0,0,0,0,1
0.5541,52,0,3,6400,0,0,0,0,2,1
1,43,0,4583,0,3,2,1,0,0,1
0.0664,59,0,0.4185,7000,11,0,1,98,0,1
1.0431,52,0,206.5,0,19,0,0,2,0,1
1,31,0,206,28000,2,2,0,0,1,1
0.7047,47,3,0.5346,7000,13,0,1,0,0,1
0,50,3,0.3245,5200,9,0,0,1,2,1
0.9628,45,0,0.4381,4500,7,0,0,1,2,1
0.8685,62,98,0.3583,4900,5,0,1,0,0,1
1,53,0,0.2816,3500,2,0,1,0,1,1
0.9451,41,98,0.1742,4200,8,0,0,0,0,1
0.849,0,1,206.5,3200,5,0,0,98,1,1
0.5839,55,1,0,5000,5,0,0,0,1,1
1.0062,56,1,0.3543,0,14,2,1,0,0,1
0,0,2,207,3500,3,1,0,1,0,1
0.9443,40,0,0.2184,3300,7,0,0,0,0,1
0.6776,51,0,0.3121,4400,5,1,1,0,0,1
1.0436,55,96,1.1424,0,17,0,2,0,1,1
0.9703,50,1,2.0945,0,10,0,0,0,2,1
1.0175,30,0,1.1245,2000,6,0,0,0,3,1
1.0275,26,2,0,1580,0,0,0,0,0,1
1,31,1,0.3685,2630,0,4,0,1,0,1
0.5337,43,0,0,2600,2,0,0,0,2,1
1,32,0,207,3350,2,0,0,1,0,1
1.0022,34,0,3100,0,0,0,0,0,2,1
0.7856,26,2,0.4138,3083,14,1,0,1,0,1
0,42,1,0.3494,4167,3,1,0,0,1,1
0.0234,56,0,0,14116,13,0,2,98,0,1
1,30,98,1.2295,0,2,3,0,0,0,1
0.976,54,0,0.0077,4166,0,5,0,1,2,1
0.7705,48,1,1.3143,1600,9,0,3,0,1,1
1.0053,58,4,0.1557,3200,7,0,0,3,0,1
0,24,0,0.3694,4000,5,0,0,98,0,1
0,38,0,0,5000,8,0,0,98,0,1
0,39,98,0,3300,4,0,1,0,0,1
0,49,0,0.4,5500,0,0,0,0,3,1
0.9029,57,3,1.4334,3800,7,4,2,0,0,1
0.7872,60,0,0.6103,0,12,1,4,0,0,1
1,28,2,223,5500,0,0,0,1,3,1
0.9647,52,98,1.3394,12000,15,0,2,0,0,1
0.9603,52,1,0,2800,0,0,1,0,3,1
0.0427,33,0,1.0498,2000,3,0,0,98,0,1
1.0051,0,3,0.2439,8000,13,0,0,0,0,1
0.9281,66,5,0.03,18000,0,0,0,1,0,1
0.5346,45,5,0,3380,17,24,1,0,1,1
0.9603,41,2,2.0408,4600,8,0,0,0,3,1
0.8047,46,2,0,5500,6,1,1,0,1,1
0.0256,53,0,0.3477,9600,14,0,3,0,1,1
0,50,0,0,4583,0,0,0,1,2,1
0,39,0,1.0338,2400,6,2,0,2,3,1
0,33,0,0.659,7600,9,0,2,0,1,1
0.999,45,4,2.3955,12000,13,0,0,0,3,1
0.4306,57,98,0.6829,0,8,0,2,0,1,1
0.9273,38,2,0.0707,7083,6,0,0,0,2,1
0.5404,0,1,1.2715,3200,0,0,0,0,4,1
0.6363,49,1,0.6906,5000,15,0,0,0,1,1
0.0348,46,1,0.1693,4000,14,0,2,98,0,1
0.0207,55,0,0,12000,0,0,0,9826,0,1
0.982,53,3,2.0052,5500,0,0,0,0,3,1
0.0151,57,0,0.0294,0,7,0,0,0,0,1
0.9555,47,0,4.79,6400,7,0,2,0,0,1
0.9709,49,2,0.5846,4333,11,0,1,2,0,1
0.8986,48,98,0,4900,12,0,3,0,0,1
0.0655,64,2,0,3500,0,0,0,0,0,1
0.9865,33,0,2.2263,2600,6,0,0,98,0,1
0.2366,61,0,0.1043,0,2,0,0,0,0,1
0,65,98,0.0016,8500,0,0,0,0,0,1
0.9539,49,2,0.1486,6400,10,0,0,0,0,1
1.1154,46,4,0,5300,11,3,2,0,2,1
1,47,0,1668,1500,0,1,0,0,1,1
0.784,42,1,5.0707,4333,8,1,0,0,3,1
0.88,55,2,0.2948,4400,5,0,1,1,0,1
0.9538,0,0,2.0648,3750,0,2,2,1,0,1
0.8472,41,3,0.6083,7400,8,0,0,0,4,1
0.1339,30,98,1.0204,3750,0,0,0,0,0,1
0.9976,59,0,0,6200,0,0,2,0,0,1
0.9908,43,0,2.2692,8300,11,0,0,0,3,1
0.0408,0,0,0,3700,0,0,2,9866,0,1
1.0234,33,0,0.0069,3333,4,0,0,0,0,1
1,39,1,0.2539,5100,4,2,0,0,4,1
0,43,0,0,11250,11,2,4,0,2,1
0.9458,35,0,2180,4583,3,1,0,0,1,1
0,44,0,921,3333,0,1,2,0,2,1
1.4761,46,3,206,2160,4,0,0,1,3,1
0.9282,49,2,0.4241,4000,10,0,1,0,2,1
0.8164,33,1,0.3272,5800,5,2,1,0,4,1
1.0303,46,2,1.0207,5500,4,2,0,98,0,1
1.0268,37,0,0.0539,6500,2,1,0,1,0,1
0.8986,64,0,0.5018,6300,10,0,1,0,0,1
1.0772,47,1,0.0573,7500,5,3,0,0,2,1
0.917,59,1,206.5,1647,0,0,0,0,1,1
0.5175,45,0,0.3899,0,5,1,1,0,2,1
0.9441,55,3,0.4182,4400,9,1,1,0,3,1
0.6182,39,0,1.1481,5000,8,0,2,0,0,1
0.2824,30,2,1.7243,1650,4,0,0,0,0,1
0.0393,43,1,6.5178,2200,3,0,0,1,1,1
0.5271,57,0,0.0673,7500,4,0,0,0,0,1
1.0106,39,96,3283,0,10,0,0,0,0,1
0.8704,47,0,0,5000,3,0,0,0,2,1
0.6279,44,0,2.3475,2850,7,0,0,0,0,1
0.4352,56,0,0.5016,4400,10,0,1,0,0,1
1,53,0,1.1337,3200,8,0,0,0,0,1
0.9988,32,2,0.7132,1500,5,6,0,0,0,1
0,46,4,0.2387,3200,6,0,0,0,2,1
1.0966,32,0,3166,0,4,2,0,0,0,1
0.0242,52,1,0,3300,3,0,1,0,1,1
0.8543,26,1,1.1874,2200,8,0,0,0,0,1
1,33,0,2.0984,2100,3,0,0,0,4,1
0,40,1,2.2396,3200,0,1,0,0,2,1
1.0208,27,0,2583.5,2160,4,0,0,0,3,1
0.927,49,3,0,5000,4,2,0,0,3,1
0.5986,65,0,3,5500,6,1,0,0,1,1
0.9609,46,1,206,3000,3,2,0,0,1,1
0.0237,55,0,1284.5,0,7,0,2,0,0,1
1.0051,56,2,0.2916,6500,4,1,1,0,0,1
0.7159,57,2,1.8111,2300,16,0,0,0,3,1
0.002,72,0,1.5156,3500,0,0,0,0,0,1
0,52,0,0,3200,7,0,2,0,1,1
0,53,2,0,6200,5,2,0,0,2,1
0.8989,52,0,6.6335,0,0,0,1,0,1,1
1,35,2,0,4500,3,1,0,0,0,1
0.155,47,0,0,7100,10,0,2,0,0,1
0.9714,38,0,0,8000,7,4,1,0,3,1
0,28,98,0.038,15000,3,0,0,0,0,1
0.8266,58,0,0,6200,16,0,2,0,1,1
0.0145,75,98,1.3419,6400,11,0,0,0,0,1
1.02,58,0,0.6569,6000,8,0,1,0,3,1
0.6262,48,98,0,8166,6,0,0,98,0,1
0.3231,49,1,0,3430,5,1,0,0,2,1
0.0153,45,0,0.1255,3900,5,0,0,0,2,1
0.9281,38,1,0,5000,4,2,0,0,0,1
1.0336,48,3,0.47,4000,7,0,0,0,0,1
0.985,34,1,206,3500,2,4,0,0,3,1
1,28,0,0,3000,4,0,0,0,0,1
0.1439,46,2,0,3800,5,0,0,0,3,1
0,45,0,2.2115,2500,6,0,0,0,0,1
0.7019,42,1,0.5121,7800,7,0,2,0,5,1
0.5561,36,1,0,2500,4,0,0,0,3,1
0.0202,53,0,0.3565,6800,10,0,2,0,0,1
0.7488,54,0,0.5106,8333,12,0,0,0,3,1
0,49,98,0,4583,6,98,1,0,2,1
0.016,54,0,0,5783,0,0,0,1,3,1
1.0022,55,0,2,3900,5,1,0,0,0,1
0.1429,32,4,1.0336,3087,0,1,2,0,0,1
0.9647,31,1,0.6832,9500,6,0,2,0,1,1
1,32,2,2173,3200,5,0,0,0,0,1
0.0455,33,0,0.3043,3166,6,0,0,0,0,1
0.6178,50,98,0.5473,10500,10,0,0,0,0,1
0,54,2,0,4000,5,3,0,1,2,1
0.0164,61,0,3.7726,0,12,0,2,0,0,1
0.9488,37,0,0.3863,3098,9,0,0,0,1,1
0.9685,41,0,0,5000,5,1,1,0,1,1
1,36,0,0,2920,3,0,0,0,0,1
0,53,0,1.1714,8400,10,0,4,0,2,1
1,35,98,278,0,0,98,0,98,2,1
0.9906,39,1,0,6750,8,0,1,2,0,1
1,36,0,206.5,0,2,1,0,0,1,1
0.624,62,0,0,7300,9,0,0,0,0,1
0.7441,39,0,0.2916,6666,0,0,0,98,0,1
0.639,32,98,0.4835,5500,9,0,1,0,0,1
0.9062,0,0,2.4984,3300,8,0,1,0,0,1
0.6642,54,0,1.3223,5500,25,0,0,0,1,1
0.6273,43,0,0.377,5500,10,0,2,9824,0,1
0.9084,36,5,4.6604,2700,10,3,0,0,0,1
0.9908,0,9826,206.5,2400,3,0,0,9825,0,1
0.9451,49,0,206,2666,4,0,0,0,0,1
0.9578,39,0,1.0245,14500,11,0,0,0,1,1
0.5406,27,0,0.073,1852,4,0,0,1,2,1
0.0333,60,0,0.2324,3500,8,0,2,0,0,1
0.6135,33,0,2.8284,4900,10,0,0,0,0,1
1.0334,27,0,0,2583,3,0,0,0,2,1
0.0254,34,0,0.0025,6800,3,0,0,0,0,1
1,24,1,0,1200,1,0,0,0,0,1
0.9544,53,4,0.5774,4000,15,3,0,1,0,1
0.1487,51,1,2.0229,4000,5,0,0,0,0,1
0,42,0,0.2083,4200,5,0,0,0,2,1
0.9872,38,0,0.4062,10500,0,0,1,0,0,1
1,45,0,0.2437,0,3,2,0,0,2,1
1,25,0,20,3100,6,0,0,0,2,1
0.8555,53,0,1.444,5000,5,0,0,0,1,1
0.1395,48,2,0,9600,10,1,0,0,3,1
0.9709,44,0,1.1391,15000,8,0,0,0,1,1
0.0029,61,0,0,5000,12,0,2,0,0,1
0.8656,53,0,1.074,4000,11,2,0,0,0,1
0.9451,40,0,2,2400,7,0,1,0,0,1
0.7239,44,1,0.5881,6666,11,0,0,0,0,1
1,41,3,0.3686,3541,0,2,0,98,0,1
0.9148,61,1,0.5018,12800,18,0,0,0,0,1
0.6831,61,0,0.4946,8600,9,0,0,0,0,1
0.9368,43,0,0.0182,3200,5,0,0,0,0,1
0.9487,63,2,0.1808,4466,4,0,0,0,0,1
0.9696,43,1,0.2145,4600,4,0,0,0,3,1
0.5406,39,0,2.3083,17000,9,0,0,0,0,1
0,27,1,0.2537,3500,5,0,0,0,2,1
0,31,1,2.4204,4300,5,3,0,0,0,1
0.9792,33,2,454,2333,3,0,0,0,2,1
0.6129,60,0,0.1582,2750,6,0,0,0,0,1
0,43,98,0.1908,2200,5,0,0,0,0,1
0,38,1,0.1334,3200,4,0,0,0,2,1
1,53,0,345,4200,3,1,0,0,2,1
0.9706,26,0,206,2710,2,0,0,1,1,1
1.0665,46,4,0,3200,7,1,0,1,3,1
0,61,0,21.32,5667,7,0,0,0,0,1
0.9451,52,1,206.5,0,4,1,0,0,0,1
0,26,0,0.2052,3800,2,0,0,0,0,1
0.9154,26,0,206.5,4000,2,1,0,0,3,1
0.7487,39,0,2.3769,4500,14,0,1,0,0,1
0.2959,59,1,0,12000,0,0,0,0,1,1
0,46,2,0.087,2500,4,4,0,1,0,1
0.9603,23,2,206,3333,5,1,0,0,0,1
0.9609,63,0,0,10500,11,0,2,0,0,1
0.0177,69,98,0.2949,4166,0,0,1,0,0,1
0.8797,38,2,0.2849,4666,5,0,1,0,1,1
1,42,1,0.0572,3125,6,4,0,2,3,1
0.0455,55,0,0,18076,3,0,0,0,0,1
0.7071,41,2,0,7333,0,0,2,0,3,1
0,36,1,0.2492,3500,5,0,0,98,0,1
0.8783,31,0,1.0374,2580,3,0,0,0,0,1
0.9487,42,0,4,3500,6,0,1,1,0,1
1,30,0,0.0054,4000,2,0,0,0,0,1
0.0245,50,0,0,6666,11,0,2,0,4,1
0.9703,41,1,206,2400,0,0,0,1,2,1
0,30,0,2.0789,2700,4,0,0,0,0,1
0.8948,45,1,0.4181,2800,4,3,1,1,2,1
0.9443,55,2,0.4455,4333,10,1,0,0,2,1
0.5129,49,0,0.4538,0,7,0,2,0,4,1
1,29,0,0.0037,5000,3,2,0,0,0,1
1.0046,56,2,0,4350,5,0,0,0,0,1
0,32,98,0,7083,17,0,2,9819,0,1
0.9335,45,0,12,3500,5,0,0,2,0,1
0.8186,0,0,1.0936,2700,0,0,0,0,1,1
0.9071,52,98,0.4154,9600,7,0,0,0,1,1
1.0367,46,2,206.5,0,5,0,0,2,3,1
0.2032,56,0,0.0183,5200,4,0,0,0,0,1
0,57,98,2.1495,5000,12,0,0,0,0,1
1.0066,44,0,206,3000,6,0,0,0,4,1
0,41,0,1.0898,4000,13,0,2,0,3,1
0.2492,43,0,0,10500,0,0,0,0,2,1
0,51,3,0.65,3800,9,0,2,0,2,1
1.0338,47,0,0,4500,6,2,0,0,3,1
0.0788,0,0,962,2400,10,0,0,0,2,1
0.979,39,1,206,2700,0,0,0,0,3,1
0.0376,41,0,0.8689,0,7,0,2,98,0,1
1,28,0,929,4166,3,0,0,0,2,1
0.0415,42,0,0.2121,4700,6,0,1,0,1,1
0.7463,55,0,1.0342,7800,9,0,0,0,2,1
0.0008,45,1,1.0872,3800,6,0,0,0,1,1
0.8989,61,0,2282,3100,11,0,0,0,0,1
0.9443,53,0,2,6500,0,0,1,0,1,1
0.9237,62,0,0.9229,7900,0,0,2,0,0,1
0.0695,68,1,0,7083,10,0,0,0,0,1
0.909,0,0,0,3414,0,0,0,0,2,1
0.12081,55,98,0,0,7,0,1,0,0,1
0.0707,34,4,0,7500,10,0,0,0,2,1
0.9764,34,4,2.7159,5500,14,0,0,0,1,1
0.5683,61,0,0,2916,0,0,1,98,1,1
0.9914,49,3,0.8109,8000,10,0,0,0,3,1
1.0086,49,3,0,5500,0,1,0,0,0,1
0.9976,39,2,0.2326,5400,0,0,0,0,3,1
0.0042,60,98,0.5065,4700,9,0,0,0,0,1
1.0019,43,2,4.1721,2400,0,4,0,1,3,1
0.0167,56,98,0,2300,0,0,2,1,0,1
0.9817,48,0,3.0666,5200,9,0,0,0,0,1
0,55,0,0,4583,5,0,2,0,0,1
0.9451,48,3,1.1783,2900,18,0,0,0,1,1
0.8838,34,0,3195,0,2,0,0,98,0,1
1.0796,40,0,0.3475,2800,5,0,1,0,0,1
0,51,0,0.2076,2650,6,0,0,0,2,1
0,28,98,0.5778,2200,4,0,1,0,0,1
0.2467,49,98,0,4166,7,0,2,0,0,1
0,43,0,0,8500,12,0,3,0,2,1
0.8989,37,0,0.0653,2583,2,0,0,0,3,1
0.9302,53,0,3.2916,3300,14,0,0,0,0,1
0.1872,42,98,0,8333,8,0,1,98,0,1
0,0,98,0,4800,0,0,2,98,0,1
1.0367,46,1,6.7542,0,4,3,0,98,2,1
0.9668,32,0,0,3166,7,0,2,0,1,1
0.9724,47,1,162,2300,2,0,0,1,0,1
0.979,41,9819,2166,0,4,0,0,0,0,1
0.9668,30,1,2.32,2500,8,0,0,0,0,1
1.0076,35,0,1.8383,3800,0,3,0,0,3,1
0.8981,36,2,0,5000,0,1,0,1,0,1
1.0339,27,0,1.1096,10500,0,2,0,0,2,1
1,34,0,2.1112,2500,4,1,0,0,0,1
0.9487,34,98,1120,0,7,0,0,98,0,1
0,45,98,0,8000,6,0,0,0,0,1
0.8597,0,0,1.0333,0,16,0,2,0,2,1
1.016,34,1,3.3146,9166,7,0,0,0,1,1
1,35,2,0,5800,3,2,0,1,0,1
0.7794,47,0,0.3425,9000,10,0,0,0,0,1
0.8368,47,2,1.2425,0,12,0,3,0,2,1
0.6719,44,98,0.5108,4100,6,0,2,1,0,1
0.9131,27,0,1.0905,0,7,2,0,0,0,1
1,0,0,13.222,2872,3,0,0,98,2,1
1,30,0,0,1850,2,1,0,1,0,1
1,41,2,0.0217,0,4,0,0,1,3,1
0.9571,50,0,0,3500,4,1,0,0,2,1
0.5406,28,9826,1.0204,5000,0,0,0,1,0,1
0,65,1,0.5341,6400,10,0,2,0,0,1
0.6299,67,1,0.3563,7916,9,0,2,0,0,1
0,39,2,1142,0,3,0,0,0,0,1
0,39,98,0.1909,3833,6,0,0,0,0,1
0,55,2,0.2056,6500,5,3,0,0,0,1
0.6155,35,0,0.3895,0,7,0,2,0,2,1
1.0122,51,4,0.0446,2460,6,1,0,3,0,1
0.9605,61,9816,0.5776,4000,10,0,0,0,0,1
0.9659,28,0,1150,0,2,0,0,0,0,1
1.2964,41,2,0,3750,5,1,0,0,1,1
0.9441,35,1,0,2901,4,3,0,0,2,1
0.2613,73,0,0.3369,3700,0,0,0,0,1,1
0.0222,54,98,0.8284,17750,0,0,0,0,1,1
0.1366,51,0,0.2871,4000,6,0,1,98,0,1
0.7854,29,0,0.7997,0,6,0,2,98,0,1
0.9632,53,1,1.114,4500,7,1,0,2,0,1
0,48,98,0,3300,2,0,0,0,0,1
0.9555,31,1,0.0669,4200,3,0,0,0,2,1
0.0792,34,0,0.002,4000,3,0,0,0,0,1
1,29,0,0.0232,2700,2,0,0,1,1,1
0.0457,63,98,1.1187,2300,10,0,0,0,0,1
0.0208,49,0,2592,3,10,0,0,98,0,1
0,56,1,0,9700,0,0,0,0,0,1
0.9651,44,0,0,4167,8,0,2,0,0,1
0.6135,55,0,1.0944,3200,12,0,2,0,3,1
0.0029,41,98,0,3100,4,0,1,0,0,1
0.9817,49,2,0.2884,13500,6,0,1,0,0,1
0.7442,62,0,0,8333,13,0,0,98,0,1
0.9423,42,0,206,2800,3,1,0,0,1,1
1.029,39,0,0,7000,7,0,1,0,1,1
0.1529,40,0,0.3223,5200,13,0,0,98,0,1
0,45,0,0.0446,6666,5,1,0,0,2,1
0.6754,26,0,0.0393,0,3,0,0,0,2,1
0.7519,35,2,0.1495,3100,6,1,0,0,2,1
0.9871,60,0,3,3300,17,0,1,0,0,1
0,25,98,1.0086,0,4,2,0,0,0,1
0.8738,49,0,0.5017,5200,4,0,0,0,0,1
1.0043,27,0,0.2677,3333,2,0,0,0,0,1
0.2249,58,98,0.4636,3000,9,0,2,0,0,1
0.9076,0,0,3.0962,6200,11,0,1,0,2,1
0.8981,36,3,0,8000,0,1,2,0,0,1
0.3339,39,0,0,3333,17,0,2,0,1,1
0.609,51,0,0.5456,0,18,0,1,0,0,1
0.0271,56,0,0,8166,11,0,0,0,4,1
1.0031,50,1,0.3264,2200,3,1,0,98,0,1
0.7782,43,0,206.5,3000,0,0,0,0,1,1
0.8733,52,3,0.657,7000,11,0,2,0,1,1
0.9487,46,1,1.1825,2583,7,0,0,0,2,1
0.0051,42,3,206,3800,6,2,0,1,1,1
0.9989,46,0,0,6000,8,0,0,0,3,1
0,57,0,2.0739,3800,0,0,3,0,0,1
0.9705,40,98,0.3833,0,13,0,0,98,3,1
0.3576,34,98,0,6000,15,0,0,98,0,1
0.9609,41,0,206.5,3333,6,0,0,0,1,1
0.2954,46,2,0,9400,6,0,0,0,2,1
0,63,0,0,0,7,0,0,0,0,1
0.8821,40,0,0,4167,11,0,1,0,1,1
0.9647,26,0,223,2200,3,0,0,0,0,1
1,41,98,0,10000,4,0,2,0,1,1
0.9773,48,0,0,4200,6,0,0,0,1,1
0.0252,27,0,1081,2180,9,0,0,98,0,1
0.9071,53,0,0.6786,5283,17,0,2,0,2,1
0.8783,30,98,2.3267,0,8,0,0,0,2,1
0,54,3,1.0046,8000,23,0,2,0,0,1
0,52,0,0,3000,7,0,0,0,0,1
0,42,3,2.3394,5800,6,3,0,0,2,1
1,52,2,0.1413,5833,5,2,0,0,1,1
0.8783,0,2,3.1491,10500,14,1,0,0,0,1
0.0957,46,0,0.1882,0,11,0,0,0,2,1
0.0333,65,98,0.2565,7600,9,0,2,0,0,1
0.0157,31,0,0.2725,0,3,0,0,98,0,1
0.4103,47,0,2.6159,3900,5,3,1,0,2,1
0.5668,53,0,1.2541,1500,4,0,0,0,0,1
1,41,0,0.0833,0,0,0,0,98,0,1
0.5706,0,0,206.5,5500,5,0,0,0,1,1
0.157,37,2,0,5000,8,0,1,0,0,1
0.9443,34,0,0.0112,3500,5,0,0,0,0,1
