date,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
0.4346,0.9362,0.0469,0.2941,0.0035,0.4229,0.4149,1
0.4522,0.234043,0.031,0.2781,0.0021,0.2077,0.47411,1
0.4252,0.0638,0.0569,0.1938,0.0035,0.4229,0.4149,1
0.4425,0.297985,0.0592,0.4204,0.0048,0.3739,0.5005,1
0.4645,0.2128,0.0249,0.0697,0.0016,0.2053,0.7338,1
0.474101,0.8511,0.0386,0.6473,0.0026,0.5355,0.4338,1
0.4,0.8085,0.0988,0.4728,0,0.4229,0.4149,1
0.0177,0,0.0452,0.5183,0.0035,0.4229,0.4149,1
0.8725,0.5106,0.0348,0.4665,0.0012,0.3141,0.8763,1
0.8897,0.5106,0.0292,0.6259,0.3191,0.5575,0.457048,1
0.8719,0.5319,0.0333,0.5369,0.0022,0.5316,0.461,1
0.0181,0.3617,0.0697,0.4256,0.0035,0.4229,0.4149,1
0.4338,0.446872,0.0485,0.5259,0.0035,0.4229,0.4149,1
0.0142,0.4255,0.0407,0.3532,0.0035,0.4229,0.4149,1
0.0182,0.4043,0.0464,0.5129,0,0.4229,0.4,1
0.476833,0.3404,0.0291,0.5457,0.001925,0.5052,0.6908,1
0.4894,0.44682,0.0511,0.5445,0.0035,0.4229,0.4149,1
0.4,0.297985,0.105,0.5827,0.0035,0.4229,0.4149,1
0.4247,0.234043,0.0818,0.2499,0.0035,0.4229,0.4149,1
0.881,0.5745,0.0293,0.3346,0.0017,0.362,0.617,1
0.8718,0.6809,0.025031,0.3073,0.0015,0,0.7386,1
0.4604,0.595745,0.0269,0.4738,0.0018,0.3281,0.4894,1
0.005,0.7021,0.0426,0.6272,0.0035,0.4229,0.4,1
0.4347,0.4681,0.0599,0.2745,0.0035,0.4229,0.4149,1
0.3081,0.44682,0.0569,0.4637,0.0035,0.4229,0.4149,1
0.0091,0.7234,0.0438,0.587,0.0035,0.4229,0.4149,1
0.4229,0.595745,0,0.4871,0.0035,0.4229,0.4149,1
0.439,0.5957,0.0568,0.2987,0.0035,0.4229,0.4149,1
0.001,0.7021,0.0441,0.4395,0.00356623,0.4229,0.4149,1
0.86707219,0,0.0363,0.1529,0.0017,0.3169,0.8763,1
0.4,0.3618,0.0569,0.264,0.0035,0.4229,0.4149,1
0.0142,0.27666,0.0408,0.4444,0.0638,0.4229,0.4149,1
0,0.8723,0.0938,0.5146,0.0035,0.4229,0.4149,1
0.4341,0.3617,0,0.539,0.0035,0.4229,0.4149,1
0.4513,0.87234043,0.0711,0.6068,0.0034,0.492,0.5184,1
0.0094,0.234043,0.0417,0.2075,0.0035,0.4229,0.4149,1
0.4516,0.8511,0.0288,0.3362,0.0018,0.37348,0.84125053,1
0.8682,0.446872,0,0.7931,0.0008,0.7022,0.7487,1
0.9574,0,0.0464,0.6132,0.0035,0.4229,0.4149,1
0.4422,0.4043,0.0518,0.5542,0.0035,0.4229,0.4149,1
0.0219,0.1064,0.076,0.2121,0.0035,0.4229,0.4149,1
0.0213,0.3191,0.0745,0.1696,0.0035,0.4229,0.4149,1
0.0054,0.7021,0.06282,0.536,0.0035,0.4229,0,1
0.4389,0.4043,0.0473,0.507,0.0035,0.4229,0.4149,1
0.4387,0.5106,0.0563,0.5054,0.0035,0.4229,0.4149,1
0.4229,0.6809,0.0408,0.3587,0.0035,0.4229,0.4149,1
0.0094,0.234043,0.0416,0.2971,0,0.4229,0.4149,1
0.474101,0.89361702,0.0317,0.5883,0.0021,0.419,0.5785,1
0.4347,0.5106,0.0512,0.3157,0.0035,0.4229,0.4149,1
0.8723,0.78722,0.0288,0.5195,0.0019,0.419,0.557,1
0.0054,0.3617,0.0509,0.5019,0.0035,0.4229,0.4149,1
0.4564,0.8511,0,0.402,0.0021,0.3931,0.5443,1
0.0096,0.3617,0.0426,0.4924,0.0035,0.4229,0.4149,1
0.4383,0.8936,0.058,0.4372,0.0035,0.4229,0.4149,1
0.8723,0.3404,0.0426,0.4738,0.0028,0.4099,0.5689,1
0.4247,0.3617,0.0407,0.4271,0.0035,0.4229,0.4149,1
0.4255,0.446872,0.0416,0.6478,0.0035,0.4229,0.4,1
0.0136,0.383,0.0613,0.5787,0.0035,0.4229,0.4,1
0.4382,0.2766,0,0.4152,0.0035,0.4229,0.4149,1
0.53,0.3617,0.0484,0.4823,0.0035,0,0.4149,1
0.2553,0.3191,0.0569,0.366,0.0035,0.4229,0.4149,1
0.4387,0.5106,0.0567,0.4561,0.0035,0.4229,0.4,1
0.6596,0.617,0.0479,0.4576,0.0035,0.4229,0.4149,1
0.4347,0.0638,0.0456,0.232,0.0035,0.4229,0.4149,1
0.4248,0.383,0.0584,0.3231,0.0035,0.4229,0.4149,1
0.4739,0.4043,0.0308,0.4917,0,0.5443,0.59,1
0.8763,0.2766,0.0311,0.4359,0.0019,0.412,0.7693,1
0.0051,0.617,0.0748,0.5812,0.0035,0.4229,0.4,1
0.0093,0.4043,0.0411,0.6111,0.06,0.4229,0.4,1
0.8903,0.3191,0.0453,0.4582,0.003,0.5021,0.5083,1
0.4385,0.297985,0.0546,0.4443,0.0035,0.4229,0.4149,1
0.0035,0.9362,0.0414,0.3481,0.0035,0.4229,0.4149,1
0.4389,0.8511,0.0599,0.4289,0,0.4229,0.4149,1
0.4248,0.1702,0.0552,0.1341,0.0035,0,0.4149,1
0.4518,0.8936,0.0428,0.654,0.0028,0.4711,0.6355,1
0.4385,0.5532,0.0576,0.2685,0.0035,0.4229,0.4149,1
0.4252,0.9574,0.0745,0.4167,0.0035,0.4229,0.4149,1
0.8672,0.85117723,0.044,0.3462,0.0029,0,0,1
0.0091,1,0.0035,0.2919,0.0035,0.4229,0.4149,1
0.4378,0.6383,0.0563,0.4397,0.0035,0.4229,0.4149,1
0.9149,0.446851,0.0431,0.339,0.003,0.2926,0.6809,1
0.4387,0.4255,0.0407,0.5457,0.0035,0.4229,0.4149,1
0.1915,0.27666,0.0449,0.1544,0.0035,0.4229,0.4149,1
0.4337,0.6383,0.0608,0.4395,0.0035,0.4229,0.4149,1
0.0185,0.44682,0.0638,0.4784,0.0035,0.4229,0.4149,1
1,0.0638,0.0438,0.2747,0.0035,0.4379,0.4149,1
0,0.4681,0.0664,0.4496,0.0035,0.4229,0.4149,1
0.0002,0.9787447,0.0473,0.3146,0.0035,0.4229,0.4149,1
0.0638,0.2553,0.0473,0.2176,0.0035,0.4229,0.4149,1
0.8721,0.021377,0.0246,0.2529,0.0008,0.3086,0.7548,1
0.89,0.8723,0.029,0.4159,0.00180213,0.3105,0.7039,1
0.4338,0.29,0.0673,0.5171,0.0035,0.4229,0.4149,1
0.4894,0.5106,0.0736,0.4726,0.0035,0.4229,0.4,1
0.8723,0.766,0.0309,0.4348,0.001,0.3162,0.6383,1
0.4601,0.297985,0.0293,0.4209,0.0019,0.4153,0.617,1
0.4737,0.234043,0.0271,0.3438,0.0014,0.336877,0.7022,1
0.0005,0.2131,0.0475,0.2053,0.003535,0.4229,0.4,1
0.4334,0.4681,0.0419,0.5417,0.0035,0.4229,0.4149,1
0.4253,0.5532,0.073,0.5042,0.0035,0.4229,0.4149,1
0.0138,0.234043,0.0414,0.2093,0,0.4229,0.4149,1
0.439,0.297974,0.0552,0.3594,0.0035,0.4229,0.4149,1
0.0308,0.2553,0.0604,0.2633,0.0035,0.4229,0.4149,1
0.0271,0.9574,0.0474,0.5625,0.0035,0.4229,0.4149,1
0.8759,0.4255,0.0336,0.6349,0.0022,0.5466,0.5614,1
0.4342,0.893617,0.0495,0.5013,0.0035,0.4229,0.4149,1
0.4339,0.6,0.047,0.4289,0.0035,0.4229,0.4149,1
0.8671,0.2128,0.0185,0.0549,0.0011,0.1595,0.8764,1
0,0.4043,0.0458,0.5085,0.0035,0.4229,0.4149,1
0,0,0.0413,0.5244,0.0035,0.4229,0.4149,1
0.0183,0.234043,0.0552,0.186,0.0035,0.4229,0.4149,1
0.3404,0.8511,0.0512,0.3783,0.0035,0.4229,0.4149,1
0.4513,0.5532,0.069,0.6015,0.004829,0.5608,0.4518,1
0.4422,0.595745,0,0.4909,0.0035,0.4229,0.4149,1
0.8804,0,0.0291,0.3972,0.0019,0.3739,0.7289,1
0.4258,0.766,0.0599,0.3481,0,0.4229,0.4,1
0.4248,0.9574,0.0552,0.3713,0.4229,0.4229,0.4149,1
0.4248,0.7021,0.0582,0.3695,0.0035,0.4229,0.4,1
0.0142,0.8085,0.0407,0.4871,0.0035,0.4229,0.4149,1
0.5001,0.5106,0.0283,0.2341,0.001925,0.2074,0.5789,1
0.0045,0.0638,0.0437,0.2354,0.001,0.4229,0.4149,1
0.447434,0.1064,0.0187,0.1806,0.0007,0,0.64,1
0.0035,0.6596,0.0515,0.4478,0.0035,0.4229,0.4149,1
0.4425,0.0851,0.0442,0.3518,0.0029,0.4039,0.47,1
0.460181,0.2766,0.0289,0.4335,0.002035,0.427,0.4513,1
0.4514,0.0638,0.0422,0.3518,0.00283329,0,0.495763,1
0.4342,0.297936,0.0413,0.5244,0.0035,0.4229,0.4149,1
0.4253,0.4894,0.0748,0.3173,0.0035,0.4229,0.4149,1
0.44682,0.234043,0.0291,0.2928,0.001471,0.4575,0.8032,1
0,0.2128,0.0688,0.2732,0.0035,0.4229,0.4149,1
0.4335,0,0.0599,0.3877,0,0.4229,0.4149,1
0.8298,0.29797872,0.0515,0.3121,0.0035,0.4229,0.4149,1
0,0.1277,0.0697,0.1571,0,0.4229,0.4149,1
0.4293,0.29798085,0.0775,0.2331,0.0035,0.4229,0.4149,1
0.4383,0.1915,0.0584,0.181,0.0035,0.4229,0.4149,1
0.7579,0.0426,0.0284,0.1913,0.0008,0.2905,0.4894,1
0.0142,0.893617,0.0407,0.4197,0.0035,0.4229,0.4149,1
0.42990638,0.7234,0.0599,0.4222,0.0035,0.4229,0.4149,1
0.005,0.3617,0.058,0.5223,0.0035,0,0.4149,1
0.4517,0.8936,0.0404,0.4395,0.0027,0.4715,0.6009,1
0.4,0.8085,0.0649,0.7474,0.0046,0.5407,0.6053,1
0.0094,0.5745,0.0416,0.5171,0.0035,0.4229,0.4149,1
0.4255,0.5319,0.0579,0.3887,0.0035,0.4229,0.4149,1
0.3257,0.0638,0.0458,0.2395,0.0035,0.3408,0.4149,1
0.0272,0.3,0.0595,0.4182,0.004092,0.4531,0.443,1
0.0008,0.2553,0.0441,0.3697,0.0035,0.4229,0.4149,1
0.0181,0.2553,0.0676,0.3755,0.0035,0.4229,0.4,1
0.29797872,0.7021,0.0518,0.4594,0.0035,0,0.4,1
0,0.2553,0.051,0.4591,0.0035,0.4229,0.4149,1
0.4473,0.7234,0.04,0.6941,0.0034,0.5197,0.5904,1
0.4229,0.234043,0.0499,0.3756,0.0035,0.4229,0.4706,1
0.4291,0.0638,0.0502,0.1721,0.0035,0,0.4149,1
0.0089,0.7872,0.0864,0.6427,0.0035,0.4229,0.4149,1
0.0266,0.27666,0.075,0.4271,0.0035,0.4229,0.4149,1
0.4391,0.0426,0.0452,0.1796,0,0.4229,0.4149,1
0.4293,0.7447,0.0578,0.4984,0.003535,0,0.4149,1
0.0312,0.234043,0.0576,0.2465,0.0035,0.4229,0.4149,1
0.4247,0.0851,0.0552,0.2734,0.4229,0.4229,0.4149,1
0.443039,0.6596,0.0584,0.2758,0,0.3156,0.5005,1
0,0.3617,0.0584,0.2908,0.0035,0.4229,0.4149,1
0.446829,0.8085,0.0441,0.4511,0.0035,0.4229,0.4149,1
0.4601,0.3191,0.0289,0.4847,0.002,0.4902,0.3877,1
0.4383,0.4894,0.0552,0.3021,0.0035,0.4229,0.4149,1
0.4681,0.5106,0.0843,0.6355,0.0996,0.7548,0.382,1
0.0426,0.44682,0.0579,0.4534,0.0035,0.4229,0.4149,1
0,0.5957,0.0413,0.501,0.0035,0.4229,0.4149,1
0.8855,0.04264043,0.0296,0.2499,0.002,0.3972,0.489,1
0.9124,0.5532,0.0441,0.4534,0.003,0.3589,0.5092,1
0.4339,0.1064,0.0458,0.2416,0.0035,0.4229,0.4378,1
0.4566,0.234043,0.0279,0.2499,0.001,0.3382,0.5974,1
0.0185,0.53,0.0473,0.5138,0.0035,0.4229,0.4149,1
0.2766,0.7021,0.0469,0.4448,0.0035,0,0.4,1
0.4347,0.234043,0.0552,0.1715,0.0035,0.4229,0.4149,1
0.0002,0.2766,0.0471,0.4902,0.0035,0.4229,0.4149,1
0.4249,0.446872,0.0754,0.6195,0.0035,0.4229,0,1
0.443477,0.297985,0.0444,0.5781,0.0031,0.493,0.3711,1
0.4524,0.5745,0.0397,0.5019,0.0139,0.4259,0.582,1
0.4379,0.383,0.0437,0.5104,0.0035,0.4229,0.4149,1
0.438,0.5532,0.003519,0.3478,0.0035,0.4229,0.4149,1
0.595745,0.6809,0.0416,0.471,0.0035,0.4229,0.4149,1
0.27666,0.5106,0.0702,0.4591,0.003542,0.4229,0.4149,1
0,0.5532,0.0484,0.517,0.0034,0.4961,0.4039,1
0.0131,0.234043,0.0414,0.2049,0,0,0.4149,1
0.4518,0.3404,0.033089,0.5967,0.0022,0.44,0.657066,1
0,0.7021,0.0452,0.5615,0.0035,0.4229,0,1
0,0.297943,0.0578,0.3947,0.0035,0.4229,0.4149,1
0.8807,0.1915,0.0236,0.0814,0,0.2204,0.7263,1
0.4479,0.7021,0.0452,0.6541,0,0.4229,0.4,1
0.001,0.4681,0.0437,0.5012,0.0035,0.4229,0.4149,1
0.4255,0.4043,0.1047,0.5882,0.0035,0.4229,0.4149,1
0.11515,0.1702,0.0249,0.1377,0,0.1497,0.7496,1
0.8672,0.5746,0.0511,0.3164,0.0021,0.354555,0.3711,1
0.6224,0.297976,0.0289,0.4731,0.0019,0.4412,0.5228,1
0,0.0213,0.0473,0.2421,0.0035,0.4229,0.4149,1
0.475,0.192553,0.0348,0.2194,0.0022,0.3744,0.5329,1
0.4337,0.0638,0.0518,0.3493,0.0035,0.4229,0.4149,1
0.6809,0.297974,0.0268,0.1244,0.0018,0.1085,0.8289,1
0.4681,0.8723,0.0748,0.456,0,0.4229,0.4149,1
0.439,0.6596,0.056,0.3673,0.0035,0.4229,0.4149,1
0.9574,0.8298,0.0407,0.5293,0.0035,0.4229,0.4,1
0.0131,0.0274,0.0416,0.2222,0.0035,0.4229,0.4,1
0.8298,0.7021,0.0546,0.5051,0,0.4229,0.4149,1
0.4606,0.5319,0.055,0.676,0.0638,0.5161,0.46,1
0.8981,0.446872,0.0292,0.5336,0.0011,0,0.7474,1
0.461,0.0426,0.0292,0.1654,0.0019,0.2776,0.6079,1
0.2553,0.2553,0.0471,0.3722,0.0035,0.4229,0.4149,1
0.893617,0.5106,0.0286,0.3068,0.0017,0.3125,0.7263,1
0.0131,0.8298,0.0417,0.6202,0.0035,0.4229,0.4149,1
0.4339,0.297943,0.0438,0.4365,0.0035,0.4229,0.4149,1
0.8085,0.2766,0.0458,0.4429,0,0.4229,0.4,1
0.0229,0.2553,0.0552,0.1836,0.0035,0,0.4149,1
0.8682,0.2553,0.0283,0.245,0.001,0.247877,0.8989,1
0.8766,0.4043,0.0274,0.4716,0.00189,0.5785,0.6022,1
0.8718,0.4043,0.0285,0.5341,0.0015,0.5342,0.7298,1
0.4255,0.5532,0.0658,0.6121,0.0035,0.4229,0.4,1
0.234043,0.893617,0.0568,0.3243,0.0035,0.4229,0.4149,1
0.8678,0.76,0.0305,0.5481,0.002,0.5715,0.6026,1
0.4252,0.0638,0.0732,0.3622,0.0035,0.4229,0.4149,1
0,0.53,0.028,0.319,0.0019,0.2095,0.4912,1
0.4564,1,0.0376,0.5195,0.0026,0.3832,0.5746,1
0.4894,0.2766,0.044,0.3843,0.0035,0.4229,0.4149,1
0.4301,0.6809,0.0638,0.4209,0.0035,0.4229,0.4,1
0.4342,0.44,0.0413,0.59,0.0035,0.4229,0.4,1
0.4644,0.0426,0.029,0.1315,0.002,0.2325,0.6978,1
0.4697,0.1489,0.0274,0.1702,0.0018,0.3187,0.5684,1
0.446872,0.2979,0.0552,0.2545,0.0035,0.4229,0.4149,1
0.7234,0.3191,0.0491,0.4807,0.0034,0.4417,0.48425,1
0.4043,0.8511,0.0419,0.5268,0.0035,0.4229,0.4149,1
0.8936,0.617,0.0783,0.7788,0.0051,0.6732,0.5382,1
0,0.3617,0.0671,0.4972,0.0046,0.5396,0.442557,1
0.0035,0.4681,0.0563,0.4348,0.00355311,0.4229,0.4149,1
0,0.4894,0.0414,0.5464,0.0035,0.4229,0.5,1
0.4467,0.5957,0.0458,0.5134,0.0031,0.4692,0.5039,1
0.8808,0.4894,0.0288,0.4699,0.0009,0.443,0.4957,1
0.4601,0.7872,0.0289,0.4182,0.001902,0.3252,0.5035,1
0.2766,0.0638,0.1028,0.2284,0.0035,0.4229,0.4149,1
0.0225,0.6809,0.0638,0.5183,0.0035,0.4229,0,1
0.3617,0.5106,0.0595,0.4531,0.0035,0.4229,0.4149,1
0.4468,0.5532,0.0417,0.5027,0.0035,0.4229,0.4149,1
0.8764,0.8085,0.0294,0.4897,0.0019,0.4772,0.662702,1
0.0213,0.4681,0.0414,0.5733,0.0035,0.4229,0.4,1
0.0142,0.4894,0.0407,0.6381,0.0035,0.4229,0.4149,1
0.001,0.3617,0.0441,0.5259,0.0035,0.4229,0.4149,1
0,0.2553,0.0423,0.3744,0.0028,0.4135,0.5386,1
0.4695,0.27666,0.041,0.4078,0.00282,0.4104,0.5061,1
0,0.6809,0.0765,0.4026,0.0035,0.4229,0.4149,1
0.47411,0.5745,0.0307,0.5903,0.0021,0.5394,0.293425,1
0.0138,0.0426,0.0458,0.4148,0.0035,0.4229,0.4149,1
0.8855,0.0426,0.033,0.2532,0.0009,0.4537,0.652,1
0,0.4681,0.029,0.2768,0.0019,0.1162,0.539,1
0.872,0.3191,0.0265,0.3015,0.0017,0.275577,0.8566,1
0.4471,0.0851,0.044,0.2946,0.0027,0.3599,0.45536,1
0.5532,0.6383,0.0569,0.2856,0.0035,0.4229,0.4149,1
0.4337,0.2553,0.0673,0.3634,0.0035,0.4229,0.4149,1
0.3404,0.446872,0.0563,0.497,0.0035,0.4229,0.4149,1
0,0.3191,0.0292,0.4713,0.0019,0.4912,0.4035,1
0,0.4681,0.0921,0.5369,0.0058,0.7561,0.6145,1
0.0035,0.297943,0.0453,0.5333,0.0035,0,0.4149,1
0.439,0.3617,0.0569,0.2616,0.0035,0.4229,0.4149,1
0.0099,0.8511,0.0413,0.539,0.0035,0.4229,0.4338,1
0.9069,0.4894,0.0332,0.3146,0.0022,0.2131,0.461,1
0.4341,0.3617,0.0555,0.2922,0.0035,0.4229,0.4149,1
0.0315,0.4043,0.0522,0.369,0.0035,0.4229,0.4149,1
0.8085,0.3191,0.0561,0.5596,0.0038,0.6341,0.5298,1
0,0.0638,0.0444,0.176,0.0035,0.4229,0.4149,1
0.9362,0.5745,0.0576,0.535,0.0035,0.4229,0.4149,1
0.9121,0.0851,0.0434,0.203,0.0028,0.3824,0.6383,1
0.7872,0.893617,0.0426,0.6018,0.0035,0.4229,0.4149,1
0,0.893617,0.0676,0.4384,0.0035,0,0.4,1
0,0.27666,0.0763,0.3878,0.0035,0.4229,0.4149,1
0.8804,0.3617,0.0292,0.457,0.002,0.4744,0.4303,1
0.4316,0.7234,0.0787,0.3295,0.0035,0.4229,0.4149,1
0.9787234,0.4894,0.0468,0.3111,0.0035,0.4229,0.4149,1
0.4389,0.4681,0.0416,0.5198,0.0035,0.4229,0.4149,1
0.9118,0.0851,0,0.3362,0.002877,0.3804,0.639,1
0.0098,0.042641,0.0567,0.3468,0.0035,0.4229,0.4149,1
0.0035,0.4894,0.0584,0.3079,0.0035,0.4229,0.4149,1
0.4433,0.3404,0.062,0.4351,0.0042,0.4859,0.439021106,1
0.0223,0.2766,0.0584,0.3604,0.0035,0.4229,0.4149,1
0.4379,0.6809,0.0485,0.4966,0.0035,0.4229,0.4149,1
0,0.3191,0.0271,0.3219,0.0012,0,0.70009,1
0.4386,0.9362,0.05,0.3001,0.0035,0.4229,0.4149,1
0.4337,0.4894,0.0475,0.4307,0.0035,0.4229,0.4149,1
0.4289,0.4894,0.0414,0.5405,1,0.4229,0.4149,1
0,0.0426,0.0278,0.2416,0.001,0.3566,0.5013,1
0.38,0.7021,0.0665,0.3612,0.0035,0.4229,0.4,1
0.8812,0,0.0278,0.2989,0.001781,0.3654,0.6383,1
0.4252,0.6383,0.0561,0.316,0.0035,0.4229,0.4149,1
0.02204,0.0638,0.048,0.1331,0.0035,0.4229,0.4149,1
0.4299,0.3191,0.0918,0.5181,0.0035,0.4229,0.4149,1
0.9574,0.191532,0.0498,0.2077,0.0035,0.2566,0.5404,1
0.1702,0.1277,0.0404,0.1581,0.0035,0.4229,0.4149,1
0.0184,0.0426,0.0563,0.2589,0.0035,0.4229,0.4149,1
0.9574,0.8085,0.0793,0.517,0.0035,0.4229,0.4149,1
0.4732,0.1915,0.0273,0.2196,0.0018,0.2499,0.586877,1
0.0273,0.0426,0.0585,0.2087,0.0035,0.4229,0.4149,1
0.5957,0.6596,0.029,0.5232,0.002,0.5564,0.439,1
0.3404,0.7447,0.076,0.3267,0.0035,0.4229,0.4149,1
0.4691,0.234043,0.0318,0.3079,0.0021,0.2874,0.474101,1
0.4513,0.234043,0.0468,0.2267,0,0.4229,0.4,1
0,0,0.0407,0.5247,0.0035,0,0.4149,1
0.4736,0.4043,0.0286,0.5525,0.0019,0.5409,0.7461,1
0.8724,0.893617,0.0289,0.3021,0.0008,0.2923,0.6373,1
0.022079,0.0426,0.0478,0.1576,0,0.4229,0.4149,1
0.0094,0.4255,0.0416,0.5104,0.0035,0.4229,0.4149,1
0,0.0638,0.0466,0.4067,0.0035,0.4229,0.4149,1
0.4695,0.4894,0.0455,0.504,0.0031,0.4966,0.4053,1
0.434,0.297936,0.0453,0.4871,0.0035,0.4229,0.4149,1
0.886,0.0851,0.0343,0.2626,0.00225,0.3451,0.5614,1
0.0426,0.1064,0.0552,0.1602,0.4149,0.4229,0.4149,1
0.4379,0.1064,0.045,0.2701,0.0035,0.4229,0.4149,1
0.0044,0.3404,0.0452,0.5222,0,0.4229,0.4,1
0.4299,0.3,0.0552,0.2864,0.0035,0.4229,0.4149,1
0.0275,0.4043,0.0601,0.4609,0.0035,0.4229,0.4,1
0.0181,0.8298,0.042467,0.4426,0,0,0.4149,1
1,0.0426,0.0566,0.4395,0.0035,0.4229,0.4149,1
0.4345,0.0638,0.0411,0.1553,0.0035,0.4229,0.4149,1
0.4387,0.4255,0.0455,0.5113,0.0035,0.4229,0.4,1
0.0131,0.9362,0.0416,0.4082,0.0035,0.4229,0.4149,1
0.0213,0.7234,0.0584,0.396,0.0035,0.4229,0.4149,1
0.4252,0.3404,0.0778,0.4348,0.0035,0.4229,0.4149,1
0.0097,0.6809,0.0416,0.4951,0.0035,0.4229,0.4149,1
0.4255,0.297978,0.0901,0.4738,0.0035,0.4229,0.4,1
0.8766,0.0638,0.028,0.2398,0.0016,0.3335,0.797811,1
0.4894,0.87234043,0.0317,0.3643,0.0021,0.2786,0.474101,1
0.4248,0.3191,0.0685,0.2794,0,0.4229,0.4149,1
0.89374101,0.9574,0.031168,0.5144,0.021566,0.427,0.449112,1
0.5532,0.766,0.0584,0.2877,0.0035,0.4229,0.4149,1
0.2766,0.9787234,0.0414,0.4432,0.0035,0,0.4149,1
0.3404,0.8085,0.0714,0.3089,0.0035,0.4229,0.4,1
0.0181,0.8511,0.0576,0.3841,0.0035,0.4229,0.4149,1
0.4,0.6809,0.0485,0.4664,0.0035,0.4229,0.4149,1
0.434,0.0213,0.0461,0.2105,0.0035,0,0.4149,1
0.4604,0.03,0.0279,0.167,0.001921,0.3307,0.4956,1
0.4296,0.0426,0.0562,0.2377,0.0035,0,0.4149,1
0.022,0.7021,0.0602,0.3832,0.0035,0.4229,0.4149,1
0.5106,0.617,0.0648,0.5085,0.0035,0.4229,0.4149,1
0.4291,0.234043,0.0776,0.1381,0,0.4229,0.4,1
0.4258,0.4043,0.0697,0.5165,0.0035,0,0.4,1
0.4,0.44682,0.0715,0.5097,0.0047,0.5357,0.4,1
0.4255,0.5106,0.058,0.4152,0,0.4229,0.4149,1
0.0142,0.595745,0.0408,0.4774,0.0035,0.4229,0.4149,1
0.0004,0.6596,0.0452,0.4829,0.0035,0.4229,0.4149,1
0.87689,0.1915,0.0249,0.1755,0.0013,0.3092,0.8298,1
0.0177,0.7021,0.048,0.5381,0.0035,0.4229,0.4,1
0.4,0.85,0.0753,0.7248,0.0051,0.6825,0.597411,1
0,0.234043,0.0414,0.3343,0.0035,0.4229,0.4149,1
0.44682,0.5532,0.0413,0.3673,0.0035,0.4229,0.4149,1
0.4252,0.766,0.0748,0.4491,0.0035,0.4229,0.4149,1
0.234043,0.617,0.0441,0.3326,0.0035,0.4229,0.4149,1
0.474,0.23,0.0269,0.3475,0.0016,0.3384,0.7053,1
0.383,0.3404,0.0437,0.5478,0.0026,0.6227,0,1
0.0142,0.8723,0.0407,0.5244,0.0035,0,0.4149,1
0.0271,0.021377,0.0461,0.1516,0.0035,0.4229,0.4149,1
0.0185,0.4894,0.0471,0.5513,0.0035,0.4229,0.53,1
0.45561,0.234,0.0322,0.4348,0.002051,0.437,0.5404,1
0,0.2553,0.0411,0.1538,0.0009,0.4229,0.4149,1
0.4249,0.29797943,0.0745,0.2631,0.0035,0.4229,0.4149,1
0.0136,0.383,0.0414,0.6227,0.0035,0.4229,0.4149,1
0.8714,0.5106,0.0265,0.367,0.0017,0.2574,0.8149,1
0.3,0.4043,0.0312,0.4865,0.0021,0.5155,0.3908,1
0.44,0,0.0275,0.3169,0.001668,0.2952,0.6083,1
0.44682,0.2128,0.0458,0.1796,0.0035,0,0.4149,1
0.45575,0.021377,0.0291,0.2463,0.0014,0.304094,0.7579,1
0.2766,0.383032,0.0584,0.3744,0,0.4229,0.4149,1
0.4688,0.5689,0.0265,0.2532,0.0018,0.1621,0.3965,1
0.4601,0.8085,0.0434,0.3103,0.0028,0,0.5,1
0.8808,0.9362,0.0267,0.4203,0.0018,0.4169,0.639,1
0.4738,0.8723,0.0283,0.5164,0.0019,0.4671,0.5487,1
0.8723,0.44682,0.0676,0.4979,0.0035,0.4229,0.4149,1
0.636071,0.0638,0.0526,0.539,0,0.5684,0.4917,1
0.456,0.5106,0.0476,0.5627,0,0.582,0.4197,1
0.0638,0.0426,0.0508,0.1781,0.0035,0.4229,0.4149,1
0.4732,0.4894,0.0294,0.5097,0.002044,0.4537,0.486833,1
0.8681,0.2766,0.0297,0.4094,0.002092,0.3739,0.5781,1
0.86,0.2553,0.0289,0.1727,0.0018,0.1403,0.8085,1
0.4386,0.297985,0.0469,0.3654,0.0035,0.4229,0.4149,1
0.8766,0.4894,0.0017,0.2944,0.0018,0.1626,0.8298,1
0.4,0.4894,0.0286,0.4955,0.0018,0.4757,0.5553,1
0.7872,0.383,0.0584,0.4655,0.0035,0.4229,0.4,1
0.0275,0.5319,0.0479,0.5128,0.0035,0.4229,0.4149,1
0.4,0.297943,0.0438,0.5259,0.0035,0.4229,0.4149,1
0.383,0.851177,0.0599,0.4464,0.0035,0.4229,0.4149,1
0.4688,0.6383,0.0286,0.265,0.00180626,0.1395,0.5873,1
0.5532,0.9362,0.0452,0.3536,0.0035,0.4229,0.4149,1
0.9025,0.617,0.0441,0.3722,0.003024,0.4381,0.5614,1
0.44682,0.59,0.054,0.5402,0.0037,0.5684,0.43,1
0.4379,0,0.0486,0.4395,0,0.4229,0.4149,1
0,0.787211,0,0.5342,0.0042,0.3845,0.5781,1
0.0226,0.0638,0.0599,0.1401,0.0035,0.4229,0.4149,1
0.5532,0.4681,0.0662,0.3331,0.0035,0.4,0.4149,1
0.4043,0.23,0.0416,0.472,0.0035,0.4229,0.4149,1
0.234043,0.5532,0.0576,0.2659,0,0.4229,0.4,1
