MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
2.7292,27,0,1.0395,2447,2.9076,36.06,-117.27,0
4.0187,26,0,1.094,851,2.7105,-120.48,-117.7,0
4.0125,26,6.1238,1.0795,576,2.5833,35.39,-117.61,0
4.0156,25,4.6454,0.9519,1771,3.0395,34,-119.55,0
4.3571,40,0,1.0395,1166,2.9176,34.07,-117,0
2.85,16,5.0667,0,1221,3.0667,36,-117.26,0
4.2049,52,4.8178,1.027,1204,2.9062,37.72,-124.14,0
2,49,4.5362,0,1536,0,37.8,-121,0
3,43,5.331,1.3103,819,0,37.66,-120.67,0
4,23,0,1.0595,1209,3.2624,-117.31,-120,0
2.375,39,5.4833,0,2068,4.8667,34,-119.03,0
2.51009,38,0,1.1684,636,3.7143,-118.12,-117.12,0
3.9167,52,4.5362,1.0435,1066,2.6776,34.12,-121,0
1.9231,16,0,1.1075,774,3.0757,40,-120,0
3.2813,37,5.0609,1.0416,1271,2.7014,36.97,-118.02,0
2.6833,41,4.6458,1.1281,872,3.8678,-122.21,-120.46,0
3,45,4.6993,0,1074,2.4143,35.38,-120.75,0
2.2292,15,4.5105,1.0609,2902,2.87761,40.69,-120.31,0
3.07,36,5.0488,1.2465,1134,3.2657,36,-118.28,0
1.995897,11,0,1.0444,1425,2.5167,37.25,-117.08,0
4.1875,32,5.9485,1.0789,837,3.6255,34.44,-117.29,0
3.6181,25,5.0081,1.0342,1185,2.7647,38.01,-117.76,0
2.6875,18,4.0294,1.0369,1484,2.7014,33.95,-120,0
3.6625,38,4.4727,0,1408,2.6175,34,-118.29,0
1.9167,31,0,1.0347,1773,3.15815,38.4,-118.31,0
5.7222,16,7.7012,1.0476,872,3.0577,34,-117.67,0
3.5179,16,5.7599,1.1281,941,2.7255,37.33,-119.8,0
2.0221,18,4.6693,0,855,2.7993,-121,-118.81,0
2.8304,36,4.1892,0,843,3.0839,34.63,-119,0
2.6875,38,3.8176,1.0309,1181,3.137,33.93,-118.32,0
1.6042,36,4.2844,1.0632,1273,3.5163,33.97,-118.26,0
1.75,17,3.668,1.0338,1092,2.8382,38.01,-120.59,0
3,28,5.5205,0.9884,851,2.8071,-118.95,-121.32,0
2.82,16,5.5385,0,886,3.1517,38.12,-121.98,0
2.1917,16,4.1637,1.1057,1176,3.1637,37,-124.25,0
3.8125,14,0,1.0663,1556,2.6058,-124.05,-120.94,0
3.8281,27,4.7967,1.0297,764,2.4137,34.01,-118.16,0
4.0556,37,5.2754,0,1131,3.0337,36.97,-118.12,0
3.5129,43,4.5192,0.9862,1282,2.6296,36.03,-120,0
3.5179,30,5.48,1.0667,1353,0,-120.89,-120.6,0
4.099,18,5.6105,0,1042,2.9087,34.15,-123.23,0
2.8456,41,4.4023,1.0338,1098,3.1749,37,-118.17,0
4.1471,17,5.3862,1.0907,1806,2.6458,37.47,-117.08,0
2.3125,34,5.0077,1.0418,1273,2.5096,36.93,-122.67,0
3.5156,28,0,1.0579,841,2.6223,36.71,-118.29,0
4.25,27,5.2115,0.956,946,2.4433,37.38,-118.4,0
2.1667,37,3.8382,1.0105,1419,4.0395,33,-118.28,0
6,32,0,1.0545,1532,3.3926,33.77,-120.83,0
3.174,24,4.8125,1.0449,3566,3.0449,37.3,-116.99,0
1.5944,38,4.7647,1.1707,1129,0,37.34,-117.875,0
2.590968,24,4.4811,1.0365,673,0,-120.85,-118.67,0
1,38,4.588,1.0353,810,0,-118.27,-117,0
2.8056,44,3.8996,1.1333,1511,4.443,33.9,-118.22,0
2.625,31,3.9338,0.9865,1331,4.293,34.07,-118.28,0
4.8594,12,5.0531,1.0849,1869,3.5199,32.71,-117,0
1.9444,14,4.3448,1.0862,3660,3.1859,-117.08,-115.59,0
2.0554,31,4.1437,1.1379,809,2.9,36.75,-120.56,0
3.0469,16,6.1138,1.0372,425,0,37.01,-120,0
2.6673,25,3.9622,1.0331,834,4.0471,40,-120.04,0
2.5395,37,3.9271,1.078,1281,4.2113,34,-118.31,0
2.6964,26,4.1781,1.0294,1730,3.1923,-117.93,-120.66,0
3.7361,21,7.0942,1.2466,2711,2.6421,33.61,-116,0
2.0547,36,3.5172,1.1059,1141,4.2629,34.06,-118.27,0
5.2199,42,4.5343,1.0576,1372,3.3321,36.83,-118.18,0
4.1729,32,5.5362,0,943,3.0971,34.16,-118.35,0
4.6111,18,5.8704,0,1403,3,-121.29,-123.19,0
1.6475,31,4.3304,1.0372,867,2.3304,33.07,-117.08,0
4,35,5.5129,1.0456,746,3.0556,-121.82,-122,0
2.8235,30,0,1.0032,1031,3.7011,-118.97,-120.9,0
1.6156,36,3.3264,1.0582,1534,4.0922,-118.21,-118.1,0
1.9167,52,0,1.0365,1341,2.7556,37.78,-118.3,0
2.0833,38,4.4286,0,1021,3.125,37.45,-118.22,0
1.8125,15,4.7361,0,866,2.2542,32.83,-117.29,0
2.058,42,4.9779,1.0369,1357,4.0785,36.83,-118.16,0
4.3977,32,5.4042,0,1371,3.1635,38.01,-118.46,0
2.0139,42,3.7912,1.0392,2694,4.9228,37.35,-118.06,0
2.6043,17,4,1.0294,792,2.7463,38.02,-122.31,0
2.4643,24,4.2818,1.027,1281,2.8649,35.37,-117.96,0
3.1692,36,4.5109,0,1645,2.35,33.87,-118.29,0
1.9,16,0,0,1184,4.0589,40,-120.86,0
5,6,6.7667,1.0956,509,3.8667,37.06,-117.07,0
2.5978,13,5.355,1.0309,1526,0,36.97,-115.6,0
3.8462,33,5.9481,0,1065,2.6181,36.2,0,0
3.3125,37,5.5356,1.0395,941,0,37,-118.71,0
2.0526,12,4.7354,1.1058,1887,2.4278,38.03,-117.25,0
5.3687,35,4.558,1.0618,846,3.7172,33.85,-117.45,0
3,20,4.3439,1.0476,1802,3.7273,32.97,-120.47,0
1.5868,32,3.9937,1.1312,1603,4.3827,33,-117.19,0
4.0147,29,5.0526,1.0597,993,2.6875,38.69,-119.73,0
2.4125,23,0,1.0263,1038,2.6629,37.79,-122.72,0
2.5098,20,4.8106,1.0368,1234,2.7109,-120.69,-121.38,0
2.1875,9,4.0471,1.0441,1181,2.0449,34.01,-118.21,0
4.0982,4,6.8013,1.0338,2049,2.5793,34.41,-121.27,0
5.6154,21,4.8221,0,1296,2.5161,34.06,-117.11,0
2.4286,40,0,1.085,710,3.1875,34.07,-118.31,0
2.6111,39,4.6389,1.0488,979,3.1733,-120.89,-119.71,0
3.5398,29,0,1.0715,891,3.1282,35.62,-117.99,0
4.4792,34,5.5578,1.0136,696,2.6384,40,-117.68,0
2.3816,16,3.9847,0.9167,1381,0,34.29,-118.85,0
3.0907,23,5.0819,0,652,2.6136,37,-118,0
3,15,4.8356,1.0596,751,2.6256,36,-117.14,0
2.0962,47,4.2707,1.1157,1458,2.8783,37.94,-122.2,0
3.0902,16,0,1.0048,936,2.9231,35,-115.62,0
3.3125,19,0,1.0293,2891,4.2039,37.7,-118.25,0
3.5938,20,0,1.027,1643,2.5268,32,-118.21,0
3.5804,29,6.3038,1.0778,702,2.9088,40.12,-117.65,0
2.5714,29,0,0.9724,1331,2,38.62,-120.8,0
3.0524,25,4.7692,1.036,1341,0,-117.25,-118.18,0
2.8906,13,4.6111,1.0642,2220,3.0548,-122.67,-117.57,0
2.3125,13,4.5284,1.1048,3106,3.5497,-119.71,-118.02,0
2.2031,35,4.1746,1.0456,2855,3.7443,34,-118.35,0
2.7159,21,4.9792,1.0169,1090,3.2431,34.02,-118.02,0
3.38,19,4.4427,1.1207,1667,2.26,34.08,-117.12,0
2.2443,27,5.5697,1.0149,1814,0,40.68,-122.89,0
2.6429,27,4.52,1.0167,1327,5,34.08,-118.41,0
2.8162,11,0,1.0254,658,2.6516,40.69,-118.36,0
4.2462,25,5.7243,0,1481,2.5987,-117.31,-117,0
2.3967,42,0,1.4667,881,2.6667,36.98,-118.08,0
2.6597,52,5.0952,1.0354,732,3.2662,36.79,-117.92,0
2.7917,29,5.589,1.0173,2815,0,34.29,-118.07,0
1.6561,29,5.6909,0,1066,3.4331,34.49,-122.71,0
1.7356,36,0,1.0265,1494,4.0735,37.36,-118.02,0
4.0833,37,0,1.0338,1256,3.4276,37.82,-117.89,0
4.64,30,6.1168,1.0207,1806,2.8354,-120.19,-122.91,0
2.5938,28,0,0.9837,951,3.4427,38.26,-117.17,0
4.5179,18,5.448,1.0533,1457,3.0941,34.96,-120.46,0
3.0424,16,4.9231,0,1316,2.2936,36,-117.29,0
3.6298,35,4.2579,1.0353,1044,2.3687,33.97,-121.39,0
2.3893,50,5.4044,1.0686,1473,4.6154,41.71,-121.77,0
3.5208,33,4.2986,1.0644,692,2.3023,34.09,0,0
2.9333,27,0,0,1355,4.3422,34.01,-117,0
2.1484,39,5.0742,0,1275,3.0497,36.71,-120.85,0
2.88,52,3.6186,1.0951,946,1.8533,37.75,-117.91,0
3.9,17,0,1.1194,1184,2.9479,33,-117.95,0
2.505,52,0,0,1481,2.75,36.21,-119.21,0
3.2279,30,0,0.9614,974,3.1806,34.02,-118.1,0
4.8281,25,0,1.0471,2697,3.0435,37.36,-122.4,0
2.8348,52,4.1606,1.0022,1847,3.3714,34.0714,-120.47,0
2.2852,44,3.9489,1.0386,1172,4.2035,36.77,-118.18,0
3.62,18,0,1.1407,272,2.3381,36.98,-118.27,0
2.3929,23,5.2636,1.1529,2484,2.5356,37,-121.32,0
2.6167,33,5.3957,1.0346,1425,3.1705,37.26,-117.12,0
2.3617,28,5.814,1.0522,1290,2.9479,36.2,-119.19,0
2.0568,37,3.8571,1.1913,2511,4.0286,34.08,-118.2,0
1.8594,30,4.9072,1.0398,1601,0,-118.3,-117,0
2.1578,23,4.9559,1.0132,1196,3.1935,38.32,-117.4,0
3,37,4.8571,1.0724,1859,2.0704,34.16,-118.15,0
5.0486,14,0,1.0108,1001,4.3858,34,-121,0
3.075,52,5.8818,1.0529,816,2.5349,34.02,-118.01,0
2.0156,37,3.5331,0,1323,4.1133,34.04,-118.19,0
696,43,5.9014,0,507,2.5994,34.17,-118.4,1
4.2215,28,0,0.9758,774,2.6539,33.21,-119.14,1
4.1955,52,5.1359,0.9963,1203,2.8571,34.11,-119.77,1
6.5223,18,7.2963,1.0729,3229,3,34.08,-118.08,1
4.225,18,6.0703,1.0205,1237,2.9356,32.98,-117.14,1
2.3518,36,3.8148,0.9872,903,2.9142,37,-118.17,1
3.1667,31,5.1653,0.955,984,2.8194,34.08,-117.88,1
6.365714,27,0,0.9962,5495,2.7941,33.68,-118.15,1
4.0775,6,5.4847,0,3169,2,35.37,-118.07,1
3.39,32,5.8776,0,691,2.8413,34,-120.59,1
5.0491,35,5.6518,0.9874,984,2.8194,36.9,-118.23,1
2.85,39,4.7,1.0667,928,2.475,36.92,-122,1
3.0156,34,4.9086,0,1076,2.4107,34,-118.26,1
5.0609,19,6.7647,1.0914,776,2.8491,-117.97,-120,1
4.6563,24,5.1098,0.9836,695,2.7772,37.32,-118.53,1
6,35,5.3299,0.8986,1337,2.5987,34.06,34.1,1
4.275,45,0,0,1038,2.4376,34,-118.32,1
4.375,52,4.4455,1.0085,992,2.0651,37.76,-117.88,1
4.0893,17,5.5179,1.0784,1696,2.7,33,-122.46,1
5.3247,33,0,0.9812,1169,2.316,37,-117.89,1
2.4744,19,5.2781,1.0192,1377,3.9175,34.64,-121,1
3.5902,52,4.7079,0,791,2.7862,37,-119.32,1
4.1912,42,5.1365,0.9754,914,0,34.09,-118,1
5.0818,26,6.4528,0.9722,1031,0,34.16,-122,1
4.9688,36,5.3955,0.997,986,2.2846,34.0845,-122.46,1
5.3374,52,6.3859,1.0587,765,2.9063,38.12,-118.25,1
6.5172,29,6.1176,1.0379,1260,2.2896,34.24,-117.93,1
3.2708,15,5.3911,1.0413,1407,2.575,35.37,-115.55,1
4.9286,36,5.0717,1.0193,2083,3.0538,40.58,-120.46,1
4.0682,17,0,1.0667,1808,2.8333,36.71,-119.73,1
7.517,9,6.2789,0.9474,1359,2.7538,37.72,-117.81,1
3.9615,34,5.1208,1.0488,853,2.699,33.8,-118.23,1
5.7109,16,0,1.0697,1030,3.0929,33.82,-117.96,1
2.2321,38,4.3388,1.0411,836,0,33,-119.02,1
3.2375,17,4.2701,0,511,1.9596,-122,-118.44,1
4.0352,32,4.8125,0,1798,3.3987,36,-120.44,1
4,19,0,1.0076,1742,3.3322,36,-121.02,1
2.2966,34,4.5483,0,947,1.9167,36.36,-118.33,1
4.7159,30,5.343,0.972,962,2.8333,33.85,-117.93,1
4.7159,27,6.2912,0.9923,2411,3.0614,35,-117,1
3.2415,27,4.6276,0.9436,765,2.3727,34.04,-117.85,1
3.67275,52,4.7333,0.9667,380,0,36.83,-121.8,1
2.0363,35,0,1.1922,607,1.7407,32.76,-118.04,1
6.1085,47,0,0.9888,1344,3.5161,34,-117.95,1
3.2031,32,5.4286,0,1086,2.8261,34.41,-118.51,1
5.032,17,6.8895,0.981,979,2.7361,37,-122.04,1
8,17,7.6371,1.0169,710,2.9309,-118.36,-117.93,1
4.1875,36,4.5483,1.0109,1245,0,-118.21,-117.94,1
7.0952,16,0,0.9763,446,2.8571,37,-122.1,1
4.375,31,0,0.9958,661,2.5033,34.24,-117.12,1
5.51002,28,0,0,705,1.914,38.54,-119.72,1
10.4865,27,8.8571,0,1679,3.2857,34.13,-118.99,1
6,52,0,0.9728,751,2.9828,34,-118.16,1
3.4167,38,4.8051,0.9781,934,2.7722,34.06,-118.18,1
4.0556,28,5.2819,0.9955,1221,2.5104,35.37,-118.13,1
5.0651,16,0,1.0522,753,2.3247,38.02,-122.14,1
2.2477,42,3.6111,0,891,4.1759,34.07,-118.21,1
4.9861,26,6.9356,1.04,1459,2.443,34.21,-118.03,1
5.5625,36,6.3657,0.9688,761,2.8966,33.85,-122,1
4.24,46,6.1667,1.0246,1098,2.8163,-118.3,-117.88,1
3.125,29,4.447,0,898,2.716,40.53,-120.83,1
6.2143,23,5.875,0,1325,3.7222,35.38,-117.94,1
2.2361,11,0,1.04,1667,2.9107,36.34,-116,1
3.1875,44,4.9125,1.0725,1606,2.775,36.93,-118.39,1
3.5714,32,5.0036,1.0365,895,2.4934,34,-122.1,1
7,23,0,1.0609,1145,3.1276,34.19,-117.88,1
7,28,6.7273,1.0109,1696,2.9257,34,-118.47,1
5,17,0,0.9675,1217,0,33.41,-120.86,1
4.8958,5,6.1815,0.9677,2086,0,34.24,-118.03,1
6.0536,26,6.7143,0.964,986,2.9336,33.79,-118.02,1
6,48,6.08,0.9559,1102,2.5192,34,-118.3,1
5.6604,52,6.378,1.0369,893,2.9072,34.04,-118.11,1
5.5051,28,6.3243,1.0367,3296,0,34.24,-118.36,1
3.0714,43,4.3413,1.0818,1466,2.9474,34.19,-118.24,1
5,52,4.8667,0.9333,410,0,37.95,-117.92,1
3.2386,38,4.2963,1.0773,1225,2.5179,37.77,-118.16,1
4,16,6.4542,1.0202,1577,2.8544,36.84,-117.24,1
2.0781,34,4.1657,1.1459,1311,0,37.75,-118.2,1
3,37,0,0.9763,935,2.8356,34.04,-118.36,1
4,35,0,0.9901,761,3,33.56,-117.92,1
3.9792,30,5.3245,1.0202,1223,2.6411,34.12,-118.35,1
4.0739,37,4.6563,0.9441,1692,2.7275,34.06,-118.36,1
3.6562,23,4.4387,0,1737,2.9367,35.39,-117.93,1
4.3897,51,5.378,0,706,2.9078,34.02,-117.18,1
3.9667,32,4.4376,0,1727,5.3103991,34.0539,-118.08,1
4.6406,18,6.8354,0.9884,1757,0,37,-118.09,1
3.5735,52,5.9084,0,919,2.6483,-123.82,-122.22,1
2.5825,32,4.4901,0,1514,2.7391,37.35,0,1
4.6875,33,6.1342,0.9613,1352,0,34.21,-118.3,1
4,37,3.9792,1,2740,2.5139,37,-118.17,1
5.419,20,6.8776,0.9884,1492,2.6192,34.08,-117.96,1
4.5208,34,5.9205,0,2040,2.9419,-117.93,-118.05,1
4.1771,37,5.3615,0.9745,793,2.9485,-118.41,-119,1
3.5481,42,5.075,1.0925,946,0,35,-120,1
4,44,6.0893,0.9935,796,0,34.02,-122.23,1
4.1404,34,6.0488,0.9935,706,3.2793,37.92,-121.85,1
6,34,6.0817,0.9567,734,2.5172,34.09,-117.37,1
1.9286,33,0,1.0668,1071,1.8667,36,-119.72,1
4,52,6.3025,0.9662,841,2.7463,34.12,-122.22,1
6.0724,28,7.0379,0,1150,2.6223,33.85,-119.82,1
5,34,6.3351,1.0595,1150,2.5156,37.91,-117.88,1
5.9241,18,6.569,0.9647,1031,2.9812,34,-117.85,1
4.0972,52,0,0.983,966,2.8678,37.39,0,1
9,52,0,1.0038,805,3.3673,-118.48,-122.21,1
3.9798,25,5.4583,1.0267,1646,0,37,-120,1
4.1797,13,5.8333,0.9833,604,2.4512,34,-118.09,1
4.125,52,5.3422,0,1061,2.447321,36.99,-118.19,1
4.7,35,5.2423,0,1427,2.6773,33.82,-117.97,1
0.98,52,0,0,1512,2.9081,39.23,-118.25,1
4.47,52,5.1776,1.0357,982,2.4331,36,-122.07,1
3.5833,47,0,1.1645,861,0,-118.61,-117.96,1
4.0989,52,0,0.9951,1042,1.7019,34.06,-117.26,1
2.4824,37,3.4459,1.0368,1819,4.3844,33.95,-118.21,1
3.590903,52,5.4267,0,861,2.5567,36.71,-118.37,1
4.5156,34,5.6716,1.0208,835,2.9206,36.7,-117.93,1
4,52,6.7542,1.0778,1324,2.6422,34,-122.03,1
2.5368,27,4.4722,0.9955,1111,2.9062,-120.29,-119.29,1
4.3496,34,6.1726,0.9889,12,3.1217,34.12,-117.89,1
4.3851,29,0,1.0417,1277,2.0395,34.16,-117.99,1
5.0117,45,4.6625,0.9779,1131,0,37.72,-117.85,1
3.1667,11,4.9485,1.0889,1105,2.6444,38.17,-121.92,1
5,34,6.0488,1.0369,1694,2.337,36.76,-117.84,1
3.3958,16,7.5,1,954,2.7,-124.15,-122.12,1
4.0893,36,5.7576,0,868,2.5358,33.8,-118.3,1
5.155,13,6.1639,0.9763,1015,3.0532,33.99,-118.36,1
5,52,4.7245,0,1119,2.6019,37.76,-117.89,1
4.1375,52,5.2183,1.0538,1311,3.6152,38.47,-119.28,1
3.2639,31,0,1.2342,1858,0,37.77,-121.37,1
6.013,35,6.5261,0.9941,776,3.0473,33.78,-118.04,1
3.71,52,5.3799,1.0547,910,2.8162,34.12,-117.9,1
5.0861,16,0,1.0607,984,2.8571,34.12,-118.04,1
10.0341,52,0,1.0105,1366,2.7946,34.1,-118.47,1
3.4432,36,0,0.9944,1684,2.8552,34.05,-118.3,1
3.8333,36,4.751,0,1051,2.5179,37.32,-120.18,1
4,52,5.758,0.9809,613,2.6953,-117.88,-122.46,1
3.0139,36,0,0.9655,1286,2.5649,37.87,-118.41,1
1.129,37,2.5085,1.0696,1551,3.0186,34.19,-118.38,1
4.625,39,5.4444,0,956,3.5333,-118,-118.21,1
7,18,6.918,0.9615,1204,3.23,33.12,-122.03,1
4.6452,36,0,0.9936,930,2.1721,34.18,-118.3,1
2,37,6.0574,1.0299,1355,3.1382,36.95,-118.2,1
4.8015,52,5.234,1.0338,966,0,38.44,-119.74,1
2.6371,35,0,1.0197,1490,3,39.21,-117.21,1
4.0556,39,6.4271,0.9792,1354,2.6667,38.12,-121.96,1
5.7574,27,6.0737,0.9884,751,3.2693,34.1,-117.85,1
5.3399,37,6.9265,0.9701,851,3.0947,34,-117,1
3.0288,29,4.2917,1.0357,597,2.027,33.84,-117.96,1
5.3577,35,6.6731,0.9773,1161,2.6811,33.85,-118.03,1
4.6719,36,6.2731,0.9596,1411,2.7417,34.07,-118.37,1
4.85,36,5.4822,1.0337,1032,2.4138,-121.76,-119.7,1
3.3125,28,4.9455,0,622,2.4816,38.06,-119.03,1
4.175,48,5.9254,1.0453,1486,2.7569,36.76,-121.77,1
3.7,8,5.2789,0,1345,2.8388,34.09,-121.82,1
3.5813,52,5.3289,0.9906,757,2.6512,34.04,-117.93,1
4.8571,52,6.4286,1.0893,1107,2.5156,34,-122.43,1
4.5875,16,5.013,1.013,1311,0,37.01,-117.06,1
7.9667,17,7.9125,1.0291,1053,3.8571,34.72,-118.09,1
4.3659,15,6.1848,1.0721,2038,2.8556,35.39,-118.99,1
6.3511,26,6.1692,0.9793,871,2.9239,34.21,-118.46,1
4,18,0,0.9944,2096,2.9356,34.14,-118.36,1
3.4821,14,0,1.0254,1036,2.7179,35.61,-117.13,1
8.2614,39,6.8576,0.9744,1062,2.9073,34.17,-122,1
3.4811,34,4.3326,1.0703,1882,3.0342,1.4914,-122.25,1
3.1719,52,0,1.0205,757,2.7955,36,-118.43,1
3.6042,37,3.5833,1.0284,1815,2.5497,36.76,-118.3,1
4.0724,36,0,0,948,2.8649,37.28,-118.41,1
3.5179,27,5.6111,0,956,2.9901,36.71,0,1
3.8904,35,4.8125,0.9955,1064,0,33.71,-117.9,1
4,35,6.3283,1.027,922,0,34.18,-118.01,1
4.163,41,0,0.9754,1071,2.5788,-118.28,-119.76,1
0.9929,19,2.875,1.0833,754,3.295,-120.86,-119,1
4.0537,36,5.2531,0.946,841,0,37.4,-118,1
5,15,0,1.0703,806,2.8047,35.07,-117,1
4,27,6.1262,1.1705,1623,2.9074,34.05,-121.85,1
5.7708,26,6.7289,1.039,769,3.0833,33.9,-117.26,1
4.2857,25,6.3057,1.0458,1391,2.7143,39,-117.68,1
4.3274,29,5.5284,1.087,652,0,37.85,-118.56,1
3.81,36,5.1337,1.1074,6,2.3797,33.88,-117.92,1
6.0667,4,5.9444,0,1532,2.9971,37,-117,1
3.5833,36,4.5303,1.0456,1162,3.0801,33.9,-118.48,1
3.42,18,5.1417,1.0452,1282,2.9271,-118.54,-119.81,1
4.25,31,6.3685,0.9897,841,2.9754,-122.43,-119.23,1
4.275,33,0,1.0559,986,0,34,-118.15,1
5.3481,30,6.1931,0.9792,1056,2.2769,32.79,-117.18,1
3.4643,37,4.7609,1.0724,2695,2.633615,34.08,-118.22,1
5.1034,35,0,0.9455,961,2.5745,33.71,-122.16,1
4.1739,19,6.2511,0,1843,2.9444,37,-122.32,1
4.1524,34,5.6406,1.0903,939,2.5208,36.72,-118.41,1
4.05,35,5.9585,1.0301,671,3.0181,40.47,-120.46,1
605,36,6.1101,0,1061,2.4281,34.07,-117.85,1
4.0694,46,6.0902,1.0469,1426,0,38.13,-118,1
2.875,34,4.5481,0,966,2.2762,37.76,-122.03,1
5.2472,29,6.2371,1.0434,966,2.6032,34.45,-122.18,1
3.6875,35,4.8571,1.0227,2952,3.157,34.62,-119.79,1
5,34,6.0699,0.9779,9,3.1114,37.35,-117.37,1
4.09,15,6.8515,0.9707,10,3.237,32.72,-118.06,1
4.91,52,5.3681,1.0392,910,1.9189,34.05,-118.02,1
5.6223,34,5.231,0.9596,944,0,34.27,-118.13,1
4.4107,27,6.2042,0.9767,794,1202.3956,37,-118.4,1
5.0207,52,5.8732,0.9967,473,2.9243,-118.42,-118.02,1
3.1738,32,5.0671,0.9754,679,2.1835,35.4,-118.14,1
4.0208,35,5.0488,1.0173,1097,2.5495,37.8,-122.46,1
4.6023,30,6.3221,1.0639,1245,0,34,-117.9,1
4,38,4.6667,1.0532,825,2.0661,37,-118.35,1
3.7821,37,4.7172,0.9808,1401,3.05,34.08,-118.2,1
4.6607,36,0,0.9846,836,2.9485,34.08,-117,1
6.1795,37,6.6452,0.9622,1411,0,33.19,-119.17,1
3,37,3.8571,1.0629,1538,2.3143,36.97,-118.25,1
3.5536,25,4.2895,0,1526,3.0929,34,-117.99,1
6.0786,52,0,0.9766,925,2.2635,33.92,-118.2,1
3.2813,12,3.9853,1.0579,1456,1.9884,34.14,-122.48,1
4.2708,45,5.4973,1.0395,1510,2.5591,37.79,-121.4,1
4,27,0,0.9804,861,2.7079,37,-118.15,1
5.0719,34,5.6604,0.9968,771,2.5404,34.03,-118.1,1
2.5179,52,4.4772,1.0254,661,2.4917,34,-119.73,1
3.5938,45,5.1543,1.0573,814,2.2129,38.5,-121,1
4.625,45,4.787,1.0386,1146,2.2176,37.4,-118.37,1
2.2893,44,0,1.1129,726,4.2576,37.35,-118.4,1
2.6434,1837,4.7463,1.0518,13,2.4459,-118.34,-122.19,1
3.645,36,5.5223,1.0041,861,2.6358,37.71,-118.17,1
2.796974,41,4.8814,1.0819,933,2.5488,36.76,-119.71,1
3.5179,27,5.3784,1.1571,986,2.6714,39,-120,1
5.0497,52,0,0.9918,1206,2.8362,38.48,-121,1
6.1382,32,6.5203,0,1497,2.7407,35.26,34.16,1
6.0602,32,5.0641,0.9773,781,2.5804,38.27,-118.36,1
3.2667,52,4.794,0,771,2.1337,37.8,-118.02,1
3.3281,15,6.1435,1.0444,1347,2.9559,37.99,-118.97,1
5.0871,52,0,0.9757,761,2.3781,-121.98,-118.1,1
3.7292,33,5.6298,0.9628,1168,2.6033,37.36,-120.92,1
4.81,3,7.5268,1.0789,2059,2.5573,32.93,-117.0875,1
4.0156,43,4.292,0.8976,11,2.3951,37.92,-117.81,1
6.0497,26,5.9142,0.979,1336,0,32.74,0,1
4.2292,32,5.9074,1.0088,6,2.9107,37,-117.94,1
3.125,2,0,1.0349,1341,2.5195,-118.98,-117.11,1
5.2472,27,6.309,0,922,2.8061,36.11,-118.36,1
2.2212,52,0,1.0528,1272,2.9148,38.32,-118.33,1
4.0284,35,5.3172,1.0782,793,2.4558,34.08,-122.09,1
2,23,4.7348,0.9754,1326,3.3169,32.7,-115.57,1
6.8359,16,7.0436,0.9474,1240,3.0536,34.05,-117.96,1
3.0368,52,5.1529,0,1326,2.5199,37.73,-121.48,1
6.3303,37,6.674,1.0393,1205,2.9018,-118.39,-117.46,1
3.0221,30,3.8763,1.0331,826,1.8594,34.09,-118.3,1
4.7167,12,5.5333,1.0109,2526,2.9296,35,-117.98,1
4.1779,7,0,1.0955,1494,2.8841,33,-120.67,1
5.2596,34,0,0.962,888,4.3874,33.92,-118.46,1
2.1667,28,4.4357,1.092,3637,2.3953,-117,-116.56,1
4.5721,36,5.2848,0.9847,1032,0,34.05,-118.32,1
3.5947,30,4.5476,0,749,2.5785,34.19,-118.15,1
2.5987,41,0,0.9867,1227,3.5333,34.02,-118.26,1
5.0357,34.1,0,0.9749,815,2.6781,34.1,0,1
4.3444,34,5.3479,0.9492,1656,2.9518,37.82,-121.49,1
3.1875,34,4.9405,0.9923,1083,0,36,-122,1
4,34,5.9241,0.9817,1183,0,34.04,-117.87,1
2.7105,22,4.1553,1.4141,1237,0,34.07,-117.08,1
2.8269,52,3.5857,0.9792,836,1.8889,33.99,-118.37,1
2.7931,15,5.1805,0,1137,3.6104,35.35,-117.96,1
6.0755,34,5.869,0.9888,782,2.453,37.29,-118.11,1
3.9531,18,5.5255,0.9622,1372,2.7153,34.32,-119.06,1
7.1389,25,4.3949,0,1403,2.7143,33.95,-117.87,1
4.2321,33,5.1158,1.0247,2827,3.3532,-117.92,-117.83,1
3.8839,31,6.0471,1.0337,1321,2.9559,40,-120.56,1
4.2708,31,5.3949,0,976,3.8552,37.34,-118.35,1
3.5179,40,5.0341,1.0349,1793,2.6629,38.11,-117.92,1
3.9441,26,0,1.0291,1040,2.5836,34.09,-120,1
4.125,52,5.3373,1.0539,977,2.7256,36.76,-122.49,1
6.9135,16,0,1.0909,4719,2.8556,35,-118,1
3.805,37,4.335,0.9607,809,2.7172,-117.04,-122.09,1
2.9408,38,0,1.0325,1047,3.1866,37,-121,1
4.875,16,0,0.974,1582,2.4434,-118.39,-117.29,1
5,24,7.1625,1.1694,890,3.1539,36.93,-117.88,1
4.2045,16,5.4047,0.9792,735,2.3386,38.46,-120.88,1
5.5633,36,5.8333,0.9583,841,2.8867,34.1,-118.2,1
4.1607,34,5.5268,1.1246,1111,2.5176,37.38,0,1
2.6648,30,4.4816,1.0606,1207,1.7292,35.75,-118.26,1
