V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
1,0,0,0,0,0,0,0,0,88.0348,68.5134,52.7941,48.0376,0,0,0,2.6295,0,63.3234,0,0,0,12.2984,0,1.0968,0,0.8552,0,0,0,19.4878,0,0,0.1804,0,0,0,0,118.974,0,0,17.7177,0,115.735,0,0,0,0,0,0,21.4184,0,0,0,0
3816,1.6982,0,0,0,0,0,0,0,0,103.641,0,18.492,17.9077,0,0,-0.3086,0,0,0,0,3.5,1.4588,0,0,0,0,0,0,0,0,0,3.7139,0.1927,-0.7979,0,0,0.08,0,0,2.5031,0,6.3744,0,0,0.8492,0,0,0,0,0,4.3901,0,0,0
0,0,0,0,0,0,0,0,0,0,0,161.881,36.4139,0,0,0,-2.3308,0,91.1687,0,9.859,12.8,0,5.3589,0,0,1.6607,0,0,0,0,0.2188,0,0,0,0.5135,0,0,0,0,2.8594,0,0,0,0,0.5395,0.2985,0,85.3104,-0.1423,30.056,0,0,0,0
0,0,0,0.5269,0,0,0,0,0,115.83,106.175,80.7331,0,0,0,0,0.2557,0,0,0,0,11.2416,0,0,0,0,-0.9081,0,0,0,30.9276,0.2967,0,0,0,0,0,0,122.691,19.3201,0,0,10.2082,0,36.371,0,0,0.0328,0,0,31.4351,0,0,1.0141,0
0,0,0,0.5114,0,0,0,0,0,0,0,19.9557,34.5676,0,0,0,2.3039,0,48.0376,0,0,13.1593,6.1811,0,1.085,0,0,0,0,0,29.9071,0,10.619,0.2159,0,0,0,1979,0,52.6,0,0,0,81.8891,0,0.7183,0,0.046,0,0,0,17.8982,3710262435,0,0
3398,0,0,0,0.3158,0,0,0,0,0,0,118.131,0,29.4269,24.6569,0,0,0,70.0127,0,0,8.727,3.6825,0,0,-0.0899,0,61.6176,0,0,22.4479,0,0,0,10.6739,1.217,0,1979,0,27.2934,0,0,0,0,0,0,0,0,0,2.1747,0,17.7157,0,0,0
0,0,0,0,0,0,0.2168,0,0.2612,162.617,0,0,0,0,0,0,0,0,81.8156,0,0,3.2916,0,0,0,-0.0035,0,58.1474,0,0,0,0.1581,0,0.096,0,0.1866,102.076,0,0,22.5347,0.0589,0,11.4303,0,16.3049,0,0,0,0,0,52.9946,0,1,0,0
0,0,0,0.2821,0,0,0.5128,0,0.3741,0,0,92.5254,22.1903,0,0,0,-0.0754,0,0,3.7291,0,0,0,2.5518,0,0,-1.0786,0,0,0,0,0.2911,0,0,1.4434,-33.0877,89.0026,0,0,0,0,0,7.6908,0,34.8853,0.5058,0,0,0,0,51.0481,0,0,0,0
0,1,0,0,0.1604,0,0.5851,0.043,0,163.571,0,0,0,0,0,0,-0.4688,0,0,0,0,3.0519,0,2.1223,-0.2788,0,0,0,0,0,28.2976,0,0,0.3932,0,0,89.6567,4472,0,9.7042,0,0,7.9152,0,0,5464,0,0,0,0.5562,0,0,0,0,0
0,0,0,0,0,4729,0,0,0,0,0,0,0,0,33.8893,0,1.316,0,60.7473,0,6.6536,0,0,0,0.5442,0.0996,0,0,0,0,0,0,4.4117,0,0,0,114.971,1972,122.664,0,0,37.0491,0,0,58.3185,0.9184,0.6181,0,99.0557,-0.0769,0,0,0,0,0
0,0,0,0,0.49,0,0,0,0,0,0,0,39.7802,38.4253,33.8981,0.5844,0,-0.5076,0,0,0,0,3.3104,0,0,0,0,0,0,0,19.0764,0.1709,0,0.0854,0,0,0,0.1187,0,0,0,0,6.2822,0,0,0,0.2751,0.0586,103.351,0,0,8.3968,0,0,0
0.314,0,0,0,0,0,0,0,0,66.9557,0,0,0,25.3367,0,1.2155,0,0,0,2.7956,9,0,0,0,0,-0.2965,-1.2263,71.8094,0,0,0,0,3.6618,0,-0.5395,0,0,0,86.1562,0,-0.0149,35.9286,2.0922,0,48.7161,0.6332,0,0,0,0,0,0,3417,0,0
0,0,0,0,0,0,0,0,0,94,94.5598,0,0,21.3589,0,-3.0996,0,0,0,0,10.3815,8.0377,0,0,0,3.9366,4.6567,0,0,0,0,0,0,0.2368,0,0.6673,0,0,0,0,1.2075,0,6.5928,0,0,0.4373,0,0.0417,0,0,22.2539,0,0,0,0
0,0,0,0.8442,0,0.8135,0,0,0,0,112.736,105.533,67.5641,0,0,0,0.65,0,0,0,4.7331,0,0,0,0,0,0,86.5173,1,0,34.8854,0,0,0.6362,0,0,0,0,0,0,-3.6911,32.7926,0,0,0,0,0.3523,0,101.942,-0.0653,0,5.7291,0,0,0
0.013,1,0,0,0,0,0,0,0,160.768,150.848,117.38,0,0,50.2402,-0.5104,0,-0.7161,0,0,0,0,0,0,-0.5695,0,0.3283,0,0,0,25.0341,0.5177,0,0,0,-0.3955,89,0,0,21.4184,0,0,0,103.751,0,0.7152,0,0,0,-0.648,0,0,0,0,0
0,4979,0,0,0,1125,0.354,0,0,79.6548,0,0,0,0,0,1.9333,1.9167,2.5014,0,6.3152,0,11.0481,0,0,0.4351,0,-0.0643,94.8805,0,0,0,0.1543,0,0,0,0,0,0.8444,0,0,0,0,0,115.848,37.5902,0,0.335,0,123.247,0,0,0,0,0,0
1,0,0,0,0,0.2041,0,0,0,0,0,0,0,0,6.999,2.6146,2.4969,2.4306,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2337,0,0,4.7811,0,0,0.3556,0,0,0,49.7337,0,0,14.877,0,0.3901,0.126,0,-0.4079,0,0,2322,0,0
0,0,0.6139,0,0,0,0.4106,0,0,0,93.8194,0,0,0,19.8986,0,-0.2619,0,69.5463,0,7.01,6.0396,0,0,0,0,0,83.3539,0,-6.5289,0,0,0,0.0752,0,0,118.081,0,0,0,1.0267,22.0576,0,0,9.4257,0,0,0.0255,0,0,12.9491,13.2197,0,0,0
0,0,0,0,0,0,0,0,0,0,106.285,0,0,0,0,-0.7369,0,0,71.0127,0,7.6679,0,2.178,0,-0.3565,0,0,53.3157,3812,0,24,0,0,0,0,0,0,0,85.10737,17.8883,-0.7048,51.6422,12.0091,126.142,20.8122,0,0,0,0,0,0,0,0,1.0276,0
0,0,0,0,0,1125,0,0,0,0,168.83,172.983,0,11.6295,10.2587,0,0,0,0,0.0571,0,0,0,0,0,0,-0.2873,0,1,0,0,0,7.3081,0,-2.5591,0,0,0,0,0,0,32.3937,0,100.175,0,0.5019,0.3158,0,86.7802,0,0,0,3834,1.5683,0
3834,0,0.4879,0.4712,0,0,0,0,0,0,109.08,0,25.0586,0,26.4139,0,0,1.5392,0,3.9296,0,0,0,0,0,-0.9138,1.1791,86.7519,0,4.2501,0,0,0,0,0,2.2406,110.44,0,0,0,0,37.8161,0,0,0,0,0,0,81.6159,0,16.4572,14.9481,0,0,0
0,1,0,0,0.818,0,0,0.0184,0,0,0,236.287,39.0979,40.9017,0,-2.439,0,-2.2348,0,0,-0.7015,0,0,0,0,0,0,0,0,0,0,0,0,0.4419,0,0,112.652,0,119.663,27.7384,0,33.4257,4.9307,0,0,0,0,0,0,1.171,0,0,2905,0,0
0.4102,0,0,0,0.2484,0,0.3564,0,0.6185,0,0,0,14.2108,0,0,-4.017,0,0,64.7642,0,0,6.2958,0,0,0,0,0,74.6797,0,0,7.6627,0,0,0,0,-0.1098,101.686,0,0,0,0,0,1.8398,0,0,0,0.463,0.0349,113.052,0,23,0,0,0,0
0.2821,5438,0,0,0.8581,0,0.3118,0,0,0,0,0,0,0,0,-0.6363,-0.3337,0,0,7.0805,20.5981,0,0,5.0252,-1.1878,0,0,0,0,0,27.4889,0,18.4075,0,0,0,0,0,135.436,0,0,0,0,0,0,0.7491,0,0,0,0,0,20,0.1142,0.1256,0
0,0,0,0,0.4868,0,0,0,0,0,118.667,102.972,0,0,0,0,0,0,0,0,0,12.9862,1.1486,3.7871,0.0773,0,0,0,3896,-4.8109,25,0.2836,0,0,0,0,87.7781,0,0,43.6159,0,0,0,0,0,0,0,0,0,1.7157,0,5.4183,0.0434,0,0
0,0,0,0.9012,0,0,1.141,0,0,0,112.871,0,0,0,0,-0.5165,0,0,0,0,4.7205,0,0,0,0,-0.0079,0.78,84.0855,3889,0,0,0,0,0.5177,0,0,130.683,0,0,0,0.0358,28.806,3.1576,0,0,0.5364,0,0,0,0,0,10.4022,0,0,0
1,1,4417,0,0,0,0,0,0,0,0,0,18.5307,13.8997,12.4567,0,0,0,83.8992,-0.1163,0,0,0,0,-1.4339,0,0,0,0,0,0,0.149,9.9366,0,0,0.485,130.848,3778,0,18.6276,0,0,0,0,0,0,0.5204,0,0,0,27.7069,0,0,0.0974,0
0,0,0.376,0,0,0,0,0,0,0,113.491,109.292,0,0,0,0,-0.0995,0.0568,0,0,0,0,0,0,-0.3567,0,-1.0483,67.4349,0,0,46.2651,0,0,0.8406,0,-0.4069,0,0,122.434,0,0,10.287,0,121.764,50.7864,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,103.637,0,0,41.3144,40.1207,0,0,0,2.7169,75.4074,0,0,18.4736,7.5395,12.795,0,0,-0.0337,0,1,0,0,0,0,0,0,0,0,0,140.82,0,-0.7577,0,8.0348,104.734,0,0.5019,0,0.0262,0,0,0,0,0.2869,0,0
0,0,0,0,0,0,0,0,0,0,0,186.58,0,0,22.2852,0,-0.2393,0,94.4157,0,4.7643,7.0727,0,0,-0.019,2.1159,0,51.8966,1120,0.8222,0,0,0,0,0,0,0,0.3771,0,0,0,0,23.7251,0,0,0,0,0.0287,0,0,0,0,0,0,0
-333,0,0,0,0,1.1045,0,0,0,137.88,0,0,26.5075,25.8348,25.3571,0,0,0,73.9756,0,0,8.287,0,0,0,0,0,0,1,-3.0904,0,0,0,0,0,0.9062,0,0,0,12.0377,0.5595,0,10.442,0,0,0,0,0,122.765,0,0,0,0,0,0
0,0,0,0,0,0,0.69,1301,0,0,0,0,0,31.6369,30.4268,0,3.0563,0,63.1826,0,7.7572,10.9441,0,6.6188,0,-0.5173,0,0,0,-3.6047,35.095,0.088,0,0,0,0,106.387,0,117.081,0,0,0,0,0,0,0,0,0,114.684,0,14.8647,0,0,0,0
0.0295,0,0,0,0.949,0,0,0,0,0,0,208.438,23.0033,0,0,0,-1.8597,0,91.0376,0,0,0,1.3269,0,0,0,0,80.8254,0,0,0,0.2565,0,0.0944,0,0,131.876,0,138.278,0,-0.4076,28.0551,0,120.077,0,0.4209,0,0.043,0,0,0,0,3119,0,0
0,0,0,0,0,1125,0,0,0,0,117.889,120.929,0,0,0,0,-0.05,0.2789,72.7152,0,0,11.7923,0,0,0,3.3123,0,0,0,0,20.5013,0,0,0,0,0,0,0,81.558,23.2369,0,0,7.6475,0,0,0.5844,0,0.0521,0,0,0,15.7358,0.0045,0,0
0,0,0,0,0,0,0,0.0285,0,171.037,0,0,0,41.7259,43.7171,0,-1.5373,-0.8442,0,0,0,0,1.6857,0,0,-0.0685,0.314,0,0,-1.4048,38.3638,0,0,0,4.0349,0,0,0,113.736,0,0,0,2.0186,87.6941,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.5152,0,1.0847,0,0,0,139.744,0,0,0,0,18.6905,-0.4488,0.8363,0,0,0,-3.5339,0,0,0,-0.7482,0,0,70.8072,0.5278,0,0,0,8.5885,0,0,0,134.14,0,91.9491,34.2765,0.06,0,0,89.6692,0,0,0,0.0254,0,0,0,0,3845,0,0
3873,0,0,0,0,1392,0,0,0,0,96.527,0,0,0,0,0.1791,0,1.8596,63.3161,-0.2565,4.9515,0,0,0,0,0,0.3957,0,0,0,0,0,0,0,3.7695,0,120.475,0,0,33.6174,0.6904,0,5.4665,0,0,0.5392,0,0,0,0,33.266,0,0,9062,0
292,0,0,0,0.8725,0,0.1895,0,0,187.767,0,172.686,0,0,13.3144,0,-0.36,0,0,0,0,3.9072,0.9413,0,0,-0.0178,0,0,0,0,0,0,0,0.6808,0,0,0,0,0,36.6258,0,0,17.3721,0,0,0.7999,0,0,124.34,0,8.4875,0,0,0,0
0,0.5854,0,0,0,0,0,0,0,123.716,0,98.7597,0,0,46.2264,1.3234,0,2.819,0,-0.5593,0,0,0,0,0,0,0,0,0.5917,4.1466,0,0,0,0.3328,0,0,0,4972,0,0,0.6,0,13.9076,102.999,33.6932,0,0,0.0029,0,-0.3762,0,11.2667,0,0,0
1,0,0,0,0.4882,0,0,0,0,0,154.747,0,38.9606,38.279,0,0,-1.1176,0,83.9138,0,0,0,0,2.6148,0,0,0,94.3586,0,0,0,0,0,0,0,-0.4432,128.655,0,0,0,0,28.08,16.5441,0,33,0.554,0,0,0,0,22.7849,0,0,0,0
0,0,0,0.5056,0,1125,0,0,0.9244,146.535,0,0,0,14.2827,0,0,0,0,0,0,0,0,0.569,0,0,-0.4515,0,62.6482,0,3.492,0,0,0,0,0,-0.8581,85.7453,3944,0,0,1.1208,0,10.166,0,0,0,0,0.0221,0,0,0,0,0,0,0
0,0,0.6181,0,0,0,0,0,0,0,159.634,0,17,0,0,0,-1.2427,0,0,0,1.9918,2.8189,0.6168,0,0,0,0,81.6982,0,-1.9804,0,0,0,0,0,-0.6408,0,0,0,0,0.0918,0,9.4031,0,49.7165,0,0,0.0161,114.314,0,39.1472,0,0,0,0
0,0,0,0,0,1125,0,1.10411E+11,0,0,0,0,0,0,0,0,0,1.5395,0,-4.3874,0,16.9042,0,6.3227,1.1688,0,0,74.7171,1979,0,35.9979,0,0,0,0,0,114.834,0,112.125,18.0836,0,11.0359,0,0,0,0,0.5153,0,107.57,0,0,0,0,0.1397,0
0.0037,0.5933,0,0.5017,0,0,0,0,0.6085,112.693,0,0,0,0,43.8049,0,0.6176,0,0,0,0,0,1.3583,3.9822,0,0,-0.5236,0,1,0,0,0,0,0.1411,0,0,0,0,0,22.8487,0,51.5028,0,91.9459,17.0153,0,0,0,0,0,41.5591,0,0,0,0
0,0,0,0,0,0,0.4654,0,0,0,130.586,0,0,40.7781,38.0959,0,0,0,77.5923,1.5267,-1.9162,0,0,0,0,0,0,0,0,3.4988,39.1396,0,0,0.4123,-2.4286,-0.4351,0,5437,134,0,0,0,5.4871,0,0,0,0,0,0,0.8194,0,0,0,0,0
0,0,0,0,0,0,0,1707,0,0,0,0,0,0,0,0,0,0,85.6926,-1.2107,0,5.7896,0,1.7205,0,0,0,66.9453,0,0,22.6021,0,0,0,0,0.6258,93.7901,0.3139,136.157,0,3.1627,0,11.2385,0,25.0511,0,0,5466,129.559,-9.4654,0,0,0.095,0,0
0,0,0.4167,0,0,1.0203,0,0,0.2489,0,98.0909,0,0,0,0,0,0,0.663,62.6472,0,6.8997,0,0,0,-0.1555,0,-2.5236,0,0,0,0,0,0,0,-1.4465,0,0,0,100,0,0,39.5886,0,0,14.128,0,0.316,0.0308,0,2.7199,0,3.2651,0,0,0
0,0,0,0,0,1125,0,0,0,0,248.587,253.988,0,0,0,-0.5274,0,-0.2632,99.4608,-14.6722,0,0,0,0,-0.2903,0,0,0,0,-1.3297,0,0,0,0.4647,0,0,100.865,0,0,34.5962,0,0,20.0115,113.134,0,0,0,0,0,0,36.9779,11.8732,1,0,0
0,0,0,0.4389,0,0,0,0,0,149.47,0,0,17.3848,0,14.4458,0,0,0,0,0,13.7367,3.7205,0,2.0553,0,0,0,0,1,0,0,0.1786,10.4456,0,0,0,135.036,0,0,0,0.1882,0,10.0774,0,15.3481,0.5016,0,0,0,-2.9244,0,0,0,0,0
0,1,0,0,0,0,0,0.0977,0,84.7161,84.8194,0,0,0,39.5887,0,0,0,0,-4.7515,0,17.3347,0,0,0,0,0,0,0,0,0,0.4104,0,0.1768,0,1.1326,0,0,106.352,0,0,54.4082,13.0748,58.1605,43.9644,0.5022,0,0,0,0,0,3.5304,0,0,0
0,0.9062,0,0,0.8228,0,0,0,0,0,0,102.372,0,0,67.2683,0,0,1.0887,0,0,14.7046,15.3158,0,0,-0.1602,0,-0.1556,0,0,0,0,0,0,0,0,0,0,0,0,26.292,0,24.3686,0,97.8984,37.0965,0,0.3876,0,124.135,0,40.2532,0,0,0,0
0,0,0.1556,0,0,0,0.1652,0,0,94.512,0,0,27.9087,0,0,0,0,0,0,0,25.0641,0,0,0,-0.5862,0,1.0591,0,0,0,33.9907,0,0,0,-6.6261,0,0,0,120.334,0,2.5226,0,3.9441,0,21.3729,0,0,0,129.736,0,0,0,38,0,0
0,0,0,0.8184,0,0,0.5441,0,0,137.758,0,125.777,0,0,0,0.25,0,0,77.8062,-0.1464,1.0898,5.2902,0,0,0,-0.6033,0,61.6583,0,0,0,0.0781,0,0,2.824,0.0624,0,0,146.55,0,0,0,2.9162,93.2152,0,0,0,0,0,4.0785,0,0,0,0,0
0,1.6938,0,0,0,0,0,0,0,137.788,0,0,19.5269,19.9824,0,0,0,-0.2092,0,0,3,0,0,0,-0.9087,0,1.0722,91.4339,0,0,0,0,13.7511,0.0988,-3.1517,0,0,0,0,0,0,16.3081,0,90.8228,0,0.4764,0.5442,0,0,1.4546,0,0,0,0,0
0,0,0,0,0,1.519,0,0,1.0111,114.442,0,106.751,41.8597,0,0,-0.5058,0,0,71.7766,0,5.9976,0,2.2765,0,0,0,0,93.3384,0,0,20.9824,0.103,0,0,-2.4285,0,0,0,109.794,0,0,0,0,0,52,0.5226,0,0.1182,0,0,0,0,0,0,0
0,0.3667,0,0.5138,0,0,0,0,0,0,0,89.3896,17.7056,0,0,0,0,0,0,0,2.5593,0,0,0,0,0,1,0,0,0,20.9349,0,13.2969,0.7806,4.7177,0,0,0,0,0,0,15.8997,0,0,0,0.7802,0,0,0,0.57,34.5871,9.3286,0,0,0
0,0,0,0,0.4845,0,0,14.7372,0,0,0,0,32.0264,0,28.9138,-0.6823,0.8882,0,0,-2.1785,0,6.111,0,4.0577,0,-0.4285,0,0,0,0,13.6742,0,0,0,5.718,0,92,0,121.996,0,0,0,17.7453,0,0,0.3679,0,0,0,0,0,0,0,0,0
0.0078,0,0,0.5849,0,0,0,0,1.0163,0,0,0,0,0,47,0,0,-0.3041,0,0,0,7.9606,4.7643,4.076,0,0,-0.6437,0,0,0,51.6613,0.3142,14.6356,0,0,-0.4183,0,0,0,42.7259,0,0,0,104.359,0,0,0,0,0,-2.6336,0,0,0,0,0
0,0,0,0,0,0,0,0,0,171.556,147.318,0,18.9017,18.4249,20.8487,0,0,0,0,0,0,0,0,3.5446,0,0,0.9589,0,1,0,0,0,11.7558,0,2.4932,0,0,3750,0,0,0.5269,0,0,0,0,0.5195,0.0889,0,0,-0.3681,36.0194,0,0,0,0
0.5247,0,0.1361,0,0,0,0,0.0411,0,0,0,0,0,0,0,0.4193,0,0.6595,72.8864,4.5819,0,0,2.7332,0,0,0.7384,0,58.7846,0,-0.6901,0,0.2587,17.6177,0,0,0,96.4696,4917,119.291,0,0,0,15.7291,0,0,0,0,0,0,0,0,0,1,0,0
0,3889,0,0,0,0,0.2935,0,0,0,0,0,12.9296,0,0,0,0,0,0,1.6566,-1.5666,3.5485,0,2.1445,-0.3955,0,0.8102,0,0,4.9079,0,0,0,0,0,-0.4306,0,0,0,21.0641,1.1205,0,10.8042,0,0,0,0,0,0,0,0,9.6108,2400,0.58,0
0,0,0,0,0,1125,0,0,0,0,0,28.6258,26.8398,29.5973,0,1.0349,1.2106,0,0,7.3156,9.9518,0,0,0,0,0,1.3567,47.796931,0,0,57.9592,0,0,0,6.1134,0,0,0.4472,0,52.7029,0,0,0,0,0,0.5151,0.3639,0,0,0,0,19.6094,0,0,0
0,0,0,0,0,1125,0,0,0,0,0,0,0,0,13.8992,-4.739,0,-4.5996,0,0,-6.8797,0,0,0,0,0,0,65.1775,0,-10.59,0,0.1456,16.6825,0,0,1.2288,145.654,0,121.692,0,0,0,3.4791,0,0,0,0,0.0226,0,0,0,8.5127,0,0,0
0,0,0,0,0,0.3924,0.0999,0.0209,0,0,162.436,0,0,13.2352,0,0,-1.4858,0,0,0,10.1855,0,0,0,0,3.0906,0,0,0,0,0,0.0645,0,0,-3.5269,4.2772,130.088,4469,0,0,0,0,0,0,12.814,0,0,0.0587,0,0,25.207033,0,0,0,0
0,0,0.3861,0.2064,0.4884,1125,0,0.0272,0.3536,0,0,0,26.7482,27.5263,0,0,0,0,0,0,0,8.987,0,0,0,0,-0.2172,89.1833,0,0,0,0.1729,0,0,0,0,108.675,0,0,52.8868,0,0,0,0,0,0.4333,0,0,112.354,0,13.016,0,0,0,0
0,0,0,0,0,0,0.5092,0,1.0308,0,116.058,0,0,0,0,0.1064,0.6082,0,73.8366,0,0,0,0,0,0,1.5178,0,0,0,0,0,0.217,15.0963,0.4351,0,0,122.388,0.3306,101.239,0,0.6015,45.4583,0,129.133,0,0,0,0,0,0,0,0,0.0339,0,0
0,0,0,0,0,0,0,0,0.085,0,0,0,0,48.5,0,0,0,0.5177,0,1.3843,0,0,0,2.8182,-0.163,2.172,-0.0872,0,1,0,16.0078,0,0,0,0,0,116.706,0,0,0,0,11.6468,0,0,0,0,0.4058,0,146.336,0,16.6135,2.6278,0,0,0
4730,0,0,0.6967,0,0,0,0,0,0,0,0,0,0,23.1878,0,-0.6566,0,0,-2.8249,0,0,0,5.6369,-2.7336,-0.9367,0,0,1,0,0,0,0,0,0,-0.7949,108.637,0,0,0,0,0,16.4357,0,30.5011,0,0,0.0278,0,0,19.7573,0,0,1.011,0
0,1,0,0,0.2299,1.0287,0,0,0,137.901,0,0,0,29.8565,0,0,0,0,0,0,-7.1548,0,0,2.2871,0,0,3.3123,0,0.1875,0,0,0,0,0,0,-1.0735,0,0,81.016,19.7384,0,44.4253,0,0,32.4966,0,0.3569,0,0,0.6229,0,4.6561,0,0,0
0,0,0,0.5174,0,0,0,0,0,161.849,0,125.334,0,0,0,0,0,-0.3862,0,0,1.0086,0,0,1.9892,-1.6177,-1.6185,-1.7482,0,0,0,0,0.6127,0,0.0979,0,0,88.501,0,136.697,0,0,0,0,0,0,0,0.3029,0,118.948,0,0,0,1,0,0
0,1,0.2917,0,0,0,0,0,0,0,0,249.529,8.6392,0,0,-0.7385,0,-1.0914,0,-2.2767,0,1.7376,0,4.8267,0,0,0,0,0,0,0,0.8602,0,0,0,0,0,0,0,0,1.6488,0,3.9124,0,22.388,0.5955,0,0,0,0,0,11.7384,0,0,0
0,1,0,0,0,0,0,0,0.5284,63.1655,0,50.6501,0,0,0,0,0,1.8666,0,0,14.0393,0,5.3788,0,0,0,0,64.3254,0,3.6255,0,0,0,0,0,0,0,0,86.412,0,-0.0907,12.1767,4.228,85.4895,31.5987,0,0,0,0,-1.17,29.6683,0,0,0,0
0,0,0,0,0,0,0.0616,0.0213,0.5247,0,111.598,0,33.1862,0,0,0,0,-0.2886,0,0,0,3.7999,1.9244,1.2901,0,0,0,0,0,5.0548,0,0,0,0,0,0,127.557,6972,0,34.4688,1.6049,53.1558,0,0,21.3187,0,0,0,0,-0.7583,0,0,0,0,0
0,1,0,0,0.1832,0,0,1979,0,0,100.084,0,0,0,0,-0.2949,0,0,0,0,0,0,0,3.2399,0,0,-0.0528,0,0.1271,0,0,0,12.6347,0,-1.7479,-3.0442,0,0,0,39.9307,0.6258,0,9.8351,115.665,0,0,0,0,0,0,7.0483,16.2582,0.0089,0,0
27842502706,0,0.6778,0.6028,0,0,0,198,0,0,0,0,19.0972,0,16.5999,-0.559,0,0,0,-1.1805,8.7997,0,0,0,0,0,0,0,1,0,11.4157,0,6.5472,0,-1.8189,0,118.757,0,0,0,0,0,0,0,0,0.5016,0,0.0236,0,0,0,0,0,0,0
0.0199,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-0.558,0,0,0,-0.5982,0,7.9779,0,0,0,0,0,0,3750,0,0,0,7.1486,0,0,0,84.7161,0,0,36.1866,0.6424,0,0,0,34.8359,0,0,0.0285,96.5307,0,51.4913,11.7591,0,0,0
0,0,0.1833,0,0,0,0,0,0,153.47,166.569,0,14.3597,0,9.9072,0,0,0,82.5056,0,0,0,1.6608,3.2666,0,0,0,95.0552,0.3083,0,0,0.2076,0,0,-9.8581,2.4599,0,0,0,0,0,0,0,115.546,0,0,0,1979,135.84,0,0,0,22937,0.899,0
0.0075,0,0,0,0,991,0,0,0,93.849,0,0,0,0,0,0,0,-0.2816,0,0,0,0,0,2.7735,0,1.2395,0,0,1,0,0,0,11.9589,0.154,0,0,0,0,0,0,0.2527,39.0907,0,0,0,0.5173,0.1955,0,109.585,0,46.7802,0,0.1138,0.8272,0
0,0,0,0.5165,0.5922,0,0,2654,0,0,0,49.7056,30.9444,33.2768,29.6524,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.0848,0.3352,0,0.767,0,0,0,0.2028,0,0,0,0,8.9514,129.319,0,4712,0,0,105.779,0,26.1821,0,0,0,0
0,5417,0,0,0,3833,0,0,0,189.64,0,191.237,0,0,0,-1.4827,-1,0,0,0,0,1.7737,0,0,-1.4647,-0.899,0,0,0,0,33.5774,0.9589,0,0,0,1.157,0,0,0,0,-0.4468,53.2094,9.3582,0,0,0,0,0,0,0,0,13.7281,0,0,0
0,0,4611,0.5019,0,0.066,0,0,0,0,0,249.278,0,10.7338,0,0,0,-0.2359,99.1681,-0.1461,-6.9849,0,0,0,-1.0855,0,0,0,0,0,0,0,0,0,0,2.1392,0,0,0,0,4.0897,0,5.9463,128.752,0,0,0.4099,0,0,0.05,31.5774,0,1,0,0
0,0,5417,0,0,0,0,0,0,198.586,0,0,0,0,0,-1.6274,0,0,86.7056,0,0,6.7979,0,0,-2.3567,0,0,0,3812,0,0,0,13.059,0.27,0,0,0,0,0,0,0,10.0853,5.1811,0,0,0.5015,0.3766,0,0,1.0291,30.0945,20.7802,0,0,0
0,0,0,0,0,0,0.0986,0,0.4174,0,0,0,0,17.7827,0,-10.7015,0,0,0,0,0,0,0.5085,1.9082,0,0,0,74.7593,38,0,50.2158,0.5387,0,0,0,0,0,0,95.8602,0,0,31.0339,3.6437,0,0,0,1.0264,0,0,0,0,0,0.0151,0,0
0,0,0,0,0,0,0,0,0,148.169,0,115.75,0,15.5336,0,0,-0.29,0,77.5011,0,1.3118,3.7367,0,1.7852,0,0,0,75.6696,0,0,0,0,12.277,0,-13.0755,0,0,1972,0,16.8579,-0.15,0,0,0,0,0.4349,0,0.0327,0,0,45.4363,0,0,0,0
0,0,0,0,0.8805,0,0.35,0,0,0,252.297,0,24.0187,25.8897,0,0,-4.0303,0,0,-9.3299,0,0,0,0.7963,-2.2373,0,0,0,0,3.9951,0,0,17.2615,0,0,0,0,4472,0,0,0.6276,0,0,0,43.6763,0.7,0,0.0287,0,0,0,10.9081,4939,0,0
229.149,0,0.3694,0,0,0,0.6392,3818,0,0,134.9,0,57.4669,0,56.5,0,0,0,0,0,18.6876,0,0,0,-0.0199,0,1.6997,0,0,-0.5917,0,0.1737,2.7761,0,0,0,0,0,0,17.0512,0,34.5595,8.2826,0,0,0,0,0,99.0902,0,0,0,0.0051,0,0
0,4417,0,0,0,0,0,0,0,0,111.944,0,0,0,0,0,0,0,0,1.7261,0,0,6.9452,0,-0.4161,0,-0.6108,0,0,1.5173,0,1125,0,0.3566,0,-1.7019,124.888,0,106.011,0,-0.6581,11,0,0,0,0.5269,0,0.0289,0,0.6909,0,0,0,0,0
0,0,0,0,0.9244,0,0,1.0413,0,0,0,0,0,23.0971,0,0,0,-0.685,0,4.4284,0,5.9558,2.7331,3.1632,0,0,0,0,2646,0,32.496,0,14.7291,0,0,0.7764,120.964,3972,0,0,0,35,0,0,0,0.171,0,0.059,0,0,0,9.9901,0,0,0
