fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
0,0,2.63352,0,0,21,0,-11.1805,40.6907,0,0
0,9.291,2.5799,0,0,0,0,0,28.559,159.458,0
0,0,2,0,0.1881,82656.7407,0,10,3.939,135.781,0
26.0112,0,2,0,0,1.1673,0,10.5407,17.5894,0,0
0,0,2.92842,0,0,15.7587,0,0,3.0483,0,0
0,0,0,0.4746,0,0,-19.1877,0,15.729,0,0
0,0,2,0,0,4.1944,23.9084,0,9.344,0,0
42.5579,0,2.2058,0,0,876.9363,0,0,11.8179,0,0
0,0,2,0,0,21,0,0,7,181.597,0
27.6019,0,0,0,0,0,0,2.3498,469,171.106,0
0,16.839,2.6598,0,0,0,0,0,0,0,0
0,0,2.4939,0,0,-28.7894,0,0,15.569,263.684,0
61,0,2.8049,0,0,0,0,0,0,207.453,0
0,0,2.9363,0,0,16.4583,0,0,0,139.655,0
60,0,3,0,0,37.7294,0,25.2547,0,171.52,0
43,0,2.73842,0,0,-31,-29.5869,0,5.6453,0,0
34,0,0,0,0,0,0,14.23791,33.0026,0,0
0,0,0,0,0,3.6936,0,0,5.9912,0,0
0,18.749,3,0,0,0,9.2967,0,5.917,138.147,0
32,0,2.7593,0,0,0,0,0,0,0,0
43.4739,0,2.69062,0,0,44.7604,0,-8.6149,0,193.7812,0
0,0,2,0,0.0846,-6.1323,0,0,5.073,0,0
1380.9856,0,2.8462,0,0,-15.257,-11.91492,0,87.616,0,0
0,1.32753E+11,2.7123,0,0,17.8149,0,0,1.7945,0,0
0,18.0887,2,0,0,16.3673,0,15.2596,0,0,0
3112.645,0,2.7142,0,0,0,0,10.6134112,8.376,167.791,0
0,18,2.9904,0,0,0,0,19,0,207.074,0
0,0,0,0,0.1822,0,0,0,6.758,135.124,0
4310.0906,0,0,0,0,-54.345,-36.9172,0,10.816,0,0
0,0,2,0,0,0,0,0,5.2583,0,0
24.7816,0,0,0,0,0,0,0,0,227.007,0
2724.0649,0,2.1842,0,0,0,-19.7142,0,35.4161,159.135,0
0,0,0,0,0,0,-19.7149,0,0,143.454,0
0,0,2.517,0,0,44,0,0,60.775,184.807,0
0,0,0,0,0.1051,0,-12.8179,0,0,177.078,0
0,0,0,0,0,0,0,-8.7407,1.347,0,0
0,0,2.3598,0,0,-40.1766,0,0,35.427,197.268,0
0,0,2.71494,0,0,4.4979,0,0,3.3684,0,0
0,0,2.3497,0,0,-37.4871,-20.1895,0,20.758,0,0
46,0,0,0,0,43,0,8.3943,81.873,2252.32,0
0,0,0,0,0,-49.26,0,0,6.06542,0,0
0,0,2.907634205,0,0,0,-0.1665,0,40.1881,161.66,0
0,0,2.9405,0,0,0,0,0,392.3033,0,0
0,0,3.4426,0,0,0,0,0,17.9075,0,0
0,0,2.5565,0,0.2691,0,0,8.8571,44.4946,0,0
0,0,2.4393,0,0,0,0,6,9.077,0,0
42.2594,0,3,0,0.416,0,-19.4967,0,1,0,0
0,0,2,0,0,-26.0959,-21.6172,0,1.8116,0,0
0,0,2.4845,0,0,0,0,9.5478,0,219.171,0
0,0,2.4897,0,0,26,0,-13.0402,28.8235,0,0
0,0,2.4439,0,0,0,0,-6.8156,13.3429,0,0
78,0,0,0,0,3800.516,0,0,19.214,0,0
0,0,0,0,0,27.4839,33.7172,0,2.1599,0,0
0,0,2.3585,0,0,0,-34.9332,0,67.5016,0,0
31,0,2.8908,0,0,-1272.5522,9.7949,0,4.0385,0,0
0,0,2,0,0,4.3593,0,10.8271,0,0,0
0,0,2.7709,0,0,0,0,0,13.914,0,0
0,0,2.746,0,0,22.7717,0,0,2.3097,220.161,1
0,0,0,0,0,28.0362,0,0,5.78011,235.427,1
0,0,2,0,0,0,0,0,3.4242,206,1
0,1364,0,0,0,0,52,0,7.814,188.605,1
0,0,0,0,0,9.42,0,0,40.8472,236.189,1
0,15,0,0,0,0,-16.8079,0,1.9082,1586040,1
0,0,0,0,0,0,0,0,15.49,168.169,1
0,0,2.5726,0,0,0,0,0,99.057,0,1
0,15.8944,3.3347,0,0,0,-23,0,0,167.214,1
0,0,2.3623,0,0,-2110.802,0,0,0,0,1
0,0,2.1846,0,0.3022,0,0,0,15.056,0,1
0,0,2.663,0,0,0,0,0,7.806,0,1
0,0,2.7069,0,0,-37.5033,0,0,13.4034,135.151,1
0,0,3.5832,0,0,0,0,0,0,224.839,1
0,0,2.9189,0,0,34.2484,0,0,0,196.639,1
0,0,2.03682,0,0,-1336.6123,-21.9407,0,2.8363,195.107,1
0,0,2.64962,0,0,0,0,0,31.6335,193.475,1
0,1239.0783,2.6123,0,0,0,0,0,14.92001,223.015,1
0,17.8151,2.4875,0,0.0896,26.121,19.2916,0,61.9153,143.237,1
0,0,2.7178,0,0,12.9709,0,-4.0194,0,178.995,1
0,0,0,0,0,0,6100.818,0,0,227.145,1
0,0,0,0,0.3033,-6.1487,0,0,87.7405,206.105,1
28.6209,0,2.5483,0,0,0,0,11,4.291,0,1
33,11.9075,2.8484,0,0,17,0,0,14.409,0,1
0,22,2.6019175864864,0,0,0,0,0,17.3699,181.791,1
0,0,2.1779,0,0.1042,23,0,0,19.246,0,1
0,0,2.338,0,0,-8.5709,0,0,3600.056,190.304,1
0,0,0,0,0,0,0,0,7.384,235.458,1
0,0,2.5721,0,0,0,0,-13.0578,0,0,1
0,0,2,0,0.2021,0,0,0,40.009,160.704,1
0,0,2.7453,0,0,0,0,0,6.06761,204.035,1
21.4573,0,0,0,0,28.2334,0,0,0,139.148,1
0,0,3.1555,0,0,0,0,0,0,181.034,1
21,0,2.7123,0,0,0,0,0,43.4055,0,1
0,0,0,0,0.1215,0,0,-5.2438,0,0,1
0,0,2.617,0,0,0,0,0,0.598,0,1
0,0,0,0,0,13.63621076,0,0,0,187.336,1
0,19,2.4152,0,0,0,0,0,9.131,218.094,1
0,0,2.398,0,0.1892,0,0,0,4.265,0,1
74.4085,0,2.5987,0,0.092,0,0,0,0,138.586,1
0,0,3.6799,0,38.3395,0,0,0,2.419,190,1
0,16,0,0,0,0,0,0,40.008,148.52,1
0,0,2.9702,0,0,23.4474,0,0,0,194.812,1
0,0,2.8494,0,0,24,0,0,0,212.744,1
0,0,2.4286,0,0,17.8102,0,0,31.2375,238.98,1
0,0,3.57861,0,0,0,0,0,35.2658,0,1
2024.1474,0,2.126,0,39.081,0,0,-4.8878,10.569,0,1
0,0,0,0,0.1016,-1761.0799,0,0,13.189,1746400,1
49.6172,0,0,0,0,-69.0783,-13.1677,0,7.8102,0,1
20.4139,0,2.6149,0,0,0,0,0,0,193.368,1
0,0,0,0,0.1856,0,58.6453,0,9.5179,0,1
0,0,2,0,0,-61,0,0,7.2042,0,1
0,0,2,0,0,0,0,0,31.9958,168.912,1
0,0,2.8484,0,0,0,0,0,40.146,145.992,1
0,0,3.9966,0,0,-4229.8075,0,0,0.275,188,1
0,0,0,0,0,0,-41.1703,0,5.5471,157.759,1
16,0,2.02842,0,0,0,0,0,3.018,188.347,1
0,0,0,0,0,-15.179,0,0,0,235.208,1
0,0,2,0,0,7.6968,0,0,0,178.556,1
0,0,2.2701,0,0,0,-20.4058,0,0,0,1
0,0,2.5454,0,0,0,0,-11.1534,0,0,1
0,0,0,0,0,25.6384,0,0,0,173.599,1
0,0,2,0,0.1705,-13.9381,35.4048,0,6.332,0,1
70,0,0,0,0,0,0,0,0,203.203,1
0,0,2.4464,0,0,17.0048,0,0,1.8156,135.133,1
0,0,3.0997,0,0,0,0,0,61.4108,0,1
14.0206,0,2,0,0,0,0,0,47.9483,0,1
0,0,2.8068,0,54.789,0,0,0,0,241.949,1
0,0,3,0,0,0,0,11.4533,0,1628070,1
0,0,2.667,0,0,9.1593,0,0,40,220.879,1
0,0,2.6194,0,2,0,0,0,0,0,1
1930.011,0,2,0,0,-31.7839,0,0,0,204.262,1
29.1719,0,0,0,0,0,18.80794,0,55.8483,0,1
27,0,2.3785,0,0,-14.0049,20.6134,0,0,0,1
0,0,0,0,0,14,0,0,13,0,1
19.7055,0,2.0193,0,0,0,0,10,25.9494,174.42,1
2531.082,0,0,0,0,-8.9077,0,0,0,188.377,1
0,0,3,0,0,12.2051,0,0,0,157.627,1
28.8139,939,2.207,0,0,0,0,0,22.0684,0,1
0,0,0,61009,0,0,0,0,0,175.039,1
0,0,2,0,0,27.1738,0,0,24.64709,194.771,1
0,0,2.6591,0,0,0,0,10.6879,39.3866,185.107,1
0,0,2.4724,0,0,-32.8483,0,0,33.371,0,1
36.0083,0,0,0,0,5.1139,15,0,21.1237,0,1
362133,0,0,0,0,0,23.0139,0,50.8462106,227.353,1
30.8116,0,0,0,0,15.61762,0,0,2,174.584,1
0,16,2.8123,0,0,-21.5193,0,0,0,167.919,1
0,20,3,0,0,-21.2189,-64.9402,0,2.873,0,1
21,14,0,0,0,0,16.9153,0,0,136.292,1
0,0,0,0,0,0,0,0,23.9012,212.216,1
0,0,0,0,0,-24.4907,-11.5204,0,0,0,1
41,17.88,0,0,0,33.3587,0,0,0,0,1
42.9402,0,3,0,0,41,0,-18.123,4.4555,224.405,1
0,0,4.5332,0,35.1073,0,-0.0764,0,0,2364060,1
0,13,2.5796,0.3146,0,27,-14.6775,0,2.9462,0,1
22.1858,0,0,0.1779,0,21.7447,0,0,0,201.006,1
0,0,0,0.4766,2,29.6727,0,0,5.058,0,1
0,0,2.6627,0,0,0,0,7.0145,51.17206,2013200,1
0,0,2.3026,0,0,0,0,0,0,0,1
37.5228,0,3,0,0,0,0,0,20.874,0,1
77.5102,0,4,0,0,-47,0,-13.8481,0,212.788,1
0,0,2.8332,0,0,0,0,-4.9062,0,194.396,1
0,0,0,0,0,28,18.4027,0,89.8551,190.002,1
0,0,2.6207,0,0,0,0,0,5.4194,168.407,1
0,0,2.2748,0,36.3387,-20.0723,-7.6198,0,6.494,182.458,1
0,0,2.4426,0,0,0,-10.8702,0,4.187,0,1
0,0,2,0,0,-16,10.7372,0,0,0,1
0,0,2,0,0,13.5869,0,0,3,0,1
38.9702,0,2.7836,0,0,-1939074,0,20,5.131,235.014,1
21.8597,0,0,0,0.1401,10,0,7.0533,0,171.549,1
37,0,2,0,0.2417,17.094,0,0,10.753,236.917,1
0,0,2.782,0,0,-5.8156,0,0,44.3555,0,1
0,0,0,0,0,-20.1064,0,4.9012,0,138,1
0,0,2.6173,0,0,13,0,6,29.171,175.578,1
0,0,0,0,0,-11.9472,0,0,0,142.555,1
25.9871,0,2.8371,0,0,0,0,0,0,187.699,1
0,0,2.5722,0,0,0,41.716,0,0,0,1
0,0,2,0,0,0,0,0,19.0077,0,1
0,0,0,0,0,-20.5542,-27.07,0,3.058,174.941,1
0,0,3,0,0,13.8748,0,-7.5827,2.377,0,1
35,0,2.644,0,0.2678,5,0,4,6.991,166.177,1
0,0,2.52004,0,0,0,0,0,87.447,195.263,1
16.9702,0,0,0,0,11,0,6.7172,12.5948,161.757,1
0,0,0,0,0,3700.27794,0,0,0.124,227.152,1
41.1293,0,0,0,0,0,0,0,0,181.036,1
0,0,2,0,0.1183,0,-7.1057,0,10.9243,0,1
0,0,0,0,0,0,0,0,4.309,195.416,1
2447.69052,0,0,0,0,0,0,12.5938,2.7405,0,1
0,35.594,3.11761,0,0,-23.8253,0,0,17.347,223.161,1
0,0,2.4585,0,0,19,0,0,0,188.126,1
32,0,0,0,0,-19.0471,0,0,36.81,0,1
0,12.2048,2.1534,0,0,-36.7453,0,0,14.004,0,1
0,0,3,0,0,0,0,0,0,0,1
0,0,2.9081,0,0,-4.1417,6.3569,0,0,157.661,1
0,9.6826,2.2983,0,0,0,0,0,34995900,0,1
0,0,2.8139,0,0.1739,-1469.3328,14.6523,0,84.4309,0,1
0,15.6477,2.82552,0,0,0,0,0,8.629,203.354,1
24.4172,0,2.2633,0,0,8,0,-6.817,55.69,0,1
0,0,2.92842,0,0,15.7332,0,0,0,241.576,1
0,18.7593,3,0,0,0,0,0,7.009,221.798,1
0,0,3.012,0,0,58.4477,0,-11.4172,0,0,1
0,0,2,0,0,0,0,6.1068,0,0,1
0,0,3100.944,0,0.2053,0,47.34892,0,51.3678,219.098,1
0,0,2.1428,0,0,-7.6702,-19.4815,0,2.587,0,1
0,10,0,0,0,0,0,7.5733,0,190.539,1
0,0,0,0,0.2195,2370.6903,12.3593,0,43.2881,0,1
0,0,2.5835,0,0,0,0,0,3.44208,0,1
0,0,0,0,0.2639,0,-16.8193,0,0,161.24,1
382106.605,0,2.7055,0,0,-34.749,0,0,0,179.988,1
0,0,2,0,0,-1843.9533,0,0,0,203.306,1
22,0,2,0,0.1234,0,-4.0371,0,51.739,0,1
66.597,18,2,0,0.0792,43.2877,0,0,3.9243,0,1
19,0,0,0,0,-14.9076,0,0,0,0,1
0,0,2,0,0,0,0,0,0,227.018,1
5380.5941,0,3,0,0,-7.8494,0,0,0,0,1
28,0,2.2591,0,0,7,0,0,38.304,168.338,1
0,0,0,0,0,0,0,0,84.6153,190.349,1
0,0,2,0,0.1231,0,15,0,6.2815,0,1
22,0,2.4033,0,0.1773,44.6139,0,9,0,0,1
51.8363,0,2.5548,0,0,41,0,0,0,0,1
0,15,2.5134,0,0,-36.142,0,0,6.298,0,1
0,0,3.6879,0,0,0,0,0,0,225.769,1
0,0,2,0,0.5017,0,-18,0,0,204.608,1
0,0,3.4799,0,0,14.81892,0,0,0,183.92,1
0,0,0,0,0,20.5523,18.7967,0,31.427,0,1
0,0,2,0,0.1378,-2.2923,0,0,10.8896,0,1
0,0,3.4535,0,0,0,-41.9454,0,21.701,194.694,1
0,6,2,0,0.2124,0,0,-6.5575,11.4837,138.127,1
0,0,2.5827,0,0,-2112.79,0,0,3.677,202.5115,1
0,34,0,0,0,0,14.5918,0,0,177.029,1
0,0,2,0,0,-31,0,3,0,177.267,1
0,0,2.2892,0,0,0,0,0,1.268,0,1
0,0,0,0,0,-36.8253,0,0,31.305,0,1
0,0,0,0,0,-26.0191,-21.9875,0,26.9077,190.4175,1
0,0,0,0,0.0496,-78,0,0,0,0,1
0,0,2,8490140,0.0767,1472.999,0,0,40.9405,193.486,1
0,18,2.3955,0,0,0,0,0,9.489,0,1
0,0,0,0,0,19,0,0,1.8363,178.644,1
69,0,2.7142,0,0,0,0,0,51.4535,220.649,1
0,186411.134,2.6793,0,0,0,0,0,0,0,1
0,0,0,0,0,0,-14.2601,0,0,158.79,1
0,0,0,0,0,0,0,-11.18077,14,196.789,1
0,0,0,0,4,23.3686,0,0,9.82,197.056,1
17.6207,0,0,0,0,26.0717,0,0,0,0,1
0,0,2.53542,0,0,24,0,0,0,218.049,1
0,0,2,0,0.1686,14.0372,0,-5.4564,0,190.417,1
0,0,0,0,0,45.5567,0,0,9.185,271.47,1
29.41081,0,0,0,0,0,0,0,0,160.939,1
0,0,2.5247,0,0,0,-18.0608,0,0,0,1
0,22.3367,2.2369,0,0,0,0,0,80.4354,225.814,1
0,0,2.84984,0,0,0,-13.007,0,3.344,188.165,1
0,0,2,0,0,0,0,15.7019,8.812,143.67,1
0,0,2.8139,0,0,0,-13.6189,0,6.2736,0,1
55,0,2.5979,0,0,0,0,0,40.0174,268.969,1
0,0,2.3383,0,0,-1939.6777,-12.9071,0,0,184.401,1
33,0,2.3956,0,0.1838,-33.0293,0,0,17.417,184.348,1
30,0,0,0,0.0945,16.5483,19.7085,0,0,0,1
0,0,0,0,0,0,0,0,0,236.629,1
0,0,2.5204,0,0,362.4572,0,0,51.016,0,1
0,0,2.62842,0,0,0,21,0,4.231,168.957,1
0,0,2.9497,0,0,28.6379,0,0,23.4372,0,1
0,0,2,0,0,-5.0187,-4.2109,0,15.8102,0,1
0,0,2,0,0.1387,0,0,0,10.182,0,1
0,0,2.8362,0,0,0,0,6.6198,4.4955,0,1
0,0,0,0,0,0,-27.4047,0,0,208.582,1
0,0,2.9084,0,0,0,0,0,9.354,138.23,1
3264.718,0,2,0,0,0,0,0,33.9909,1572080,1
36.1346,0,2,0,0,0,0,0,0,0,1
0,0,2.99095,0,0,0,0,0,362.452,136.385,1
0,0,2,0,0.3059,0,0,0,3.2781,171.168,1
1112.406,0,0,0,0,0,-8.3545,0,0,208.998,1
0,10,2.4303,0,0,0,-16.8142,0,34.9151,171.667,1
0,22,2.9906,0,0,-2110.9604,-55.5903,0,0.2722,188.877,1
0,36.3904,0,0,0.2466,-41,-34.0663,0,0,174.577,1
0,8.2054,0,0,0,-22.9152,0,0,0,0,1
0,0,2.84789,0,0,0,0,0,39.877,0,1
0,0,2,0,0,13.7405,22.5173,0,0,173.412,1
0,0,2.592755,0,0,0,3.549,0,81.356,196.128,1
2119.8235,0,2.677024,0,0.1747,-25.43903,0,0,84.3033,2240.138,1
0,0,2.2593,0,0.1213,0,0,-6.4791,42,0,1
0,0,2.1475,0,0.1547,0,-37.849,0,2.891,0,1
0,0,2.4974,0,0,-13.0945,0,0,54.52,0,1
18,0,2.2434,0,0,0,0,0,2.8148,0,1
0,0,2.4122,0,0,0,0,0,0,0,1
0,18,0,0,0,0,-39.059,0,9.814,212.156,1
0,0,2,0,0,0,0,-11.9604,47.586,182.627,1
19.749,0,2,0,0,0,0,0,0,0,1
0,9.4723,2,0,0,0,0,0,688.257,206.51,1
0,0,0,0,0,9.1783,362.439,0,5,0,1
35,0,3,0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,10,51.756,0,1
0,0,2.501,0,0,17.6156,18.9078,0,13,162.142,1
27.6709,0,0,0,0,0,0,0,3700.234,221.685,1
0,0,2.0702,0,0.1584,0,27.849,0,28.402,138.978,1
0,0,2.6747,0,0,41.3717,0,0,13.578,0,1
0,0,0,0,0,34.7294,0,0,6.174,143.602,1
0,0,2.9581,0,0,42.69362,0,13.5011,4.4478,198.238,1
32.1734,0,2.5498,0,0,14.6629,0,0,0,0,1
0,0,0,0,0,-12.6407,33.099,0,0,221.037,1
0,0,2,0,0,46.265,0,-8.1207,0,196.157,1
2464.03322,0,2.8172,0,0,0,-13.3945,0,3.004,214.557,1
0,0,3,0,0,-17.253,0,0,0,142.377,1
0,0,2.8189,0,0,6,0,0,84.27,0,1
0,0,2.4596,0,0,0,0,-10.0905,0,196.929,1
76.8178,0,0,0,0,0,0,-21.9153,0,241.684,1
0,0,2.8828,0,0,0,0,0,32.7835,0,1
0,0,2.03942,0,0,14,0,0,0,1822050,1
0,0,2,0,0,0,0,0,0,0,1
0,0,3,0,0,0,0,-15.6284,22.2685,189.487,1
0,0,2.9075,0,0.1573,8.2346,0,0,5.86902,0,1
28,12,2.3685,0,0,0,0,0,0,179.539,1
0,0,2.6549,0,0.2148,0,0,0,3.6768,0,1
0,0,3.4072,0,0,2107.51,0,0,0,0,1
0,0,0,0,0,17.7916,28.2493,0,21.3075,181.589,1
0,0,2,0,0.1205,0,0,0,41.52,0,1
0,0,2,0,0,23.6148,0,0,0,158.212,1
0,0,2.3491,0,0.3767,0,0,-7.8027,0,0,1
64,19,2,0,0.3594,47.5017,0,13.8253,17.919,143.406,1
21,0,0,0,0,0,0,0,1.1835,220.558,1
40.8449,0,0,0,0,3,0,17.1258,0,188.054,1
0,9.2567,2.6837,0,0,0,-14.8482,0,41.493,179.439,1
0,0,0,0,0,-25.1495,0,0,0,138.82,1
19,0,2.6743,0,0,0,0,-9.8191,22.4866,197.263,1
47,0,3,0,0,0,-22.9904,0,10.104,162.018,1
0,17,0,0,0,-18.7385,-38.8123,0,33.0452,207.993,1
0,0,0,0,0,0,0,0,6.869,0,1
0,0,3.1497,0,0,0,0,0,33.518,194.373,1
0,0,2.4303,0,0,0,0,0,0,19824.67,1
0,0,0,0,0,0,-10.7483,0,3.263,0,1
3450.6907,0,2,0,0.3265,0,0,0,17.356,0,1
0,0,2.8905,0,0,-1638.0193,-18.5019,0,67.9017,0,1
0,18.7534,2.91973,0,0,-15.81892,0,0,0,181.298,1
24692080.51,0,2,0,0,-36,0,-9.5866,0,174.419,1
0,0,2.5204,0,0,0,18.5944,0,16.7241,187.017,1
0,0,0,0,0.2048,0,0,15.7839,0,245.991,1
0,0,2.9162,0,0,0,-18.144,0,0,0,1
0,19,0,0,0,0,0,13.1203,9.5942,212.804,1
0,0,2.58764,0,0,0,0,-12.2196,0,195.119,1
0,0,2.33762,0,0,-8.6204,0,0,13.297,0,1
0,0,2.7856,0,0,13.2683,0,0,37404500,0,1
0,0,0,0,0,32.2915,-20.2366,0,16.9012,223.439,1
0,0,2.94781,0,0,-27.0371,0,0,0,212.013,1
0,0,0,0,0,0,-10.8478,0,0,0,1
0,0,3,0,0,0,-34.174,0,6.212,0,1
0,0,2,0,0.32,35.2523,0,0,70.4594,178.6072,1
0,0,2.2693,0,0,0,0,0,11,223.175,1
28.2981,0,2.5123,0,0,-16.839,0,0,0,154.268,1
0,0,2.4748,0,0,0,0,8.4466,3.805,227.989,1
0,0,2.6746,0,0,0,0,0,0,0,1
0,0,2,0,0,-9.4738,0,0,25.165,0,1
27,0,0,0,0,-30.9402,0,0,20.8362,0,1
0,0,0,0,0,34.701,0,0,0,197.782,1
0,0,2.7234,0,0,5.3869,0,0,20.1065,214.418,1
52,0,0,0,0,17.1341,0,0,67.7241,0,1
0,0,2.4304,0,0,-31.3566,0,0,6.453,157.746,1
27.4172,0,2.30692,0,0,13.3555,0,-8.1579,0,220.267,1
22,0,2.1534,0,0.3033,0,-8.2582,0,14.6485,0,1
0,173038.4235,0,0,0,8.4836,0,0,10.268,181.877,1
0,0,3.8407,0,0,0,0,0,23.216,0,1
54,0,2.80691,0,0,382.6196,0,0,0,190.36,1
0,0,0,0,0,4.7102,0,0,6.408,0,1
46.8391,0,0,0,0.1394,23.5585,0,0,0,223,1
0,0,0,0,39.9171,-60.5919,0,0,22.9958,218.263,1
42,0,2,0,0.3117,0,37.4584,0,44.716,0,1
0,0,2.3823,0,0,-1239.9071,9.1499,0,89.058,0,1
0,17,2.694,0,0,13.6822,0,0,10.82,145.947,1
0,0,2.2694,0,0,0,6.91782,0,0,0,1
0,0,2.4044,0,0,0,13.243,0,0,195.607,1
20,0,2.9171,0,0,0,0,0,6.4584,212.618,1
0,0,3.013,0,0,0,0,0,43.4796,0,1
0,18,2.1705,0,0,20.2147,0,0,0,136.457,1
0,0,2.83632,0,0,0,0,0,29.7709,190.406,1
0,0,2.2403,0,0.1637,-6.0533,0,0,0,0,1
0,0,0,0,0,-6325.0078,-27.171,0,0,190.605,1
22,0,2.72,0,0,0,0,0,0.755,0,1
76,0,2.4152,0,0,4.1055,0,0,10.778,173.444,1
0,0,2.666,0,0,0,0,0,3110.824,184.294,1
0,0,4.2582,0,2106,0,0,0,15.073,187.802,1
0,0,2.6781,0,0,-2,-10.2369,0,4.338,0,1
0,0,3,0,0,0,23.7083,0,5.2664,0,1
0,0,2,0,0,-19.2961,0,0,25.417,0,1
0,0,0,0,0,0,0,0,0,189.989,1
0,0,2.9974,0,0,-11.8116,0,0,0,188.348,1
0,0,0,0,0,25.8077,0,0,47630,181.51,1
0,0,2.7068,0,0.1903,-16.8362,0,0,47.6309,238.714,1
20322080,0,2.347,0,39.6411,17.506,-9.4172,0,81.079,0,1
0,0,0,0,0.182,0,0,1412.66,11.5149,0,1
28.4883,0,2,0,0,0,0,0,0,0,1
0,0,2.604,0,0,43.7742,0,6.9017,26.143,0,1
28.0592,0,2,0,0,0,0,-7.4094,70.9162,166.163,1
2812.5178,17,2.3966,0,0,0,0,0,0,0,1
0,0,2.2591,0,0,0,0,0,0,214.809,1
0,0,2.4722,0,0,0,0,0,48.0997,0,1
0,0,2,0,0.3477,-11,0,0,0,188.096,1
0,0,0,0,0.0926,0,-7.1223,0,0,0,1
0,0,2.3835,0,0,-48.1778,0,0,0,0,1
19.2979,0,0,0,0.1214,0,-8.7055,0,15.405,177.678,1
0,0,2.4735,0,0,6.1834,0,-1115.9381,0,218.514,1
0,12,2.369,0,0,0,0,0,0,0,1
1440.079,0,2.3045,0,0,0,0,0,5.261,174.947,1
0,42,2.5347,0,0,-23.7077,23.7332,0,0,0,1
0,15,2.3038,0,0,-35,0,0,0,227.346,1
0,0,2,0,0,13,0,-2.5949,0,185.4438,1
0,0,3,0,0,0,1461.6139,0,0,174.579,1
37,0,0,38.7703,0,0,0,0,0,223.482,1
0,0,2.4629,0,0.1858,-23.1259,-11.8332,0,0,2048040,1
0,0,2.0997,0,0,0,0,0,3.73902,195.34,1
0,22,0,0,0.2099,34,0,0,11.57,174.524,1
24.7332,11,2.2973,0,0,0,0,0,0,227.703,1
0,0,0,0,0,0,0,0,89.82352,166.791,1
0,17,3.9179,0,0,5.0385,0,-15.356,10.8034,173.394,1
0,0,0,0,0.2574,0,0,-12.1879,0,218.714,1
0,0,3,0,0.1093,43,0,9.8462,61.7012,0,1
0,0,4.0094,0,0.1474,16.2755,0,0,0,0,1
50,0,0,0,0,0,25.0087,0,43.739,0,1
0,0,3.2664,0,0,-9.4869,0,0,61.1541,0,1
32,0,2.8084,0,0,0,0,13,0,184.643,1
0,0,2,0,0.1723,0,0,0,3.9582,194.019,1
0,0,0,0,0,-1847.6433,0,0,21.8571,181.799,1
32.2381,0,2,0,0.1738,0,0,0,18.0593,0,1
44,0,2.29691,0,0,0,0,0,43.709,204.154,1
0,0,2.1422,0,0,0,0,0,2,236.158,1
22.6197,0,2.4578,0,0.2029,0,0,0,31.9371,158.839,1
19.1739,18.1654,0,0,0.2774,9.4966,0,0,0,0,1
0,0,0,0,0,0,0,0,4.288,214.674,1
0,0,0,0,0,-14.6475,0,0,13.7139,0,1
0,0,0,0,0.194,15.63632,0,0,35.753,0,1
0,0,3.38562,0,0,11.5385,0,-23.0533,0,0,1
0,0,0,0,0,20,0,0,0,135.693,1
0,0,2.4423,0,0,0,-10.0478,0,0,174.914,1
49.1042,0,2.9453,0,0,25.0799,0,-14.682,22.124,158.793,1
23.5018,0,0,0,0,25.4077,14.849,0,43.6207,1212.653,1
0,0,2.2458,0,0,-35.5145,0,0,4.263,241.348,1
0,16.7749,0,0,0,28.9393,0,0,0.078,228.297,1
0,0,2.618,0,0.1099,0,48.8482,0,510189,196.708,1
0,0,0,0,0,-12.58981,47.9494,0,0,184.0375,1
0,0,3.5047,0,0,23.8407,0,-26.5837,84.3075,187.384,1
0,0,2.54782,0,0.0787,0,-14.3384,0,0,219.839,1
0,0,2.61342,0,0,54.7583,47.9193,0,9.074,0,1
25,0,0,0,0,0,0,0,11.554,0,1
0,0,2,0,0,0,0,9.7172,5.8108,166.41,1
0,11.297,2.517,0,0,0,0,0,18.8253,0,1
0,0,0,0,0,-20.806,0,0,0,173.379,1
0,0,2.662883,0,0,10.2154,0,0,0,154.589,1
0,0,2.7946,0,0,-19.1418,0,0,16.699,175.572,1
0,0,2.7726,0,0,13.5082,0,0,0,223.003,1
0,0,2.52286,0,0,19,0,-9.8156,0,0,1
0,0,0,0,0,0,0,1164,16.524,0,1
28.8551,0,2.6129,0,0.2868,0,0,0,19.1416,0,1
0,0,2.808101,0,0.2374,20.8483,0,-9.7189,4.1492,0,1
0,0,2,0,0.193,0,-13.8271,0,6.0197,0,1
0,0,2.4537,0,0,0,1189.6695,0,3.008,0,1
0,0,0,0,0,-54.4074,-17.397,0,0,212.57,1
0,0,0,0,0,-100.849,0,0,0,0,1
0,0,2.9354212,0,0,0,-15.8476,0,5.0907,184.309,1
0,0,0,0,0,0,0,0,81.6858,157.408,1
0,0,2.8149,0,0,0,-20.63791,0,15.7748,0,1
0,0,2.83622111,0,54.7013,-14.8845,0,0,13.4303,0,1
35,0,0,0,0,8.6601,0,0,40.519,195.92,1
0,0,2,0,0.2899,-5.4122,0,18.0586,60.0161,223.79,1
0,0,2.6693,0,0,19,0,0,14.71,0,1
28.7483,0,3.1924,0,0,0,0,-5.6786,33.9452,181.975,1
0,0,2.3840807,0,0,35.1583,0,0,40.4591,0,1
