temp,atemp,hum,windspeed,casual,registered,cnt,season,yr,mnth,hr,holiday,weekday,workingday,weathersit
0.3150269,0.28230923,0.58588445,0.40266383,1.1529208,26.393435,24.062223,1,0,3,1,0,3,1,1
0.23477234,0.20574665,0.5910424,0.23586988,0.43868485,2.6197028,4.612027,1,0,1,1,0,3,1,1
0.46681935,0.58433264,0.7216431,0.38174215,81.52837,190.36671,273.1655,1,1,3,12,0,2,1,1
0.5813204,0.5021263,0.61492854,0.3462451,21.311111,482.34958,534.2551,2,0,5,8,0,4,1,1
0.7144839,0.6092024,0.5365001,0.69073784,21.585398,533.5304,410.8043,2,0,3,22,0,3,1,1
0.26224113,0.23849301,0.7401188,0.38526738,3.0949585,564.2647,548.9801,1,1,1,8,0,2,1,1
0.41079938,0.33046496,0.56244564,0.38182804,8.093661,265.99048,215.1869,2,0,5,8,0,4,1,1
0.19941115,0.16306035,0.76127166,0.27511275,1.3264124,506.44513,468.40982,1,1,1,8,0,2,1,1
0.19694084,0.17308019,0.63085586,0.4956373,2.0953271,147.46666,120.156525,1,0,1,8,0,4,1,1
0.786629,0.7148068,0.63039285,0.47704485,0.056632023,1.9500674,1.930514,2,0,3,22,0,3,1,1
0.34633952,0.39845842,0.79081255,0.16758654,10.33027,164.29889,215.44868,1,1,1,19,0,3,1,2
0.33925372,0.43820488,0.88999134,0.121507384,13.712481,87.68885,157.2828,1,1,1,15,0,3,1,2
0.26842198,0.3120792,0.73725367,0.14457229,12.319786,104.644394,162.21312,1,1,1,19,0,6,0,2
0.2120417,0.18367419,0.79430157,0.22930159,1.4830574,475.26917,428.53983,1,1,1,8,0,2,1,1
0.66878194,0.72150683,0.808173,0.18132931,75.50432,179.86044,366.52582,1,1,3,15,0,2,1,1
0.4057335,0.43005192,0.7247647,0.22785133,15.899517,346.2129,399.827,1,1,1,19,0,3,1,1
0.5587983,0.56990886,0.71180284,0.32270682,47.685246,407.0336,473.6033,1,1,3,8,0,2,1,1
0.611245,0.6239863,0.49346772,0.3326741,64.22837,505.05127,613.504,2,1,5,8,0,4,1,1
0.48843795,0.6693944,0.7525075,0.24580966,113.4991,166.95041,326.31876,1,1,3,12,0,2,1,1
0.35883224,0.44406867,0.86054146,0.1403431,12.77024,134.3614,204.37753,1,1,1,15,0,3,1,2
0.48136467,0.58939254,0.7232672,0.3377513,71.256195,167.7654,263.50592,1,1,3,12,0,2,1,1
0.35855797,0.46312934,0.95044416,0.039176125,108.01408,94.68167,294.32788,1,1,1,15,0,6,0,2
0.36858776,0.40089765,0.53521186,0.26367256,28.5092,181.07959,279.33246,2,1,1,19,0,4,1,2
0.28481886,0.28626803,0.8073274,0.22946408,3.8919413,474.64734,442.51654,1,1,1,8,0,3,1,1
0.21515171,0.17322612,0.49614057,0.36018696,2.857227,64.167656,47.832775,1,0,1,21,0,4,1,1
0.25241977,0.20227687,0.52842605,0.41405502,3.3179533,133.15819,98.46867,1,0,1,8,0,4,1,1
0.5689088,0.6979412,0.8876999,0.10287185,106.49486,144.56021,360.2406,1,1,1,15,0,6,0,1
0.14718167,0.108097754,0.5362697,0.3636368,0.94118786,19.21515,17.003962,1,0,1,21,0,4,1,1
0.5392855,0.56940025,0.7798246,0.19094385,24.46103,313.739,422.07718,1,1,3,15,0,2,1,1
0.41366607,0.44428965,0.8175238,0.13895904,9.441495,324.2469,346.8975,1,1,1,8,0,2,1,1
0.14920853,0.11360754,0.68166125,0.09107257,0.0059922347,0.0019710672,1.0114796,1,0,1,1,0,0,0,1
0.43011707,0.41180456,0.68826145,0.30701298,13.977056,563.5156,593.8443,2,1,5,8,0,3,1,1
0.38633978,0.33297494,0.55230653,0.30704573,13.178032,106.960754,87.415825,2,0,5,21,0,4,1,1
0.27933314,0.3716262,0.9622339,0.023357362,110.85226,82.8898,289.20877,1,1,1,15,0,6,0,2
0.5541405,0.5395905,0.61872107,0.30806965,31.802792,552.752,646.256,2,1,5,8,0,3,1,1
0.46797353,0.57813114,0.90996933,0.10350645,51.94401,111.26263,254.7349,1,1,1,15,0,6,0,1
0.25571617,0.2809263,0.66410184,0.16561358,11.551617,96.71808,195.56186,1,1,1,19,0,6,0,2
0.57408977,0.69883335,0.7924027,0.18853262,120.22964,156.02344,364.93112,1,1,3,15,0,2,1,1
0.4494354,0.37451202,0.6670849,0.33362776,10.638233,580.4139,614.7233,2,1,5,8,0,4,1,1
0.22645634,0.17703073,0.62077266,0.43585253,2.3408997,418.16183,402.63043,1,0,1,8,0,4,1,1
0.25283778,0.25167057,0.77793306,0.2212909,3.0080216,492.6866,475.25177,1,1,1,8,0,2,1,1
0.1883267,0.15078273,0.64447886,0.45404515,1.6978328,448.16907,407.0382,1,1,1,8,0,4,1,1
0.43530238,0.52486646,0.8987491,0.12862594,23.178457,90.043304,180.00812,1,1,1,15,0,3,1,1
0.15117328,0.11966213,0.53703934,0.21819593,1.4122084,0.6796951,3.2090502,1,0,1,21,0,0,0,1
0.5636649,0.5475861,0.6663462,0.39122367,37.591095,532.6324,568.7801,1,1,3,8,0,2,1,1
0.5516546,0.5787268,0.72056144,0.28181246,44.77584,344.8038,447.5087,1,1,3,8,0,2,1,1
0.46430337,0.43687987,0.7608916,0.0944117,47.905556,7.1039405,37.598022,2,0,5,21,0,0,0,1
0.26956284,0.23156074,0.5430961,0.27104858,8.525129,21.736433,26.641665,2,0,5,21,0,4,1,1
0.43297875,0.47915703,0.8590736,0.11876318,7.1693053,207.68398,251.3415,1,1,1,15,0,3,1,1
0.14296827,0.117795475,0.6505614,0.4928806,1.1683574,279.7637,211.89879,1,0,1,8,0,4,1,1
0.37917882,0.4541786,0.8549958,0.13669853,8.846362,151.64264,212.18556,1,1,1,15,0,3,1,2
0.15160784,0.10911097,0.5475895,0.25642645,1.6201137,1.9897939,4.9350104,1,0,1,21,0,0,0,1
0.383567,0.3641105,0.7021464,0.42068133,11.370969,614.3246,652.2674,1,1,3,8,0,2,1,1
0.44336715,0.54163224,0.93621194,0.041350987,255.4836,196.18404,530.39307,1,1,3,15,0,6,0,2
0.2906233,0.27877578,0.8362322,0.15047629,2.5515714,478.95233,415.87836,1,1,1,8,0,2,1,1
0.5123122,0.592372,0.894584,0.13386662,23.891588,103.21331,205.42413,1,1,1,15,0,3,1,1
0.42878452,0.58448076,0.7788877,0.25513095,159.73875,192.38528,360.2241,1,1,3,12,0,6,0,1
0.4846395,0.4590952,0.5746219,0.76423913,23.8149,145.32338,148.32957,2,0,3,12,0,6,0,1
0.5850358,0.7010356,0.8884524,0.1030205,132.71596,170.65851,401.03546,1,1,1,15,0,6,0,1
0.36061248,0.29313692,0.7185498,0.30288616,6.984571,599.2396,620.2092,2,1,5,8,0,3,1,1
0.25111806,0.24262084,0.7611057,0.07949226,5.5777273,0.08147885,3.1343968,2,0,1,21,0,0,0,1
0.546592,0.604526,0.6949916,0.37204316,67.86374,241.80637,331.9262,1,1,3,12,0,2,1,1
0.6306395,0.7391961,0.8251861,0.14708856,95.65722,160.00963,349.64023,1,1,3,15,0,2,1,1
0.5843863,0.62200636,0.48294985,0.33326107,68.313515,499.2362,591.96814,2,1,5,8,0,4,1,1
0.1726972,0.12076634,0.55265415,0.24449427,0.8978566,1.4802537,3.934339,1,0,1,21,0,0,0,1
0.42182863,0.3442429,0.6435348,0.61524165,8.088485,650.0524,644.5192,1,0,3,8,0,3,1,1
0.71783954,0.62315285,0.5225645,0.64524406,15.818907,351.26474,240.44662,2,0,3,22,0,3,1,1
0.30978683,0.2811087,0.6821854,0.5525133,4.7452693,624.97687,597.4839,1,1,3,8,0,4,1,1
0.2131726,0.15577358,0.7019037,0.41256085,2.1762671,507.77972,494.78134,1,1,1,8,0,4,1,1
0.29480723,0.23389232,0.7235371,0.34468627,4.589305,598.39404,622.9001,1,1,1,8,0,3,1,1
0.51125365,0.67857707,0.7626835,0.19889857,130.93864,160.00432,359.7911,1,1,3,15,0,2,1,1
0.17214403,0.13729443,0.57581955,0.1826175,0.124969676,0.22492658,1.5073549,1,0,1,1,0,0,0,1
0.34432775,0.2857553,0.6143531,0.21832465,16.595245,5.724639,19.083717,2,0,5,21,0,0,0,1
0.35121468,0.42045555,0.83029336,0.15795743,10.145878,191.4794,237.25916,1,1,1,19,0,3,1,2
0.5220933,0.6511533,0.9062367,0.12136656,65.81334,118.9324,270.89767,1,1,1,15,0,6,0,1
0.6153567,0.5906064,0.5982315,0.3519865,37.802834,514.736,614.21783,2,1,5,8,0,4,1,1
0.70774555,0.63435054,0.5814973,0.51027983,0.81138617,34.499306,15.499311,2,0,3,1,0,3,1,1
0.5043646,0.5409732,0.6980257,0.29562703,35.481895,377.4952,453.5826,1,1,3,8,0,2,1,1
0.51292044,0.50974303,0.64797384,0.33668453,31.453814,574.6931,619.9891,2,1,5,8,0,3,1,1
0.58777344,0.5178852,0.58205223,0.56441,39.537426,571.772,570.1638,2,1,3,8,0,2,1,1
0.28562853,0.2966526,0.8420559,0.15857635,2.85203,385.9767,361.6625,1,1,1,8,0,3,1,1
0.4527759,0.46582726,0.77670026,0.22648646,12.172401,448.23138,498.0616,1,1,3,8,0,2,1,1
0.5246403,0.6397704,0.89932543,0.07760304,239.18173,233.70506,564.62976,1,1,3,15,0,6,0,1
0.28801748,0.2740581,0.5394389,0.2070153,14.599278,91.596306,210.93404,2,1,1,19,0,6,0,2
0.17455286,0.14878868,0.65073323,0.4464951,1.3747869,373.8092,318.46414,1,0,1,8,0,4,1,1
0.33871746,0.39627075,0.82691455,0.15437818,6.518539,300.46118,321.88028,1,1,1,8,0,3,1,1
0.52719456,0.52095455,0.65509725,0.30031982,30.809345,526.0432,624.00287,2,1,5,8,0,3,1,1
0.414108,0.4919107,0.7005178,0.54220665,90.797516,190.7504,232.36652,1,1,3,12,0,6,0,1
0.41511565,0.44769472,0.7358736,0.5226702,90.63486,182.38681,250.1695,1,1,3,12,0,6,0,1
0.34047788,0.28753114,0.67789614,0.5934958,4.7404566,424.8323,387.1416,1,0,3,8,0,3,1,1
0.5369636,0.6576468,0.9053688,0.103023455,95.64079,143.19357,350.47122,1,1,1,15,0,6,0,1
0.2017265,0.17204823,0.60693806,0.23384744,0.4532384,3.0086691,4.537567,1,0,1,1,0,3,1,1
0.16200805,0.1353908,0.63132495,0.47341263,1.2242182,135.68832,90.90688,1,0,1,8,0,4,1,1
0.35549903,0.38479212,0.684294,0.6939468,56.84622,155.07361,151.76537,2,0,3,12,0,6,0,1
0.22609946,0.28768665,0.95293796,0.028006637,49.760777,57.72224,190.72464,1,1,1,15,0,6,0,2
0.3240851,0.2786962,0.5578255,0.28050932,0.4330591,3.6717997,5.053477,1,0,3,1,0,3,1,1
0.35785803,0.41574383,0.80851513,0.16426499,9.661862,213.46971,254.93207,1,1,1,19,0,3,1,2
0.5502055,0.58764654,0.71979654,0.4342624,64.97742,245.97894,306.38168,1,1,3,12,0,2,1,1
0.4426607,0.4557277,0.70916474,0.30472156,14.625238,471.74606,545.80896,1,1,3,8,0,2,1,1
0.3202386,0.32732338,0.7843355,0.18470827,4.4372196,455.38873,467.0289,1,1,1,8,0,2,1,1
0.20991558,0.18381695,0.5871359,0.23769817,0.30080283,1.692121,3.2265334,1,0,1,1,0,3,1,1
0.22309966,0.1933164,0.5638681,0.28096956,0.69585335,8.408884,9.346788,1,0,1,1,0,3,1,1
0.57930475,0.61538154,0.2944633,0.29064512,55.850964,181.2948,388.44894,2,1,5,13,0,4,1,2
0.28396177,0.23141435,0.603878,0.15832977,0.06142966,0.24979976,1.3781021,1,0,1,1,0,0,0,1
0.5971161,0.62931925,0.8213427,0.13907391,25.859207,181.82901,301.9775,1,1,1,15,0,2,1,1
0.6147541,0.7248991,0.8422204,0.14541757,90.933395,156.27492,337.95132,1,1,1,15,0,2,1,1
0.16575444,0.12539147,0.63353074,0.12188775,0.02620628,0.018461028,1.0683936,1,0,1,1,0,0,0,1
0.36493942,0.41745538,0.8181875,0.16863514,10.286257,174.23697,241.31706,1,1,1,19,0,3,1,2
0.3776996,0.35241443,0.7077385,0.36286715,9.364719,565.8667,603.5327,1,1,3,8,0,2,1,1
0.12652887,0.10065738,0.592074,0.15360019,0.16474566,0.032098003,1.2139149,1,0,1,21,0,0,0,1
0.17887866,0.13697512,0.53384495,0.27383298,2.4508898,4.3701463,8.230946,1,0,1,21,0,4,0,1
0.44899547,0.5571235,0.89506716,0.1279704,25.606752,100.663124,198.76422,1,1,1,15,0,3,1,1
0.50868475,0.61512583,0.91095436,0.11490535,47.62521,115.65924,261.58792,1,1,1,15,0,3,1,1
0.44370246,0.44303143,0.5182403,0.8007873,11.975698,98.902824,102.795456,2,0,3,12,0,6,0,1
0.36973134,0.41151664,0.6739632,0.21874358,21.343174,189.28487,263.81372,1,1,1,19,0,3,1,2
0.58418834,0.61499274,0.36089498,0.27521715,87.856384,253.85252,409.60486,2,1,5,13,0,4,1,2
0.17183596,0.13234004,0.5118652,0.37219346,1.6865146,50.618736,38.95633,1,0,1,21,0,4,1,1
0.63376355,0.679388,0.3345743,0.27205393,104.36594,285.59113,467.169,2,1,5,13,0,4,1,2
0.22562173,0.20315598,0.6209371,0.43949425,1.4794058,66.00412,59.109642,1,0,1,8,0,3,1,1
0.7285714,0.6391276,0.49574634,0.7091913,19.06901,368.93524,277.50717,2,0,3,22,0,3,1,1
0.15938199,0.12860274,0.6044008,0.4737662,1.4230112,162.10765,110.618904,1,0,1,8,0,4,1,1
0.54621184,0.5897141,0.8486691,0.13721538,16.929375,249.86906,342.89423,1,1,1,15,0,2,1,1
0.38585472,0.5029699,0.951427,0.036238465,167.92969,122.03516,402.04456,1,1,1,15,0,6,0,2
0.58483803,0.5472159,0.5755865,0.3867861,26.320156,495.59915,561.8,2,1,5,8,0,4,1,1
0.38811725,0.49740896,0.91775084,0.076229766,271.21985,216.99254,534.6067,1,1,3,12,0,6,0,2
0.5735376,0.4324447,0.6556935,0.6158294,15.282602,669.5249,654.6818,2,0,3,8,0,3,1,1
0.46633485,0.47199094,0.50653553,0.2773377,36.352226,232.59978,335.52423,2,1,5,19,0,3,1,2
0.5440021,0.6615174,0.8867866,0.12210752,78.64047,137.4864,331.5656,1,1,1,15,0,6,1,1
0.41360578,0.50789374,0.80364686,0.24255806,187.80573,184.91745,378.8191,1,1,3,12,0,6,0,1
0.3550974,0.40971684,0.7646126,0.16869833,13.122776,228.68333,285.51978,1,1,1,19,0,3,1,2
0.24601598,0.27456617,0.8722074,0.09313335,11.490916,64.52343,123.05527,1,1,1,19,0,6,0,2
0.18274917,0.14683403,0.7555662,0.25720996,1.0802418,478.91757,442.098,1,1,1,8,0,2,1,1
0.55343586,0.4157123,0.67197585,0.6232864,7.826471,555.47595,518.557,2,0,3,8,0,3,1,1
0.44480768,0.45014843,0.45056933,0.28177124,31.526758,180.0052,286.89343,2,1,5,19,0,4,1,2
0.39355764,0.41092277,0.7835996,0.073375896,37.123306,1.2274989,20.34609,2,0,5,21,0,0,0,1
0.36835954,0.31935707,0.6590764,0.5591459,9.852972,695.5754,706.093,1,1,3,8,0,2,1,1
0.6456199,0.5857104,0.52837783,0.6466761,28.315987,513.1575,432.3615,2,0,3,22,0,2,1,1
0.5372753,0.54922396,0.4681169,0.73560554,16.953627,154.19133,152.14043,2,0,3,12,0,2,1,1
0.5623742,0.5866867,0.77553964,0.24284463,35.221195,380.14447,495.92184,1,1,3,8,0,2,1,1
0.43427184,0.60446453,0.7421357,0.2575781,126.12104,169.4088,337.9531,1,1,3,12,0,6,1,1
0.60396075,0.7260609,0.7733449,0.18324137,119.07059,172.0026,383.58804,1,1,3,15,0,2,1,1
0.7057758,0.6023652,0.52577657,0.6798688,24.556398,452.58902,351.1272,2,0,3,22,0,3,1,1
0.27997658,0.3029495,0.80414915,0.19735564,4.07136,458.97076,431.63104,1,1,1,8,0,3,1,1
0.22223227,0.2905596,0.9702368,0.01569773,95.76305,71.394005,263.25516,1,1,1,15,0,6,0,2
0.29294747,0.34568098,0.8269064,0.17195642,5.2971244,342.31375,329.7558,1,1,1,8,0,3,1,1
0.55878526,0.4403736,0.6878191,0.14631358,0.005129794,0.043077443,1.0417502,2,0,3,1,0,0,0,1
0.49967185,0.42894745,0.5934375,0.38313526,15.752998,439.1538,442.5598,2,0,5,8,0,4,1,1
0.5286694,0.52144796,0.65011024,0.16076423,70.81106,63.00494,126.18845,2,0,5,21,0,0,1,1
0.44554895,0.37351865,0.6788063,0.55731076,13.371191,680.44543,682.4137,1,1,3,8,0,2,1,1
0.44714066,0.45654643,0.70580316,0.28638497,18.878521,563.5723,612.69055,2,1,5,8,0,3,1,1
0.42434195,0.36178678,0.53641045,0.32016563,0.7877969,9.283273,9.812263,1,0,3,1,0,3,1,1
0.5889819,0.63631046,0.58550584,0.09971624,137.00203,31.125263,194.78093,2,0,5,13,0,0,0,1
0.56447273,0.5137514,0.60034025,0.47115487,42.033356,541.9876,548.2248,2,1,3,8,0,2,1,1
0.57095057,0.6139289,0.7817367,0.17636314,40.40748,263.3089,425.7546,1,1,3,15,0,2,1,1
0.5921584,0.6386159,0.66449845,0.08850027,126.5253,23.216518,149.56302,2,0,5,13,0,0,0,1
0.58319944,0.4961327,0.5200925,0.5760254,3.8166335,170.63106,115.23972,2,0,3,1,0,3,1,1
0.14615597,0.17041856,0.98485696,0.006194329,55.12143,39.694435,165.37634,1,1,1,7,0,6,0,2
0.3478766,0.3067871,0.7394359,0.29633397,7.346687,594.02783,613.69916,1,1,1,8,0,3,1,1
0.4630594,0.6207042,0.75594836,0.25914618,137.21274,182.14809,343.86172,1,1,3,12,0,6,1,1
0.18319649,0.16523376,0.6648588,0.5154995,2.2085776,329.30035,265.96005,1,0,1,8,0,4,1,1
0.6072987,0.47060007,0.59077424,0.6376446,11.179343,505.61478,429.65192,2,0,3,8,0,3,1,1
0.5285187,0.48562598,0.65720814,0.39326513,33.403023,556.562,578.4516,1,1,3,8,0,2,1,1
0.3473051,0.45512944,0.9545962,0.032915603,112.36619,100.64828,309.40555,1,1,1,15,0,6,0,2
0.2828429,0.3274207,0.650361,0.18253121,13.526397,119.02588,205.32199,1,1,1,19,0,6,0,2
0.2863809,0.39439508,0.9158068,0.0903924,15.647282,62.734596,130.0015,1,1,1,15,0,6,0,2
0.44615015,0.5113959,0.6996847,0.57271767,68.44403,207.65463,206.38487,1,1,3,12,0,6,1,1
0.5865655,0.68701833,0.87831855,0.08834352,194.52235,193.37628,481.6294,1,1,3,15,0,6,0,1
0.33681294,0.44350055,0.89025456,0.11527239,13.500129,93.74242,163.199,1,1,1,15,0,3,1,2
0.5187975,0.67664653,0.7917921,0.17950436,136.1989,159.09857,367.49368,1,1,3,15,0,2,1,1
0.3913447,0.47952878,0.94629616,0.04352517,94.130974,105.29258,296.6885,1,1,1,15,0,6,0,2
0.29058087,0.22695524,0.61554426,0.17685083,0.048913717,0.16163166,1.2551702,1,0,3,1,0,0,0,1
0.56667966,0.5367369,0.60176486,0.33323056,28.050474,524.3589,573.3186,2,1,5,8,0,4,1,1
0.34734684,0.29980212,0.72070694,0.30936897,8.036956,562.6778,589.66345,1,1,1,8,0,3,1,1
0.1667401,0.11987583,0.52480936,0.4154602,1.3631413,56.75307,44.125065,1,0,1,21,0,4,1,1
0.34592274,0.28878924,0.5196259,0.31737608,10.5873165,142.74379,107.31289,2,0,5,21,0,4,1,1
0.31823617,0.35897398,0.8259667,0.13796039,13.243024,115.49187,159.96458,1,1,1,19,0,6,0,2
0.31048298,0.30697408,0.82703936,0.14106956,3.1730838,381.17325,362.65134,1,1,1,8,0,2,1,1
0.58903843,0.45116645,0.634573,0.6539298,17.063114,676.65826,668.4369,2,0,3,8,0,3,1,1
0.13346912,0.118104614,0.5816797,0.16316144,0.12942384,0.050549433,1.2312125,1,0,1,1,0,0,0,1
0.6695745,0.63642323,0.5212536,0.38084057,50.81425,480.49182,570.20575,2,0,5,8,0,4,1,1
0.2602222,0.25129813,0.8159119,0.19085376,2.7594295,461.03696,413.34125,1,1,1,8,0,3,1,1
0.4487709,0.44819924,0.84778494,0.13731368,8.769932,320.1112,367.01193,1,1,1,8,0,2,1,1
0.3055741,0.2507872,0.6128466,0.2085995,13.178083,9.138117,18.8861,2,0,5,21,0,0,0,1
0.7449468,0.65002793,0.52342385,0.70136726,18.319319,391.8463,288.22284,2,0,3,22,0,3,1,1
0.18732136,0.15146738,0.7631192,0.25501943,1.2729325,479.81158,434.6505,1,1,1,8,0,2,1,1
0.32757467,0.27381226,0.6188305,0.51466143,3.5109317,220.81586,190.42926,1,0,3,8,0,3,1,1
0.2169163,0.16606791,0.6580971,0.1401692,0.03782751,0.08528139,1.1626606,1,0,1,1,0,0,0,1
0.47499666,0.4999086,0.5423883,0.28920087,45.098347,250.04486,359.9462,2,1,5,19,0,3,1,2
0.2800369,0.22423999,0.55489075,0.3900378,2.9448113,275.8879,223.88268,2,0,5,8,0,4,1,1
0.30113456,0.25723383,0.6706176,0.17203712,10.54252,1.3513904,9.428582,2,0,1,21,0,0,0,1
0.18972953,0.17223564,0.58850247,0.35209006,0.77145314,19.32249,18.416159,1,0,1,1,0,3,1,1
0.6224085,0.7358851,0.8035263,0.17281273,100.18752,154.0701,351.39258,1,1,3,15,0,2,1,1
0.2554298,0.31274068,0.90262455,0.07671545,17.575617,69.09639,135.42633,1,1,1,19,0,6,0,2
0.46349075,0.39634523,0.57758856,0.5286335,3.0351512,143.86104,113.23572,1,0,3,1,0,3,1,1
0.66480434,0.65742457,0.546505,0.20515561,107.44535,240.78798,390.35712,2,0,5,13,0,4,1,1
0.42210406,0.52560216,0.9464638,0.039484486,202.67068,139.03314,417.44833,1,1,1,15,0,6,0,2
0.38713956,0.49846905,0.7291194,0.32171607,139.34917,163.82759,310.98407,1,1,3,12,0,6,0,1
0.53740346,0.59153354,0.70585513,0.32456547,56.082733,260.29773,362.76257,1,1,3,12,0,2,1,1
0.5995428,0.6397356,0.75531554,0.2727153,50.323326,375.43164,488.76242,1,1,3,8,0,2,1,1
0.16764835,0.12506425,0.5921042,0.21469662,1.0796185,1.9233121,4.563012,1,0,1,21,0,0,0,1
0.28128177,0.23565444,0.53071904,0.2965106,5.7411385,45.962494,44.353333,2,0,5,21,0,4,1,1
0.4889014,0.6093728,0.90631473,0.11131691,47.94015,106.28053,245.44055,1,1,1,15,0,6,1,1
0.6933451,0.60171497,0.5667371,0.5245733,1.9441986,89.6944,43.79714,2,0,3,1,0,3,1,1
0.43567297,0.57710403,0.730365,0.31746307,90.40078,164.3121,262.18042,1,1,3,12,0,2,1,1
0.5864253,0.6445321,0.3833311,0.12084584,170.06161,39.53694,282.68564,2,0,5,13,0,0,0,1
0.21463676,0.2595689,0.9584515,0.02347806,47.54372,55.44802,190.25374,1,1,1,15,0,6,0,2
0.48184326,0.48393288,0.64110124,0.23275429,29.906797,292.89517,384.8581,1,1,1,19,0,3,1,2
0.615734,0.6673854,0.8205083,0.14085607,43.7821,184.04814,335.08002,1,1,3,15,0,2,1,1
0.635972,0.6795598,0.43010685,0.13176559,147.79759,61.443947,308.2435,2,0,5,13,0,0,0,1
0.3795421,0.4398333,0.8555238,0.12924762,6.972091,238.03792,272.8956,1,1,1,15,0,3,1,1
0.5386417,0.6104386,0.7105636,0.3419924,56.297466,213.25215,318.82324,1,1,3,12,0,2,1,1
0.5115024,0.5597706,0.6822062,0.57126325,58.896873,224.52914,249.36118,2,1,3,12,0,2,1,1
0.61865854,0.66319704,0.35727602,0.27544636,86.642845,273.8556,461.91684,2,1,5,13,0,4,1,2
0.61522007,0.48462394,0.6326883,0.66534686,18.199238,692.7171,674.3119,2,0,3,8,0,3,1,1
0.53903234,0.41322207,0.7201194,0.10166162,0.002221925,0.015429041,1.0167222,2,0,3,1,0,0,0,1
0.41211578,0.32585484,0.64967555,0.6060682,8.427766,641.02167,630.05066,1,0,3,8,0,3,1,1
0.4434204,0.5470226,0.94038904,0.054324776,112.78234,115.6611,330.8022,1,1,1,15,0,6,0,2
0.2803706,0.25763527,0.81119215,0.21586718,3.300187,511.79956,496.26834,1,1,1,8,0,3,1,1
0.5426108,0.5895472,0.7191806,0.26072028,44.894688,357.5607,465.02716,1,1,3,8,0,2,1,1
0.57186735,0.6098844,0.42193177,0.25936756,102.09848,284.73877,408.1592,2,1,5,13,0,4,1,1
0.5128348,0.6115348,0.69877905,0.3990116,64.84236,206.0085,282.53928,1,1,3,12,0,2,1,1
0.30771837,0.4183831,0.89374065,0.1079078,15.826339,79.112885,149.7471,1,1,1,15,0,6,0,2
0.27932885,0.26876345,0.59714675,0.4901346,2.1592813,122.01021,104.0433,1,0,3,8,0,3,1,1
0.58151495,0.56057656,0.6045515,0.5906945,42.323116,373.73096,400.13513,2,1,3,12,0,2,1,1
0.49207082,0.63120306,0.80017704,0.13958295,220.70425,205.7001,496.98166,1,1,3,15,0,6,0,1
0.49814382,0.40028146,0.6554749,0.5673271,16.106928,701.1571,694.7103,1,1,3,8,0,2,1,1
0.61299133,0.60482436,0.5478673,0.2241512,78.39973,244.63966,302.30502,2,0,5,13,0,4,1,1
0.15609297,0.1339363,0.5710234,0.5064491,1.3196075,298.5004,232.33296,1,0,1,8,0,4,1,1
0.6373929,0.58991957,0.52819175,0.31652746,51.719635,353.5802,396.46698,2,0,5,13,0,4,1,1
0.52340215,0.5864706,0.74323696,0.3416953,61.006893,214.9794,310.4399,1,1,3,12,0,2,1,1
0.31781554,0.25023338,0.65056556,0.35109892,6.6381392,507.248,546.29156,2,1,5,8,0,4,1,1
0.5386166,0.41621637,0.61295843,0.61902314,15.555555,693.8307,674.6582,2,1,3,8,0,2,1,1
0.1133603,0.097054034,0.5913967,0.12806419,0.09411188,0.00876489,1.0855386,1,0,1,21,0,0,0,1
0.15763442,0.12702192,0.59146774,0.4086771,0.9777669,50.133194,38.246567,1,0,1,8,0,4,1,1
0.17893605,0.13912845,0.5710766,0.22547972,4.1282463,1.2764317,5.6310377,1,0,1,21,0,0,0,1
0.53660625,0.65360945,0.9007194,0.08463432,161.79343,176.89157,426.83597,1,1,1,15,0,6,0,1
0.42785046,0.5453705,0.93483406,0.073866956,52.406757,93.943275,244.41014,1,1,1,15,0,6,0,2
0.49759284,0.617459,0.9200951,0.069304876,163.88986,160.73624,416.53864,1,1,1,15,0,6,0,1
0.29831687,0.39240676,0.9418647,0.043115865,45.835342,69.2753,204.20811,1,1,1,15,0,6,0,2
0.5642921,0.5633683,0.55357397,0.35684156,45.389957,467.31708,535.5136,2,1,5,8,0,4,1,1
0.3863506,0.4834897,0.9162123,0.09614621,33.898106,90.44333,183.86484,1,1,1,15,0,6,0,2
0.58625644,0.7028423,0.8780025,0.09471002,152.97165,193.41057,435.85895,1,1,1,15,0,6,0,1
0.46488205,0.4957103,0.7918507,0.1618048,12.046292,307.21603,378.9843,1,1,3,8,0,2,1,1
0.23317228,0.1942096,0.74084705,0.26077566,2.536246,510.8853,503.87845,1,1,1,8,0,3,1,1
0.51677245,0.4083332,0.6482905,0.5657368,20.201696,690.61584,698.0548,1,1,3,8,0,2,1,1
0.532956,0.6516285,0.9011014,0.116125695,53.8126,117.46708,266.82404,1,1,1,15,0,3,1,1
0.4634348,0.54556155,0.89895535,0.1311984,19.270735,102.32969,198.9911,1,1,1,15,0,3,1,1
0.32172456,0.4194976,0.90330046,0.10454815,18.087822,77.33998,150.16449,1,1,1,15,0,3,0,2
0.6148996,0.64936376,0.83607584,0.13149543,34.677074,182.90121,331.18747,1,1,1,15,0,2,1,1
0.304968,0.2599076,0.7765624,0.24870567,4.490674,510.91568,498.2239,1,1,1,8,0,3,1,1
0.6169793,0.67083585,0.8334346,0.12652367,39.99172,164.07376,324.20093,1,1,1,15,0,2,1,1
0.40455118,0.4822111,0.85610217,0.13278098,9.145688,202.03758,243.12138,1,1,1,15,0,3,1,1
