temp,atemp,hum,windspeed,casual,registered,cnt,season,yr,mnth,hr,holiday,weekday,workingday,weathersit
0.32631454,0.35205865,0.58600616,0.20502746,1.3665662,79.476875,67.59371,1,1,1,22,0,2,1,1
0.37615103,0.34315586,0.30038133,0.24249853,11.035595,80.88869,123.12299,4,0,11,12,0,5,1,1
0.78354985,0.6975027,0.6393273,0.09874863,92.90013,577.82587,574.8929,3,1,8,9,0,5,1,1
0.47974074,0.46548125,0.7675794,0.1418421,4.6724863,58.75809,81.06208,4,0,11,12,0,2,1,1
0.19780406,0.20942932,0.55819714,0.23505989,0.8562928,92.72803,90.22076,1,1,1,19,0,5,1,1
0.32208368,0.32712466,0.40598193,0.18298684,32.48347,98.33563,136.64653,1,1,1,19,0,0,0,1
0.6751559,0.62591153,0.47343087,0.19348057,51.54423,240.3811,286.95697,3,0,8,16,0,4,1,1
0.61788577,0.60810375,0.7885859,0.034272175,26.751877,659.39343,684.8467,3,1,8,8,0,4,1,2
0.3889355,0.40068308,0.42247948,0.2609538,12.9543295,177.82616,154.87552,1,1,1,12,0,2,1,1
0.73994553,0.7004268,0.75043267,0.06313746,35.343735,156.08328,174.70265,3,1,8,23,0,2,1,1
0.64703953,0.58996284,0.84032375,0.31508225,52.985355,195.79836,170.92545,2,1,5,12,0,2,1,2
0.730278,0.65710026,0.79652715,0.43453273,23.035784,222.73274,195.43013,2,0,5,21,0,2,1,2
0.32340825,0.36634573,0.29637587,0.3956551,67.976654,137.42877,222.09909,1,0,3,15,0,0,0,1
0.5962785,0.5454713,0.7175644,0.12550949,34.447964,207.308,247.42181,3,0,8,9,0,5,1,1
0.41970116,0.4427613,0.31231412,0.29667965,110.30792,196.49536,324.7208,1,0,3,12,0,0,0,1
0.54596287,0.5354727,0.43459374,0.22083065,82.96404,155.71024,233.3953,2,1,3,19,0,0,0,1
0.5735708,0.624006,0.59097713,0.11187895,51.123127,477.09442,574.88367,3,0,8,19,0,2,1,1
0.36758348,0.3821256,0.57093793,0.24926291,29.187153,193.86108,190.75514,4,1,11,12,0,2,1,2
0.61518675,0.60614264,0.5370582,0.28489068,168.03038,168.7863,267.86108,2,0,5,19,0,0,0,1
0.33624032,0.30945396,0.40425804,0.23061481,55.732445,186.89517,204.50116,1,1,1,16,0,0,0,1
0.7775774,0.7450526,0.83931035,0.05437697,20.916851,324.64493,339.06467,3,1,8,23,0,2,1,1
0.52617496,0.4185916,0.2722777,0.3280569,57.94302,70.099686,139.45343,1,1,8,14,0,5,1,1
0.7627852,0.69090396,0.68136257,0.23489767,73.55305,573.38605,553.03534,2,1,5,18,0,2,1,2
0.6824019,0.6263863,0.68019265,0.2082597,158.05281,364.496,431.31177,2,1,5,18,0,0,0,2
0.7911168,0.6947683,0.5103495,0.06007683,75.51278,212.28247,309.95023,3,1,8,14,0,4,1,1
0.31296876,0.2988148,0.22816136,0.24455272,10.27036,61.14423,91.21519,1,0,1,12,0,2,1,1
0.34957764,0.3814069,0.5521004,0.22843179,1.6907377,110.18618,128.812,1,1,1,22,0,2,1,1
0.443479,0.33745572,0.18518353,0.601393,8.398419,85.39591,140.47658,4,0,11,12,0,5,1,2
0.73487896,0.6346392,0.8806133,0.3622383,16.039944,161.66577,160.77519,2,0,5,21,0,2,1,1
0.75187683,0.65885913,0.68794113,0.12533279,61.02261,344.687,378.78845,3,1,8,9,0,5,1,1
0.48389292,0.45838645,0.4627109,0.23546542,28.20724,133.91222,160.59453,1,1,3,19,0,0,0,1
0.22535086,0.24947515,0.57568866,0.14419138,5.0156007,311.57632,303.60733,1,1,1,8,0,5,1,2
0.76752734,0.6876754,0.75398797,0.14318122,33.962753,172.67612,201.88951,3,0,8,21,0,2,1,1
0.18670532,0.17307024,0.5308743,0.3035237,0.43169403,41.0802,34.79007,1,0,1,22,0,5,1,1
0.2843969,0.2732762,0.3846989,0.209972,5.401923,98.25483,91.88664,1,0,1,19,0,0,0,1
0.39693278,0.4434621,0.3411022,0.26527607,124.17091,201.6307,334.72195,2,1,3,19,0,0,0,1
0.6870954,0.66251945,0.6397232,0.17991555,30.7619,291.67245,252.85388,2,1,5,23,0,2,1,1
0.37678486,0.39772326,0.40919533,0.35031566,107.89403,217.33238,372.30658,2,0,3,12,0,0,0,1
0.667768,0.6136021,0.8534135,0.20388362,38.152832,252.23277,254.13814,2,1,5,21,0,2,1,2
0.58978534,0.61565626,0.5370115,0.22947632,43.552414,429.90903,397.7059,2,1,5,19,0,2,1,1
0.2043159,0.16763677,0.52333003,0.14750995,1.8584878,24.633245,23.974876,1,0,1,19,0,0,0,1
0.2737595,0.24688752,0.41502568,0.2945005,25.948639,143.75761,141.59308,1,0,1,12,0,0,0,1
0.6906111,0.6394581,0.8900172,0.20004615,32.11228,222.55827,223.55605,2,1,5,21,0,2,1,2
0.71791935,0.6642734,0.61427104,0.10299255,85.43368,686.8631,724.3209,3,1,8,19,0,2,1,1
0.18682861,0.1800967,0.6182166,0.13293736,0.65110886,23.720621,22.854702,1,0,1,19,0,2,1,1
0.7093707,0.6778693,0.6185223,0.24982083,44.07185,380.93466,354.83612,2,0,5,19,0,2,1,1
0.8480976,0.7063489,0.34872326,0.370851,55.997814,73.09122,168.72043,3,0,8,14,0,5,1,2
0.28963983,0.2883055,0.4545319,0.13997062,16.691912,311.21118,331.47617,1,1,1,8,0,4,1,1
0.7835567,0.69665366,0.68402374,0.13663752,50.322063,259.7432,283.85944,3,1,8,21,0,5,1,1
0.3941715,0.3975911,0.2768278,0.23063447,49.127247,125.9214,184.01082,1,1,3,12,0,0,0,1
0.6685495,0.6197116,0.7873214,0.10441045,38.42138,275.17014,221.91125,3,0,8,9,0,2,1,1
0.29683262,0.323167,0.6668681,0.070063,9.048626,77.24605,66.170456,4,1,11,23,0,2,1,1
0.7587823,0.7074753,0.5458641,0.26083228,80.969574,573.4026,560.1338,2,1,5,18,0,2,1,1
0.39199665,0.3883664,0.2693435,0.27625403,32.8702,119.40955,176.01619,1,1,3,12,0,0,0,1
0.24383016,0.25683245,0.5602782,0.22215524,1.1309148,94.770226,82.95159,1,1,1,19,0,2,1,1
0.30647033,0.27725837,0.3153781,0.36030573,16.213587,125.39744,125.23713,1,0,1,12,0,0,0,1
0.58267814,0.5896741,0.52664125,0.09896726,25.540283,169.33784,235.13237,3,1,8,19,0,2,1,1
0.4234925,0.42633328,0.5443772,0.30321744,104.55662,267.3638,340.7858,4,1,11,12,0,0,0,2
0.18999188,0.17342308,0.28587735,0.54474175,4.717877,55.503685,81.93647,1,0,1,14,0,5,1,2
0.21220858,0.2702803,0.74574023,0.047635015,3.8406754,594.3137,504.08002,1,1,1,8,0,2,1,1
0.4109853,0.4127862,0.23343827,0.23080637,43.64715,135.26682,183.28181,1,0,3,12,0,2,1,1
0.22095445,0.22952142,0.3322123,0.27365002,5.5620446,103.59632,77.57223,1,1,1,12,0,0,0,1
0.42438918,0.45278558,0.5650213,0.21043551,7.9903407,288.64792,314.00537,1,1,1,19,0,2,1,1
0.41101113,0.42845163,0.4831711,0.17848161,143.5964,253.4287,325.06015,2,1,5,15,0,0,0,1
0.72414964,0.6594435,0.617886,0.09470823,81.610435,277.6318,370.83994,3,1,8,14,0,5,1,2
0.267648,0.2784322,0.5543783,0.15898697,5.7571235,124.56389,146.65471,1,1,1,14,0,4,1,1
0.5520509,0.5423764,0.77736,0.083201535,10.961101,61.341587,75.37605,3,1,8,23,0,2,1,1
0.1854063,0.17160556,0.41426316,0.40663728,27.357437,285.4405,365.32162,4,0,12,15,0,0,0,1
0.71361494,0.538175,0.93241173,0.55048376,5.7675557,65.29217,56.41788,2,0,5,21,0,2,1,2
0.23284955,0.24021086,0.5092943,0.15967576,3.504653,108.8089,117.422745,1,1,1,19,0,2,1,1
0.6012267,0.5878378,0.8179768,0.041532014,8.534569,33.049328,46.88905,3,0,8,23,0,2,1,1
0.41229308,0.46579266,0.5450752,0.09666393,11.395971,80.73274,71.6586,1,1,3,23,0,2,1,1
0.53757185,0.434546,0.30512753,0.3042598,62.645077,131.21468,199.61433,1,1,1,14,0,5,1,1
0.790284,0.73061085,0.5047101,0.08131507,105.24242,313.085,468.59735,3,1,8,16,0,4,1,1
0.36341622,0.36180383,0.40309617,0.2545643,25.95489,157.01671,185.09619,4,1,11,12,0,5,1,1
0.301042,0.2679387,0.21489844,0.5714045,20.740953,129.96869,220.09338,1,1,11,12,0,5,1,1
0.43827626,0.41284227,0.80814064,0.30377206,21.12215,99.81725,163.5494,4,0,5,19,0,0,0,1
0.81085384,0.6947061,0.46602178,0.27684984,18.690958,60.875,118.11894,3,0,8,14,0,4,1,1
0.71478796,0.6616469,0.8026851,0.05834571,61.430145,374.3026,395.47382,3,1,8,9,0,4,1,2
0.42253134,0.43092924,0.42508936,0.26741064,32.981716,173.58224,137.7321,1,1,3,12,0,2,0,1
0.24487506,0.20787854,0.47903413,0.36756292,18.138605,116.49797,113.45425,1,0,1,12,0,0,0,2
0.5744992,0.534984,0.5570493,0.25226912,237.78348,352.8299,504.32043,2,1,5,15,0,0,0,1
0.5471101,0.54377174,0.34449005,0.31992653,209.00642,336.2341,479.96698,1,1,3,15,0,0,0,1
0.68785167,0.6275059,0.61595565,0.15464509,17.920252,85.901596,132.98785,3,1,8,23,0,5,1,1
0.26814422,0.2944162,0.6560538,0.16597265,5.0957575,104.35363,114.27442,4,0,12,19,0,0,0,1
0.4067998,0.44179904,0.4942473,0.18848354,106.960594,137.10999,178.24226,1,1,3,8,0,0,0,1
0.2676465,0.30533567,0.72199667,0.10867526,5.298553,182.40147,171.46277,1,1,1,16,0,4,1,2
0.41325468,0.37377182,0.31084806,0.5280493,46.97942,148.48555,238.11494,1,1,11,14,0,5,1,1
0.80763763,0.7233539,0.5117954,0.10718228,80.90969,291.62003,440.3043,3,1,8,16,0,4,1,1
0.80458945,0.7161684,0.5882422,0.20287652,29.307587,70.79601,128.60979,3,0,8,13,0,4,1,2
0.5560525,0.47069448,0.50406015,0.35480917,37.401142,194.71758,200.94205,4,1,11,21,0,5,1,1
0.11972216,0.14533493,0.56486344,0.15332328,0.4000725,68.623436,57.734676,1,0,1,19,0,4,1,1
0.7853113,0.6822642,0.87396616,0.33525681,5.796815,68.71938,79.32294,2,0,5,21,0,2,1,1
0.805929,0.70989126,0.68950605,0.17835328,30.822752,160.03333,192.23181,3,0,8,21,0,2,1,1
0.22287948,0.26061636,0.53974354,0.1705173,2.2786984,174.99246,160.50587,1,1,1,19,0,4,1,1
0.81465393,0.74097556,0.49976337,0.21311837,56.129074,205.8736,271.97162,3,0,8,16,0,4,1,1
0.4818858,0.5010123,0.45586962,0.17780487,48.422962,211.55525,270.8836,4,1,12,13,0,4,1,1
0.684519,0.6578372,0.71143883,0.23098534,90.82504,289.43198,323.545,2,1,5,12,0,2,1,2
0.116522394,0.08675778,0.6686833,0.26347345,0.0460402,4.927366,5.0207143,1,0,1,12,0,5,1,2
0.1595781,0.1847896,0.6149061,0.12934901,0.024484731,17.963535,15.905342,1,0,1,22,0,5,1,2
0.80311537,0.76856,0.5177517,0.20975013,51.58479,167.52036,253.58359,3,0,8,13,0,4,1,1
0.8090502,0.6672371,0.78243816,0.39761272,21.89684,148.49956,191.29219,3,0,8,19,0,4,1,1
0.6260098,0.61971325,0.80981237,0.112007044,40.60524,230.2207,221.63843,2,1,5,21,0,2,1,1
0.38685456,0.4132817,0.5254399,0.2694457,29.588873,243.27805,256.8718,4,1,12,13,0,2,1,1
0.66320425,0.6671969,0.8738452,0.054591816,28.971365,622.60297,613.8702,2,1,5,8,0,2,1,2
0.2471191,0.292941,0.5335166,0.19400106,2.910051,241.86409,199.63922,1,1,1,19,0,4,1,1
0.5081543,0.42760944,0.7877539,0.3976397,6.3716335,89.90184,68.92659,4,0,11,21,0,2,1,2
0.8070172,0.7075471,0.5996941,0.09334065,49.844364,161.66498,271.81067,3,1,8,9,0,4,1,2
0.50904614,0.50365376,0.7711973,0.104166895,10.272705,64.47154,66.72577,2,0,5,23,0,2,1,1
0.5995469,0.4919761,0.3437828,0.2689756,56.04659,201.43347,253.04208,3,1,8,14,0,5,1,1
0.67554736,0.5839832,0.557544,0.29208168,46.917084,176.5244,211.86818,3,1,8,21,0,5,1,2
0.4794538,0.50465554,0.34967977,0.20864064,91.58671,204.55046,263.44482,2,1,3,12,0,2,1,1
0.21055976,0.17852311,0.33295593,0.22075133,19.682941,88.60642,124.312904,1,0,1,16,0,0,0,1
0.7439515,0.6711839,0.5667851,0.1126322,84.379,282.94467,289.2141,3,1,8,13,0,2,1,1
0.28875387,0.31979457,0.82869554,0.085076824,0.99285084,176.6074,227.61974,1,1,1,22,0,5,1,2
0.33055845,0.3533779,0.82490593,0.1478865,95.63808,258.9581,291.0878,1,1,1,12,0,0,0,2
0.67945904,0.65895617,0.4357382,0.26660714,151.13261,230.64165,378.6323,2,1,5,12,0,0,0,1
0.2012574,0.1942029,0.35820892,0.353184,3.0733428,116.93988,142.71959,4,0,12,16,0,4,1,1
0.31709167,0.32975748,0.48064265,0.2178212,76.767914,261.5386,297.01828,1,1,1,12,0,0,0,1
0.7391633,0.66561866,0.70819396,0.12310345,41.935738,212.17615,218.19992,3,0,8,21,0,2,1,1
0.33894643,0.35532108,0.46930787,0.24272372,3.8984156,117.63162,94.86207,1,1,1,12,0,2,1,1
0.21895687,0.19071026,0.2816735,0.22109534,43.908543,160.06227,226.03496,1,1,1,15,0,0,0,1
0.22412153,0.24084854,0.56583935,0.24188218,12.911538,172.9354,139.36867,4,1,11,23,0,5,1,1
0.74975264,0.6614054,0.6012888,0.18800743,62.27298,190.02843,188.35582,3,0,8,13,0,2,1,1
0.28669795,0.3191101,0.46488005,0.23577201,21.290892,89.03287,116.549774,1,0,12,19,0,0,0,1
0.18194617,0.18749413,0.414302,0.25901634,8.296806,190.27217,215.2925,4,0,12,19,0,4,1,1
0.26642516,0.31088713,0.8421853,0.12752676,0.46149075,69.444,94.72333,1,0,1,22,0,2,1,2
0.16431214,0.13284704,0.53365505,0.33940053,1.7410289,56.78648,59.265564,1,0,1,16,0,2,1,1
0.75584245,0.70155054,0.6995183,0.09248721,30.112688,141.769,181.32468,3,1,8,23,0,5,1,1
0.6842446,0.65263176,0.6786584,0.10435705,18.18689,83.36824,113.86152,3,1,8,23,0,5,1,1
0.33020943,0.31104574,0.27953228,0.3716341,39.566135,95.02412,159.04723,1,0,3,12,0,0,0,1
0.5967283,0.4767376,0.73417926,0.19143094,72.12198,243.12576,309.21747,2,0,5,18,0,0,0,2
0.37280646,0.40751293,0.2824764,0.39765158,144.33615,245.84123,335.37674,2,1,3,15,0,0,0,1
0.19602461,0.15328097,0.5008312,0.15019967,4.778106,20.122265,31.846525,1,0,12,19,0,0,0,1
0.4602298,0.4737177,0.47392815,0.21325758,221.68541,355.54083,509.05002,1,1,3,15,0,0,0,1
0.66290843,0.63904893,0.74636394,0.16657948,40.67361,392.9161,386.8503,2,1,5,8,0,2,1,1
0.73968947,0.6497446,0.69588035,0.32903823,9.238003,66.39956,56.75414,3,0,8,21,0,5,1,1
0.692588,0.6582106,0.6456487,0.1560608,21.070662,124.81951,127.37205,2,1,5,12,0,2,1,1
0.724432,0.71382684,0.5956516,0.25445783,89.71493,345.40323,400.0397,2,0,5,19,0,0,0,1
0.49946526,0.4544721,0.83796245,0.19397695,14.255997,150.4278,137.63503,4,1,11,21,0,2,1,1
0.6929725,0.6379541,0.44924176,0.13863117,90.61899,526.68567,622.8001,3,1,8,16,0,4,1,1
0.24881718,0.26840687,0.35886326,0.20619832,12.006215,114.875496,126.3838,1,1,1,22,0,0,0,1
0.6882208,0.63901234,0.8396592,0.04978575,53.563705,322.84357,360.44336,3,1,8,9,0,4,1,2
0.19288103,0.13790765,0.21209837,0.33426064,10.655859,34.19266,52.402275,1,0,1,15,0,0,0,1
0.75399244,0.704382,0.7150236,0.07195666,38.729683,190.8413,218.08073,3,0,8,19,0,2,1,1
0.14592403,0.15981029,0.48696077,0.2640778,0.10769822,26.258076,21.074493,1,0,1,22,0,5,1,2
0.49301293,0.4181596,0.3005065,0.3606552,57.554913,65.662926,135.45233,1,1,1,14,0,5,1,1
0.42185968,0.38638744,0.71932656,0.31356868,19.878218,198.3267,165.6885,4,1,11,12,0,2,1,2
0.5965207,0.5936178,0.7936359,0.041630983,25.519573,745.76776,782.9455,3,1,8,8,0,5,1,2
0.18497446,0.20812333,0.59193885,0.16707301,0.26086348,26.515951,24.020416,1,0,1,18,0,4,1,1
0.7525045,0.7151267,0.6546681,0.15765247,64.636116,324.2783,308.54758,2,0,5,19,0,2,1,1
0.12289419,0.14168052,0.4651539,0.2833922,0.66879874,38.250496,28.6164,1,0,1,14,0,4,1,1
0.2829841,0.3130401,0.4918927,0.21939203,2.2759295,35.382504,40.923523,1,1,1,23,0,5,1,1
0.20366411,0.1978206,0.55690026,0.15404423,4.042768,21.711412,29.451138,1,0,12,19,0,0,0,1
0.1797311,0.19429605,0.44261318,0.26432663,1.3703314,41.59396,41.85104,1,0,1,14,0,4,1,1
0.77966046,0.7485006,0.6979299,0.13151422,82.4963,380.5796,398.49097,2,1,5,21,0,2,1,1
0.6950404,0.68117535,0.49334133,0.18140334,274.00882,341.0983,542.3967,2,1,5,15,0,0,0,1
0.36004046,0.3734962,0.5308149,0.19391063,14.558077,421.8711,404.95197,1,1,1,16,0,4,1,1
0.69175833,0.6518093,0.6232376,0.2471158,89.92081,290.40515,328.10745,2,1,5,12,0,2,1,1
0.23837365,0.21171707,0.32579756,0.51480734,7.926797,63.946163,86.52729,1,1,1,23,0,5,1,1
0.31094074,0.2662724,0.35074547,0.19011338,55.559563,142.48648,213.6685,1,1,1,15,0,0,0,1
0.68073833,0.6511144,0.7043786,0.10243229,33.203613,201.43652,221.18619,3,1,8,21,0,5,1,1
0.7845398,0.71166253,0.7332294,0.11035785,46.32606,226.3569,250.62163,3,0,8,21,0,2,1,1
0.25810388,0.29536465,0.60800433,0.11625629,6.8045382,227.54218,231.02678,4,0,12,19,0,2,1,1
0.8329753,0.74038833,0.57004035,0.255913,61.782825,127.68254,216.6235,3,0,8,14,0,5,1,1
0.68902683,0.6600767,0.65058404,0.21207634,109.36954,389.77295,452.60535,2,1,5,19,0,0,0,1
0.16845664,0.16659686,0.40728572,0.39289445,2.0126464,61.785103,77.47037,1,1,1,22,0,5,1,2
0.6813232,0.67223793,0.5993758,0.13842614,73.48334,560.98883,619.67145,3,1,8,19,0,2,1,1
0.33336478,0.34339514,0.6098994,0.1364623,40.258205,134.5564,142.09293,1,1,3,8,0,0,0,1
0.51819086,0.5084037,0.66779685,0.14922497,21.447886,279.8702,263.40088,2,1,5,8,0,2,1,1
0.4744295,0.41977963,0.4064578,0.24630688,34.458035,238.63342,312.6095,4,1,11,12,0,2,1,2
0.7813671,0.69834816,0.62971026,0.16230646,53.407234,248.68684,291.59445,3,1,8,21,0,5,1,1
0.3183809,0.3244723,0.46164277,0.24882242,16.267305,178.82841,148.18965,1,1,1,16,0,4,1,1
0.3134761,0.31260577,0.5679662,0.18961793,36.947983,150.46405,153.64604,1,1,1,12,0,0,0,2
0.5217273,0.41880244,0.43018392,0.4699726,31.668524,131.30103,178.00671,4,1,11,21,0,5,1,2
0.3225869,0.33487344,0.20597741,0.20582618,6.4439325,72.15314,103.57721,1,0,3,19,0,2,1,1
0.22419299,0.24948545,0.65516675,0.11822399,0.6567133,60.553997,75.2075,1,0,1,19,0,2,1,1
0.40773132,0.4659144,0.5833159,0.11806718,25.6513,347.82727,401.80576,3,0,8,19,0,2,1,1
0.3226099,0.3513483,0.48503116,0.146973,8.422002,355.66837,347.7313,1,1,1,19,0,2,1,1
0.5429833,0.56328917,0.36707422,0.2291653,200.71959,302.3515,462.45645,2,1,5,15,0,0,0,1
0.7327737,0.5551411,0.75355375,0.6491994,11.548741,132.90395,151.48785,2,0,5,18,0,2,1,1
0.20067206,0.21200828,0.25155386,0.22365318,10.819281,82.655594,95.2386,1,0,1,19,0,0,0,1
0.38124007,0.4111561,0.57477957,0.23741435,6.040412,191.87302,145.45267,1,1,1,22,0,2,1,1
0.31236145,0.32164517,0.37899292,0.22561088,66.16734,154.5508,184.39325,1,1,1,16,0,0,0,1
0.67489886,0.64774525,0.8073686,0.078867845,27.68191,353.73557,348.76465,2,1,5,13,0,2,1,2
0.42384663,0.45981368,0.44210428,0.18181546,34.79775,171.20216,168.05446,1,1,3,12,0,2,1,1
0.81356287,0.7645698,0.67720366,0.18253897,90.19011,441.97238,462.1734,2,1,5,19,0,2,1,1
0.3666755,0.353447,0.45083037,0.19788547,70.299034,182.74353,225.8106,1,1,12,16,0,0,0,1
0.6374656,0.60189575,0.5101998,0.22849809,20.146944,261.49515,239.50195,2,0,5,19,0,2,1,1
0.3275304,0.3130476,0.56220585,0.24258962,24.38537,220.69414,207.12386,4,1,11,12,0,2,1,2
0.7855048,0.7355791,0.6545272,0.087225646,81.79012,379.65442,458.78326,3,1,8,9,0,4,1,1
0.7630677,0.6861743,0.6821811,0.16421771,76.99103,284.5856,329.48907,3,1,8,9,0,5,1,2
0.48814654,0.47990867,0.38601047,0.18295938,175.8659,285.7708,443.33606,1,1,3,15,0,0,0,1
0.76602226,0.68451226,0.69711244,0.18204011,33.990437,167.62827,183.60088,2,0,5,21,0,2,1,1
0.23269165,0.20113495,0.30942395,0.3787955,2.5648587,27.158657,32.659657,1,0,1,12,0,0,0,1
0.32536617,0.30247462,0.4760141,0.40834,19.951946,144.556,168.38051,4,1,11,12,0,5,1,2
0.8213891,0.7343194,0.50108594,0.1595169,77.08387,250.436,384.04547,3,1,8,14,0,4,1,1
0.33819032,0.34818906,0.5315871,0.31101257,2.2902796,94.17749,88.18293,1,1,1,12,0,2,1,1
0.25259328,0.21666841,0.40606725,0.3557102,4.8628483,26.29907,43.456482,1,0,1,14,0,5,1,1
0.5645046,0.54984415,0.7177556,0.15604326,26.323248,360.00165,336.85016,4,1,12,8,0,0,0,1
0.3445659,0.3976398,0.42113525,0.3762292,112.54869,230.2057,353.72894,1,1,3,12,0,0,0,1
0.46591333,0.4233672,0.7470694,0.21889755,18.521124,189.69164,161.77313,4,1,11,21,0,2,1,2
0.33402225,0.33721876,0.46693674,0.21300317,65.031815,190.43216,201.1535,1,1,1,16,0,0,0,1
0.28327394,0.32465622,0.61616564,0.113539316,10.032267,133.75256,166.60722,1,1,1,14,0,4,1,1
0.4367916,0.4525373,0.45647812,0.26241043,16.228825,174.42154,151.17844,1,1,1,12,0,2,1,1
0.29897413,0.31628773,0.5357112,0.21328607,4.007326,83.88844,65.962395,1,1,1,23,0,2,1,1
0.26237482,0.2634304,0.6524749,0.21321425,49.641727,238.10475,219.03502,1,1,1,12,0,0,0,2
0.3833095,0.4424923,0.6508924,0.15383138,2.6454785,125.358025,104.391685,1,1,1,23,0,2,1,1
0.77946955,0.7160472,0.81240344,0.039356586,45.863167,567.37384,597.5303,3,1,8,8,0,4,1,2
0.761204,0.6954608,0.67299855,0.20092711,47.55659,194.81123,265.39694,3,0,8,14,0,5,1,1
0.55463,0.44122812,0.8838915,0.32485342,8.732236,106.00187,97.52393,4,0,11,21,0,2,1,2
0.7793966,0.7028333,0.79033995,0.16410297,46.013268,201.57675,214.21484,3,0,8,21,0,2,1,1
0.6883102,0.6516692,0.7489678,0.2497881,16.824955,173.28273,175.62895,3,0,8,9,0,4,1,1
0.64849675,0.6128844,0.6750836,0.13947037,35.014267,306.50232,291.01782,2,1,5,12,0,2,1,1
0.3879357,0.38606155,0.5454725,0.23105831,122.482994,197.61963,258.26825,1,1,3,12,0,0,0,1
0.6499074,0.57559943,0.73942626,0.1676754,32.45842,244.2607,230.59747,3,0,8,9,0,4,1,1
0.34747434,0.35109255,0.4656923,0.17646118,27.251448,455.04034,437.6445,1,1,1,19,0,4,1,1
0.36637107,0.39968774,0.7658327,0.088575944,5.3215184,33.80445,34.99866,4,1,11,23,0,2,1,1
0.37401432,0.31860906,0.35437492,0.19711283,49.038734,122.57596,206.9155,1,1,1,15,0,0,0,1
0.2640421,0.22963262,0.24746552,0.56211483,7.9774237,67.91708,128.31653,1,0,1,12,0,5,1,1
0.66986203,0.6667603,0.56582576,0.28221273,227.68527,289.81863,507.19153,2,1,5,12,0,0,0,1
0.58208215,0.54761064,0.27616784,0.33824652,33.576637,113.28651,162.93498,2,0,5,12,0,2,1,1
0.589561,0.56282413,0.5001494,0.24222256,83.918655,178.24033,278.83313,2,1,5,19,0,0,0,1
0.6196554,0.49521175,0.8366172,0.39134863,2.0246842,51.129864,45.543217,4,0,11,21,0,2,1,1
0.7690272,0.6778529,0.52399933,0.24549305,58.276855,243.74623,239.60432,3,0,8,19,0,2,1,1
0.21879919,0.20867221,0.36051336,0.27002156,14.464359,143.6025,145.73853,1,0,1,16,0,0,0,1
0.50002885,0.5126982,0.6940872,0.13124248,75.6422,148.18326,205.81596,2,1,5,13,0,0,0,2
0.4222109,0.4858789,0.8529318,0.040485173,10.929301,750.633,743.8297,3,1,3,8,0,2,1,2
0.62980634,0.6483232,0.6341974,0.07846564,18.028505,107.96286,142.71382,3,1,8,23,0,2,1,1
0.70466375,0.6924937,0.5882531,0.20433308,230.8999,326.65997,486.2318,2,1,5,18,0,0,0,1
0.28993392,0.31522027,0.29333153,0.20656848,29.951103,168.98318,188.1617,1,1,1,22,0,0,0,1
0.19336884,0.17959133,0.31364518,0.47805333,8.288827,94.51169,125.18022,1,1,1,14,0,5,1,1
0.6192041,0.4562993,0.8447828,0.37032965,48.395218,206.2546,215.824,2,0,5,18,0,0,0,2
0.24449393,0.24259482,0.3719306,0.2572002,9.185325,42.552406,65.2231,1,1,1,14,0,4,1,1
0.78289616,0.73422414,0.6786846,0.2307713,63.072193,290.2596,294.4634,2,1,5,12,0,2,1,1
0.64251673,0.5802214,0.6276872,0.20064378,21.456741,61.2818,100.48777,3,1,8,23,0,5,1,1
0.68567973,0.6567047,0.6063085,0.19248691,270.73022,285.48404,470.30887,2,1,5,15,0,0,0,1
0.79952526,0.7051981,0.40412763,0.08447323,52.16934,115.63853,251.46658,3,1,8,14,0,4,1,1
0.6353751,0.6036204,0.78749,0.13812722,37.80586,194.60823,194.73686,2,1,5,21,0,2,1,1
0.28295806,0.29420912,0.43929383,0.17729485,3.2649632,35.969692,46.462082,1,0,1,14,0,4,1,1
0.7416692,0.7425096,0.7081088,0.16393802,27.938557,260.57278,238.34332,2,1,5,23,0,2,1,1
0.6027539,0.5266889,0.5468246,0.17095624,20.525919,142.7562,169.50829,3,1,8,23,0,5,1,1
0.3633322,0.37645715,0.7404952,0.12106736,0.4253048,54.490013,75.070854,1,1,1,22,0,2,1,1
0.33822116,0.32281193,0.3961595,0.26292565,25.471369,195.85449,229.10709,1,1,1,16,0,0,0,1
0.36343417,0.41447923,0.65738827,0.22164328,15.578827,219.18884,193.46313,1,1,1,16,0,2,1,1
0.3346047,0.40438524,0.5698525,0.1414237,16.833002,519.2016,527.51355,4,1,12,8,0,2,1,1
0.17949508,0.20193295,0.6309082,0.24148312,0.37590525,38.983612,41.783195,1,0,1,22,0,5,1,2
0.5700794,0.5513072,0.50028867,0.20825042,217.43745,284.39496,450.91202,2,1,5,15,0,0,0,1
0.110791326,0.12253484,0.47674572,0.2701767,0.210706,15.070189,11.44351,1,0,1,14,0,4,1,1
0.40065867,0.3963954,0.5235741,0.23798451,42.390305,237.10707,248.74493,1,1,12,16,0,2,1,1
0.34350497,0.34155065,0.47454512,0.2327243,10.942221,142.02162,145.52388,1,0,3,19,0,2,1,1
0.3447775,0.28977805,0.29467174,0.47598174,23.615362,120.28511,219.67174,4,0,11,12,0,5,1,1
0.10374826,0.13646182,0.8437656,0.042248957,0.002402388,1.7824459,3.5430927,1,0,1,22,0,2,1,2
