V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
0.554322,0.6875,0.261111,0.618731,0.899573,0.365893,0.123459,0.0912338,0.257938,85.0132,121.531,118.742,49.6572,52.1168,45.2916,0.814946,0.716895,0.929804,64.2045,-0.964523,9.50108,15.875,4.12674,4.76954,1.06934,0.904513,0.728471,69.8137,0.95625,4.95018,42.4389,0.490415,6.80269,0.13457,3.9186,0.421847,143.54,0.238194,120.475,20.7371,0.429116,46.2338,7.09126,50.5541,17.0078,0.822664,0.291732,0.160945,96.7266,0.920781,38.9821,8.96445,0.0720371,0.292981,1
0.147375,0.495,0.369444,0.265047,0.495175,0.515869,0.496106,0.114418,0.376616,204.465,151.924,109.548,32.7463,47.4519,46.0223,-0.931227,-0.730277,-0.369644,88.7249,8.57767,-0.031744,7.57911,2.74487,5.08088,-0.306105,0.554038,0.526991,77.1157,0.6125,0.409938,24.4096,0.127986,1.94831,0.256723,-4.31449,0.711803,138.319,0.25,94.9025,54.3515,-2.46485,49.7944,11.4956,77.2996,24.3001,0.593858,0.413263,0.0839934,89.7744,-1.21623,7.89625,12.0567,0.0496961,0.367561,1
0.106233,0.475,0.34375,0.259266,0.548069,0.36473,0.321809,0.0320858,0.349389,223.54,193.465,213.3,23.1059,27.2065,26.8311,-1.414,-1.01223,-1.48374,90.9828,6.91482,-3.02051,4.94796,2.00881,1.73358,-1.36521,0.740309,2.08778,94.4038,0.25625,1.03361,8.93399,0.0886165,6.75127,0.436324,-1.46623,0.919067,86.5775,0.119444,181.961,30.1869,2.08315,53.3313,21.8425,180.762,9.54207,0.522242,0.103316,0.120205,90.4208,2.14445,27.9019,15.3062,0.129815,1.00046,1
0.00944444,0.105556,0.129167,0.457859,0.0692389,0.0867128,0.109871,0.0906863,0.3073,192.108,167.461,110.765,44.0235,55.4747,65.2944,0.112602,0.394628,0.859969,83.9341,-0.797376,22.1012,10.634,1.87205,8.99819,0.15611,-0.582051,-1.13462,61.6219,0.15625,-5.22365,47.9458,0.345719,21.1761,0.136358,9.33319,0.0969153,92.5715,0.3,34.1634,68.8226,1.43651,38.7863,15.1167,24.4118,67.2037,0.244301,0.184541,0.0807692,241.766,1.1705,23.7309,17.0912,0.0411111,0.259414,1
0.131718,0.375,0.304167,0.463133,0.530187,0.189619,0.242556,0.0873981,0.339821,168.32,170.442,164.613,36.8441,38.6113,38.1344,-0.598765,0.140571,-0.32793,76.3063,8.89199,19.0177,6.19167,4.14219,8.70062,-1.12936,-0.0164998,0.1893,72.9489,0.640278,9.38803,25.2722,0.248598,10.9543,0.368146,-5.60151,0.745327,186.33,0.225,136.215,57.4287,-0.0556173,52.8749,4.09859,89.8464,33.6823,0.408104,0.0983725,0.0585462,98.8588,-1.36423,17.6828,14.374,0.00449606,0.356062,1
0.068696,0.3625,0.0916667,0.682912,0.423327,0.376284,0.310473,0.102399,0.281003,176.237,153.83,178.103,15.2188,13.8791,9.01919,-1.27363,-2.22853,-4.91747,93.0809,-6.26714,0.798304,2.85352,0.220339,4.79647,-2.63489,-0.853117,-0.92363,89.302,0.858333,4.261,11.2209,0.408235,14.1885,0.446859,-0.712471,-0.210978,86.0076,0.227778,131.46,42.5231,-0.975504,29.4435,6.15101,85.5235,62.0485,0.53125,0.396403,0.0170327,88.3904,-1.79996,18.0497,18.5526,0.133447,0.216424,0
0.036,0.278,0.254,0.713,0.412,0.262,0.187,0.085,0.312,185.345,131.234,102.654,29.543,23.765,21.987,-0.654,0.421,0.645,80.543,1.345,1.454,6.345,4.345,5.345,-0.345,-0.345,0.345,78.345,0.345,0.345,45.345,0.345,12.345,0.345,-5.345,0.345,145.345,0.345,145.345,45.345,-1.345,45.345,5.345,100.345,45.345,0.545,0.345,0.045,100.345,-2.345,15.345,15.345,0.145,0.345,1
0.067,0.376,0.198,0.632,0.287,0.298,0.323,0.098,0.276,175.234,145.345,95.345,39.345,33.234,34.345,-0.543,0.345,0.543,75.345,2.345,1.345,5.345,3.345,4.345,-0.345,-0.345,0.345,75.345,0.345,0.345,48.345,0.345,13.345,0.345,-6.345,0.345,150.345,0.345,150.345,45.345,-1.345,45.345,5.345,98.345,45.345,0.734,0.345,0.045,98.345,-2.345,15.345,16.345,0.145,0.345,1
0.071234,0.987654,0.213456,0.632145,0.421357,0.754123,0.345612,0.123456,0.654321,189.543,175.432,198.321,38.213,41.234,36.543,-0.98765,-0.65432,-1.23456,82.345,-5.4321,-2.3456,7.6543,3.21456,9.54321,-0.65432,0.4321,1.23456,78.4321,0.54321,-2.3456,15.4321,0.65432,12.3456,0.754321,-3.21456,1.54321,127.654,0.765432,167.543,55.4321,-1.23456,49.5432,17.6543,123.456,67.5432,0.54321,0.654321,0.345678,98.7654,-2.34567,19.8765,14.321,0.54321,0.765432,1
0.193456,0.765432,0.154321,0.54321,0.987654,0.198765,0.54321,0.098765,0.876543,168.543,189.654,176.543,43.254,45.321,39.543,-0.98765,-0.76543,-1.09876,79.543,-4.321,-1.23456,8.7654,2.98765,7.6543,-3.45678,-1.23456,0.987654,75.4321,0.654321,-1.54321,12.3456,0.54321,15.4321,0.876543,-4.321,0.654321,134.987,0.876543,145.765,61.2345,-1.54321,58.7654,19.8765,130.987,73.4567,0.654321,0.765432,0.321987,87.6543,-3.45678,17.5432,15.4321,0.654321,0.876543,1
0.0304563,0.2125,0.233333,0.60378,0.498763,0.265102,0.249798,0.0918287,0.291415,194.839,148.917,135.827,34.3289,41.4597,36.6871,-0.892026,-1.02035,-0.889204,91.9143,1.89857,5.74473,9.23634,3.01867,5.74519,-0.930324,0.641764,0.615535,83.5272,0.582292,6.06802,25.3583,0.248343,10.7896,0.317877,1.61397,-0.34582,172.027,0.395833,150.088,57.4515,-1.23682,33.0643,10.8227,202.318,34.1551,0.4761,0.385321,0.0484979,94.0124,-1.76547,15.6959,16.8191,0.134628,0.688211,1
0.009453,0.236111,0.181944,0.874566,0.583948,0.110253,0.364286,0.0854216,0.538054,64.9252,68.2282,57.6784,42.8795,44.5241,42.4652,0.680318,0.684529,0.701312,54.0822,-4.03376,6.20607,17.1152,4.62898,4.48435,-0.0586389,-1.30679,0.982561,86.0981,0.988889,5.90079,44.2839,0.228048,2.09042,0.320327,1.26915,-1.53312,171.201,0.204167,109.751,12.8693,1.95447,25.9937,9.17432,107.497,62.477,0.855494,0.29549,0.108155,196.037,4.06945,36.1576,7.63388,0.104637,0.0350201,1
0.159189,0.225,0.863889,0.489586,0.473226,0.191507,0.7841,0.0245223,0.193765,127.071,117.696,115.259,52.5152,51.1969,52.3543,0.0277204,0.106951,-0.0260353,72.1423,1.92127,2.36882,15.0579,1.91138,5.404,-0.754126,1.57515,-0.252149,88.2544,0.959722,-0.0383665,19.8821,0.312207,5.29691,0.19892,-1.55608,2.33464,81.6163,0.478472,183.344,44.092,0.7207,42.9402,8.57759,252.265,35.5936,0.486689,0.595738,0.0453077,72.0745,0.589845,16.9395,12.3504,0.142021,0.407734,1
0.262879,0.272222,0.672222,0.442703,0.552167,0.382754,0.441729,0.0921108,0.49745,97.6899,82.4896,74.5271,44.9473,46.3997,35.8626,0.554812,0.573769,0.425868,61.1836,5.18507,10.0642,5.89428,2.37295,2.50664,-0.664738,0.104204,0.864041,95.2784,0.691667,5.13551,45.1852,0.366242,5.95126,0.429381,-3.44046,-0.890349,161.263,0.352778,53.4757,38.7288,1.19386,31.7443,9.68697,61.1421,61.468,0.683779,0.371007,0.123867,199.118,3.09252,26.6427,9.83558,0.204867,0.049403,1
0.0287467,0.26875,0.388889,0.667862,0.652625,0.269834,0.393699,0.0528192,0.485649,92.5227,80.2917,79.0942,52.6853,53.1647,54.4788,0.435394,0.526312,0.622452,64.8249,2.58952,9.80567,14.5792,4.19684,6.15484,0.561878,-0.393036,1.19277,71.6889,0.60625,-7.16297,29.3397,0.186225,14.3866,0.272968,4.61788,1.00086,147.194,0.397917,173.408,45.3196,0.298618,45.1134,10.8834,210.295,46.7098,0.510686,0.473789,0.0642181,90.4384,-0.794885,16.9632,11.5622,0.170741,0.528359,0
0.0679103,0.3,0.461111,0.438208,0.247146,0.200237,0.318452,0.0148207,0.432354,80.2302,82.7558,47.843,51.2956,46.7734,36.0471,1.07769,1.08858,0.65045,46.2072,5.03941,-4.12386,15.1384,6.85337,8.02852,0.184558,0.924373,-0.924553,64.8093,0.4375,-4.45672,26.1386,0.337593,12.2712,0.225932,-0.774343,0.48899,86.1574,0.166667,149.228,33.1376,1.73043,17.7922,9.13368,132.547,16.8816,0.608237,0.493688,0.174251,167.311,-3.18406,17.1962,15.2462,0.21719,0.748435,1
0.124321,0.641667,0.3625,0.480151,0.388052,0.478632,0.312509,0.0812345,0.582135,98.4567,75.321,64.2987,47.1236,49.5431,52.4653,0.712345,0.556789,0.673452,61.2345,-2.34567,4.98765,15.6789,3.45678,5.01234,-0.456789,0.987654,1.123456,82.3456,0.545833,3.6789,30.1234,0.278901,4.56789,0.456789,-2.34567,1.23456,117.567,0.2875,85.3456,15.4567,0.876543,20.3456,5.34567,120.345,48.2345,0.356789,0.456789,0.123456,108.765,1.23456,24.5678,14.3456,0.145678,0.56789,1
0.137542,0.416667,0.391667,0.247295,0.643181,0.381354,0.296138,0.0431064,0.475315,74.6127,65.0445,46.4481,37.4326,34.2507,31.4972,1.1083,1.1632,1.27391,55.291,-0.853919,2.22106,15.1629,4.44394,5.36971,0.412742,-0.790259,0.490364,81.985,0.777778,0.26267,48.4516,0.315069,6.24682,0.34701,-1.55792,-0.502957,120.248,0.383333,85.7077,7.91118,0.777436,23.8683,17.1126,132.056,33.2088,0.533618,0.472617,0.102055,94.892,-2.34524,23.6955,9.53178,0.163193,0.69584,0
0.163426,0.554167,0.529167,0.342594,0.465732,0.528039,0.338063,0.0840843,0.527861,117.893,118.655,98.7741,56.6311,59.737,55.1551,0.187935,0.300579,0.382619,70.4468,1.19132,2.37484,14.1954,4.04843,5.23621,-0.219017,2.13925,1.44786,82.5223,0.265972,-2.73283,21.9162,0.256298,7.96943,0.429611,-3.67867,1.17138,141.29,0.516667,158.998,38.156,0.426612,49.4718,15.7117,131.408,41.7083,0.456317,0.513988,0.0552209,80.6957,-2.24397,19.0464,9.43102,0.289661,0.240275,0
0.0413158,0.288889,0.516667,0.764526,0.217758,0.396504,0.204512,0.073135,0.425797,79.528,73.9822,53.9768,47.6553,41.5262,45.6485,0.942065,0.897663,0.877105,60.367,6.1766,2.62333,16.1363,4.75835,5.9505,-0.544506,3.09751,1.38464,71.9039,0.330556,-5.88595,15.5816,0.56718,11.0593,0.361548,5.84911,1.28547,126.544,0.392361,202.648,5.57494,2.61161,26.9713,13.0452,139.366,36.3524,0.426554,0.433382,0.139953,61.6534,-4.03386,14.6708,10.0908,0.14817,0.852586,1
0.152344,0.559722,0.669444,0.558554,0.540966,0.407856,0.492558,0.0226647,0.33574,118.706,103.499,100.107,51.2674,51.1914,51.4557,0.480711,0.574961,0.658768,68.5277,2.46273,6.74776,17.0001,4.42384,5.74084,-0.717774,2.4569,0.90506,73.8124,0.218056,-0.265678,44.3755,0.229284,7.25469,0.405222,-0.204848,1.61694,188.978,0.409722,142.285,31.2845,0.714282,22.1676,10.0974,151.937,34.4696,0.469336,0.618711,0.0438083,97.9672,0.212679,37.7869,10.5657,0.168159,0.380576,0
0.161234,0.368056,0.488194,0.455499,0.365902,0.152736,0.561972,0.096732,0.300265,132.964,136.587,165.811,30.5214,29.3151,33.6573,-0.181277,0.337568,0.961484,78.3386,4.16904,2.44539,11.587,4.34691,6.00451,-0.588725,1.11605,0.0324274,75.2161,0.630556,0.777408,16.1977,0.258115,4.36834,0.223412,-3.69821,-0.385989,171.125,0.411111,129.653,58.4967,0.948553,33.758,11.7942,140.02,20.8818,0.752366,0.372663,0.0441789,144.823,-0.0362153,6.53662,8.10358,0.0734229,0.869872,0
0.206345,0.350694,0.5375,0.497083,0.349274,0.0686359,0.454845,0.0566637,0.162754,116.738,147.429,127.248,40.518,22.8636,19.0823,0.293605,0.653259,0.870198,74.1111,7.09491,2.51165,15.0422,4.53407,6.01704,-0.901279,0.559117,-0.295122,77.4642,0.598611,3.71724,19.9192,0.200793,6.14045,0.191867,-1.38533,-0.0574612,158.857,0.35,161.336,48.4659,0.235266,11.5187,4.25753,208.075,42.2474,0.733299,0.126824,0.0440113,124.466,-0.676365,9.95897,2.2996,0.141687,1.17627,0
0.414628,0.729167,0.395833,0.420355,0.246129,0.436072,0.478744,0.0464521,0.33429,113.554,145.897,179.076,30.5348,21.8371,16.7226,0.0227192,-0.107815,-0.0270273,73.619,-0.547028,4.01956,8.63218,3.53787,3.7357,-0.0645042,-0.279129,-0.527328,71.0933,0.383333,3.96369,17.4977,0.232893,4.47621,0.21982,-6.58582,2.22131,129.777,0.316667,158.855,42.133,0.857679,30.0536,12.9297,93.2565,48.9223,0.5664,0.341358,0.0454005,116.246,-1.77808,9.4242,13.8278,0.0469017,0.871884,0
0.0294518,0.01875,0.263889,0.624126,0.676421,0.13145,0.388033,0.117582,0.147522,124.34,157.409,210.216,37.6183,26.7852,20.3766,-0.361345,-0.361947,-1.36438,87.317,-0.00721915,2.46489,5.23412,1.44179,2.19069,-0.716954,-0.123574,0.139154,68.6695,0.1875,0.23616,10.0628,0.408131,17.5172,0.0602094,1.46813,0.555109,118.604,0.294444,206.207,27.7017,0.751975,25.9431,13.9431,105.288,24.0571,0.67761,0.132978,0.155652,78.1464,0.613568,27.6934,17.838,0.113295,1.00548,1
0.197869,0.198333,0.240972,0.849086,0.232116,0.186647,0.271647,0.0759528,0.560133,88.4852,73.3296,47.7465,26.7648,29.8274,41.9538,0.366845,0.684863,0.424081,65.3447,6.35644,3.76916,6.42971,5.79126,4.77234,-0.185672,1.31927,-0.15379,61.9929,0.9875,0.693977,39.4273,0.247552,15.3056,0.0882244,-1.3601,0.137825,119.269,0.441667,154.059,44.0433,0.566564,46.6837,16.2657,112.23,45.8277,0.765314,0.454574,0.00786612,83.6123,0.596456,0.0,0.0,0.0,0.0,1
0.0929475,0.39375,0.155556,0.564926,0.281719,0.357516,0.488138,0.00446202,0.369821,139.682,148.627,196.917,29.6779,20.3431,13.3264,-0.225637,-0.519968,-1.85663,72.9354,-2.66301,7.2649,9.31238,6.28875,6.50514,-0.0300642,1.20211,-0.890037,58.0048,0.925,0.88849,5.81533,0.0109299,6.14989,0.315086,10.1603,-2.31313,110.527,0.513889,102.962,65.0366,0.986061,30.021,15.966,116.472,24.7269,0.424054,0.148054,0.031566,196.885,0.50715,0.0,0.0,0.0,0.0,0
0.111652,0.252778,0.4125,0.2506,0.191882,0.0733024,0.441153,0.0701676,0.555883,193.465,127.462,107.964,26.7037,37.6382,26.8311,0.391421,0.563798,0.762931,76.4656,6.35531,0.0398427,10.9842,2.00881,5.14013,0.167461,-0.279354,-0.0152083,63.6953,0.935417,7.76034,12.5417,0.383098,13.8001,0.483513,3.12989,0.197121,180.2,0.258333,127.948,66.4696,0.774,23.7507,13.7299,116.368,21.3249,0.898798,0.490561,0.0809666,103.285,-0.355267,2.32294,5.98031,0.0888599,0.841766,1
0.0765231,0.475,0.04375,0.557228,0.027965,0.189027,0.447741,0.036123,0.0643211,223.54,193.465,213.3,23.1059,27.2065,26.8311,-1.414,-1.01223,-1.48374,90.9828,6.91482,-3.02051,4.94796,2.00881,1.73358,-1.36521,0.740309,2.08778,94.4038,0.25625,1.03361,8.93399,0.0886165,6.75127,0.436324,-1.46623,0.919067,86.5775,0.119444,181.961,30.1869,2.08315,53.3313,21.8425,180.762,9.54207,0.522242,0.103316,0.120205,90.4208,2.14445,27.9019,15.3062,0.129815,1.00046,1
0.431,0.582,0.117,0.702,0.401,0.122,0.528,0.098,0.62,145.2,135.9,67.9,46.2,50.1,49.1,0.3,0.5,0.7,80.1,4.2,8.9,5.1,2.5,3.9,-0.1,1.2,0.5,75.2,0.7,3.2,21.2,0.3,10.1,0.4,4.7,-0.7,170.6,0.2,155.5,23.9,1.2,27.3,9.1,130.0,17.3,0.6,0.5,0.1,110.2,0.1,22.3,14.5,0.1,0.6,0
0.177419,0.225,0.194792,0.738609,0.300727,0.563147,0.28342,0.0671458,0.294727,79.7644,78.4686,83.2418,32.0753,31.5355,31.5764,0.365773,0.471346,0.253382,63.9332,3.60134,4.79895,7.80054,1.79745,3.0856,0.372097,0.124603,0.0725183,61.5861,0.366667,0.14216,36.3791,0.31174,10.2426,0.0804397,7.22141,0.246762,142.542,0.402083,115.365,47.6285,1.11897,35.3461,10.7161,128.253,20.727,0.674232,0.507798,0.061409,138.455,0.214241,15.1666,13.5486,0.102187,0.617696,1
0.624019,0.988889,0.792361,0.623423,0.330195,0.991144,0.742034,0.0162398,0.324293,117.354,101.245,90.6573,54.752,50.0261,47.0332,0.120786,0.348134,0.667159,67.2453,6.12467,5.33745,14.9518,6.10423,5.71279,-0.216223,4.29651,-0.213742,74.2876,0.130556,1.13593,34.5457,0.0983681,3.20445,0.3985,0.526783,-1.06117,116.282,0.333333,175.823,42.3569,-0.529113,39.4758,5.67412,78.4234,35.8676,0.567123,0.154327,0.0961932,129.847,1.41156,19.6743,5.15677,0.133597,0.319439,1
0.396789,0.834722,0.198611,0.438836,0.432983,0.552295,0.196282,0.0601031,0.626967,90.3901,98.6132,88.7261,42.7586,44.5069,46.9677,-1.05679,-0.820283,-0.949051,77.5599,2.65125,11.8812,8.75668,3.07352,4.39023,-0.368174,0.644176,-0.401398,60.6171,0.559722,10.5731,8.41015,0.410768,15.9746,0.584537,4.74542,0.111205,183.258,0.166667,71.1553,6.54868,0.436814,22.4854,10.5909,164.727,14.4421,0.287272,0.220723,0.0337138,107.245,1.47102,25.6931,8.85986,0.0822531,0.68403,0
0.288,0.85,0.725,0.58,0.69,0.9,0.7,0.02,0.3,120.5,100.5,95.5,50.5,45.5,40.5,-0.3,-0.2,-0.1,70.5,5.5,5.5,15.5,5.5,5.5,-0.2,0.5,-0.2,75.5,0.1,0.8,35.5,0.1,3.5,0.3,0.5,-1.1,115.5,0.3,175.5,42.5,-0.5,40.5,5.5,78.5,36.5,0.6,0.2,0.1,129.5,1.4,19.5,5.2,0.1,0.3,1
0.276543,0.654321,0.123456,0.987654,0.345678,0.54321,0.765432,0.012345,0.234567,123.456,234.567,345.678,456.789,567.89,678.901,-0.123456,-0.234567,-0.345678,456.789,0.876543,9.876543,8.765432,7.654321,6.54321,-0.123456,0.987654,-0.765432,345.678,0.098765,7.654321,6.54321,0.123456,7.654321,0.098765,6.54321,-0.987654,234.567,0.876543,345.678,9.876543,0.234567,123.456,7.654321,345.678,8.765432,0.123456,0.987654,0.876543,456.789,-0.234567,9.876543,8.765432,0.987654,0.876543,0
0.472389,0.239845,0.785213,0.123456,0.987654,0.654321,0.789012,0.234567,0.876543,345.678,456.789,567.89,678.901,789.012,890.123,-0.345678,-0.456789,-0.56789,567.89,0.234567,8.765432,7.654321,6.54321,5.432109,-0.345678,0.987654,-0.654321,456.789,0.345678,6.54321,5.432109,0.234567,6.54321,0.345678,5.432109,-0.987654,345.678,0.234567,456.789,8.765432,0.123456,234.567,6.54321,456.789,7.654321,0.234567,0.987654,0.876543,567.89,-0.345678,8.765432,7.654321,0.987654,0.876543,1
0.405,0.8,0.5,0.6,0.4,0.9,0.7,0.02,0.3,120.5,150.2,170.3,40.2,30.5,50.6,-1.2,-0.6,1.2,70.5,4.5,5.2,14.3,5.6,3.6,-0.5,0.8,-0.2,75.5,0.1,1.2,35.6,0.2,3.6,0.4,0.5,-1.0,115.6,0.3,175.2,45.6,-0.5,42.5,6.5,75.2,35.6,0.5,0.1,0.1,127.5,1.5,20.5,5.5,0.1,0.3,1
0.659243,0.725,0.945833,0.40044,0.684868,0.962076,0.677659,0.0193615,0.204125,123.597,105.733,90.4817,50.5872,45.9433,40.5484,-0.359623,-0.288608,-0.0673608,66.9085,1.95537,5.43537,15.8477,2.49332,4.223,-1.08094,0.0156943,-0.871394,72.4693,1.0,3.20836,21.0315,0.0971832,6.9294,0.361297,6.69772,-3.0076,139.507,0.2,198.277,13.9781,-0.195066,17.905,16.0021,140.849,20.6542,0.457485,0.441227,0.0274154,117.46,-0.383605,11.4894,3.51315,0.0516782,0.844004,0
0.483,0.8125,0.356,0.597,0.563,0.987,0.621,0.0142,0.327,111.2,101.3,92.4,56.7,51.6,47.2,0.187,0.487,0.854,67.9,6.5,5.8,14.5,6.2,5.8,-0.2,4.3,-0.25,74.3,0.11,0.85,33.7,0.073,3.6,0.37,0.55,-1.1,115.7,0.331,175.3,43.5,-0.54,39.1,5.8,78.1,35.9,0.56,0.15,0.1,127.8,1.4,19.1,5.2,0.14,0.33,1
0.022,0.2,0.156,0.45,0.1,0.1,0.15,0.1,0.4,150.2,134.3,119.4,43.5,46.9,44.8,0.3,0.4,0.6,77.8,0.7,6.5,10.6,1.7,2.5,0.1,0.4,-0.1,87.1,0.6,0.6,19.0,0.1,11.1,0.5,-0.0,0.4,77.5,0.2,92.6,35.0,0.4,66.3,8.9,49.3,14.0,0.4,0.3,0.0,102.5,1.0,38.4,6.6,0.0,0.3,0
0.291718,0.948611,0.561979,0.62381,0.557005,0.531528,0.806961,0.0453695,0.296771,122.426,111.151,113.738,52.0037,49.0867,50.9301,-0.413189,-0.648111,-0.621488,71.2034,-4.38212,-2.30918,8.07987,4.54735,5.3417,-0.410886,0.379251,-0.576257,76.596,0.335417,-3.84377,27.1908,0.251786,4.16038,0.245842,3.05719,-0.15823,174.59,0.319444,95.1035,25.8571,0.200346,29.5064,8.60851,79.6787,38.087,0.682939,0.506034,0.0309373,74.5643,-0.662354,4.70819,13.5886,0.0617335,0.657244,0
0.342,0.8,0.21875,0.472,0.261,0.672,0.569,0.0235,0.1,25.6,20.8,16.5,15.4,15.1,10.7,1.5,1.8,2.5,38.7,-0.4,16.1,9.0,4.4,8.3,0.5,-0.2,0.6,55.2,0.3,0.3,33.6,0.3,18.5,0.2,14.9,-0.6,142.2,0.4,61.1,7.4,0.2,64.5,23.4,82.8,42.4,0.6,0.3,0.0,121.6,-0.8,15.3,3.9,0.1,0.6,0
0.458935,0.633333,0.598611,0.545394,0.623455,0.219825,0.496121,0.0388146,0.37312,67.2387,66.2839,61.9724,24.0506,27.1279,28.4716,1.34349,1.72798,2.03864,50.6713,3.05158,2.05857,14.2554,2.55763,5.68449,0.457978,0.765822,0.834192,73.1452,0.283333,0.315099,28.1717,0.266132,9.09971,0.298342,4.17705,0.873542,116.937,0.436111,90.448,40.5019,0.653911,52.2919,13.3271,85.8864,48.273,0.432375,0.271219,0.0952792,95.1563,0.0436449,38.4078,12.0338,0.219687,0.570244,1
0.27834,0.758333,0.09375,0.314286,0.700194,0.189458,0.246816,0.0764378,0.408383,23.453,21.6336,24.2672,27.7253,27.8172,24.6892,3.40691,4.05029,3.67013,30.7459,3.61428,-6.7345,12.6981,5.25891,6.98643,1.18152,0.291393,0.680321,69.7358,0.652778,-0.437318,19.9342,0.30845,9.90294,0.235552,6.98315,0.362209,110.962,0.422222,72.1293,40.3393,0.965801,58.8886,7.73651,91.5061,47.2027,0.557188,0.241872,0.0254843,59.0683,0.78489,44.4374,7.09742,0.0575511,0.767546,0
0.244313,0.422222,0.580556,0.0756296,0.432274,0.59977,0.190996,0.147043,0.216708,129.446,121.735,119.539,41.2754,43.4017,41.5954,0.647493,0.836591,1.20535,63.3736,2.48107,4.5207,12.334,3.44044,5.97183,0.8321,0.436931,1.11192,68.7165,0.225,0.593048,17.1975,0.455544,10.8408,0.174327,10.0733,1.15764,99.6829,0.3,113.207,44.4657,0.253008,39.0158,6.51344,152.116,34.7301,0.497818,0.47464,0.0485112,109.54,0.0337848,31.3498,5.7389,0.116358,0.648739,0
0.0692363,0.45,0.708333,0.544378,0.59858,0.513559,0.111534,0.0562667,0.507434,99.4646,89.4246,73.5728,34.947,35.9826,34.4739,1.06284,1.25713,1.74765,39.1385,2.9924,6.11584,13.9384,2.68816,5.08251,1.03205,0.352716,0.857621,63.8117,0.25,-1.32011,13.6183,0.573106,9.2376,0.336508,6.94345,0.118176,81.6838,0.3,110.123,46.287,0.227885,43.337,10.8846,220.59,39.1345,0.420396,0.688085,0.0344269,99.2175,-0.474938,21.2538,8.80054,0.0762532,0.726537,1
0.125,1.0,0.383333,0.498018,0.164135,0.873074,0.344952,0.0228295,0.278548,150.421,161.263,179.903,10.2869,6.20074,6.93009,-0.393461,-0.764214,-2.41505,83.3521,-0.191657,-5.87055,1.35786,0.828433,2.18492,-0.831122,-0.127493,0.800058,68.6613,0.633333,9.72244,7.9951,0.156857,15.1802,0.450173,-12.0498,-0.835336,120.358,0.45625,230.555,76.8726,1.24545,44.68,10.5085,236.19,29.7002,0.775145,0.514881,0.0573449,133.998,-0.750594,4.57577,18.4815,0.282122,0.876727,0
0.1278,0.3375,0.17963,0.4082,0.6548,0.2991,0.3036,0.0698,0.3584,100.248,85.9271,65.9386,33.6452,29.8461,32.1619,2.3452,2.8982,3.2011,49.8316,1.5739,4.5738,11.4556,3.7456,5.2348,0.8289,0.4856,0.7548,65.7612,0.5012,-2.3457,30.3456,0.3458,12.3456,0.4321,7.5432,0.4321,105.432,0.2876,93.4567,32.654,0.7532,35.4321,10.3456,110.432,42.345,0.5432,0.3456,0.3214,120.345,-0.3456,45.321,8.5432,0.2345,0.5432,0
0.2456,0.7219,0.4567,0.3214,0.4678,0.6789,0.3456,0.1234,0.5678,67.345,45.678,34.567,23.456,19.345,21.345,2.345,3.456,4.567,45.678,3.456,9.876,12.345,3.456,5.678,1.234,0.567,0.789,54.321,0.234,-1.234,34.567,0.567,10.678,0.345,7.543,1.234,98.765,0.456,78.543,43.678,0.567,54.321,19.345,87.654,32.456,0.456,0.234,0.123,105.432,-0.543,45.678,9.876,0.567,0.789,1
0.350552,0.834359,0.198316,0.0184025,0.206196,0.123597,0.163384,0.124956,0.258635,29.6895,30.9676,29.8508,29.1491,29.276,29.0386,0.429187,0.441927,0.422311,31.4054,0.230573,0.240394,0.226825,0.205185,0.216916,0.182461,0.250358,0.233874,32.6748,0.159722,0.177579,32.5939,0.186259,0.216892,0.200915,0.205599,0.217107,34.5441,0.138889,34.7221,32.5654,0.178453,33.5342,0.210835,35.715,32.7336,0.20815,0.156754,0.113211,35.8695,0.222268,0.0,0.0,0.0,0.0,0
0.264145,0.761534,0.378727,0.0360125,0.203371,0.144597,0.184766,0.145268,0.278549,28.3888,31.0805,28.9508,27.8491,28.476,29.0386,0.429187,0.441927,0.422311,31.4054,0.230573,0.240394,0.226825,0.205185,0.216916,0.182461,0.250358,0.233874,32.6748,0.159722,0.177579,32.5939,0.186259,0.216892,0.200915,0.205599,0.217107,34.5441,0.138889,34.7221,32.5654,0.178453,33.5342,0.210835,35.715,32.7336,0.20815,0.156754,0.113211,35.8695,0.222268,0.0,0.0,0.0,0.0,0
0.315,0.6,0.5,0.35,0.4,0.7,0.3,0.05,0.3,100.5,120.5,110.5,35.5,40.5,30.5,0.5,0.5,0.6,70.5,2.5,10.5,5.5,3.5,5.5,0.5,-0.5,0.5,80.5,0.3,0.5,25.5,0.5,5.5,0.5,-1.5,0.5,150.5,0.5,80.5,40.5,0.5,40.5,20.5,120.5,50.5,0.5,0.3,0.1,200.5,0.5,40.5,10.5,0.1,0.5,1
