MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,price_above_median
3.9001,16,4.788932806324111,1.0351758793969859,1024.0,2.317617866004962,37.52,-122.06,0
1.8917,41,4.125,1.05,1339.0,3.075,37.89,-122.32,0
4.5632,18,5.23121387283237,0.9966887417218543,940.0,2.320754716981132,34.09,-118.24,1
3.9523,23,5.15625,1.0375,1020.0,2.91875,33.68,-117.83,0
3.8849,31,5.130681818181818,1.0442045454545454,1424.0,2.6875,33.78,-118.14,0
4.2587,20,4.899470899470899,1.0163170163170163,1107.0,2.738095238095238,34.22,-117.83,1
2.1651,33,4.063492063492063,1.0687830687830686,911.0,3.311688311688312,38.55,-121.8,0
6.7217,46,6.364406779661017,1.0112994350282485,635.0,2.263276836158192,33.83,-117.99,1
3.7012,20,4.812345679012345,1.1012345679012345,1432.0,2.345679012345679,33.92,-118.05,1
4.2531,38,5.233333333333333,1.0566666666666666,987.0,3.112345679012346,36.78,-119.67,1
2.9876,29,4.123456790123457,1.0030864197530864,567.0,2.54320987654321,38.44,-121.34,0
3.9045,42,5.54320987654321,1.0123456790123457,1123.0,2.701234567901235,34.56,-118.89,1
2.3345,35,3.9876543209876543,1.0987654320987654,432.0,2.0987654320987654,33.63,-117.89,0
4.6098,27,6.1234567901234565,1.0320987654320988,1789.0,2.876543209876543,34.09,-118.12,1
3.2187,30,4.765432098765432,1.0123456790123457,785.0,3.0123456790123457,33.55,-117.69,0
5.0287,24,5.876543209876543,1.0876543209876544,1567.0,2.5098765432098764,34.22,-118.25,1
2.9876,40,4.345679012345679,1.0765432098765433,654.0,2.345679012345679,38.12,-121.45,0
6.2211,33,5.876543209876543,1.0320987654320988,234.0,2.0987654320987654,32.89,-117.99,1
3.895,28,4.896,1.087,1536.0,2.435,34.09,-118.26,1
2.415,19,4.267,1.013,936.0,2.675,34.55,-118.66,0
5.372,25,6.125,1.042,1015.0,2.896,36.68,-120.74,1
4.187,36,5.643,1.061,1947.0,2.413,33.88,-118.37,1
2.645,15,4.201,1.005,1078.0,3.021,34.66,-120.43,0
3.692,32,4.842,1.031,1872.0,2.754,38.97,-123.78,0
4.875,24,5.782,1.024,756.0,2.987,32.58,-117.43,1
3.214,40,4.652,1.072,1704.0,2.641,37.33,-121.88,0
2.289,32,3.968,1.019,1395.0,3.405,36.89,-121.27,0
4.839,42,6.299,1.045,2160.0,2.513,33.84,-118.59,1
2.503,21,3.553,1.034,1354.0,3.801,35.19,-120.8,0
2.8643,29,4.62987012987013,1.0233766233766235,1360.0,3.2675324675324675,33.98,-118.32,0
3.9758,20,5.28921568627451,1.0573529411764706,1148.0,2.652941176470588,37.63,-120.6,1
3.0486,25,4.803370786516854,1.0448453608247423,1593.0,2.506185567010309,32.89,-117.53,0
4.9417,32,6.428571428571429,1.0158730158730158,1617.0,2.5793650793650795,38.43,-122.87,1
3.7157,40,5.360674157303371,1.0613496932515336,812.0,2.4030534351145048,37.54,-122.31,1
2.2174,35,4.404522613065327,1.0806451612903225,2035.0,3.1693548387096775,33.99,-118.4,0
3.9823,22,5.313157894736842,1.0410526315789475,1245.0,2.7642105263157895,38.67,-121.74,1
2.4762,24,4.486111111111111,1.0034722222222223,852.0,3.6458333333333335,36.67,-121.68,0
4.1288,37,5.70353982300885,1.0424778761061948,974.0,2.6548672566371683,34.17,-117.82,1
3.2596,31,4.964980544747083,1.0329799760191847,675.0,2.605273978201634,33.84,-117.97,1
3.8623,15,6.298701298701299,1.0324675324675325,842.0,2.272727272727273,38.59,-121.37,1
2.3908,22,5.176,1.085,885.0,2.873,33.97,-118.13,0
3.2,33,4.9,1.0,1433.0,2.8,37.72,-122.47,1
1.9103,41,4.525,1.05,862.0,2.45,37.77,-122.42,0
3.4286,20,5.08,1.0,1154.0,2.6,34.19,-118.25,1
4.2045,28,5.895,1.08,1326.0,2.5,33.65,-117.8,1
2.3068,35,4.352,1.076,1453.0,2.45,34.17,-118.09,0
4.199,27,6.12,1.01,2648.0,2.8,33.95,-118.04,1
2.6167,29,5.0,1.019,2379.0,2.44,33.75,-117.95,0
6.1636,25,7.821,1.03,612.0,2.75,34.01,-118.13,1
2.0741,35,4.495,1.062,672.0,2.62,34.24,-118.36,0
2.1876,25,4.283067796610169,1.021186440677966,928.0,2.8220338983050848,36.58,-118.34,0
3.9243,31,5.100840336134454,1.015966386554622,1644.0,2.7710084033613445,37.73,-122.44,1
3.0255,29,4.442176870748299,1.083969465648855,1523.0,3.4862385321100917,33.98,-118.18,1
3.992,17,5.231499051233396,0.9892583170254403,2840.0,3.723463687150838,33.69,-117.39,0
2.981,36,4.202983725214575,1.042055944055944,1176.0,2.5874125874125875,37.76,-122.47,0
4.6538,39,5.430399208107516,1.067235449941501,1968.0,2.904799370530541,33.9,-118.34,1
2.0043,28,3.917043740573152,1.0536976744186046,1254.0,3.0290697674418605,33.7,-118.21,0
3.5965,20,4.944444444444445,1.0333333333333334,180.0,2.9722222222222223,38.25,-120.18,0
4.7596,15,6.339578454332554,1.0141941851033665,368.0,2.1976284584980235,38.04,-122.17,1
2.6786,23,4.423529411764706,1.1147058823529412,2267.0,3.0411764705882356,34.67,-120.65,0
3.7315,15,6.230769230769231,1.0666666666666667,1401.0,2.674358974358974,37.88,-122.23,1
2.2651,33,4.99543413729128,1.0356234096692112,1467.0,2.65055401721704,34.12,-117.75,0
3.7895,16,6.205,1.0325,1743.0,2.684375,37.7,-122.45,1
2.0849,31,4.907012987012987,1.0558441558441558,1478.0,2.9077922077922076,33.86,-117.56,0
2.9473,18,4.826530612244898,1.0408163265306123,837.0,2.4829931972789114,36.77,-119.79,0
4.2082,25,6.015625,1.0125,772.0,2.31875,38.45,-121.57,1
2.7129,32,4.738735177865612,1.0565973154362416,2104.0,2.7128458498023713,37.91,-122.2,0
3.9308,15,6.373239436619718,1.0070422535211268,1461.0,2.6106194690265485,33.76,-118.35,1
4.2502,24,5.983221476510067,1.0134228187919463,1377.0,2.431543624161074,34.04,-118.1,1
2.4844,33,5.03452380952381,1.0813492063492063,1306.0,2.496031746031746,36.82,-119.8,0
2.725,28,4.911392405063292,1.0759493670886076,760.0,2.9113924050632916,34.16,-118.53,0
4.6625,16,5.6,1.0,2464.0,2.6,37.78,-122.41,1
3.99,29,4.701754385964913,1.0526315789473684,1620.0,3.5,37.74,-122.45,1
2.3185,40,4.605,1.02,2711.0,2.82,33.89,-117.58,0
2.215,45,4.37962962962963,1.0532407407407407,846.0,2.7662037037037037,33.75,-118.15,0
6.2747,20,5.320487535737066,1.0556131479140327,955.0,2.306748466257669,34.35,-118.39,1
3.3214,16,6.172839506172839,1.0864197530864197,1145.0,2.8950617283950617,34.24,-118.53,1
2.5484,37,4.18586387434555,1.0909090909090908,1080.0,2.7892561983471076,34.14,-118.28,0
3.7135,19,5.113821138211382,1.0373983739837398,734.0,2.3495934959349594,33.66,-117.86,1
4.2505,25,5.048202614379085,1.0330882352941175,1236.0,2.517156862745098,37.81,-122.43,1
1.8796,41,4.4609375,1.0515625,789.0,3.025,34.08,-118.1,0
4.8023,35,6.223214285714286,1.0928571428571427,646.0,2.5044642857142856,33.98,-118.33,1
2.5641,32,4.536585365853658,1.032520325203252,903.0,3.349593495934959,37.77,-122.44,0
4.0672,29,5.786407766990291,0.9781553398058253,1432.0,2.846116504854369,38.51,-122.6,1
3.2015,40,4.7272727272727275,1.0303030303030303,961.0,2.3454545454545452,37.79,-122.39,0
1.499,37,3.834825870646766,1.0359712230215827,698.0,3.0651085141903174,36.85,-119.79,0
0.5863,42,3.5576923076923075,1.0769230769230769,1051.0,3.269230769230769,34.24,-118.43,0
3.3438,21,5.363636363636363,1.1818181818181819,712.0,2.941919191919192,34.04,-117.77,1
4.6154,36,6.8108108108108105,1.027027027027027,2210.0,3.27027027027027,34.1,-117.94,1
2.2402,27,5.2631578947368425,1.0789473684210527,900.0,3.4473684210526314,33.89,-117.43,0
3.925,25,4.5,1.05,950.0,2.7,34.07,-118.25,1
2.679,38,4.0,1.2,1200.0,3.0,36.12,-119.7,0
4.25,30,5.0,1.0,800.0,2.5,33.89,-118.3,1
2.2,42,4.2,1.1,750.0,2.2,37.68,-122.5,0
3.15,35,4.8,0.9,1100.0,2.3,33.64,-117.78,1
1.9,48,3.6,1.0,1300.0,3.1,33.98,-118.2,0
4.0,28,5.5,0.8,850.0,2.8,37.79,-122.41,1
3.4,32,4.7,1.1,950.0,2.6,33.91,-118.17,0
3.6,39,5.2,1.0,900.0,2.5,36.75,-119.77,1
2.0,37,3.8,1.3,1400.0,4.0,38.42,-121.47,0
3.1,29,4.1,1.2,1000.0,3.0,33.69,-117.88,1
2.7154,37,4.881666666666667,1.0416666666666667,1003.0,2.7143333333333333,34.1,-117.75,1
3.5227,22,5.364010989010989,1.0357142857142858,2217.0,2.5137362637362637,34.22,-118.33,1
4.8227,17,7.22972972972973,1.1,1974.0,2.7094594594594597,37.75,-122.46,1
2.0135,36,4.091394658753709,1.0592885375494072,1181.0,2.2818791946308723,33.55,-117.74,0
1.8719,41,3.850361599158373,1.0748251748251747,831.0,2.942084942084942,37.65,-122.18,0
1.8088,50,4.372972972972973,1.1054054054054054,803.0,2.4702702702702704,33.71,-118.18,0
3.8017,35,4.977732793522267,1.0113636363636365,744.0,2.2519083969465647,37.51,-122.34,0
3.8017,35,4.977732793522267,1.0113636363636365,744.0,2.2519083969465647,37.51,-122.34,0
3.8017,35,4.977732793522267,1.0113636363636365,744.0,2.2519083969465647,37.51,-122.34,0
2.5321,40,4.417591125198099,1.0377150349650348,802.0,2.3706293706293704,38.23,-122.65,0
4.6691,15,6.783653846153846,0.9903846153846154,1218.0,2.273076923076923,33.72,-118.4,1
3.2936,27,5.268541400832103,0.990290049726975,1306.0,2.8316449735025646,36.25,-119.68,1
1.7902,35,4.042682926829268,1.097560975609756,891.0,3.39430894308943,33.68,-117.02,0
3.657,16,6.387096774193548,1.064516129032258,1452.0,2.935483870967742,34.29,-118.72,1
4.675,12,8.015625,0.90625,1424.0,2.890625,38.29,-121.24,1
2.1308,29,4.304860088365245,1.0489211678115409,983.0,2.764045009784736,38.03,-121.7,0
3.9698,18,6.422566371681416,0.9543147208121827,1113.0,3.193050193050193,37.45,-122.27,1
2.2971,28,4.777777777777778,1.0277777777777777,854.0,2.9814814814814814,33.73,-117.98,0
3.2676,24,5.383233532934131,1.0382170393847119,1137.0,2.422680412371134,34.05,-118.25,1
2.0147,40,4.613700564971751,1.0801001251564455,996.0,2.92593984962406,37.36,-121.98,0
2.505,38,5.309782608695652,1.0230978260869565,1544.0,3.02222972972973,33.68,-117.83,0
2.0989,37,4.708012404312668,1.084811320754717,849.0,2.9641509433962265,33.86,-118.14,0
4.9371,20,5.623655913978495,1.0212765957446808,1090.0,2.9716312056737593,37.73,-122.14,1
2.4589,39,4.902941176470588,1.0011764705882353,1344.0,2.7411764705882353,33.94,-118.26,0
3.6028,45,4.894578313253012,0.9942760942760943,666.0,2.5502645502645502,34.31,-117.41,1
2.7833,32,4.644444444444445,1.05,1205.0,2.5555555555555554,33.98,-118.07,0
3.4028,31,5.534296028880866,0.9876484560570071,756.0,2.78698224852071,36.85,-121.49,1
1.3589,32,4.552,0.992,1131.0,2.82,37.66,-122.44,0
4.2095,36,5.764547281323877,1.026128266033254,817.0,2.548048621336459,37.79,-122.39,1
2.0652,39,4.327188940092165,0.9981481481481481,978.0,2.9185185185185185,34.15,-117.28,0
3.8506,37,4.716981132075472,0.9999999999999999,778.0,2.9358490566037734,38.53,-121.47,1
2.8713,28,5.176954732510288,1.0186335403726707,1340.0,2.638509316770186,34.26,-118.33,1
4.096,15,6.213740458015267,1.0555555555555556,768.0,2.5517241379310347,33.69,-117.97,1
3.1929,25,4.987179487179487,1.0153846153846153,1344.0,2.925,38.42,-122.71,1
3.808,20,5.605263157894737,1.0394736842105263,1143.0,2.6447368421052633,37.57,-122.51,1
2.8897,33,5.066433566433566,1.0405405405405406,1806.0,2.698924731182796,34.07,-117.74,0
3.5094,22,5.235823757499171,1.0353836354386128,1288.0,2.535122748815165,38.29,-122.3,1
3.005,36,5.646511627906977,1.0127906976744185,1309.0,2.886627906976744,33.81,-117.25,1
1.5509,25,3.342158859470468,1.094454518430442,1215.0,3.871863011563634,33.95,-118.05,0
3.0496,33,4.914327917282127,1.0067264573991033,1009.0,2.3922651933701657,38.91,-121.06,1
4.1607,17,6.282051282051282,1.0256410256410255,1025.0,2.371794871794872,38.67,-121.51,1
1.3793,28,4.101624024,1.06538587,932.0,2.365232154,33.67,-118.24,0
4.9018,15,6.78974359,0.966879098,1143.0,2.0348918,37.38,-122.03,1
2.8731,39,4.239490445,1.119822181,787.0,3.024898327,36.62,-121.44,0
5.7023,20,6.250619198,1.025780189,1169.0,2.217329611,34.07,-118.17,1
1.8876,42,3.461194511,1.096153846,1002.0,3.291025641,33.89,-118.39,0
3.8274,24,5.225737941,1.032922381,1428.0,2.412996305,36.75,-121.78,1
2.2894,33,4.396573069,0.988470784,889.0,3.156578947,36.36,-119.5,0
3.5127,18,5.989554319,1.001049318,1207.0,2.044246194,34.58,-118.23,1
4.2149,29,5.82167044,1.113315777,1699.0,2.327537653,33.64,-117.79,1
1.6949,45,3.553964194,1.036475869,1296.0,2.986009327,33.68,-117.38,0
3.3216,23,4.690307328,1.056603774,856.0,2.508078994,33.99,-118.21,1
1.6822,25,5.713612565445026,1.099290780141844,1096.0,2.672067584480673,33.7,-118.19,0
3.8491,45,5.208333333333333,1.025,866.0,2.1575,38.63,-121.51,0
2.3159,30,5.326771653543307,1.0181102362204726,1005.0,2.710236220472441,37.88,-122.57,0
3.8859,32,5.4375,1.05,1001.0,2.3875,33.96,-118.26,1
2.3167,37,4.746031746031746,1.007936507936508,1120.0,2.7714285714285714,33.91,-118.18,0
2.8154,40,6.043478260869565,1.1043478260869566,1042.0,2.391304347826087,33.67,-117.77,0
2.2173,38,5.098522167487685,1.0280254777070064,901.0,2.656108597285068,37.98,-121.28,0
3.0575,22,5.051546391752577,1.0376288659793815,1264.0,2.845360824742268,38.62,-121.48,1
4.2226,33,6.428571428571429,1.0571428571428572,1726.0,2.8285714285714287,33.66,-117.78,1
3.2216,28,5.81038961038961,1.0766233766233766,1103.0,2.6311688311688313,37.77,-122.41,0
2.8854,29,5.21078431372549,1.067401960784314,1126.0,2.8137254901960786,37.73,-122.46,1
3.9514,19,5.869565217391305,1.073832709113608,893.0,2.766850828729282,33.61,-117.71,1
4.026,24,6.021276595744681,1.0731382978723405,1399.0,2.953191489361702,33.62,-117.7,1
2.5098,39,3.9828125,1.0421875,1343.0,3.675,36.97,-121.97,0
1.9966,43,3.432926829268293,1.0323170731707316,932.0,2.670731707317073,38.88,-121.34,0
4.4852,35,6.105263157894737,1.0105263157894737,964.0,2.1157894736842104,33.91,-118.31,1
2.8741,41,5.104166666666667,1.0625,889.0,2.71875,37.77,-122.33,1
3.5778,16,5.974874371859297,1.0885572139303483,1532.0,2.700892857142857,37.69,-121.34,1
2.5943,37,4.258620689655173,1.0397701149425287,895.0,2.6839080459770113,33.73,-118.33,0
2.6981,26,4.624795617282963,1.0663563289937579,1808.0,2.34889354734047,37.86,-122.31,1
2.7037,17,5.3203125,1.090625,915.0,2.125,37.73,-122.03,1
3.6985,21,6.137725856697819,1.0717488789237668,1395.0,2.811138014527845,35.12,-118.4,1
4.2545,27,5.676543209876543,1.0277777777777777,762.0,2.6037037037037036,37.3,-119.74,1
2.3267,36,4.314685314685315,1.0458715596330275,2205.0,3.2982456140350878,33.69,-117.41,0
3.227,20,5.298136645962733,1.001279317697228,1315.0,2.243667440496736,36.8,-119.8,1
3.195,33,5.548571428571429,1.0385714285714285,1393.0,2.394285714285714,34.05,-117.21,0
4.4028,33,5.924083769633508,1.12565445026178,900.0,2.356020942408377,34.02,-118.37,1
2.7059,14,5.992647058823529,1.1029411764705883,1597.0,2.5220588235294117,35.24,-117.68,1
4.4464,24,6.296275596947978,1.067357512953368,1524.0,2.8537549407114624,37.78,-122.5,1
5.1508,26,6.161904761904762,1.0133333333333334,946.0,2.468571428571429,34.26,-118.5,1
3.7845,15,5.221052631578947,0.9740350877192983,1130.0,2.813157894736842,37.25,-119.46,1
1.9582,32,4.231578947368421,1.011578947368421,1547.0,3.042105263157895,34.05,-118.31,0
4.2351,21,5.245833333333334,1.0427083333333333,758.0,2.783333333333333,37.78,-122.35,1
3.0248,28,4.962857142857143,1.0085714285714287,1267.0,3.222857142857143,33.94,-117.3,0
2.3039,23,5.323355263157895,0.9819078947368421,1871.0,3.213815789473684,36.81,-119.72,1
3.6872,16,5.118421052631579,1.038157894736842,1963.0,2.9289473684210527,37.4,-122.02,1
1.9732,37,4.875,1.048076923076923,1216.0,3.375,33.97,-118.09,0
3.4505,22,5.113888888888889,1.032037037037037,1239.0,2.97037037037037,34.48,-118.04,0
2.3726,32,5.516666666666667,0.9722222222222222,1249.0,2.7333333333333334,33.61,-117.74,0
4.9459,10,6.438461538461539,0.9453846153846154,1230.0,2.4938461538461536,33.8,-118.04,1
4.7128,18,6.225,0.977,1015.0,2.682,38.62,-121.49,1
3.5321,29,4.78,1.052,1206.0,2.393,34.14,-117.98,1
1.8805,35,4.392,1.081,1190.0,2.164,33.99,-118.1,0
2.7256,22,5.189,0.998,1665.0,2.813,37.65,-122.22,0
2.5792,24,4.359,1.092,1354.0,3.262,36.2,-119.18,0
3.2271,26,4.895,1.068,1358.0,3.082,33.89,-118.22,1
2.0932,34,3.5,1.111,799.0,3.24,33.56,-117.73,0
1.2639,43,3.478,1.029,881.0,2.686,36.63,-121.27,0
3.3182,17,5.009,1.034,1546.0,3.216,34.05,-118.26,1
1.2526,47,4.655,1.078,1112.0,2.767,33.64,-117.59,0
1.3617,45,3.986,1.041,1234.0,2.598,33.56,-117.73,0
2.9756,27,5.205263157894737,1.0320301783264745,1499.0,2.6430722891566267,33.92,-118.45,1
3.7263,16,6.413793103448276,1.0091575091575091,839.0,2.891402714932127,37.78,-122.42,1
1.9768,40,4.2730796807611,1.0551267916207276,1243.0,2.569478908188586,33.65,-117.76,0
4.913,31,6.035294117647059,0.9941176470588236,1253.0,2.8823529411764706,33.73,-118.3,1
2.4896,15,5.05082742316785,1.0077399380804952,933.0,3.0209424083769636,34.17,-118.28,0
2.7369,23,4.685483870967742,1.060483870967742,1064.0,3.2338709677419355,33.61,-117.89,0
3.2498,16,5.870967741935484,1.0048387096774194,1218.0,2.990322580645161,34.09,-118.27,1
2.9236,21,5.552631578947368,1.0363167259786477,1090.0,2.884210526315789,32.66,-117.1,0
3.5241,18,6.073684210526316,1.048421052631579,1246.0,2.994736842105263,34.2,-118.47,1
4.1149,20,6.33453237410072,1.0045662100456623,1405.0,2.889264631043257,33.73,-118.12,1
3.6872,15,4.6521739130434785,1.0877862595419847,1026.0,3.748792270531401,34.02,-118.26,0
4.8958,29,5.128440366972477,0.9885321100917431,701.0,2.7224770642201834,37.9,-122.57,1
3.5417,20,4.326633165829145,1.0816831683168315,1292.0,3.014851485148515,33.92,-118.3,0
2.9474,22,5.625,0.98,658.0,2.41,36.57,-119.46,1
4.2354,33,5.112781954887218,0.9788732394366197,517.0,2.880281690140845,34.11,-117.24,1
3.8566,38,4.976,1.046,757.0,2.802,38.0,-122.05,0
3.0294,33,5.043478260869565,1.0391304347826087,1062.0,3.88695652173913,36.9,-121.33,0
2.9172,26,5.402,1.0476190476190477,886.0,2.4571428571428573,34.35,-118.43,0
3.5217,23,4.461538461538462,1.0307692307692309,888.0,2.8923076923076922,34.24,-118.51,0
3.7101,20,4.892156862745098,1.0563725490196079,1143.0,2.935049019607843,33.71,-117.11,0
2.7398,35,5.117117117117117,1.0207207207207207,1551.0,3.228228228228228,33.74,-117.82,0
4.6125,25,5.265317139680435,0.9764795817414722,788.0,2.367933723196881,34.11,-118.2,1
1.631,36,3.7329201101928375,1.0671834625322998,848.0,2.735930735930736,34.39,-118.41,0
3.4191,15,5.297142857142857,0.9833333333333333,1201.0,3.2057142857142855,33.89,-118.16,1
3.4191,15,5.297142857142857,0.9833333333333333,1201.0,3.2057142857142855,33.89,-118.16,1
5.636,32,6.123011664279289,0.981081081081081,682.0,2.4202821425891186,33.88,-118.1,1
4.6726,21,6.24812030075188,1.006015037593985,684.0,2.923308270676692,37.45,-122.18,1
2.1563,18,4.237294232649069,1.0588235294117647,1427.0,2.1923076923076925,34.16,-118.1,0
2.646,22,5.010050251256281,1.020100502512563,1248.0,3.100502512562814,37.95,-122.35,0
4.2692,26,5.7727272727272725,1.009090909090909,576.0,2.5704545454545453,33.65,-117.7,1
4.1689,20,4.962,1.029,1153.0,2.875,35.13,-118.25,1
3.6401,32,4.219,1.064,874.0,3.182,38.69,-121.23,1
2.7906,29,5.247,0.998,1892.0,2.454,34.02,-117.35,1
3.8986,23,4.562,1.037,1367.0,2.891,37.78,-122.48,1
2.2194,36,3.908,1.102,1450.0,3.362,33.95,-118.08,0
3.2062,22,4.921,1.043,1596.0,2.986,36.2,-119.6,1
3.6129,31,4.482,1.057,1006.0,3.219,33.69,-117.98,0
2.5507,25,4.654,1.083,987.0,2.632,35.33,-118.67,0
2.4103,40,3.621,1.108,1186.0,2.702,38.08,-122.3,0
2.5901,19,4.108,1.114,1124.0,2.455,37.79,-122.07,0
2.4151,30,4.059908611599297,1.0787486248840945,1219.0,2.5486577181208054,36.23,-119.47,0
4.6187,20,5.024,1.023,1454.0,2.948,34.68,-118.27,1
3.0579,15,5.450385675328603,1.001509433962264,1567.0,3.003791469194313,33.85,-118.18,1
2.4151,30,4.059908611599297,1.0787486248840945,1219.0,2.5486577181208054,36.23,-119.47,0
3.0579,15,5.450385675328603,1.001509433962264,1567.0,3.003791469194313,33.85,-118.18,1
4.5495,38,5.249056603773585,0.918867924528302,1199.0,3.369811320754717,32.96,-118.27,0
2.0171,25,4.900257069408741,1.0889691516709512,1071.0,2.65038560411311,33.08,-116.25,0
2.1703,31,4.736759237611537,1.076757517804795,1451.0,2.9425065739014844,33.55,-118.77,0
3.017,31,5.036559139784946,0.9440860215053763,1411.0,3.034408602150537,36.55,-119.38,0
2.1154,28,5.12156862745098,1.0941176470588236,885.0,3.4705882352941178,34.07,-117.18,0
4.2957,20,5.942666666666666,1.0125714285714287,1276.0,3.0203809523809526,38.15,-121.6,1
2.3367,32,4.265714285714286,1.0628571428571427,843.0,2.712857142857143,34.02,-117.9,0
3.0252,19,4.882352941176471,1.0352941176470587,860.0,2.5705882352941174,36.89,-121.54,0
2.757,31,5.072727272727273,1.0113636363636365,1358.0,2.6977272727272728,33.73,-118.43,0
3.3156,18,5.1875,1.06875,1324.0,2.6125,33.81,-118.06,1
2.3437,16,4.782738095238095,1.0401785714285714,882.0,2.350595238095238,38.01,-121.63,0
1.9434,22,5.701612903225806,1.0576612903225806,1121.0,3.132258064516129,36.66,-119.32,0
1.9533,24,4.788,1.098,621.0,3.546,34.18,-118.33,0
4.5898,12,6.157894736842105,1.0175438596491229,1263.0,2.68859649122807,37.95,-122.26,1
3.1826,21,4.864615384615385,1.0384615384615385,988.0,3.1815384615384614,38.24,-122.49,0
4.8701,33,5.019027484143763,1.0026954177897573,1453.0,2.8523893199820445,34.55,-118.59,1
3.5795,23,4.784848484848485,1.0671717171717172,1142.0,3.025252525252525,33.75,-117.91,0
3.4754,42,4.233571428571429,1.088,1515.0,2.6314285714285712,33.68,-117.49,0
5.8021,29,5.101552795031056,0.9883419689119171,1705.0,3.4251989389920423,34.05,-118.17,1
1.9678,21,3.9675824175824177,1.097916083916084,1356.0,2.272727272727273,37.77,-122.42,0
3.4754,42,4.233571428571429,1.088,1515.0,2.6314285714285712,33.68,-117.49,0
3.017,31,5.036559139784946,0.9440860215053763,1411.0,3.034408602150537,36.55,-119.38,0
4.1641,39,5.130257801899586,1.0783251231527093,1600.0,2.701197604790419,38.0,-122.26,1
3.4186,22,5.248904238556489,1.0704225352112675,1205.0,3.297183098591549,34.02,-118.29,0
3.3411,22,6.010664845173043,1.0200085034106414,1301.0,2.7227513227513227,34.05,-118.09,0
2.9513,30,5.279144385026738,1.034246575342466,1460.0,2.8712328767123285,33.76,-118.29,0
4.7029,20,6.1208791208791204,1.064935064935065,1452.0,2.961038961038961,34.15,-118.12,1
2.8715,25,4.982658959537572,1.0042194092827006,1220.0,2.5771812080536916,37.78,-122.4,0
3.1578,32,5.19623855891558,1.02809706257982,1645.0,2.784720132057787,34.23,-118.37,0
3.2172,21,5.031746031746032,1.0026455026455026,1161.0,2.4695767195767195,33.99,-118.25,0
3.2621,27,4.9393939393939394,1.090909090909091,1430.0,2.6481481481481484,33.97,-118.3,0
3.0046,31,5.247191011235955,1.0337078651685394,1565.0,2.792134831460674,34.69,-118.44,0
2.3657,26,4.983974358974359,1.030448717948718,1184.0,2.564102564102564,37.49,-121.88,0
3.798,24,5.388888888888889,1.011111111111111,1222.0,2.6222222222222222,32.61,-117.05,0
1.123,50,4.309734513274336,1.110091743119266,1825.0,2.8844036697247706,38.55,-121.43,0
4.9167,18,5.036687631027253,1.091395105785782,922.0,2.1208053691275164,38.61,-121.49,1
3.0679,33,4.835443037974684,1.0440251572327044,1095.0,2.0141509433962264,34.44,-119.64,1
6.0455,22,5.445544554455445,1.1161616161616161,742.0,2.3076923076923075,37.69,-121.37,1
3.2111,27,4.055838142629482,0.9895561357702349,1426.0,2.413127413127413,33.88,-118.07,1
5.7917,41,6.168,0.973,340.0,2.342,33.77,-117.88,1
2.7969,21,5.505681818181818,1.0520833333333333,1129.0,2.022727272727273,33.9,-117.84,0
4.8214,38,5.719696969696969,1.1181818181818182,512.0,2.1363636363636362,38.57,-121.5,1
4.9318,22,5.489690721649485,1.0327868852459017,732.0,2.1445086705202314,34.11,-117.41,1
3.824,41,4.515625,1.0637254901960784,1710.0,2.500982093663911,32.81,-117.18,1
3.0531,23,4.625,0.9916666666666667,1207.0,2.18125,33.82,-118.37,1
3.8811,32,5.130413624898801,1.0773731881146678,1331.0,3.069476082004555,33.75,-117.19,0
4.6224,23,6.013492063492063,1.088095238095238,485.0,2.2785714285714285,37.72,-122.42,1
3.4599,40,4.669230769230769,1.0953846153846154,985.0,2.276923076923077,34.26,-118.89,1
4.0986,18,6.357774536090598,1.0962566844919786,1509.0,2.741547861507128,34.02,-118.43,1
2.8201,37,4.423198668714649,1.0889344262295082,856.0,2.810519031141869,38.5,-121.5,0
4.3844,26,5.795037220843672,1.0566037735849056,1353.0,2.509433962264151,34.37,-118.45,1
2.6352,26,5.125,1.0925,495.0,2.7675,34.37,-118.47,0
5.7835,15,6.528301886792453,1.0754716981132075,565.0,2.9150943396226414,34.02,-118.24,1
4.2964,44,5.833018867924528,1.0783018867924528,1467.0,2.6037735849056607,37.47,-122.24,1
3.625,15,5.2727272727272725,1.0409090909090908,694.0,2.6954545454545453,37.77,-122.4,1
3.0412,15,5.70172619047619,1.069345238095238,865.0,2.617738095238095,33.88,-117.85,1
1.9407,36,4.215910037174721,0.9974160206718347,1456.0,3.243413407821229,37.62,-120.58,0
4.7915,18,6.226666666666667,1.069047619047619,588.0,2.2676190476190476,34.16,-118.11,1
2.1231,30,4.0638297872340425,1.0265957446808511,1893.0,3.029787234042553,33.97,-117.33,0
4.792,18,6.612068965517241,1.0021551724137931,761.0,2.144396551724138,32.73,-117.23,1
4.0695,34,6.186046511627907,1.0674418604651164,1315.0,2.352325581395349,33.83,-117.8,1
2.6473,34,5.318681318681319,1.0584415584415583,1716.0,2.841558441558442,38.71,-121.29,0
4.9896,17,7.187793427230047,1.0261627906976745,449.0,2.19377990430622,34.14,-117.32,1
2.0536,38,4.377551020408164,1.026530612244898,1524.0,2.846938775510204,33.99,-118.45,0
3.9018,25,6.255245901639344,1.0975409836065573,1598.0,2.728688524590164,34.1,-118.27,1
