RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.704631963,65,1,0.354263371,5387.0,14,0,1,0,2,1
0.388516224,29,0,0.449118743,4033.0,8,0,2,0,0,0
0.146112967,58,0,0.238837948,3600.0,6,0,0,0,0,0
0.492017123,53,2,0.607866088,6900.0,10,1,2,0,0,1
0.747183671,37,1,0.537776283,5000.0,7,0,1,0,0,1
0.501234567,44,0,0.7654321,4000.0,12,0,1,0,1,1
0.327889124,32,2,0.123456789,2500.0,7,1,0,1,0,1
0.178342356,68,1,0.543210987,6000.0,14,1,2,0,2,1
0.910111213,54,3,0.23456789,8000.0,18,2,3,1,1,1
0.643654324,36,0,0.345678912,3200.0,9,0,1,0,0,0
0.724578963,49,1,0.456789123,5000.0,11,1,2,0,1,1
0.841287034,37,2,0.639815741,5682.0,11,0,1,0,1,1
0.40933452,44,1,0.774183364,4623.0,6,0,0,0,0,1
0.264904558,32,0,0.369984821,2934.0,4,0,1,0,0,0
0.636529494,29,1,0.497622873,2578.0,3,0,0,0,0,1
0.145870181,41,0,0.415630586,3900.0,8,0,2,0,1,0
0.728371255,40,3,0.924696858,5533.0,12,0,1,0,0,1
0.8032154,37,2,0.2741979,5421.0,12,0,1,0,1,1
0.57910321,63,1,0.4532179,3966.0,9,0,1,1,0,1
0.2054216,45,0,0.0934561,3189.0,7,0,2,0,2,0
0.8941235,58,3,0.6542318,7255.0,15,1,2,1,3,1
0.0673891,31,0,0.0236142,2637.0,5,0,0,0,1,0
0.3321064,43,1,0.1653298,4011.0,10,0,1,0,0,0
0.9974361,56,0,0.7842319,6613.0,11,2,1,0,2,1
0.767564,46,1,0.62234,3900.0,6,0,1,0,1,1
0.165732,33,0,0.34112,2500.0,4,1,0,0,0,1
0.401293,59,2,0.55467,6000.0,11,0,2,0,2,1
0.928761,55,0,0.80912,4300.0,9,0,1,1,1,1
0.610924,40,2,0.65321,3200.0,6,1,0,0,0,1
0.283621,63,1,0.12456,7200.0,15,0,1,0,2,0
0.700123,42,2,0.310456,5200.0,8,0,1,1,1,1
0.123456,30,0,0.200987,4000.0,5,0,0,0,0,0
0.800987,55,1,0.400123,6000.0,12,1,2,0,2,1
0.500321,48,3,0.600654,4500.0,10,0,1,0,1,1
0.300654,35,0,0.120987,3800.0,6,0,0,0,0,0
0.200123,60,1,0.500321,7000.0,15,0,2,0,2,1
0.456789,45,2,0.345678,5000.0,8,1,1,0,1,1
0.234567,32,0,0.123456,2500.0,4,0,0,0,0,0
0.654321,55,1,0.789012,4000.0,7,0,2,0,2,0
0.135792,28,0,0.234567,3200.0,6,0,1,0,0,0
0.54321,38,1,0.456789,6000.0,9,0,2,0,1,1
0.098765,60,3,0.56789,7000.0,10,1,3,1,2,1
0.47129323,43,2,0.247084526,6200.0,11,0,1,0,1,1
0.13459053,28,0,0.093541295,3400.0,4,0,0,0,0,0
0.90563923,39,3,0.619382846,4100.0,7,1,0,0,2,1
0.87392567,56,1,0.174902634,5000.0,9,0,1,0,1,1
0.20438676,35,1,0.368091472,3100.0,6,0,0,0,0,0
0.60239672,61,0,0.718359291,8250.0,14,1,2,0,2,1
0.230476,61,0,0.346123,5800.0,8,1,2,0,1,1
0.715372,48,1,0.482731,6700.0,11,0,1,0,0,1
0.051872,41,0,0.095264,3800.0,6,0,1,0,1,0
0.998275,45,0,0.593247,4200.0,9,0,2,0,2,1
0.065142,57,2,0.187308,3200.0,5,1,0,0,0,1
0.429869,38,1,0.263081,4400.0,10,0,1,0,1,1
0.005627019,28,1,0.030942815,4000.0,7,0,1,0,1,1
0.00021436,34,0,0.129035182,4500.0,10,0,0,0,2,0
0.080731676,45,2,0.409773201,3000.0,4,1,1,1,0,1
0.003214125,50,0,0.085763428,6000.0,8,0,1,0,1,0
0.002316984,42,1,0.223093519,8000.0,9,0,2,0,1,0
0.007830146,31,0,0.056834621,7000.0,6,0,1,0,0,0
0.007652812,46,2,0.249586802,4320.0,8,0,1,1,1,1
0.006710297,57,1,0.145066915,3200.0,7,0,1,0,0,0
0.010232633,32,0,0.364821506,2500.0,5,0,0,0,0,0
0.112509861,41,3,0.429996814,5800.0,10,1,1,1,1,1
0.002365821,47,0,0.341890455,4985.0,10,0,1,0,2,0
0.120571962,32,1,0.45136244,2500.0,3,1,0,0,1,1
0.00075002,58,0,0.192583351,5166.0,8,0,1,0,1,0
0.001234567,56,0,0.190123456,8000.0,15,0,2,1,3,0
0.54201765,26,2,0.432890765,3000.0,4,1,0,0,0,1
0.163485671,41,1,0.353579111,3700.0,7,1,1,0,1,1
0.001238297,44,1,0.00237522,4500.0,10,0,2,0,2,0
0.00011834,30,0,0.0035579,2500.0,6,0,1,0,1,0
0.01250411,52,2,0.0234091,3700.0,8,1,1,0,0,1
0.02280911,61,0,0.06517842,7500.0,12,0,2,0,1,0
0.05678998,48,1,0.08811273,3900.0,9,0,1,1,3,0
0.000982,29,0,0.000289,2000.0,5,0,0,0,0,0
0.008634418,64,0,0.039506998,3900.0,8,0,1,0,0,0
0.112354301,38,2,0.267924631,2600.0,6,1,0,1,1,1
0.001354722,45,0,0.023155285,5700.0,12,0,1,0,2,0
0.151829118,56,1,0.042798096,4400.0,10,0,2,0,1,0
0.024885297,35,0,0.192134562,3100.0,7,0,1,0,0,0
0.028765438,42,1,0.038643323,3900.0,9,0,0,0,1,0
0.029952782,28,2,0.154382986,5489.0,10,0,1,1,1,1
0.156335791,41,0,0.198576405,3621.0,7,0,1,0,0,0
0.049632131,35,1,0.268148393,4089.0,6,0,0,0,2,1
0.018481263,53,0,0.036931284,4903.0,9,0,0,0,1,0
0.084760822,47,1,0.480252191,2579.0,7,0,1,0,1,0
0.116282635,42,3,0.201346293,6112.0,11,0,2,0,0,1
0.004627895,47,1,0.171921144,4440.0,10,0,1,0,1,0
0.115759778,55,0,0.309467606,6500.0,7,0,0,0,0,1
0.221454703,32,1,0.123678126,2800.0,6,0,1,0,2,1
0.099324786,44,2,0.200239455,3900.0,9,1,0,0,1,1
0.005789412,58,0,0.047812946,6100.0,8,0,1,0,0,0
0.039878446,39,0,0.418231736,2500.0,7,0,1,0,0,1
0.002,45,2,0.4,4000.0,8,0,1,1,1,1
0.15,30,0,0.2,3000.0,4,1,0,0,0,1
0.03,55,1,0.3,5000.0,6,0,1,0,2,0
0.07,35,0,0.1,2000.0,2,1,0,0,0,0
0.2,60,3,0.35,6000.0,10,1,2,1,3,1
0.25,40,2,0.22,4000.0,4,0,1,0,1,1
0.03,50,1,0.2,5500.0,7,1,1,1,2,1
0.002561436,47,3,0.013494725,4200.0,8,0,1,1,1,1
0.122345,31,2,0.045152861,2300.0,3,0,1,0,0,0
0.096134,55,1,0.007864032,5400.0,7,0,2,0,2,1
0.134567,42,1,0.032108945,3700.0,4,0,0,0,1,0
0.012345,60,2,0.005436789,6200.0,6,1,1,0,0,1
0.003213,36,0,0.007891234,3200.0,5,0,0,0,0,0
0.005462137,40,0,0.075932193,4322.0,8,0,2,0,1,0
0.028146819,35,1,0.184039776,2841.0,5,0,1,0,0,1
0.199827941,28,2,0.321749993,3900.0,6,0,1,0,1,1
0.003742621,52,0,0.045623136,6502.0,11,0,2,0,2,0
0.168989904,44,2,0.258915289,5000.0,9,0,1,0,1,1
0.025466224,60,1,0.029256617,3000.0,6,0,1,0,1,1
0.775328702,28,2,0.491617233,3800.0,12,1,1,0,2,1
0.452671953,42,1,0.312768912,5600.0,7,0,1,0,1,1
0.168531041,35,0,0.235984713,3600.0,4,1,0,0,0,0
0.934108752,50,3,0.678221933,2200.0,5,2,1,1,1,1
0.592408941,46,1,0.178425606,4200.0,9,0,2,0,0,0
0.337446709,38,0,0.126476318,5800.0,10,0,1,0,1,0
0.7654321,45,2,0.123456789,4000.0,10,1,1,0,2,1
0.3216549,37,0,0.345678912,2500.0,5,0,1,0,0,0
0.654321,52,1,0.210987654,6000.0,7,1,0,0,1,1
0.123456,29,0,0.156789123,3500.0,4,0,0,0,1,0
0.54321,43,3,0.453987654,8000.0,12,2,2,1,3,1
0.456789,35,1,0.278901234,4500.0,8,1,1,0,0,0
0.089631,28,1,0.121437,5500.0,6,0,1,0,0,1
0.452796,42,2,0.275693,3200.0,10,1,1,0,1,1
0.098351,33,0,0.455612,6000.0,7,0,0,0,2,0
0.324185,51,0,0.593217,8200.0,14,1,2,0,1,1
0.026914,59,0,0.032787,6800.0,9,0,1,0,1,0
0.173051,45,3,0.236109,4300.0,12,1,1,0,0,1
0.543287922,41,2,0.632198777,3200.0,6,1,1,0,2,1
0.128974662,55,0,0.241345682,4200.0,9,0,2,0,1,0
0.796541279,31,1,0.109256441,2200.0,4,0,0,0,0,1
0.342765111,49,0,0.459118554,6000.0,12,1,2,1,0,1
0.945231773,44,2,0.316459221,3800.0,7,0,0,0,1,1
0.672198412,35,1,0.545678913,5400.0,10,1,1,1,2,1
0.001234567,42,2,0.335,4500.0,10,0,1,0,1,1
0.000987654,27,0,0.2,3000.0,5,1,0,1,0,1
0.002345678,33,1,0.1,3800.0,7,0,2,0,2,0
0.000345678,45,3,0.55,6000.0,12,2,3,0,1,1
0.709814,51,2,0.504353482,4366.0,10,1,1,0,2,1
0.152341,33,0,0.210379882,3212.0,7,0,2,0,1,0
0.401259,46,1,0.150452396,5700.0,6,0,1,1,0,1
0.820976,55,2,0.607812961,3200.0,3,1,0,0,0,1
0.332745,37,0,0.352790277,4859.0,10,0,1,0,1,0
0.962408,42,4,0.881329247,2550.0,5,1,0,0,0,1
0.764832,43,2,0.214398,3779.0,10,1,1,0,1,1
0.481239,32,0,0.117236,2550.0,7,0,0,0,0,0
0.896021,52,4,0.332489,6800.0,14,2,2,1,2,1
0.689310722,54,1,0.461045293,7354.0,13,0,2,0,2,1
0.235435133,32,0,0.295760912,4289.0,10,0,2,1,1,1
0.087432671,43,0,0.327590123,5780.0,7,0,1,0,1,0
0.779138937,27,1,0.097635456,1671.0,2,1,0,0,0,1
0.612239983,47,2,0.16832673,3750.0,5,1,1,0,1,1
0.994308379,59,0,0.036417295,8530.0,9,0,2,0,0,0
0.5001234,45,2,0.403453217,4600.0,10,1,1,0,1,1
0.1265432,35,0,0.642908476,3800.0,6,0,1,0,0,0
0.8954321,52,3,0.123987654,6800.0,12,2,2,1,2,1
0.7312345,41,1,0.293456789,5200.0,8,1,1,1,1,1
0.2789012,38,0,0.543210987,3400.0,7,0,1,0,0,0
0.6423456,49,2,0.185432109,6100.0,9,2,1,1,1,1
0.1153219,45,2,0.772633217,4500.0,10,1,2,0,1,1
0.0459623,28,0,0.125678543,2800.0,5,0,1,0,0,0
0.7803254,35,3,0.973642114,3200.0,6,2,0,1,2,1
0.9501645,52,1,0.573218789,6200.0,8,1,1,0,1,1
0.0381271,31,0,0.092437561,2700.0,4,0,0,0,0,0
0.6698042,49,0,0.366218099,6800.0,11,0,2,0,0,1
0.123456789,35,2,0.456789012,6000.0,10,1,1,1,1,1
0.654321,50,0,0.23456789,4000.0,5,0,0,0,0,0
0.18973452,42,1,0.54321789,8000.0,15,2,3,1,2,1
0.345678901,60,3,0.678901234,3000.0,6,3,2,2,1,1
0.987654321,55,0,0.432109876,5000.0,8,0,1,0,1,1
0.246801357,28,0,0.987654321,2000.0,4,1,0,0,0,1
0.426983381,66,0,0.261458393,5200.0,7,0,1,0,0,1
0.162752161,49,0,0.154322731,5700.0,14,0,2,0,0,0
0.28715813,43,1,0.526479343,6000.0,10,0,1,0,1,0
0.050623203,83,0,0.079582155,3100.0,20,0,0,0,0,0
0.185107768,35,1,0.393650215,3500.0,11,0,1,1,1,1
0.003558968,76,0,0.034739312,10800.0,4,0,1,0,0,0
0.194099272,42,0,0.320892942,4900.0,11,0,2,1,1,1
0.723809944,55,2,0.45432789,4100.0,8,1,0,0,2,1
0.860109172,60,3,0.682344051,2950.0,5,3,1,1,0,1
0.027148768,33,0,0.118743738,6400.0,6,0,1,0,1,0
0.760427582,37,1,0.582136349,4150.0,10,1,0,0,2,1
0.195477966,25,1,0.024812372,7900.0,4,0,0,0,0,0
0.238144147,51,1,0.251073073,6200.0,9,0,1,0,0,1
0.429651263,42,0,0.382517469,5100.0,7,1,0,1,1,1
0.780593497,37,1,0.645368948,3800.0,5,2,1,1,0,1
0.132289433,65,0,0.145743861,6950.0,12,0,2,0,2,0
0.163930899,43,1,0.298693917,4400.0,8,1,1,0,1,1
0.216311789,57,0,0.102175992,7350.0,11,0,2,0,0,0
0.210311301,54,0,0.338155301,4600.0,16,0,2,0,1,0
0.203021399,41,1,0.322745916,2950.0,7,1,1,0,0,1
0.054664134,37,0,0.098236563,4000.0,4,0,0,0,1,0
0.029078927,45,0,0.108823587,6700.0,14,0,1,0,0,0
0.017654279,33,0,0.085479051,2300.0,5,0,0,0,0,0
0.378724252,47,2,0.270175616,6300.0,10,2,0,0,0,1
0.195008141,42,0,0.389244299,6800.0,14,0,2,0,1,0
0.074265675,55,1,0.235498826,3755.0,5,0,1,0,0,1
0.032945614,36,0,0.499157332,2475.0,4,0,0,0,0,0
0.882047102,60,2,0.355829008,6500.0,11,1,1,1,1,1
0.004687549,71,0,0.11832291,3700.0,9,0,1,0,0,0
0.423052217,69,1,0.389170242,4000.0,10,0,1,1,1,1
0.623104621,38,2,0.687366914,2500.0,5,0,0,1,0,1
0.245853187,52,0,0.132791153,7000.0,10,0,2,0,2,0
0.179290421,45,0,0.235450956,6000.0,9,0,1,0,0,0
0.812661712,56,1,0.345791507,3800.0,7,1,1,0,1,1
0.426789167,33,2,0.420084978,2800.0,11,0,0,0,0,1
0.289061943,43,3,0.30349176,5681.0,10,1,1,1,0,1
0.327802768,62,0,0.487363188,4600.0,5,0,1,0,1,0
0.003472215,27,0,0.100209689,2500.0,2,0,0,0,0,0
0.607620055,55,2,0.790169728,3800.0,7,3,1,0,0,1
0.000548761,47,0,0.005976574,4200.0,9,0,0,0,1,0
0.217392129,39,0,0.497931646,5800.0,12,0,2,0,2,0
0.220186444,63,2,0.349875509,4092.0,9,1,1,0,1,1
0.601247378,54,0,0.143312341,5321.0,12,0,1,0,0,0
0.571340222,43,3,0.334270535,3633.0,9,1,1,1,1,1
0.125831788,40,0,0.408748706,4375.0,10,1,1,0,2,1
0.045509958,64,0,0.149776191,6315.0,15,0,1,0,0,0
0.09784195,47,0,0.439328474,7843.0,6,0,1,0,2,0
0.156050705,34,0,0.435287117,3360.0,10,0,1,0,1,1
0.573883162,58,2,0.471960989,2870.0,6,4,1,0,0,1
0.280775562,47,0,0.479014068,8600.0,8,0,2,0,0,1
0.280775562,47,0,0.479014068,8600.0,8,0,2,0,0,1
0.156050705,34,0,0.435287117,3360.0,10,0,1,0,1,1
0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1,1
0.519338172,45,2,0.534857242,4000.0,13,1,2,1,1,1
0.114720916,37,1,0.289509977,2500.0,7,0,1,0,0,0
0.72348321,61,3,0.728391364,5400.0,11,1,2,1,2,1
0.061328428,29,0,0.183721047,1800.0,4,0,0,0,0,0
0.531896185,55,0,0.633257976,3200.0,9,2,1,0,0,1
0.712345,45,2,0.615678,4000.0,12,1,2,1,1,1
0.239874,38,0,0.324567,3000.0,9,0,1,0,0,0
0.809876,52,3,0.712345,6000.0,15,1,2,2,2,1
0.124567,42,1,0.493827,3500.0,10,0,1,0,0,1
0.471234,48,2,0.598765,4200.0,11,1,2,1,1,1
0.152345,39,0,0.376543,2800.0,8,0,0,0,0,0
0.951234,55,4,0.876543,7000.0,20,2,3,2,3,1
0.150285794,44,1,0.79125802,3800.0,11,0,1,0,1,1
0.220134879,37,0,0.376482112,2500.0,9,0,1,1,0,1
0.034518223,57,0,0.152935225,6900.0,14,0,2,0,2,0
0.432176639,29,2,0.613895104,3200.0,5,1,0,0,1,1
0.524339102,55,3,0.821067511,4100.0,12,1,1,0,0,1
0.238667933,48,0,0.412679298,5000.0,10,0,1,0,0,0
0.424813591,48,0,0.415261664,3200.0,10,1,2,0,1,1
0.120571121,33,1,0.251309372,4000.0,6,0,1,0,2,0
0.777228456,55,3,0.69347866,6000.0,8,1,3,0,0,1
0.314666123,41,1,0.320675219,2600.0,4,0,0,0,0,0
0.966246287,52,1,0.864151507,1800.0,12,1,2,1,1,1
0.134787522,54,0,0.475013773,4300.0,9,0,0,0,0,1
0.729812,46,1,0.312117,3700.0,9,0,2,1,1,1
0.193481,39,0,0.736885,2900.0,7,1,1,0,0,0
0.630145,53,3,0.483215,5000.0,11,2,3,1,2,1
0.415948,57,1,0.663429,4400.0,8,0,1,1,1,1
0.144332,42,0,0.240054,2700.0,6,0,1,0,0,0
0.560321,50,1,0.576213,3800.0,10,1,2,0,1,1
0.176843745,50,1,0.478213596,3650.0,13,0,2,0,1,1
0.035123942,45,0,0.267394901,4050.0,8,0,1,0,0,0
0.92813176,56,2,0.667489944,2800.0,5,1,0,1,0,1
0.502613116,40,0,0.689216351,2400.0,9,1,1,0,0,1
0.687913024,30,1,0.967383919,1700.0,4,0,2,0,0,0
0.273592717,38,0,0.707453861,2200.0,6,1,1,0,0,1
0.184756293,48,1,0.620983551,3800.0,11,0,1,1,1,1
0.419327106,36,2,0.754221963,2500.0,6,1,0,1,0,1
0.131271456,42,0,0.335827911,4800.0,14,1,1,0,2,1
0.617529947,52,3,0.870168422,4300.0,9,1,2,2,3,1
0.510412764,57,1,0.593277611,3200.0,6,1,1,0,1,1
0.084618383,44,0,0.155425814,8600.0,23,0,2,0,0,0
0.1998916975,50,0,0.2417059812,6400.0,17,0,1,0,1,0
0.5279343704,32,3,0.6164938506,3900.0,5,1,1,1,2,1
0.3875155919,62,1,0.3196754723,2100.0,9,0,0,1,0,0
0.7932176752,45,0,0.6549983708,3000.0,7,1,1,1,1,1
0.2414302731,37,1,0.5236476975,6000.0,10,0,1,0,0,1
0.1793010427,55,0,0.9972201002,1900.0,13,0,0,0,0,0
0.1054120267,42,0,0.2803735803,4800.0,8,0,0,0,0,0
0.7968340849,29,1,0.6661513751,2500.0,7,0,1,0,1,1
0.107163,48,1,0.372191,3400.0,12,0,1,0,1,1
0.658364,25,3,0.891205,2200.0,4,1,0,2,0,1
0.440567,37,2,0.433508,4200.0,9,1,1,1,2,1
0.201889,56,0,0.268741,5900.0,14,0,2,0,0,0
0.885432,42,3,0.769312,3800.0,7,1,0,2,1,1
0.188947125,46,1,0.497517429,5200.0,14,0,1,0,1,1
0.012345678,37,0,0.345098654,3000.0,10,0,0,0,2,0
0.765432109,55,2,0.654321098,4000.0,12,1,1,1,1,1
0.198765432,49,1,0.654321098,4500.0,13,0,1,0,0,0
0.345098765,43,0,0.432109876,6000.0,20,1,2,0,0,1
0.098765432,51,3,0.497517429,5000.0,18,0,2,2,1,1
0.736241045,52,1,0.292185802,6000.0,10,1,1,0,2,1
0.127633954,45,0,0.080492961,4000.0,6,0,0,0,0,0
0.629385057,33,2,0.556731829,4800.0,7,0,1,1,1,1
0.343698261,57,1,0.209873799,5200.0,8,0,1,0,0,1
0.147556234,61,0,0.178266735,6000.0,11,0,0,0,0,0
0.896195426,43,0,0.467848501,7500.0,9,0,1,0,0,0
0.142345,45,1,0.345678,5900.0,11,0,1,0,1,0
0.739034,32,0,0.123456,2800.0,6,0,0,0,0,1
0.290158,38,2,0.56789,4200.0,8,1,1,0,2,1
0.621009,50,4,0.456789,3700.0,12,1,1,1,1,1
0.378921,55,1,0.234567,5000.0,9,0,0,0,0,0
0.850213,41,3,0.654321,3400.0,7,2,1,1,0,1
0.296781349,54,2,0.242913136,6200.0,11,0,1,0,2,1
0.815628947,45,2,0.370165891,4300.0,5,1,1,0,1,1
0.039735421,36,0,0.122067735,5600.0,8,0,1,0,0,0
0.027304009,41,1,0.189442776,3900.0,6,0,0,0,1,0
0.031526101,42,0,0.303992211,4100.0,9,0,1,0,0,0
0.725891159,47,1,0.632884634,5500.0,14,2,1,0,0,1
0.890382317,51,0,0.144832719,3527.0,3,0,0,0,0,1
0.048856527,65,1,0.59274501,5153.0,10,0,1,0,0,1
0.199524372,42,0,0.037295826,3025.0,3,0,1,0,1,0
0.864316286,57,2,0.11762292,4700.0,8,1,2,0,2,1
0.026174922,29,0,0.008840055,6008.0,5,0,1,0,1,0
0.761224774,47,1,0.44492151,4450.0,5,0,2,0,0,1
0.312345,42,1,0.235678,5800.0,10,0,1,0,1,1
0.123456,36,0,0.456789,4200.0,7,0,1,0,0,0
0.512345,55,2,0.178901,7100.0,12,1,2,1,2,1
0.456789,28,1,0.312345,3200.0,6,0,0,0,0,1
0.678901,50,0,0.54321,6500.0,9,1,1,1,1,1
0.234567,39,1,0.456789,4300.0,8,0,1,0,1,1
0.716524871,34,2,0.050431263,3500.0,9,0,0,0,1,1
0.052848,49,0,0.021345319,5000.0,6,0,1,0,0,0
0.381245,45,1,0.152873026,7000.0,10,0,1,0,2,1
0.623,41,0,0.278582326,4600.0,7,0,0,0,1,0
0.427618345,44,1,0.067318476,5500.0,10,0,1,0,1,1
0.130476284,38,0,0.028938375,4200.0,7,0,0,0,0,0
0.924737266,57,2,0.357284036,4800.0,8,1,1,0,2,1
0.054062832,29,0,0.009224746,3600.0,3,0,0,0,0,0
0.655227377,50,1,0.784579128,2400.0,5,0,1,1,0,1
0.320155618,32,0,0.059627922,3900.0,4,0,0,0,0,0
0.480831713,60,2,0.026514697,7200.0,14,1,2,0,2,1
0.142443611,39,0,0.032992484,3750.0,6,0,0,0,1,0
0.104785562,41,1,0.017657834,5600.0,11,0,1,0,0,1
0.043650193,42,0,0.019775277,3500.0,7,0,0,0,1,0
0.523049827,34,1,0.006813982,5700.0,10,0,0,0,0,1
0.29622801,55,1,0.062347866,5000.0,12,0,1,1,0,1
0.7603186,38,2,0.3264714,5700.0,10,1,1,1,1,1
0.1025469,53,0,0.2803956,7800.0,14,0,2,0,2,0
0.3178732,44,1,0.5102901,3950.0,8,2,0,0,0,1
0.1982219,42,0,0.1356225,2200.0,4,0,1,0,0,0
0.2803322,57,1,0.4205937,3300.0,9,1,0,0,0,1
0.1685517,41,2,0.3203562,4500.0,7,0,1,0,0,1
0.264512378,47,2,0.329015733,6211.0,8,0,1,0,1,1
0.019435121,52,0,0.137556021,8700.0,14,0,3,0,2,0
0.062845783,35,2,0.401267691,3800.0,6,0,2,0,1,1
0.045712836,28,1,0.275814993,2650.0,5,0,1,0,0,0
0.126991349,63,0,0.284332617,6950.0,9,0,3,0,0,1
0.480199284,41,3,0.52711639,4000.0,10,0,1,0,2,1
0.042541491,58,1,0.376889682,5200.0,9,2,1,1,1,1
0.107356752,45,0,0.463218459,3100.0,4,1,1,1,0,1
0.223888056,43,1,0.319128783,6000.0,11,0,2,0,1,0
0.090247866,30,0,0.580924228,2900.0,7,2,0,1,0,1
0.031223758,72,0,0.211515919,4100.0,9,0,1,0,0,0
0.011014811,63,0,0.164738995,3800.0,6,1,0,0,1,0
0.279133699,32,2,0.145994396,4465.0,9,1,1,0,1,1
0.567321111,45,1,0.293910587,3200.0,6,2,0,1,0,1
0.158222223,57,0,0.398765432,4900.0,12,0,2,0,1,0
0.342156789,38,0,0.527891234,2800.0,7,1,1,0,0,1
0.201234567,41,1,0.631222333,2500.0,10,0,2,0,2,0
0.289321456,53,2,0.189445566,4100.0,8,3,1,0,0,1
0.179201242,34,1,0.311270166,4256.0,9,0,1,0,1,1
0.304821015,45,2,0.479732394,3143.0,6,3,0,1,0,1
0.36948726,30,0,0.207594793,5482.0,12,0,1,0,2,0
0.047483966,62,0,0.474162114,6243.0,18,0,1,0,1,0
0.048153198,37,1,0.118228105,5833.0,7,0,2,0,0,0
0.152426771,50,1,0.265228426,7071.0,15,1,1,0,2,1
0.066822807,45,1,0.646168098,6000.0,10,0,1,0,2,1
0.421907481,39,2,0.512345679,4300.0,8,1,0,1,1,1
0.154061397,27,1,0.225,2100.0,5,0,0,0,0,0
0.470726134,32,2,0.786134594,3900.0,6,1,1,0,1,1
0.278946246,58,3,0.654,4700.0,7,1,2,2,2,1
0.120146837,41,0,0.322,5200.0,13,0,1,0,0,0
0.048928563,35,1,0.038572104,4500.0,9,0,2,0,1,0
0.158329562,45,0,0.087632515,3200.0,6,0,1,0,0,0
0.495661374,50,3,0.224690113,3700.0,8,1,1,1,2,1
0.046749235,65,1,0.029938711,5500.0,10,0,2,0,1,0
0.392850937,42,2,0.138897615,4000.0,7,1,1,1,1,1
0.178274847,28,0,0.018327209,2500.0,4,0,0,0,0,0
0.095,42,2,0.302,3500.0,9,1,2,0,1,1
0.245,36,0,0.509,4100.0,11,1,2,0,0,1
0.127,56,0,0.433,2800.0,6,2,1,1,0,1
0.165,52,1,0.296,5000.0,8,1,1,0,2,0
0.08,45,1,0.225,3900.0,10,0,1,0,1,0
0.33,30,3,0.582,2000.0,5,1,0,1,0,1
0.171,47,0,0.303,4700.0,14,1,2,0,1,0
0.091576041,40,1,0.29043679,5000.0,8,0,1,0,1,0
0.095034142,32,2,0.39038061,5500.0,9,0,1,0,2,1
0.202188951,65,0,0.35810205,3800.0,10,1,1,0,0,1
0.293004506,57,0,0.41532674,4900.0,8,0,1,0,1,0
0.124973067,49,1,0.27170931,6000.0,11,0,2,0,0,0
0.121413779,35,0,0.32471818,4100.0,6,2,0,1,0,1
0.034279241,69,1,0.405768268,5196.0,12,0,1,0,0,0
0.342123904,48,2,0.284159178,4160.0,5,1,0,1,1,1
0.163945617,37,0,0.220667397,3298.0,9,0,1,0,1,0
0.500368476,54,1,0.438726991,7637.0,18,1,2,0,2,1
0.304128679,61,0,0.127398679,6109.0,15,0,1,0,1,0
0.045218139,45,0,0.373482024,4301.0,7,2,0,1,0,1
0.087421534,40,0,0.500127398,4000.0,9,1,2,0,1,1
0.032987143,25,1,0.096354792,2500.0,4,0,0,0,0,0
0.152968763,35,0,0.300581643,5800.0,11,0,1,0,2,0
0.224370263,45,2,0.244690917,3500.0,6,3,0,1,1,1
0.093712619,50,1,0.520398772,4600.0,9,1,1,0,0,1
0.408271025,55,3,0.656802433,3900.0,7,4,1,2,2,1
0.091625135,59,1,0.390173689,6203.0,9,1,1,0,1,1
0.04139615,38,0,0.221385781,4979.0,5,0,0,0,0,0
0.018098675,44,0,0.498443402,6326.0,9,0,1,0,2,0
0.673544581,48,0,0.078944118,5209.0,17,0,1,0,0,0
0.140292695,40,1,0.257882376,3323.0,11,0,1,0,1,0
0.054637964,26,0,0.33409694,3200.0,3,0,0,0,0,0
0.023735313,61,0,0.245801286,6827.0,21,0,2,0,1,0
0.822377296,34,1,0.493334575,2440.0,5,1,0,1,2,1
0.398665742,42,0,0.668417712,6400.0,18,0,2,0,1,0
0.1627534,55,1,0.391984344,4570.0,13,0,1,0,2,1
0.019344872,41,0,0.054727479,6899.0,12,0,2,0,0,0
0.211456205,29,0,0.045562325,3575.0,6,0,0,0,1,0
0.0998456,42,0,0.276532,3842.0,7,0,2,0,1,0
0.456342,32,1,0.690144,2456.0,4,1,0,1,0,1
0.011254,54,0,0.112345,6533.0,12,0,1,0,2,0
0.789123,28,2,0.880123,1950.0,3,1,0,1,0,1
0.123456,68,0,0.456789,5895.0,8,0,2,0,1,0
0.521456,37,3,0.997101,3200.0,5,2,0,1,1,1
0.4362154,28,1,0.212331524,4200.0,7,0,1,0,0,1
0.1223628,35,0,0.167239273,6550.0,12,0,1,1,2,1
0.0782364,43,2,0.311450619,2800.0,6,1,0,1,1,1
0.5601933,52,1,0.433532154,8100.0,11,2,1,0,3,1
0.1849346,30,0,0.054965399,2400.0,4,0,1,0,0,0
0.3902732,45,3,0.591246399,3200.0,7,2,0,1,2,1
