season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2,0,6,9,0,2,1,1,0.56,0.5758,0.55,0.2239,60,200,260.0
4,0,10,15,0,3,1,1,0.72,0.697,0.56,0.2836,79,222,301.0
4,0,12,21,1,6,0,3,0.28,0.303,0.92,0.2537,4,26,30.0
4,0,11,12,0,1,1,1,0.64,0.6364,0.48,0.2537,35,132,167.0
4,1,12,10,0,4,1,1,0.32,0.3333,0.66,0.0,23,138,161.0
4,0,11,9,0,2,1,2,0.48,0.4848,0.45,0.2537,30,98,128.0
4,0,9,20,0,3,1,2,0.72,0.697,0.55,0.1642,62,430,492.0
3,1,7,13,0,6,0,2,0.55,0.5303,0.63,0.2836,75,220,295.0
3,1,7,14,0,4,1,1,0.56,0.5303,0.45,0.194,77,534,611.0
3,1,10,13,0,1,1,2,0.55,0.5303,0.68,0.2537,108,315,423.0
2,1,9,8,0,3,1,1,0.68,0.6364,0.55,0.1343,45,501,546.0
3,0,11,15,0,2,1,1,0.55,0.5303,0.67,0.1343,60,465,525.0
1,1,5,13,0,1,1,1,0.65,0.6212,0.55,0.1343,105,530,635.0
3,1,7,13,0,5,1,1,0.68,0.6364,0.55,0.1343,70,540,610.0
2,0,10,14,0,5,1,1,0.64,0.6212,0.46,0.1343,98,563,661.0
2,1,7,13,0,5,1,1,0.68,0.6364,0.55,0.1343,120,450,570.0
2,1,10,13,0,6,0,2,0.55,0.5303,0.63,0.1343,40,163,203.0
1,0,1,1,0,1,1,1,0.2,0.2273,0.45,0.1343,5,25,30.0
1,1,4,8,0,6,1,2,0.42,0.4091,0.56,0.194,30,320,350.0
3,1,8,12,0,2,1,1,0.72,0.697,0.55,0.194,78,520,598.0
4,1,8,17,0,3,1,1,0.76,0.7121,0.45,0.194,120,580,700.0
2,0,8,15,0,4,1,2,0.56,0.5303,0.68,0.194,25,205,230.0
1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,13,16.0
4,1,10,14,0,6,1,1,0.62,0.5909,0.78,0.1343,72,310,382.0
2,0,8,12,0,6,1,1,0.76,0.7121,0.57,0.1045,78,178,256.0
1,0,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541.0
1,1,4,12,0,6,1,1,0.62,0.5909,0.75,0.1343,40,102,142.0
2,0,7,13,0,6,1,1,0.68,0.6515,0.56,0.1343,85,317,402.0
2,0,11,6,0,4,1,1,0.45,0.4242,0.62,0.1343,7,179,186.0
2,0,8,9,0,2,1,1,0.65,0.6212,0.68,0.1642,90,501,591.0
2,0,2,8,0,3,1,1,0.42,0.3939,0.65,0.1343,10,101,111.0
2,0,11,5,0,1,1,1,0.42,0.4091,0.67,0.194,8,158,166.0
2,0,7,17,0,6,0,1,0.72,0.697,0.55,0.1642,28,68,96.0
2,0,7,15,0,2,1,1,0.68,0.6364,0.45,0.194,111,315,426.0
2,0,6,15,0,2,1,1,0.7,0.6667,0.55,0.1343,140,260,400.0
2,0,7,13,0,6,0,1,0.7,0.6667,0.6,0.2537,70,175,245.0
2,0,11,13,0,5,1,1,0.56,0.5303,0.57,0.1343,72,250,322.0
2,0,8,17,0,3,1,1,0.7,0.6515,0.45,0.3582,98,377,475.0
2,0,8,9,0,4,1,1,0.65,0.6212,0.55,0.2239,72,306,378.0
2,0,5,8,0,2,1,1,0.6,0.6061,0.65,0.1343,72,424,496.0
2,1,8,14,0,4,1,1,0.7,0.6515,0.55,0.1343,150,550,700.0
2,1,8,17,0,2,1,1,0.65,0.6212,0.55,0.194,95,421,516.0
4,0,10,18,0,6,0,1,0.5,0.4848,0.55,0.1343,82,370,452.0
2,0,8,17,0,3,1,1,0.7,0.6515,0.55,0.1343,92,517,609.0
2,1,8,17,0,2,1,1,0.7,0.6667,0.55,0.194,120,380,500.0
3,0,8,14,0,4,1,1,0.65,0.6212,0.55,0.194,92,451,543.0
3,1,7,19,0,5,1,1,0.74,0.6667,0.51,0.1642,103,385,488.0
3,0,8,14,0,1,1,1,0.7,0.6515,0.55,0.1343,62,246,308.0
4,0,12,8,0,3,1,1,0.42,0.4091,0.45,0.2537,20,120,140.0
1,0,1,0,0,6,0,2,0.2,0.2121,0.45,0.194,3,42,45.0
4,0,5,13,0,6,0,1,0.62,0.5758,0.56,0.1343,60,90,150.0
3,1,7,14,0,4,1,1,0.7,0.6515,0.55,0.2537,98,312,410.0
1,0,2,8,0,6,0,1,0.22,0.2121,0.52,0.1343,8,63,71.0
3,1,9,14,0,3,1,2,0.62,0.5909,0.61,0.194,88,356,444.0
3,0,6,12,0,2,1,1,0.72,0.697,0.52,0.194,68,267,335.0
2,0,5,10,0,2,1,2,0.64,0.6061,0.69,0.3582,36,91,127.0
1,0,5,7,0,1,1,1,0.48,0.4697,0.54,0.2537,25,102,127.0
2,0,4,12,0,3,1,2,0.52,0.4848,0.75,0.194,57,400,457.0
2,0,5,12,0,4,1,1,0.7,0.6515,0.63,0.1045,78,596,674.0
2,0,9,12,0,2,1,2,0.52,0.5,0.62,0.1343,45,365,410.0
2,0,3,12,0,2,1,1,0.5,0.4848,0.65,0.194,98,555,653.0
2,0,4,12,0,6,0,2,0.52,0.4848,0.67,0.194,62,277,339.0
2,0,4,12,0,5,1,2,0.55,0.5152,0.68,0.194,25,321,346.0
2,1,4,15,0,2,1,1,0.56,0.5303,0.65,0.1343,78,689,767.0
2,1,3,12,0,5,1,2,0.45,0.4545,0.65,0.194,75,603,678.0
2,1,9,12,0,3,1,1,0.68,0.6364,0.78,0.1642,72,642,714.0
3,1,8,16,0,1,1,2,0.78,0.7121,0.65,0.1343,95,750,845.0
1,1,4,15,0,2,1,1,0.62,0.5985,0.45,0.194,110,321,431.0
1,0,2,9,0,1,1,1,0.28,0.2576,0.38,0.2537,21,116,137.0
1,0,2,5,0,4,0,1,0.34,0.303,0.43,0.1343,8,39,47.0
3,0,8,15,0,4,1,1,0.68,0.6515,0.56,0.194,98,435,533.0
2,1,12,8,0,3,1,1,0.56,0.5303,0.47,0.194,75,345,420.0
2,1,10,8,0,4,1,1,0.52,0.5,0.61,0.1045,48,312,360.0
2,1,5,16,0,3,1,1,0.66,0.6364,0.45,0.1343,123,330,453.0
2,0,5,16,0,3,1,1,0.56,0.5303,0.45,0.1343,77,199,276.0
2,1,6,15,0,4,1,1,0.7,0.6667,0.45,0.1642,234,629,863.0
2,1,10,14,0,3,1,1,0.54,0.5455,0.48,0.194,87,412,499.0
3,0,5,8,0,3,1,2,0.6,0.5606,0.75,0.2537,52,216,268.0
1,0,1,12,0,3,1,1,0.3,0.2879,0.56,0.2537,10,150,160.0
3,0,7,15,0,4,1,1,0.7,0.6667,0.52,0.1343,85,206,291.0
1,0,2,4,0,3,0,1,0.2,0.1967,0.75,0.2537,8,47,55.0
3,0,11,8,0,6,0,2,0.55,0.5303,0.78,0.2239,10,150,160.0
3,0,10,9,0,5,1,2,0.68,0.6364,0.52,0.194,42,196,238.0
3,0,8,14,0,3,1,1,0.7,0.697,0.56,0.1642,45,215,260.0
1,0,1,0,0,6,0,1,0.2,0.2273,0.6,0.1343,0,1,1.0
3,0,8,17,0,4,1,2,0.62,0.6212,0.57,0.194,45,314,359.0
3,0,7,12,0,2,1,1,0.7,0.6667,0.55,0.1343,56,276,332.0
4,1,12,10,0,5,1,1,0.62,0.6061,0.45,0.1343,36,132,168.0
2,0,5,10,0,1,1,1,0.6,0.6061,0.55,0.194,67,183,250.0
2,0,4,12,0,1,1,2,0.42,0.4091,0.67,0.194,10,54,64.0
2,1,6,11,0,5,1,1,0.72,0.6818,0.55,0.1343,78,478,556.0
4,0,7,8,0,2,1,1,0.6,0.5606,0.8,0.1642,49,307,356.0
2,0,6,13,0,2,1,1,0.66,0.6212,0.52,0.1045,67,205,272.0
4,0,12,12,0,5,1,1,0.55,0.5303,0.51,0.2537,45,295,340.0
2,1,6,12,0,3,1,1,0.7,0.6818,0.55,0.2239,75,341,416.0
4,0,11,12,0,0,0,2,0.42,0.4091,0.75,0.1343,10,32,42.0
4,0,2,12,0,6,0,1,0.32,0.3182,0.56,0.194,8,115,123.0
2,0,10,14,0,1,1,1,0.56,0.5303,0.65,0.1343,60,201,261.0
4,1,7,14,0,5,1,1,0.72,0.6818,0.61,0.1343,100,652,752.0
1,0,12,23,1,6,0,2,0.26,0.2576,0.84,0.2537,1,5,6.0
4,0,9,16,0,6,0,1,0.62,0.5909,0.7,0.2239,89,156,245.0
4,1,11,23,0,2,1,3,0.32,0.3182,0.63,0.1045,2,89,91.0
4,1,12,18,0,6,0,3,0.32,0.3182,0.68,0.2537,12,73,85.0
2,1,5,12,0,3,1,1,0.68,0.6364,0.61,0.194,68,260,328.0
2,1,12,18,0,4,1,1,0.64,0.6212,0.47,0.194,98,512,610.0
2,1,10,18,0,6,0,2,0.56,0.5455,0.68,0.2537,85,179,264.0
4,1,9,12,0,6,0,2,0.62,0.5909,0.55,0.194,25,245,270.0
4,0,11,15,0,2,1,1,0.56,0.5455,0.54,0.1642,38,292,330.0
4,0,12,19,1,3,0,3,0.24,0.2121,0.92,0.1343,1,3,4.0
4,0,10,13,0,6,0,1,0.64,0.6061,0.72,0.1045,23,85,108.0
3,0,9,14,0,6,0,1,0.62,0.5909,0.69,0.1045,22,84,106.0
3,0,6,15,0,5,1,1,0.7,0.697,0.55,0.1642,70,610,680.0
4,0,12,7,0,3,1,1,0.32,0.3333,0.6,0.1343,10,122,132.0
4,0,11,10,0,2,1,1,0.54,0.5152,0.65,0.1343,42,422,464.0
4,1,9,11,0,2,1,1,0.72,0.697,0.65,0.1343,57,621,678.0
2,0,7,13,0,6,0,1,0.68,0.6364,0.55,0.1045,105,207,312.0
4,0,12,5,0,2,1,1,0.22,0.2121,0.56,0.1343,2,20,22.0
4,0,6,11,0,2,1,1,0.7,0.6515,0.54,0.1343,73,137,210.0
2,0,11,14,0,2,1,2,0.6,0.5758,0.58,0.2537,45,306,351.0
4,0,6,14,0,2,1,2,0.64,0.6061,0.71,0.2537,56,345,401.0
2,0,6,14,0,3,1,1,0.7,0.6667,0.55,0.1343,77,341,418.0
2,0,9,15,0,1,1,1,0.65,0.6212,0.55,0.194,72,566,638.0
2,1,5,12,0,5,1,1,0.6,0.5758,0.55,0.194,55,720,775.0
2,0,5,15,0,2,1,1,0.63,0.6061,0.49,0.1642,77,299,376.0
4,0,6,18,0,3,1,2,0.6,0.5758,0.64,0.1642,55,311,366.0
2,1,5,12,0,2,1,2,0.6,0.5758,0.63,0.1343,51,376,427.0
2,0,5,15,0,2,1,1,0.68,0.6364,0.52,0.194,65,386,451.0
2,0,5,10,0,4,1,1,0.6,0.5455,0.62,0.194,47,141,188.0
2,0,7,14,0,6,0,1,0.6,0.5455,0.48,0.1343,85,194,279.0
4,0,11,7,0,5,0,1,0.32,0.3333,0.68,0.1045,8,57,65.0
4,0,12,8,1,1,0,2,0.28,0.2576,0.84,0.2537,2,11,13.0
2,0,7,13,0,6,0,1,0.55,0.5303,0.52,0.1343,52,188,240.0
3,0,10,20,0,6,0,2,0.52,0.5,0.6,0.194,10,71,81.0
1,1,10,13,0,2,1,1,0.62,0.6061,0.58,0.1343,79,211,290.0
4,0,11,13,0,1,1,1,0.46,0.4545,0.56,0.1343,102,345,447.0
4,0,11,10,0,6,0,2,0.42,0.4091,0.67,0.1343,30,17,47.0
3,1,7,13,0,2,1,1,0.72,0.697,0.42,0.194,88,365,453.0
4,0,12,10,0,3,1,2,0.48,0.4697,0.61,0.3881,86,154,240.0
1,0,1,0,0,6,0,1,0.24,0.2879,0.81,0.0,3,10,13.0
4,1,12,23,1,6,0,3,0.3,0.303,0.92,0.1343,5,47,52.0
4,0,11,19,0,3,1,1,0.52,0.5,0.68,0.1343,59,221,280.0
3,1,9,11,0,3,1,1,0.62,0.6212,0.48,0.2537,122,588,710.0
3,0,9,15,0,4,1,1,0.64,0.6061,0.55,0.1045,78,332,410.0
2,0,9,9,0,6,0,1,0.64,0.6061,0.65,0.194,43,154,197.0
4,0,10,22,0,2,0,1,0.62,0.6061,0.58,0.1343,49,122,171.0
4,0,12,12,1,6,0,2,0.3,0.2879,0.75,0.194,5,42,47.0
2,0,5,11,0,4,0,1,0.62,0.6061,0.48,0.194,110,222,332.0
2,0,10,7,0,2,1,2,0.52,0.5,0.65,0.194,10,132,142.0
1,0,5,16,0,1,0,1,0.6,0.5758,0.55,0.1343,28,522,550.0
2,0,4,12,0,5,1,1,0.62,0.5758,0.54,0.1343,56,188,244.0
1,0,1,0,0,6,0,1,0.2,0.1818,0.8,0.1,5,52,57.0
2,0,11,13,0,6,0,2,0.46,0.4545,0.6,0.1343,57,119,176.0
2,0,10,11,0,1,1,1,0.6,0.5758,0.5,0.1343,80,200,280.0
2,0,11,13,0,6,0,1,0.52,0.5,0.63,0.194,62,138,200.0
2,0,10,12,0,2,1,2,0.66,0.6212,0.61,0.1045,45,313,358.0
2,0,4,10,0,6,0,1,0.52,0.5,0.53,0.1343,35,188,223.0
2,0,10,12,0,6,0,2,0.55,0.5152,0.53,0.1343,15,322,337.0
4,0,10,13,0,4,1,2,0.52,0.5,0.55,0.2836,38,181,219.0
3,0,7,12,0,4,1,2,0.56,0.5303,0.65,0.1343,75,289,364.0
4,0,10,12,0,3,1,2,0.48,0.4545,0.61,0.1642,15,172,187.0
4,0,10,18,1,6,0,2,0.52,0.5,0.64,0.1343,10,50,60.0
3,0,9,12,0,4,1,1,0.62,0.6061,0.48,0.194,68,231,299.0
3,1,8,9,0,5,1,1,0.74,0.697,0.7,0.0,61,337,398.0
4,1,10,14,0,1,1,2,0.56,0.5303,0.6,0.2537,77,180,257.0
2,0,4,12,0,6,0,1,0.62,0.5758,0.48,0.1343,46,137,183.0
4,0,10,18,0,6,0,3,0.46,0.4545,0.76,0.2537,8,82,90.0
3,1,8,9,0,5,1,1,0.68,0.65,0.52,0.16,50,300,350.0
2,0,6,12,0,3,1,1,0.64,0.6212,0.55,0.1343,120,315,435.0
4,0,8,12,0,6,0,2,0.62,0.5606,0.68,0.194,26,158,184.0
3,1,6,12,0,6,0,1,0.72,0.697,0.55,0.1343,150,227,377.0
4,1,7,13,0,5,1,1,0.72,0.6818,0.51,0.1343,89,432,521.0
3,1,8,12,0,5,1,2,0.62,0.5909,0.65,0.1642,45,226,271.0
2,1,9,12,0,5,1,1,0.68,0.6364,0.42,0.2537,73,335,408.0
3,0,6,12,0,2,1,1,0.64,0.6212,0.52,0.1343,100,155,255.0
3,0,8,12,0,1,1,2,0.62,0.5909,0.65,0.1343,30,181,211.0
3,1,7,13,0,5,1,1,0.68,0.6364,0.57,0.1642,156,263,419.0
3,1,8,13,0,3,1,2,0.68,0.6364,0.55,0.2239,85,311,396.0
3,1,8,12,0,4,1,1,0.78,0.7424,0.59,0.1343,72,654,726.0
1,1,7,18,0,3,1,1,0.64,0.6212,0.62,0.2537,50,336,386.0
3,0,7,16,0,5,1,1,0.72,0.6969,0.45,0.1343,103,789,892.0
3,1,9,16,0,4,1,1,0.78,0.7424,0.62,0.1343,70,305,375.0
2,0,7,13,0,4,1,2,0.62,0.6061,0.73,0.1642,20,120,140.0
2,0,7,12,0,1,1,1,0.52,0.5,0.62,0.2537,25,430,455.0
3,0,9,16,0,3,1,1,0.58,0.5606,0.72,0.194,34,482,516.0
3,1,11,17,0,6,0,2,0.58,0.5606,0.75,0.194,30,208,238.0
4,1,3,18,0,4,1,1,0.62,0.6212,0.61,0.194,74,526,600.0
3,0,8,17,0,6,0,1,0.72,0.6818,0.52,0.1343,72,289,361.0
3,1,7,14,0,6,0,1,0.74,0.7121,0.49,0.1343,70,410,480.0
1,0,5,12,0,3,1,1,0.55,0.5455,0.56,0.194,25,321,346.0
2,1,7,14,0,3,1,1,0.72,0.6818,0.45,0.1343,132,312,444.0
3,0,7,14,0,2,1,1,0.7,0.6515,0.45,0.2239,90,365,455.0
3,0,5,21,0,1,1,1,0.68,0.6364,0.55,0.194,56,200,256.0
1,0,5,7,0,3,1,1,0.56,0.5303,0.58,0.1343,70,305,375.0
3,0,7,14,0,2,1,1,0.7,0.6969,0.5,0.1343,77,208,285.0
2,0,7,14,0,1,1,2,0.63,0.6212,0.58,0.194,72,378,450.0
3,0,5,17,0,3,1,2,0.55,0.5606,0.52,0.194,58,216,274.0
3,0,7,14,0,4,1,1,0.72,0.697,0.55,0.2537,90,325,415.0
4,0,12,20,0,5,1,1,0.44,0.4394,0.51,0.194,89,395,484.0
4,0,11,20,0,2,1,1,0.48,0.4697,0.65,0.1045,12,127,139.0
3,0,11,16,0,3,1,1,0.64,0.6212,0.57,0.1343,98,378,476.0
3,0,11,7,0,2,1,1,0.5,0.4848,0.65,0.1045,15,50,65.0
3,0,8,5,0,3,1,1,0.62,0.5758,0.54,0.1343,13,44,57.0
4,1,12,19,0,1,1,2,0.45,0.4545,0.75,0.2239,46,386,432.0
2,0,4,17,0,6,0,1,0.6,0.5909,0.73,0.3284,168,215,383.0
3,1,10,14,0,4,1,2,0.65,0.6212,0.57,0.1343,92,619,711.0
3,0,10,6,0,3,1,2,0.45,0.4545,0.65,0.3582,15,211,226.0
4,0,12,20,0,3,1,1,0.56,0.5303,0.78,0.1343,52,318,370.0
4,1,12,8,0,6,0,2,0.3,0.2879,0.8,0.2537,10,90,100.0
4,0,8,15,0,5,1,1,0.78,0.7273,0.48,0.2985,70,420,490.0
4,0,11,15,0,4,1,2,0.48,0.4697,0.57,0.2537,10,111,121.0
4,0,11,15,0,3,1,2,0.42,0.4091,0.66,0.2537,20,154,174.0
4,0,8,14,0,2,1,1,0.78,0.7273,0.55,0.2836,150,320,470.0
4,0,12,7,0,4,1,1,0.36,0.3333,0.68,0.2537,12,123,135.0
4,0,11,7,0,5,1,1,0.46,0.4545,0.74,0.1343,10,82,92.0
4,1,9,18,0,6,0,1,0.72,0.697,0.61,0.2537,122,483,605.0
3,0,9,18,0,5,1,1,0.65,0.6212,0.55,0.1343,120,340,460.0
1,1,4,8,0,6,0,1,0.52,0.5,0.61,0.2537,10,100,110.0
1,0,3,8,0,5,1,1,0.4,0.4091,0.5,0.1343,10,100,110.0
4,1,9,12,0,5,1,1,0.62,0.5909,0.48,0.1642,83,642,725.0
1,0,3,10,0,6,0,2,0.45,0.4545,0.62,0.1642,40,110,150.0
4,1,8,12,0,6,0,2,0.52,0.4848,0.67,0.2239,30,173,203.0
1,1,1,0,0,4,0,2,0.3,0.2879,0.81,0.0,4,65,69.0
3,0,8,17,0,1,1,1,0.86,0.7727,0.39,0.1642,67,460,527.0
2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642,82,194,276.0
4,0,9,22,0,6,0,3,0.46,0.4545,0.56,0.2836,8,54,62.0
1,1,5,12,0,6,0,1,0.7,0.6667,0.55,0.2239,120,400,520.0
1,1,1,12,0,5,1,2,0.4,0.3939,0.55,0.194,45,350,395.0
3,0,12,8,0,6,0,2,0.32,0.303,0.8,0.2537,3,7,10.0
4,0,11,16,0,1,1,1,0.4,0.4091,0.42,0.194,35,130,165.0
4,0,8,9,0,6,1,2,0.76,0.697,0.56,0.2537,56,101,157.0
4,1,8,14,0,6,1,2,0.76,0.7424,0.62,0.194,125,246,371.0
4,0,11,8,0,6,0,1,0.42,0.4242,0.65,0.1642,10,80,90.0
4,1,8,9,0,6,1,2,0.75,0.6969,0.55,0.4179,30,219,249.0
4,0,12,23,0,5,1,1,0.45,0.4545,0.59,0.194,10,45,55.0
4,0,11,15,0,6,0,1,0.55,0.5455,0.47,0.1343,9,56,65.0
3,0,7,9,0,6,0,2,0.64,0.6061,0.63,0.194,15,65,80.0
3,1,9,7,0,6,1,1,0.68,0.6364,0.55,0.1343,22,545,567.0
3,0,11,9,0,4,1,2,0.38,0.3939,0.65,0.1343,11,115,126.0
3,1,8,17,0,5,1,2,0.78,0.7424,0.68,0.2537,102,542,644.0
3,0,8,17,0,2,1,1,0.76,0.7273,0.61,0.1045,112,715,827.0
3,0,7,12,0,4,1,2,0.7,0.6667,0.55,0.1343,125,313,438.0
3,1,8,14,0,3,1,1,0.62,0.6061,0.49,0.2836,188,449,637.0
3,0,11,14,0,4,1,1,0.52,0.5,0.54,0.1343,56,432,488.0
3,0,7,18,0,4,1,1,0.7,0.6667,0.56,0.1343,120,440,560.0
4,0,10,8,0,3,1,1,0.42,0.4242,0.65,0.1343,28,140,168.0
3,1,5,18,0,4,1,2,0.62,0.6061,0.55,0.1343,78,472,550.0
3,0,8,14,0,6,0,1,0.7,0.6515,0.55,0.194,70,380,450.0
3,1,8,13,0,2,1,1,0.68,0.6364,0.46,0.1343,98,521,619.0
1,0,5,12,0,3,1,1,0.55,0.5253,0.63,0.194,56,189,245.0
2,1,6,10,0,3,1,1,0.55,0.5253,0.48,0.1343,75,460,535.0
2,1,6,12,0,3,1,1,0.56,0.5455,0.62,0.1343,78,582,660.0
3,1,8,12,0,6,0,1,0.68,0.6364,0.55,0.1343,88,289,377.0
3,0,10,13,0,2,1,1,0.62,0.5758,0.67,0.1343,57,180,237.0
4,0,8,12,0,6,1,1,0.65,0.6212,0.6,0.1343,45,332,377.0
3,0,8,19,0,1,1,1,0.65,0.6212,0.48,0.1343,78,362,440.0
3,0,7,14,0,1,1,1,0.65,0.6212,0.55,0.1343,88,504,592.0
2,1,4,6,0,5,1,2,0.56,0.5303,0.63,0.1343,69,136,205.0
1,0,1,0,0,6,0,1,0.2,0.2121,0.8,0.0,2,14,16.0
3,0,8,12,0,6,0,1,0.72,0.697,0.47,0.1343,52,190,242.0
4,1,8,17,0,6,0,1,0.76,0.697,0.49,0.1343,97,281,378.0
2,0,11,14,0,3,1,1,0.56,0.5303,0.61,0.1045,48,245,293.0
4,0,11,12,0,4,1,1,0.32,0.3182,0.55,0.2537,25,113,138.0
2,1,6,12,0,3,1,1,0.7,0.6364,0.45,0.2537,85,335,420.0
2,0,11,9,0,4,1,1,0.44,0.4394,0.57,0.1343,42,265,307.0
2,0,5,12,0,6,0,1,0.64,0.6061,0.55,0.1343,72,159,231.0
4,1,9,12,0,6,1,1,0.62,0.5909,0.68,0.1343,98,531,629.0
2,0,11,12,0,1,1,1,0.48,0.4545,0.56,0.1343,45,212,257.0
1,0,5,12,0,3,1,1,0.55,0.5303,0.65,0.1343,45,320,365.0
2,0,9,12,0,6,0,2,0.55,0.5455,0.68,0.1343,50,60,110.0
1,0,8,2,0,4,1,2,0.62,0.6061,0.81,0.194,25,120,145.0
2,0,9,12,0,5,1,1,0.62,0.5985,0.45,0.1642,88,355,443.0
3,1,11,8,0,5,1,2,0.58,0.5455,0.54,0.1343,50,205,255.0
1,0,1,0,0,6,0,1,0.2,0.1818,0.7,0.1343,3,13,16.0
2,1,11,8,0,6,0,2,0.42,0.4167,0.56,0.2537,30,111,141.0
1,1,11,12,0,3,1,1,0.56,0.5303,0.6,0.1642,120,458,578.0
2,1,11,12,0,3,1,1,0.54,0.5152,0.45,0.194,80,350,430.0
2,0,9,8,0,5,1,1,0.52,0.4848,0.72,0.1343,60,410,470.0
4,0,7,14,0,4,1,2,0.62,0.5909,0.61,0.194,79,433,512.0
4,0,11,8,0,3,1,2,0.48,0.4545,0.6,0.2239,10,120,130.0
4,0,6,8,0,2,1,1,0.65,0.6212,0.55,0.1343,50,259,309.0
4,0,11,3,0,6,0,1,0.28,0.2879,0.7,0.1343,3,10,13.0
4,0,6,8,0,2,1,1,0.62,0.5758,0.56,0.1343,49,252,301.0
4,0,7,12,0,5,1,1,0.62,0.5985,0.53,0.2537,56,296,352.0
4,0,5,13,0,2,1,1,0.7,0.6667,0.57,0.1343,65,298,363.0
3,0,6,8,0,2,1,2,0.65,0.6212,0.58,0.1343,30,345,375.0
2,1,7,16,0,2,1,1,0.62,0.5758,0.55,0.1343,100,525,625.0
4,0,7,16,0,2,1,1,0.78,0.7424,0.55,0.194,45,400,445.0
2,0,8,10,0,3,1,1,0.62,0.6061,0.61,0.1343,68,234,302.0
2,1,8,7,0,3,1,1,0.62,0.5985,0.63,0.2537,76,302,378.0
2,0,6,12,0,3,1,1,0.55,0.5455,0.68,0.2537,110,321,431.0
2,1,8,7,0,3,1,1,0.62,0.6061,0.58,0.1343,54,168,222.0
2,1,8,9,0,3,1,1,0.62,0.6061,0.55,0.194,78,302,380.0
2,1,8,7,0,3,1,1,0.52,0.5152,0.59,0.1343,65,212,277.0
2,0,3,9,0,6,0,1,0.42,0.4242,0.61,0.1343,30,127,157.0
4,1,8,17,0,5,1,1,0.62,0.5909,0.62,0.1045,70,568,638.0
2,1,8,9,0,3,1,1,0.62,0.5985,0.55,0.1343,92,312,404.0
4,0,12,21,0,6,0,1,0.55,0.5152,0.42,0.1343,25,35,60.0
1,1,2,12,0,6,0,1,0.4,0.3939,0.65,0.194,25,100,125.0
4,1,9,14,0,1,1,1,0.62,0.5909,0.59,0.1343,80,690,770.0
4,0,12,5,0,6,0,1,0.3,0.2879,0.65,0.1045,7,13,20.0
4,0,8,12,0,2,1,2,0.7,0.6818,0.62,0.194,78,380,458.0
4,1,8,16,0,4,1,1,0.78,0.7273,0.57,0.1642,160,490,650.0
3,1,10,12,0,6,0,1,0.62,0.6061,0.65,0.194,30,400,430.0
4,0,8,12,0,6,0,1,0.62,0.5909,0.67,0.194,52,377,429.0
4,1,10,16,0,2,1,1,0.62,0.6061,0.6,0.2537,150,670,820.0
3,1,8,12,0,5,1,1,0.72,0.697,0.56,0.2537,89,510,599.0
1,0,10,12,0,2,1,2,0.5,0.4848,0.6,0.2239,20,120,140.0
4,0,8,16,0,6,0,1,0.7,0.6667,0.58,0.1343,19,138,157.0
1,0,2,8,0,3,1,1,0.42,0.4091,0.64,0.2239,10,100,110.0
3,0,8,12,0,4,1,1,0.7,0.6515,0.65,0.194,90,234,324.0
3,0,7,8,0,1,1,2,0.62,0.5758,0.75,0.2836,68,112,180.0
3,0,8,12,0,2,1,1,0.62,0.6212,0.55,0.1642,57,192,249.0
2,0,7,12,0,3,1,1,0.68,0.6364,0.62,0.1343,98,201,299.0
3,1,7,8,0,2,1,1,0.68,0.6515,0.45,0.1343,86,337,423.0
4,0,8,19,0,4,1,1,0.72,0.697,0.56,0.1343,92,413,505.0
3,0,7,18,0,2,1,1,0.7,0.6515,0.46,0.2537,110,432,542.0
1,0,3,7,0,4,1,1,0.4,0.4091,0.76,0.1343,11,58,69.0
3,0,8,13,0,1,1,1,0.72,0.697,0.64,0.2537,56,312,368.0
1,0,5,10,0,4,1,1,0.62,0.5455,0.72,0.194,31,256,287.0
4,0,10,8,0,5,1,1,0.52,0.4848,0.85,0.2537,8,38,46.0
3,0,8,12,0,6,0,1,0.7,0.697,0.65,0.2537,50,210,260.0
3,0,11,6,0,1,1,1,0.36,0.3485,0.68,0.2239,12,98,110.0
4,0,10,23,0,5,1,2,0.44,0.4394,0.72,0.194,15,99,114.0
1,0,5,8,0,2,1,2,0.56,0.5303,0.83,0.2836,24,435,459.0
4,0,10,6,0,6,0,1,0.3,0.2879,0.74,0.194,5,42,47.0
4,1,11,9,0,6,0,3,0.22,0.2121,0.77,0.2537,5,17,22.0
2,1,7,12,0,4,1,2,0.7,0.6515,0.55,0.2985,68,433,501.0
2,0,7,14,0,1,1,1,0.76,0.7121,0.48,0.1343,95,402,497.0
2,1,7,13,0,4,1,1,0.68,0.6364,0.52,0.1343,98,521,619.0
2,1,8,12,0,6,0,1,0.62,0.6061,0.49,0.1343,105,295,400.0
2,1,7,19,0,3,1,1,0.68,0.6364,0.57,0.1343,88,429,517.0
3,0,7,14,0,4,1,1,0.6,0.5606,0.52,0.2239,67,354,421.0
2,1,4,12,0,3,1,1,0.62,0.5909,0.49,0.194,78,512,590.0
2,0,9,12,0,4,1,1,0.62,0.5909,0.55,0.2836,67,341,408.0
