lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
2978.0,91.0,150.0,120.0,240.0,90.0,160.9372,130.4785,38.2091,69.3306,51.5542,120.0,120.0,1862.0,120.0,0.1723,0.2016,0.0223,8,4,1
3978.0,123.0,120.0,180.0,300.0,150.0,185.9067,100.2642,61.7398,49.2378,62.8743,180.0,180.0,2301.0,180.0,0.1847,0.2274,0.0327,7,2,1
6532.0,199.0,139.0,179.0,258.0,119.0,174.9921,233.6124,60.7656,82.4578,72.9135,179.0,179.0,0.0,0.0,0.2145,0.1612,0.0281,6,2,1
8123.0,250.0,119.0,80.0,179.0,139.0,104.7496,135.9546,69.7725,36.5876,49.1267,80.0,80.0,0.0,0.0,0.0905,0.2193,0.0197,9,4,1
5427.0,159.0,99.0,139.0,139.0,139.0,203.5675,119.0334,170.4983,69.8721,86.6034,139.0,139.0,0.0,0.0,0.1824,0.0913,0.0426,3,1,0
1174.0,36.0,139.0,139.0,199.0,139.0,107.6572,228.3095,83.1734,41.7971,50.8836,139.0,139.0,0.0,0.0,0.1018,0.3402,0.0154,8,3,1
4367.0,134.0,127.0,197.0,266.0,168.0,221.3215,83.0456,168.9273,46.8106,63.4558,266.0,133.0,0.0,0.0,0.1569,0.2148,0.0163,3,1,1
5535.0,168.0,189.0,109.0,109.0,189.0,218.8973,121.7561,117.3824,78.0967,81.9468,109.0,109.0,0.0,0.0,0.1728,0.1586,0.0325,3,4,0
4231.0,127.0,148.0,78.0,78.0,78.0,107.4936,98.7563,46.3661,68.2212,67.1787,78.0,78.0,0.0,0.0,0.1981,0.1876,0.0257,1,3,0
4600.0,145.0,139.0,159.0,159.0,139.0,298.7302,102.3567,197.4207,86.1105,87.2876,159.0,159.0,0.0,0.0,0.1875,0.1516,0.0249,2,1,0
4801.0,148.0,159.0,100.0,200.0,159.0,205.2201,98.1077,306.9024,61.4796,33.1283,200.0,100.0,0.0,0.0,0.1756,0.0864,0.0155,3,5,1
7497.0,228.0,179.0,199.0,298.0,159.0,152.8943,92.4052,112.3532,87.5489,83.2647,298.0,149.0,0.0,0.0,0.2263,0.1451,0.0356,6,3,1
5623.0,169.0,100.0,159.0,318.0,159.0,138.4464,195.9137,52.0354,84.6603,78.2356,318.0,159.0,0.0,0.0,0.0927,0.1213,0.0272,4,7,1
4237.0,132.0,80.0,139.0,139.0,100.0,112.7297,82.2071,65.3678,48.9345,50.8029,139.0,139.0,0.0,0.0,0.1416,0.0986,0.0123,2,6,0
7642.0,236.0,159.0,139.0,278.0,179.0,134.8709,133.6084,68.5176,61.9541,51.0746,278.0,139.0,0.0,0.0,0.1927,0.1634,0.0215,4,8,1
5000.0,150.0,200.0,150.0,300.0,200.0,250.0,100.0,300.0,50.0,25.0,300.0,150.0,1000.0,300.0,0.2,0.1,0.03,3,4,1
7000.0,200.0,100.0,180.0,180.0,200.0,180.0,120.0,250.0,40.0,20.0,180.0,180.0,800.0,200.0,0.15,0.2,0.02,4,5,1
5093.0,156.0,200.0,140.0,300.0,180.0,250.3245,150.1357,50.0246,70.4832,80.2371,300.0,150.0,1200.0,100.0,0.2158,0.0956,0.0357,3,2,1
1057.0,30.0,120.0,180.0,250.0,160.0,220.6843,160.9045,85.2915,55.9876,66.2113,250.0,125.0,800.0,80.0,0.1506,0.1257,0.0201,4,3,1
3152.0,97.0,140.0,160.0,220.0,180.0,180.7921,130.4187,75.0456,60.8994,50.7551,220.0,110.0,600.0,60.0,0.1923,0.1078,0.0256,2,1,1
7124.0,215.0,180.0,150.0,200.0,170.0,160.9274,140.2716,80.4123,57.1024,63.8918,200.0,100.0,500.0,50.0,0.1785,0.1193,0.0302,5,3,1
7764.0,237.0,279.0,99.0,159.0,119.0,256.4968,123.5909,56.8791,67.2605,71.0304,119.0,119.0,0.0,0.0,0.2456,0.1784,0.0123,5,3,1
8899.0,278.0,99.0,179.0,179.0,139.0,213.6194,169.3096,167.3768,82.4224,78.3618,179.0,179.0,0.0,0.0,0.1076,0.2963,0.0197,6,1,1
4422.0,137.0,199.0,179.0,338.0,159.0,421.8342,88.1061,198.4136,42.6771,73.9796,338.0,169.0,0.0,0.0,0.1369,0.2369,0.0222,3,1,1
10603.0,325.0,179.0,179.0,358.0,179.0,144.9851,200.6029,190.8034,56.9352,58.8394,358.0,179.0,17765.0,0.0,0.1841,0.1784,0.0145,5,3,1
4356.0,136.0,279.0,159.0,159.0,159.0,31.6543,127.8961,72.0356,56.9468,57.2306,159.0,159.0,0.0,0.0,0.2813,0.1517,0.0253,2,4,0
6090.0,180.0,159.0,139.0,278.0,179.0,204.5153,98.6268,145.0552,59.6029,36.5308,278.0,139.0,0.0,0.0,0.2126,0.0921,0.0269,2,3,0
10564.0,323.0,99.0,139.0,338.0,159.0,334.8918,65.307,426.9333,89.8693,65.0173,338.0,169.0,0.0,0.0,0.1872,0.2847,0.1576,4,1,1
4418.0,136.0,179.0,179.0,358.0,179.0,624.838,180.1,701.4556,89.4707,181.4084,437.0,218.5,17794.0,0.0,0.1977,0.2442,0.0164,2,1,1
9854.0,304.0,139.0,100.0,100.0,219.0,167.4701,102.3035,96.3379,72.94,84.5725,100.0,100.0,0.0,1194.0,0.049,0.1625,0.0081,2,2,1
6354.0,191.0,198.0,299.0,299.0,258.0,186.3782,221.9014,213.4568,75.9825,92.7661,299.0,299.0,79.0,0.0,0.1675,0.1349,0.0204,3,4,1
4013.0,127.0,189.0,189.0,189.0,99.0,134.5712,99.4307,89.5237,33.2165,44.3197,189.0,189.0,0.0,0.0,0.0926,0.1653,0.0369,5,2,0
9032.0,283.0,289.0,189.0,189.0,199.0,99.7321,223.0763,201.6495,95.3406,79.3089,189.0,189.0,0.0,0.0,-0.0617,0.2114,0.0282,2,3,1
3852.0,123.0,199.0,299.0,299.0,299.0,187.2971,99.8592,259.8897,56.7741,77.5532,299.0,299.0,0.0,0.0,0.0938,0.1895,0.0347,4,1,0
8141.0,250.0,249.0,79.0,179.0,89.0,183.4058,106.2368,390.2013,87.2586,73.7805,179.0,89.5,0.0,0.0,0.1414,0.1012,0.0436,3,3,1
1964.0,63.0,159.0,219.0,219.0,319.0,110.3771,143.3282,245.9924,84.5994,85.9852,219.0,219.0,0.0,0.0,-0.3155,0.1245,0.0084,3,1,0
281.0,10.0,219.0,159.0,159.0,179.0,132.9113,106.7723,161.8499,54.2857,57.3851,159.0,159.0,178.0,0.0,0.0971,0.2317,0.0313,7,3,1
5123.0,157.0,80.0,99.0,99.0,80.0,121.7354,157.8307,191.1964,51.9623,43.2024,99.0,99.0,0.0,0.0,0.1387,0.1039,0.0287,7,3,0
4915.0,152.0,159.0,139.0,278.0,179.0,210.3617,102.7326,38.9823,93.7206,77.6161,278.0,139.0,0.0,0.0,0.1548,0.2321,0.0354,3,2,1
6769.0,203.0,119.0,199.0,378.0,139.0,288.0462,165.7097,47.6134,96.1355,99.0173,318.0,159.0,0.0,0.0,0.1185,0.1998,0.0291,5,3,1
5544.0,169.0,239.0,159.0,159.0,99.0,195.2431,107.8322,104.2332,86.5024,80.1615,159.0,159.0,0.0,0.0,0.1163,0.1623,0.0183,4,2,1
7896.0,246.0,139.0,199.0,199.0,199.0,133.2907,86.5294,89.4509,58.3222,57.9504,199.0,199.0,0.0,0.0,0.1349,0.1796,0.0292,3,1,1
1023.0,33.0,119.0,119.0,119.0,159.0,234.1358,153.3296,45.9026,86.9724,73.2634,119.0,119.0,0.0,0.0,0.1259,0.2193,0.0214,2,3,1
3695.0,113.0,159.0,179.0,318.0,239.0,221.8943,127.6431,148.2478,72.3194,89.1025,298.0,149.0,1829.0,319.0,0.1582,0.2121,0.0203,6,4,1
7281.0,225.0,99.0,179.0,179.0,199.0,119.3266,173.7244,144.9037,76.9046,75.0218,179.0,179.0,775.0,0.0,0.2091,0.1656,0.0277,7,2,1
7788.0,237.0,179.0,159.0,159.0,139.0,299.7047,82.0737,346.0704,76.8845,80.9151,159.0,159.0,0.0,0.0,0.1245,0.1873,0.0285,5,1,1
7234.0,224.0,179.0,159.0,338.0,139.0,219.5678,133.0723,54.6615,68.2413,79.8464,159.0,159.0,278.0,0.0,0.1867,0.1656,0.0269,4,3,1
6967.0,210.0,120.0,130.0,130.0,120.0,160.275,125.7932,90.071,66.3928,70.0341,130.0,130.0,2157.0,130.0,0.2714,0.2065,0.0204,9,4,1
4653.0,137.0,90.0,140.0,140.0,130.0,180.4203,138.5795,211.8028,71.3531,78.2097,140.0,140.0,2049.0,180.0,0.3241,0.2704,0.0157,8,2,1
5828.0,175.0,130.0,90.0,200.0,150.0,100.1656,182.733,91.2437,38.678,45.9173,200.0,100.0,0.0,0.0,0.1235,0.0891,0.0301,3,5,1
7591.0,232.0,110.0,150.0,150.0,140.0,202.0847,130.8196,55.6773,37.6229,30.0148,150.0,150.0,0.0,0.0,0.1869,0.2456,0.0356,7,1,1
6341.0,197.0,99.0,119.0,189.0,139.0,260.7845,123.4974,342.6034,95.6269,77.8711,189.0,94.5,0.0,1390.0,0.1629,0.2039,0.0157,6,2,1
2859.0,86.0,159.0,139.0,339.0,179.0,126.2206,193.8741,268.0263,81.0354,68.3164,339.0,169.5,0.0,0.0,0.1743,0.2853,0.0676,7,1,1
1198.0,43.0,99.0,119.0,119.0,119.0,173.9203,112.8649,57.7136,70.8319,87.1341,119.0,119.0,0.0,0.0,0.1898,0.1297,0.01,3,5,0
6826.0,204.0,119.0,139.0,139.0,139.0,126.0994,184.7192,65.2932,73.8938,94.5634,139.0,139.0,0.0,139.0,0.2236,0.3057,0.0276,2,5,1
6254.0,196.0,179.0,119.0,238.0,119.0,195.3944,99.4528,104.8621,60.7325,57.1407,238.0,119.0,0.0,0.0,0.1981,0.1478,0.0468,7,2,1
5372.0,163.0,99.0,139.0,238.0,119.0,132.5216,193.8862,191.3504,90.7036,79.9241,238.0,119.0,0.0,0.0,0.2818,0.1555,0.0157,9,4,1
7412.0,227.0,139.0,259.0,259.0,139.0,117.1267,88.3413,91.4632,99.2112,98.3864,259.0,259.0,0.0,0.0,0.2169,0.2296,0.0289,6,5,1
7685.0,237.0,99.0,99.0,99.0,159.0,88.2684,214.4365,153.0434,82.4791,92.0336,99.0,99.0,0.0,0.0,0.1659,0.1108,0.0063,5,2,0
4610.0,141.0,80.0,119.0,159.0,139.0,153.2078,183.0417,86.5191,76.0571,83.6724,278.0,139.0,0.0,0.0,0.2652,0.1801,0.0197,7,1,1
5204.0,156.0,119.0,159.0,159.0,99.0,88.7394,112.5892,49.2285,68.1297,71.2596,159.0,159.0,1490.0,119.0,0.2014,0.1565,0.0183,3,4,1
4936.0,151.0,119.0,99.0,198.0,129.0,88.5471,186.9297,89.4366,102.8893,98.2349,198.0,99.0,0.0,0.0,0.1743,0.2874,0.0369,5,1,1
3320.0,100.0,159.0,139.0,139.0,129.0,101.5824,120.9908,71.5782,89.9947,92.6721,139.0,139.0,0.0,0.0,0.3917,0.1511,0.0174,2,1,1
7694.0,236.0,159.0,199.0,398.0,99.0,101.3789,168.9342,68.3537,86.9405,72.3952,398.0,199.0,0.0,0.0,0.2258,0.2894,0.0319,7,5,1
8967.0,276.0,199.0,99.0,398.0,299.0,120.3846,98.0153,189.4683,39.2851,38.3469,398.0,199.0,0.0,0.0,0.3103,0.4852,0.0209,9,2,1
1132.0,40.0,119.0,139.0,119.0,119.0,325.9234,205.7401,137.8892,99.1278,102.0495,179.0,89.5,521.0,119.0,0.2586,0.3079,0.0253,5,4,1
8874.0,274.0,119.0,139.0,279.0,159.0,207.8134,178.2226,142.5596,89.1637,78.3925,279.0,139.5,0.0,0.0,0.1654,0.2965,0.0376,6,3,1
5807.0,177.0,119.0,179.0,199.0,99.0,195.0273,166.2096,66.9378,49.4223,66.4467,179.0,179.0,0.0,0.0,0.2143,0.3918,0.0138,3,6,1
3054.0,94.0,179.0,139.0,278.0,139.0,102.4059,97.6915,107.1993,73.3189,87.8112,278.0,139.0,0.0,0.0,0.2767,0.3166,0.0215,6,1,1
7243.0,223.0,120.0,97.0,192.0,127.0,182.9871,139.5034,136.2207,78.4092,46.9923,192.0,96.0,1892.0,265.0,0.2114,0.1987,0.0246,9,3,1
4861.0,148.0,110.0,155.0,155.0,110.0,137.4685,155.2397,74.9221,85.7112,40.0237,155.0,155.0,0.0,0.0,0.1932,0.2843,0.0291,2,4,0
8189.0,253.0,96.0,96.0,96.0,127.0,216.7941,142.4329,98.3756,69.4917,67.5087,96.0,96.0,0.0,0.0,0.1765,0.1301,0.0232,3,4,1
6517.0,195.0,107.0,107.0,107.0,107.0,165.3218,140.7542,79.4568,51.2942,38.6724,107.0,107.0,0.0,0.0,0.2174,0.2547,0.0254,10,6,1
8535.0,267.0,179.0,179.0,358.0,179.0,245.7093,112.3027,447.7239,88.9912,175.8037,358.0,179.0,0.0,0.0,0.2384,0.2949,0.0169,5,3,1
4042.0,125.0,119.0,139.0,139.0,139.0,152.8769,111.5948,148.3923,64.9017,71.1589,139.0,139.0,0.0,0.0,0.3897,0.2736,0.0174,3,5,0
6812.0,204.0,139.0,139.0,278.0,139.0,89.4424,100.0156,105.7721,79.3192,84.4515,278.0,139.0,0.0,0.0,0.1871,0.2417,0.0255,9,4,1
3141.0,104.0,179.0,199.0,378.0,159.0,125.4938,88.5792,305.6728,77.3306,85.4639,378.0,189.0,0.0,0.0,0.2568,0.3182,0.0253,3,2,1
4923.0,150.0,0.0,179.0,179.0,179.0,0.0,145.7693,0.0,86.9601,70.2041,179.0,179.0,0.0,0.0,0.2423,0.2986,0.0231,8,1,1
2758.0,84.0,219.0,139.0,139.0,259.0,119.3325,66.7271,115.4123,20.2485,26.6833,139.0,139.0,0.0,0.0,1.4612,1.3812,0.0337,1,2,0
2058.0,63.0,179.0,139.0,179.0,99.0,238.6052,130.6801,39.5285,28.6719,42.8132,179.0,179.0,0.0,0.0,0.2345,0.1452,0.0189,5,3,1
3902.0,120.0,99.0,119.0,119.0,139.0,109.9083,152.8938,56.3791,32.9083,25.8046,119.0,119.0,0.0,0.0,0.1765,0.2874,0.0112,6,2,0
1092.0,33.0,159.0,179.0,179.0,139.0,108.9103,195.4825,43.0203,21.3254,29.4389,179.0,179.0,0.0,0.0,0.2163,0.1476,0.0227,9,4,0
6842.0,205.0,119.0,179.0,179.0,139.0,117.7064,229.7353,68.0513,47.8976,51.7482,179.0,179.0,0.0,0.0,0.1945,0.1239,0.0136,10,6,1
9278.0,299.0,119.0,199.0,139.0,179.0,117.4893,192.6582,227.5293,112.8377,43.6826,219.0,109.5,0.0,0.0,0.2297,0.1134,0.0187,3,4,1
5496.0,165.0,139.0,119.0,358.0,139.0,304.6718,180.0076,202.0514,83.8085,85.4606,477.0,238.5,23378.0,0.0,0.1895,0.2746,0.0339,10,5,1
8010.0,249.0,139.0,199.0,159.0,159.0,122.5307,156.5583,69.0364,79.4037,70.6832,358.0,179.0,0.0,0.0,0.1479,0.1176,0.0296,9,6,1
7753.0,239.0,119.0,139.0,179.0,159.0,143.2806,115.0942,78.3254,61.8261,42.4238,318.0,159.0,0.0,0.0,0.2062,0.1397,0.0288,7,4,1
3812.0,115.0,89.0,80.0,179.0,139.0,200.8976,110.2743,98.1582,49.5834,76.4381,179.0,89.5,0.0,0.0,0.2493,0.1876,0.0193,6,3,1
5723.0,173.0,239.0,109.0,219.0,109.0,90.3018,147.8602,77.3193,59.7155,87.0366,219.0,109.5,0.0,0.0,0.1612,0.2213,0.0147,3,2,1
6530.0,197.0,139.0,159.0,259.0,99.0,138.2981,158.0294,39.6321,62.5138,92.7565,159.0,159.0,1798.0,159.0,0.1746,0.1873,0.0274,10,5,1
2917.0,91.0,119.0,80.0,199.0,139.0,147.1321,85.2492,125.9843,58.2261,93.3207,199.0,99.5,0.0,0.0,0.2109,0.2344,0.0268,5,4,1
7268.0,226.0,142.0,138.0,138.0,148.0,199.0421,97.4638,100.1321,69.0451,84.1238,138.0,138.0,0.0,0.0,0.2539,0.1748,0.0272,6,3,1
7632.0,235.0,99.0,159.0,159.0,179.0,187.9185,101.7296,153.0282,70.2234,59.3257,159.0,159.0,0.0,0.0,-0.0309,0.1482,0.0353,3,5,1
8414.0,251.0,199.0,119.0,199.0,178.0,187.5317,54.9408,70.1429,77.8053,78.3092,199.0,99.5,0.0,0.0,-0.4321,0.2947,0.0157,9,2,1
5448.0,163.0,129.0,179.0,179.0,179.0,182.1466,138.2124,146.0433,76.2089,73.8401,179.0,179.0,0.0,0.0,0.2946,0.1469,0.0187,6,2,0
7162.0,221.0,120.0,160.0,240.0,100.0,210.4634,80.1546,193.8347,75.2803,73.4158,160.0,160.0,0.0,0.0,0.0941,0.1656,0.0221,6,3,0
8541.0,265.0,140.0,200.0,200.0,120.0,240.1991,100.3258,180.4934,80.1068,78.5105,200.0,200.0,0.0,0.0,0.1352,0.2204,0.0297,9,2,0
7972.0,244.0,120.0,160.0,160.0,140.0,230.6175,90.2347,203.1129,76.9203,74.2136,160.0,160.0,0.0,0.0,0.1083,0.1508,0.0253,8,4,0
9163.0,287.0,99.0,100.0,100.0,99.0,432.5627,68.0625,520.9223,92.0122,76.7919,100.0,100.0,0.0,0.0,0.3167,0.2002,0.0102,8,1,1
5758.0,181.0,128.0,249.0,249.0,179.0,201.7456,167.3724,115.4367,72.8042,66.2098,249.0,124.5,0.0,0.0,0.1843,0.0971,0.0304,6,3,1
3902.0,118.0,139.0,179.0,179.0,139.0,93.4862,242.5026,205.8152,82.7733,76.9134,179.0,179.0,0.0,0.0,0.2859,0.0823,0.0192,1,2,0
1190.0,37.0,159.0,80.0,80.0,80.0,179.2849,84.9282,191.4172,66.5331,65.2135,80.0,80.0,0.0,0.0,0.2391,0.0727,0.0133,9,2,0
5809.0,181.0,249.0,249.0,249.0,249.0,119.5052,209.6123,180.2947,75.9936,78.7729,249.0,249.0,0.0,0.0,0.1412,0.1284,0.0176,7,2,0
9163.0,287.0,99.0,100.0,100.0,99.0,432.5627,68.0625,520.9223,92.0122,76.7919,100.0,100.0,0.0,0.0,0.3167,0.2002,0.0102,8,1,1
5382.0,162.0,179.0,318.0,318.0,278.0,176.1817,151.2878,170.0471,7.9057,9.9247,318.0,318.0,0.0,0.0,0.0537,0.0917,0.0398,5,2,0
6853.0,206.0,99.0,99.0,99.0,199.0,108.0012,199.6246,79.712,60.1103,79.3804,99.0,99.0,1409.0,99.0,0.1279,0.0869,0.043,3,5,0
10564.0,323.0,99.0,139.0,338.0,159.0,334.8918,65.307,426.9333,89.8693,65.0173,338.0,169.0,0.0,0.0,0.1872,0.2847,0.1576,4,1,1
6623.0,197.0,159.0,80.0,159.0,179.0,240.6956,82.7942,45.0217,31.9878,18.0634,159.0,80.0,0.0,0.0,0.1363,0.0518,0.0222,6,5,1
8462.0,262.0,239.0,139.0,199.0,179.0,153.7246,66.0418,89.4833,68.0271,74.4194,199.0,99.5,0.0,0.0,0.2837,0.2066,0.0134,9,1,1
4381.0,135.0,179.0,99.0,139.0,99.0,88.2852,187.8406,14.6682,77.4922,67.3586,139.0,69.5,0.0,0.0,0.0496,0.1419,0.0189,1,5,1
9467.0,292.0,159.0,99.0,99.0,99.0,120.8673,93.5702,54.4954,63.4082,79.8713,99.0,99.0,0.0,0.0,0.3426,0.0784,0.0216,10,1,0
9654.0,307.0,99.0,109.0,219.0,98.0,250.1342,96.7873,185.0426,78.0029,61.4528,219.0,109.0,0.0,0.0,0.2346,0.1426,0.0266,3,4,1
10123.0,318.0,139.0,89.0,209.0,139.0,158.2876,102.4811,129.6845,86.3797,63.0224,209.0,104.0,0.0,0.0,0.1936,0.1657,0.0351,6,3,1
7496.0,236.0,139.0,99.0,139.0,80.0,162.7105,144.6826,92.6574,68.4221,69.1985,139.0,139.0,0.0,0.0,0.3052,0.2811,0.0144,7,1,1
9944.0,312.0,99.0,120.0,120.0,139.0,234.8921,86.0044,149.0302,69.1002,59.9232,120.0,120.0,0.0,0.0,0.2673,0.1289,0.0223,2,2,1
6745.0,203.0,179.0,319.0,319.0,219.0,215.4892,139.2034,120.3456,93.0287,72.6954,319.0,159.0,0.0,0.0,0.2415,0.1263,0.0235,6,2,1
1098.0,35.0,99.0,159.0,378.0,99.0,158.7032,190.0237,71.8241,64.3409,36.7024,378.0,126.0,0.0,0.0,0.1346,0.0762,0.0318,3,3,1
7911.0,241.0,239.0,80.0,80.0,80.0,253.5783,65.0424,77.7135,91.7436,71.8802,80.0,80.0,0.0,0.0,0.0841,0.1791,0.0156,7,3,1
3630.0,111.0,99.0,199.0,199.0,99.0,148.9212,219.7468,99.0001,83.6294,79.0847,199.0,199.0,0.0,0.0,0.1782,0.2712,0.0212,5,5,0
9468.0,297.0,89.0,159.0,159.0,129.0,207.3754,64.2992,316.4052,59.7268,79.2261,159.0,79.5,179.0,0.0,0.1137,0.0843,0.0241,6,4,0
5795.0,175.0,89.0,109.0,109.0,179.0,184.9226,82.0915,196.0133,54.8497,41.1306,109.0,109.0,0.0,0.0,0.1912,0.0926,0.0344,1,2,0
10379.0,319.0,109.0,169.0,169.0,109.0,111.4035,205.6743,249.3677,85.2115,67.4023,169.0,169.0,0.0,0.0,0.1467,0.2423,0.0168,3,4,0
7686.0,237.0,109.0,109.0,109.0,179.0,244.0273,69.6247,281.7506,60.4387,56.6092,109.0,109.0,0.0,0.0,0.1759,0.1357,0.0209,6,1,0
9764.0,301.0,105.0,208.0,208.0,208.0,293.7598,108.7659,419.0674,97.4453,72.8574,208.0,104.0,1241.0,208.0,0.2358,0.1801,0.0451,6,2,1
1120.0,35.0,157.0,112.0,112.0,112.0,121.5076,198.4824,199.9461,82.4138,89.0482,112.0,112.0,0.0,0.0,0.1367,0.2876,0.0195,9,1,0
8844.0,273.0,102.0,245.0,245.0,245.0,208.7413,141.6692,104.9201,51.3835,35.8401,245.0,122.0,0.0,0.0,0.2892,0.2769,0.0232,3,5,1
12434.0,381.0,117.0,125.0,215.0,215.0,327.8102,96.8467,375.4063,65.9241,69.3802,215.0,107.5,0.0,0.0,0.2079,0.1418,0.0156,8,2,1
9163.0,287.0,99.0,100.0,100.0,99.0,432.5627,68.0625,520.9223,92.0122,76.7919,100.0,100.0,0.0,0.0,0.3167,0.2002,0.0102,8,1,1
5382.0,162.0,179.0,318.0,318.0,278.0,176.1817,151.2878,170.0471,7.9057,9.9247,318.0,318.0,0.0,0.0,0.0537,0.0917,0.0398,5,2,0
6853.0,206.0,99.0,99.0,99.0,199.0,108.0012,199.6246,79.712,60.1103,79.3804,99.0,99.0,1409.0,99.0,0.1279,0.0869,0.043,3,5,0
10564.0,323.0,99.0,139.0,338.0,159.0,334.8918,65.307,426.9333,89.8693,65.0173,338.0,169.0,0.0,0.0,0.1872,0.2847,0.1576,4,1,1
5236.0,156.0,140.0,100.0,200.0,120.0,180.234,150.678,100.1234,80.7654,90.5678,100.0,100.0,300.0,200.0,0.1245,0.135,0.029,7,2,1
7692.0,233.0,120.0,180.0,180.0,120.0,150.345,180.234,90.7654,60.345,70.1234,180.0,180.0,250.0,180.0,0.145,0.125,0.03,5,4,1
845.0,27.0,160.0,80.0,80.0,160.0,100.345,200.345,70.3456,90.4567,80.2345,80.0,80.0,50.0,150.0,0.13,0.14,0.028,4,3,0
1024.0,32.0,180.0,120.0,120.0,180.0,250.678,100.123,110.234,70.567,60.123,120.0,120.0,100.0,120.0,0.155,0.16,0.031,5,2,1
3220.0,98.0,130.0,150.0,150.0,130.0,170.345,130.345,80.2345,90.345,80.4567,150.0,150.0,200.0,130.0,0.135,0.125,0.027,3,4,0
7821.0,244.0,120.0,150.0,240.0,100.0,145.3212,160.5789,56.7897,67.4321,70.1234,150.0,150.0,2200.0,150.0,0.1458,0.1654,0.0332,11,4,1
987.0,31.0,230.0,90.0,90.0,90.0,378.2718,120.5874,238.5624,157.0234,160.9312,90.0,90.0,0.0,0.0,0.0123,0.1241,0.0091,5,4,1
5632.0,178.0,90.0,90.0,90.0,110.0,303.425,127.9867,212.5876,85.2197,89.0001,90.0,90.0,0.0,250.0,0.1024,0.7952,0.0088,9,6,0
124.0,5.0,388.0,189.0,189.0,229.0,90.5643,498.2302,77.4321,27.2104,29.8765,189.0,189.0,0.0,556.0,0.1347,0.1398,0.0217,7,5,1
2637.0,79.0,199.0,80.0,80.0,80.0,193.2167,308.4412,122.4988,93.4877,37.9293,80.0,80.0,0.0,0.0,0.1784,0.1979,0.0198,4,3,1
427.0,14.0,239.0,139.0,139.0,159.0,187.0048,166.8389,157.3946,60.2752,75.4405,139.0,139.0,0.0,0.0,0.2657,0.3345,0.0121,7,4,1
5217.0,151.0,139.0,219.0,219.0,199.0,161.4499,182.3722,95.4569,93.7585,99.4462,219.0,219.0,0.0,0.0,0.0921,0.0882,0.0097,4,5,1
9234.0,281.0,159.0,159.0,159.0,80.0,188.0986,131.3729,110.9835,91.2068,96.2578,159.0,159.0,0.0,0.0,0.2097,0.2765,0.0223,6,1,1
316.0,11.0,359.0,199.0,199.0,199.0,130.5483,165.8182,105.9352,99.9991,103.1374,199.0,199.0,0.0,0.0,0.2372,0.1558,0.0263,5,1,1
8333.0,223.0,159.0,219.0,179.0,159.0,195.0264,234.0812,92.0363,45.2717,50.8372,219.0,219.0,3725.0,159.0,0.1473,0.1185,0.0321,7,2,1
4127.0,128.0,99.0,80.0,160.0,99.0,382.1093,219.8003,195.7744,129.8976,123.0751,140.0,70.0,8812.0,99.0,0.1658,0.1266,0.0187,9,4,1
5939.0,173.0,160.0,219.0,199.0,199.0,176.4906,182.0697,87.5541,63.7904,80.6112,219.0,219.0,0.0,0.0,0.1357,0.0928,0.0289,4,3,1
5218.0,159.0,219.0,159.0,159.0,199.0,239.0661,153.0978,193.6823,72.5512,43.1787,159.0,159.0,0.0,0.0,0.1154,0.1889,0.0258,3,5,0
7654.0,243.0,127.0,148.0,258.0,88.0,157.6083,171.0326,49.6417,68.3226,72.0984,148.0,148.0,2208.0,148.0,0.1684,0.1867,0.0324,11,3,1
1025.0,32.0,221.0,72.0,72.0,72.0,347.1291,101.3856,229.8933,145.0198,149.7231,72.0,72.0,0.0,0.0,0.0187,0.1272,0.0122,5,4,1
5439.0,167.0,72.0,72.0,72.0,88.0,308.514,124.0038,218.1022,79.8613,84.0704,72.0,72.0,0.0,221.0,0.117,0.9215,0.0113,9,5,0
137.0,5.0,368.0,169.0,169.0,209.0,80.1685,490.3543,76.4292,28.573,31.1138,169.0,169.0,0.0,527.0,0.1385,0.137,0.0236,10,3,1
7521.0,231.0,163.0,123.0,215.0,99.0,154.2793,134.5812,56.7921,69.1138,73.2264,123.0,123.0,3164.0,163.0,0.1462,0.1889,0.0275,11,4,1
9203.0,283.0,172.0,98.0,98.0,172.0,113.8437,156.4524,45.2113,83.2678,88.5763,98.0,98.0,0.0,0.0,0.1225,0.2073,0.0142,9,3,0
5057.0,153.0,165.0,177.0,177.0,175.0,203.5714,187.9248,69.3136,79.8821,84.0355,177.0,177.0,389.0,232.0,0.1384,0.1729,0.0226,8,2,0
4563.0,143.0,99.0,124.0,124.0,99.0,184.8277,182.3946,91.9487,75.6813,77.0538,124.0,124.0,0.0,124.0,0.1313,0.1852,0.0315,6,5,0
6348.0,198.0,200.0,150.0,150.0,180.0,120.4572,208.9453,97.8351,52.1862,47.2981,150.0,150.0,3050.0,210.0,0.1324,0.2598,0.0183,3,2,1
7822.0,236.0,120.0,140.0,140.0,140.0,145.6803,232.9934,89.7214,61.0293,59.7814,140.0,140.0,2782.0,220.0,0.1753,0.2015,0.0221,4,4,1
