CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
3.561,0.0,18.1,0,0.713,6.417,87.9,2.7286,24,666,20.2,395.43,19.15,17.1
0.05083,0.0,3.24,0,0.46,6.273,21.9,5.1167,4,430,16.9,394.02,9.97,25.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02875,28.0,2.03,0,0.415,6.089,41.1,4.5667,2,348,14.7,390.5,6.81,24.1
0.09164,0.0,10.81,0,0.413,5.966,25.3,5.2873,4,305,19.2,395.45,7.92,21.7
0.01301,35.0,1.52,0,0.442,6.399,13.9,7.185,2,329,12.6,374.71,5.19,28.1
0.01301,35.0,2.95,0,0.428,6.635,15.7,6.3065,2,252,18.3,395.75,4.5,31.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
5.82115,0.0,18.1,0,0.713,6.513,89.9,2.8016,24,666,20.2,393.82,10.29,20.2
0.21977,0.0,6.91,0,0.448,5.602,62.0,6.0877,3,233,17.9,396.9,8.65,22.9
0.05083,0.0,4.49,0,0.449,6.747,91.1,3.3633,3,247,18.5,396.9,7.53,30.1
0.08265,0.0,13.92,0,0.437,6.127,18.4,5.5027,4,289,16.0,396.9,7.6,23.9
0.01311,90.0,2.97,0,0.4,7.185,61.1,3.1121,1,285,15.3,394.72,6.81,30.1
0.21977,0.0,6.91,0,0.448,6.015,45.0,5.118,3,233,17.9,396.9,10.88,22.6
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,32.2
0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,387.69,9.4,23.2
0.04203,28.0,2.03,0,0.415,6.747,31.2,7.0531,2,348,14.7,392.63,4.45,36.4
0.01234,0.0,8.14,0,0.538,6.2,70.5,3.2157,4,307,21.0,394.74,9.67,22.8
0.01301,35.0,2.18,0,0.458,6.035,45.6,6.6,3,222,18.7,395.75,4.98,44.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,50.0
0.02985,0.0,2.18,0,0.458,6.09,25.0,6.63,7,222,18.7,394.12,6.72,26.3
0.17331,22.0,5.86,0,0.431,6.387,46.5,7.9186,7,330,19.1,374.44,9.71,24.3
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,34.7
0.0456,0.0,3.24,0,0.46,6.333,17.2,5.2146,4,430,16.9,368.57,10.21,22.3
0.01301,35.0,2.95,0,0.428,6.596,21.8,5.4011,2,252,18.3,395.63,4.32,33.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01311,90.0,2.97,0,0.4,6.175,14.0,7.7282,1,285,15.3,394.74,5.49,32.7
0.02398,0.0,2.46,0,0.488,6.041,68.2,2.6475,3,193,17.8,396.9,11.21,26.7
0.15038,0.0,8.14,0,0.538,6.163,69.1,3.5679,4,307,21.0,394.63,9.51,23.1
0.02875,28.0,7.07,0,0.469,6.405,85.4,6.1675,2,242,17.8,394.12,9.97,20.3
0.01951,17.5,1.38,0,0.4161,7.104,34.1,7.309,1,216,18.6,393.24,5.21,33.2
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02729,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,34.7
0.08199,0.0,13.92,0,0.437,6.009,42.3,5.5027,4,289,16.0,396.9,10.4,21.7
0.15038,0.0,25.65,0,0.581,5.852,89.4,1.9889,2,188,19.1,370.31,12.29,20.3
0.04113,25.0,4.86,0,0.426,6.167,46.7,5.4007,4,281,19.0,396.9,6.62,24.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.24522,0.0,9.9,0,0.544,5.981,58.5,3.6471,4,304,18.4,393.74,7.56,23.2
0.02009,95.0,2.68,0,0.4161,6.202,43.6,5.118,4,224,14.7,390.55,5.12,30.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00832,0.0,3.24,0,0.49,6.52,63.2,5.2873,4,430,16.1,392.5,9.45,25.1
0.00487,21.0,6.96,0,0.464,6.117,56.2,3.4211,3,223,18.6,391.45,7.54,29.4
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.07013,0.0,5.96,0,0.499,6.128,31.3,3.531,5,279,19.2,380.02,9.45,25.1
0.0187,85.0,3.5,0,0.61,6.433,31.1,3.2181,4,352,18.8,394.63,7.93,28.7
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.2
0.12144,0.0,8.14,0,0.538,6.127,85.2,4.4534,4,307,21.0,392.8,10.58,22.2
0.02177,82.5,2.03,0,0.415,6.65,65.2,4.7096,2,348,14.7,395.38,6.36,31.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.0361,0.0,2.18,0,0.458,6.219,33.9,5.1167,7,222,18.7,394.12,6.09,26.6
0.01311,90.0,2.97,0,0.4,7.185,61.1,3.8561,1,285,15.3,394.74,5.49,32.7
0.1676,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,394.63,7.22,26.9
0.03612,25.0,4.21,0,0.51,6.379,45.8,5.8741,4,336,16.9,392.8,6.59,26.2
0.04011,80.0,1.52,0,0.404,7.287,34.1,7.309,2,329,12.6,395.43,4.16,44.8
0.05083,0.0,5.19,0,0.515,6.151,37.3,4.8122,5,224,20.2,396.14,7.91,22.3
0.12666,0.0,6.91,0,0.448,6.028,45.8,5.3986,3,233,17.9,392.8,18.3,16.1
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00332,75.0,2.95,0,0.428,7.185,61.1,3.4952,2,252,18.3,394.67,2.97,32.2
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,36.4
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.21,28.7
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,7,222,18.7,394.63,2.94,33.4
0.13117,0.0,8.56,0,0.52,6.404,85.5,2.7147,5,384,20.9,70.4,8.14,22.2
0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,33.1
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,31.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.07978,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,21.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01951,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,8.94,23.8
0.01301,35.0,1.52,0,0.442,7.241,42.1,5.4159,1,284,15.5,395.5,5.49,31.1
0.02875,28.0,5.13,0,0.453,6.259,71.1,3.7784,8,284,19.7,394.72,5.49,28.7
0.00199,90.0,3.75,1,0.394,7.454,34.2,6.3361,3,244,15.9,391.34,2.09,50.0
0.06899,0.0,25.65,0,0.581,5.87,69.7,2.2577,2,188,19.1,389.15,14.37,22.0
0.01301,35.0,1.52,0,0.4429,7.185,61.1,3.8294,2,329,15.6,395.75,4.74,29.6
0.00296,0.0,7.07,0,0.469,6.515,67.6,4.5704,2,242,17.8,397.3,5.04,30.0
0.001,10.0,2.5,0,0.4,6.0,50.0,5.0,3,200,17.0,380.0,5.0,30.0
0.01246,0.0,7.07,0,0.469,6.586,58.7,4.5478,2,242,17.8,394.63,10.13,24.7
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,45.4
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,42.3
0.0022,0.0,6.07,0,0.469,6.421,78.9,4.9671,4,345,17.8,396.9,9.14,21.6
0.01311,90.0,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,35.4
0.00832,15.0,4.5,0,0.439,6.2,70.5,5.32,3,233,17.9,392.63,9.5,27.5
0.01311,90.0,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,35.4
2.3004,0.0,19.58,0,0.605,6.684,70.6,2.5329,5,403,14.7,396.06,10.97,20.8
0.03584,80.0,3.37,0,0.398,6.968,37.6,5.2447,4,337,16.1,396.9,4.97,31.6
0.05295,0.0,2.68,0,0.4161,7.1,33.5,5.118,4,224,14.7,390.7,3.11,50.0
0.10153,0.0,12.5,0,0.52,6.437,73.3,3.8384,5,398,18.7,373.66,11.97,22.7
0.001,0.0,2.5,0,0.4,6.0,50.0,6.0,2,300,15.0,350.0,5.0,30.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00501,0.0,2.18,0,0.458,6.021,52.5,6.4105,7,222,18.7,394.12,5.21,29.8
0.02543,55.0,2.25,0,0.389,6.72,33.1,7.309,1,300,15.3,394.33,7.79,31.6
0.02875,0.0,5.13,0,0.453,6.593,69.1,2.4786,8,284,19.7,395.11,11.28,22.0
0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,4,398,14.7,393.77,5.03,31.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02237,0.0,4.49,0,0.449,6.61,37.2,5.1884,3,247,18.5,393.53,6.9,29.4
0.00707,0.0,8.14,0,0.538,6.112,27.9,6.0622,4,307,21.0,392.53,13.83,22.2
0.01245,0.0,5.19,0,0.515,6.062,82.0,4.3161,5,224,20.2,396.9,9.97,23.1
0.02009,95.0,2.68,0,0.4161,8.034,31.9,5.118,4,224,14.7,394.74,5.49,30.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,44.8
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,44.0
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,33.2
0.001,5.0,2.9,0,0.401,6.5,30.0,5.0,2,250,13.0,390.0,4.0,35.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.04113,25.0,4.86,0,0.426,6.073,56.7,5.2873,4,281,19.0,395.28,10.26,22.2
0.06129,20.0,3.33,0,0.4429,6.069,40.5,6.3158,5,216,14.9,396.9,6.72,26.2
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00332,30.0,3.67,0,0.4161,6.789,44.2,5.2119,6,329,17.6,394.63,9.45,25.3
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.03113,25.0,4.86,0,0.426,6.376,44.0,7.3467,4,281,19.0,396.9,6.72,27.5
0.02177,82.5,2.03,0,0.415,7.61,26.9,10.5857,2,348,14.7,395.11,2.47,41.7
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,4.32,50.0
0.04666,80.0,1.52,0,0.404,7.107,36.6,7.309,2,329,12.6,354.31,4.21,33.4
0.09164,0.0,7.07,0,0.469,6.593,69.1,3.9769,2,242,17.8,390.91,5.52,25.3
0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.64,33.4
0.01501,0.0,5.19,0,0.515,5.951,45.4,4.2095,5,224,20.2,394.33,10.51,22.5
0.02875,28.0,2.03,0,0.415,6.152,40.8,7.309,2,348,14.7,394.63,5.54,31.7
1.11216,0.0,8.14,0,0.538,6.036,100.0,3.2707,4,307,21.0,394.51,14.1,19.5
0.02177,82.5,2.03,0,0.415,6.611,71.9,3.31,2,348,14.7,395.38,4.45,32.2
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.0
0.02875,28.0,7.07,0,0.469,6.497,75.0,4.2793,2,242,17.8,393.53,3.16,41.7
0.16087,0.0,6.91,0,0.448,6.211,18.8,5.7209,3,233,17.9,396.9,4.08,36.2
0.0012,20.0,2.5,1,0.4,6.2,70.0,3.5,2,250,15.0,380.0,5.0,30.0
0.04932,0.0,5.19,0,0.515,6.215,35.1,4.8122,5,224,20.2,396.9,8.47,25.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01311,90.0,2.97,0,0.4,7.088,46.0,5.2073,1,285,15.3,394.95,4.81,33.3
0.05561,70.0,2.24,0,0.4,6.825,35.1,5.4011,5,358,14.8,396.9,6.92,29.9
0.03041,0.0,5.19,0,0.515,5.998,74.9,5.118,5,224,20.2,396.9,9.74,23.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02494,0.0,3.97,0,0.647,6.674,33.8,5.118,5,264,13.0,388.37,6.54,30.1
0.12744,0.0,6.91,0,0.448,6.244,33.1,5.6614,3,233,17.9,385.41,10.53,22.8
0.03832,0.0,4.93,0,0.428,6.358,52.9,7.3172,6,300,16.6,396.9,5.45,30.1
0.00707,0.0,6.07,0,0.469,6.081,61.1,4.3665,4,345,18.9,392.0,9.67,21.7
0.01311,90.0,2.97,0,0.4,6.11,34.2,6.421,1,285,15.3,394.74,5.49,30.1
0.04011,80.0,3.37,0,0.398,6.202,78.7,5.2873,4,337,16.1,372.92,9.97,25.0
0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,32.9
0.21599,0.0,10.59,1,0.489,5.888,38.5,3.1121,4,277,18.6,340.56,10.3,24.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,32.2
0.02875,28.0,3.24,0,0.46,6.172,80.9,5.4917,4,430,16.6,396.9,5.78,26.2
0.13587,0.0,10.01,0,0.547,6.021,82.6,2.7474,6,432,17.8,394.51,10.3,19.2
0.02177,82.5,2.03,0,0.415,6.202,43.6,5.5027,2,348,14.7,395.38,4.32,33.2
0.12083,0.0,6.07,0,0.409,5.885,33.0,6.498,4,345,18.9,396.9,8.79,22.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01311,0.0,5.64,0,0.439,6.102,34.8,8.0555,4,243,16.8,394.74,5.49,26.2
0.00296,0.0,3.41,0,0.489,6.426,33.1,5.5528,2,270,17.8,394.12,3.33,32.2
0.08452,0.0,5.96,0,0.431,6.408,8.2,7.3172,5,331,19.0,377.45,4.98,25.0
0.0837,45.0,3.44,0,0.437,6.739,30.8,6.4798,5,398,15.2,395.33,6.68,26.2
0.0456,0.0,5.64,0,0.439,6.011,59.1,6.2669,4,243,16.8,394.63,11.62,22.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.001,60.0,2.5,0,0.4,6.0,30.0,6.0,3,200,15.0,350.0,5.0,35.0
0.002,0.0,3.56,0,0.437,6.575,65.2,4.09,5,384,20.2,394.63,2.94,50.0
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.05083,0.0,5.19,0,0.515,6.316,38.1,6.4584,5,224,20.2,385.96,8.39,22.0
0.00296,75.0,2.95,0,0.428,6.593,69.1,5.118,2,252,18.3,395.63,4.32,30.8
0.02177,82.5,2.03,0,0.415,7.61,15.7,6.27,2,348,14.7,395.38,3.11,45.4
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,22.0
0.0187,85.0,4.15,0,0.429,6.407,27.9,8.3248,4,351,17.9,394.46,6.45,30.3
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,392.83,9.14,21.6
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,392.83,9.14,21.6
0.03871,52.5,5.32,0,0.405,6.209,16.5,7.3172,6,293,16.6,387.2,6.71,26.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.03445,82.5,2.03,0,0.415,6.278,45.8,6.8221,2,348,14.7,394.96,5.33,30.5
0.03659,25.0,5.13,0,0.453,5.985,45.4,7.3073,8,284,19.7,372.08,6.7,27.1
0.01223,0.0,2.46,0,0.488,6.153,68.8,3.2797,3,193,17.8,378.35,11.65,22.3
0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,29.1
0.06899,0.0,2.89,0,0.445,7.088,59.1,6.4549,2,276,18.0,396.9,5.33,36.2
0.03445,82.5,2.03,0,0.415,6.273,50.0,6.1531,2,348,14.7,394.74,5.49,27.5
0.01245,0.0,6.09,0,0.433,6.416,33.9,7.3073,7,329,16.1,386.63,8.93,22.3
0.02177,82.5,2.03,0,0.415,7.61,20.1,7.8278,2,348,14.7,395.38,4.45,34.7
0.03113,0.0,4.39,0,0.442,6.014,48.5,8.0136,3,352,18.8,385.64,9.67,22.2
0.03659,25.0,2.95,0,0.428,6.595,21.8,5.4011,2,252,18.3,395.01,8.16,23.3
0.03237,0.0,2.18,0,0.46,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.09849,0.0,25.65,0,0.581,6.384,84.7,2.1007,2,188,19.1,394.34,13.51,20.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
1.34284,0.0,8.14,0,0.538,6.345,75.0,3.1523,4,307,21.0,394.63,11.98,24.5
0.0837,0.0,4.93,0,0.428,6.436,49.1,5.2873,6,300,16.6,396.9,7.7,27.1
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,10.43,24.7
0.02763,75.0,2.95,0,0.428,7.249,21.9,5.9604,2,252,18.3,395.62,1.98,34.9
0.01223,0.0,2.46,0,0.488,6.626,37.9,4.5667,3,193,17.8,394.95,11.28,22.5
0.0456,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,396.9,5.5,34.7
0.02177,82.5,2.03,0,0.415,6.185,32.2,2.2625,2,348,14.7,395.38,3.11,42.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.001,60.0,2.1,1,0.415,7.2,30.0,6.0,3,220,15.0,390.0,5.0,42.0
0.02729,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.03237,0.0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.2
0.33542,0.0,6.2,0,0.504,6.575,65.2,4.09,8,307,15.3,396.9,4.98,30.0
0.02177,82.5,2.03,0,0.415,6.2,73.3,5.2447,2,348,14.7,395.38,4.32,31.5
0.13463,0.0,8.56,0,0.52,6.21,91.5,2.3706,5,384,20.9,392.78,12.29,20.0
0.1029,0.0,8.56,0,0.52,6.432,90.0,2.543,5,384,20.9,392.33,11.87,20.3
0.11329,30.0,4.93,0,0.428,6.025,89.8,6.4654,6,300,16.6,394.62,10.67,23.1
0.04932,0.0,5.96,0,0.499,6.832,67.8,3.5431,5,279,18.3,396.9,7.54,23.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.01311,90.0,2.02,0,0.41,6.728,36.1,12.1265,5,187,17.0,384.46,4.5,30.1
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.22489,12.5,7.87,0,0.524,6.377,94.3,6.3467,5,311,15.2,392.52,9.59,23.9
0.01951,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,8.05,33.4
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00712,0.0,8.14,0,0.538,6.172,96.1,2.4329,4,307,21.0,369.3,9.45,25.1
0.09164,0.0,10.81,0,0.413,6.065,7.8,5.2873,4,305,19.2,390.91,5.52,32.2
0.01951,17.5,1.38,0,0.4161,7.104,90.0,5.118,3,216,18.6,393.24,8.05,31.2
0.02875,28.0,7.07,0,0.469,6.531,35.1,4.395,2,242,17.8,394.63,7.43,28.1
0.02729,0.0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,34.7
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.0456,0.0,5.19,0,0.515,6.13,35.7,5.118,5,224,20.2,390.68,6.75,23.1
0.02875,28.0,4.39,0,0.442,6.611,76.9,3.9929,3,352,18.8,394.12,8.05,24.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.01311,90.0,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,35.4
0.17783,0.0,5.19,0,0.515,6.126,29.6,4.4986,5,224,20.2,394.87,7.12,32.2
0.0135,30.0,2.95,0,0.428,6.28,19.1,5.0298,2,252,18.3,396.9,4.99,32.0
0.02875,28.0,5.04,0,0.41,6.202,43.6,6.498,5,296,16.6,396.9,4.5,30.3
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.05372,0.0,11.93,0,0.573,6.081,51.1,2.7986,1,273,21.0,394.08,12.97,22.6
0.01439,60.0,2.93,0,0.401,6.604,18.8,6.2196,1,265,15.6,376.7,4.38,30.8
0.03041,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,9.98,22.5
0.24522,0.0,9.9,0,0.544,5.782,71.7,4.0317,4,304,18.4,393.68,10.89,22.3
0.0837,45.0,5.64,0,0.439,5.963,45.7,6.8147,4,243,16.8,394.92,6.59,26.6
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02454,0.0,8.14,0,0.538,6.145,29.2,4.4986,4,307,21.0,396.9,9.62,27.1
0.00332,95.0,1.75,1,0.415,6.488,33.7,6.3458,2,411,17.9,390.55,3.54,33.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02501,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.14,8.51,20.6
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,36.1
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,36.2
0.06263,0.0,11.93,0,0.573,6.593,69.1,2.4786,1,273,21.0,391.99,9.67,23.1
0.00906,90.0,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,5.49,32.7
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,32.2
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.00245,80.0,2.0,1,0.4161,6.976,24.9,13.4125,5,187,15.2,389.78,3.73,32.2
0.00532,45.0,3.44,0,0.437,6.278,28.5,4.1142,5,398,15.2,383.21,4.98,28.4
0.00632,18.0,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24.0
0.02731,0.0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02763,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,25.3
